@RELATION ECG200

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE target {-1.0, 1.0}

@DATA
1.914,4.363,4.814,3.03,-0.021,1.099,0.217,1.061,-3.545,-0.853,-0.72,-2.304,-0.977,-1.138,-1.562,-1.385,-2.168,-1.788,-1.585,-1.701,-0.006,-1.041,-2.448,-1.051,-1.887,0.003,-2.774,-2.635,1.005,0.086,0.244,-4.633,1.123,1.353,2.913,2.367,-0.099,1.888,0.654,1.256,-0.478,-0.212,-0.294,0.807,-0.736,-0.85,-0.291,-0.32,0.476,0.339,0.396,0.511,0.093,0.509,-0.156,1.239,0.034,0.188,-0.484,0.072,0.041,0.087,-0.052,-0.037,-0.825,-0.151,-0.251,0.208,-0.367,0.065,0.782,0.037,-0.062,0.018,-0.207,-0.071,2.519,-0.584,0.662,0.173,0.487,0.45,0.35,-0.033,0.235,1.029,-1.944,-0.226,-0.662,0.095,0.138,-0.16,0.435,-0.673,0.794,-0.554,-1.0
0.496,1.244,3.719,3.049,1.61,-0.985,1.887,0.103,1.31,1.552,1.757,0.515,1.596,2.976,-1.072,-0.508,-2.161,-1.096,-0.983,-1.335,-1.059,-1.695,-1.485,-1.0,-0.893,-1.807,-0.675,-1.803,-1.403,-2.225,-2.608,-3.143,-2.823,-1.875,-0.208,-1.093,1.469,-5.053,0.977,2.287,-2.067,1.898,0.318,1.235,0.899,-3.003,0.312,0.703,0.711,0.941,-2.236,0.016,0.943,-0.317,0.667,1.422,0.711,0.501,-0.232,1.018,0.768,0.304,0.768,0.576,1.099,0.582,0.317,0.529,0.286,0.106,-0.695,0.184,1.184,0.902,0.318,0.556,0.83,0.857,0.494,1.265,0.056,-0.024,0.091,-0.248,0.014,-1.423,0.721,-0.542,-0.383,0.049,-0.305,-1.589,3.075,-2.179,0.402,-0.446,1.0
0.74,2.756,0.455,0.276,0.508,-0.167,2.704,-0.081,-0.331,1.136,-0.078,-0.833,-1.99,-1.183,-0.185,-1.507,-1.459,-1.442,-1.987,-0.724,-2.962,-1.588,-1.792,-2.313,-3.221,-1.772,-1.471,-0.939,-2.073,-0.995,0.198,-1.576,-1.569,-0.93,0.779,-0.403,-0.963,1.153,-0.074,1.221,-2.6,0.88,4.017,1.03,0.29,-0.449,0.553,0.623,-0.182,0.291,0.719,-0.346,-0.195,0.638,0.662,0.158,0.062,-0.651,0.408,1.007,0.096,0.476,0.634,-0.074,0.942,0.39,0.045,0.712,-0.648,0.747,0.359,0.54,-0.527,0.655,-0.565,0.456,0.45,0.795,0.415,-0.5,0.037,0.077,0.224,0.165,1.337,0.247,1.848,-0.009,-1.418,1.106,1.92,1.454,2.017,1.633,-0.162,-0.453,1.0
1.05,2.489,4.503,2.032,-1.016,0.171,0.657,5.6,1.708,1.551,1.656,0.634,-0.373,-0.678,-0.643,-1.008,-0.227,-0.929,-1.221,-1.158,-1.392,-0.248,-1.76,-1.689,-1.802,-2.075,-2.866,-2.028,-1.974,-2.666,-3.266,-2.104,-1.642,-1.058,0.028,-0.205,-1.645,-2.189,6.19,0.279,-0.154,1.766,4.199,2.028,1.545,0.994,0.766,1.112,0.134,-0.748,-0.676,0.456,0.406,0.497,1.905,0.065,0.589,1.057,0.595,0.636,0.024,0.6,0.518,0.425,0.572,1.249,0.302,0.335,0.121,0.311,0.253,0.464,1.226,0.633,0.672,0.661,0.426,0.011,-0.661,-0.133,0.307,1.048,0.521,-0.032,2.153,0.818,1.676,-0.854,0.719,1.894,-0.184,-0.04,2.13,-0.898,-0.226,-0.907,1.0
0.286,0.313,0.942,-0.648,1.575,0.889,0.731,1.321,0.848,-0.435,-0.969,-2.271,-0.19,0.416,-0.745,-0.786,-0.756,-0.456,-0.639,0.145,-1.664,-1.786,0.562,-0.494,-0.529,1.208,-1.674,-0.995,-1.28,-1.242,-1.1,-0.394,-0.665,-2.089,0.055,-2.134,-2.653,-1.037,-0.274,-1.16,-0.184,0.857,-2.427,-1.507,-5.266,-0.169,-1.516,-2.2,-2.361,-0.242,-0.637,-0.226,-0.406,0.374,0.558,0.351,0.933,0.939,0.363,0.82,0.877,0.383,0.412,0.993,-0.958,0.742,-0.12,0.28,-0.059,0.228,-0.095,0.334,0.443,0.101,0.204,0.042,0.554,0.476,-0.425,0.257,1.671,0.68,-1.34,-0.082,1.182,-0.292,0.192,0.701,1.325,1.231,2.431,4.727,-0.154,1.318,1.524,1.509,-1.0
0.979,0.601,0.607,0.079,-0.423,1.312,-1.204,3.231,1.053,-0.987,-0.415,0.64,-0.268,-1.551,-1.333,-0.646,-1.009,-0.889,-1.042,-0.009,-1.339,-1.873,-0.858,-1.245,-2.499,-3.635,-1.437,-2.129,-2.617,-3.801,-1.781,-2.002,0.685,-1.318,7.236,-0.499,-2.319,1.124,0.245,1.512,-0.87,0.748,1.011,1.1,0.636,1.477,0.382,-0.55,1.031,0.694,0.391,-0.496,0.698,0.571,0.366,0.962,0.894,0.36,0.629,0.594,0.952,0.611,-0.219,0.655,0.537,0.452,0.565,0.656,0.737,0.671,0.739,0.838,0.515,-0.005,0.673,0.815,0.378,0.189,0.705,1.498,-0.462,0.692,1.132,0.795,0.086,2.213,1.014,0.55,0.53,1.307,0.672,2.284,0.765,0.163,0.463,0.444,1.0
-2.562,4.211,3.043,2.474,3.112,-0.466,-3.376,5.111,-5.209,0.285,1.211,0.846,0.107,-0.613,-0.573,-0.999,-0.998,-1.893,-0.702,-1.298,-1.084,-1.448,-1.568,-0.942,-2.914,-2.028,-0.233,-1.749,-1.956,-1.423,-1.814,-3.009,-2.175,-1.485,-0.228,-2.076,-0.904,3.045,1.27,0.197,2.083,2.309,2.619,2.316,1.045,1.789,0.935,0.663,2.554,1.344,0.811,-1.471,1.146,0.835,2.096,0.66,0.562,0.742,0.486,0.686,0.175,0.553,0.416,0.153,1.008,0.137,-0.368,0.455,0.761,0.365,0.174,0.85,1.413,1.675,0.786,0.626,0.649,0.292,0.004,0.224,-0.011,-0.213,0.66,-0.046,-0.753,0.53,-0.169,-0.328,-0.156,-0.603,-0.189,-5.079,0.115,4.453,1.592,0.802,1.0
-0.164,4.907,2.103,-0.962,1.411,-0.37,-1.969,-0.01,0.469,-2.019,0.673,-1.732,-0.961,-1.429,-0.621,0.079,-1.182,-1.505,-0.504,-0.421,-1.609,-1.078,-1.315,-1.265,-1.419,-0.916,-1.65,-1.632,-1.702,-1.797,-1.874,-1.493,-3.738,-1.179,-0.797,-2.151,-0.531,-0.192,1.825,0.325,1.159,1.468,0.825,0.761,1.159,1.158,2.149,1.151,1.153,-0.717,0.628,0.953,0.734,0.616,1.226,0.615,1.16,0.336,1.567,1.119,0.937,0.319,0.544,0.605,0.599,-0.686,0.129,0.472,0.576,0.67,0.322,0.625,0.115,0.089,0.442,0.568,-0.246,0.691,0.448,0.009,0.091,0.14,0.21,0.175,0.104,-0.961,-0.628,-0.19,0.344,0.091,-0.079,-0.79,-0.433,2.59,-1.21,0.113,1.0
0.486,4.982,1.452,4.171,2.77,0.993,-0.92,-0.037,1.29,0.643,1.122,0.136,-0.248,-0.303,-1.383,-0.195,-0.818,-0.985,-0.092,-0.139,-2.269,-1.054,-1.784,-0.979,-1.647,-1.762,-1.168,-1.907,-1.601,-1.675,-1.454,-1.906,-1.901,-4.3,-0.01,-1.272,-0.203,0.039,1.616,2.396,0.646,0.727,0.029,1.116,1.082,0.982,3.023,3.156,2.606,0.87,0.578,0.601,0.511,-0.326,1.038,0.588,0.819,0.504,1.651,0.952,0.733,0.418,0.773,0.449,-0.205,1.032,0.371,0.234,0.245,0.38,0.151,0.007,-0.061,0.434,0.49,0.479,0.483,0.248,-0.102,-0.475,-0.219,-0.117,-0.233,2.193,1.255,1.475,-0.642,-0.209,-0.056,-0.225,-0.712,0.045,-0.252,-1.564,-2.292,-0.448,1.0
1.282,2.321,7.777,2.93,1.766,2.067,1.237,-0.623,-0.564,-0.856,0.059,1.214,0.279,-0.783,-0.992,-0.376,-0.891,-1.439,-3.095,-1.226,-0.394,-1.043,-2.09,-2.254,-3.176,0.151,-1.613,-1.253,-2.63,-2.049,-1.92,-1.835,-1.871,-2.398,-1.506,-0.745,-1.893,0.346,-0.429,-0.851,4.642,-1.031,0.417,0.704,1.098,1.676,0.757,1.459,0.325,0.269,-0.559,-0.158,2.491,0.34,0.686,0.465,0.662,0.099,0.381,0.797,1.482,0.41,0.416,0.619,0.176,0.309,0.317,-0.824,0.328,-0.091,0.077,0.135,-0.103,0.578,0.343,1.187,0.573,0.386,0.117,0.0,-0.248,0.121,-2.312,0.605,-0.651,-0.12,1.353,-0.291,-1.03,-0.316,-2.819,-0.373,0.298,-1.417,-0.903,-1.085,1.0
0.746,0.359,4.203,7.475,2.142,1.441,-1.631,-0.88,0.482,0.899,0.142,0.102,-0.162,-0.839,-1.018,-1.269,-1.985,-0.743,-1.019,0.151,-1.586,-1.279,-1.312,-1.738,-1.684,-1.11,-2.427,-1.858,-2.681,-2.359,-2.416,-2.871,-3.065,-2.724,-1.156,-2.435,-2.025,-0.393,-0.484,-0.974,0.568,0.062,0.905,-2.01,1.67,-1.881,1.715,1.82,1.209,0.5,1.306,1.665,1.125,0.273,0.539,0.586,0.651,0.125,0.492,0.415,0.352,0.361,0.604,1.396,0.511,0.131,-0.31,0.364,0.482,0.534,0.776,0.043,0.737,0.07,0.821,0.302,0.998,-0.595,0.436,0.307,-0.611,-1.524,2.428,0.07,-0.552,-0.071,-0.186,-0.565,0.071,0.195,2.468,-1.592,0.168,0.95,-2.648,-0.571,1.0
-0.139,0.116,2.618,4.267,-1.021,-2.072,0.08,-0.59,-3.422,3.43,2.169,-0.013,0.979,-0.288,-0.382,-0.481,-1.535,-1.151,0.433,0.762,-0.852,-1.209,-0.865,-0.934,-2.961,-1.206,-1.704,-2.612,-0.891,-1.829,-1.952,0.448,-1.87,-1.322,-1.457,-2.131,-2.016,-1.543,0.951,-0.329,-0.245,-0.315,0.779,2.126,0.659,1.416,0.878,-1.03,0.954,0.838,0.805,1.426,0.652,1.036,0.999,-0.548,1.044,0.393,2.211,0.215,0.508,0.149,0.197,0.598,0.523,1.045,0.15,0.581,-0.044,1.481,1.368,-0.258,0.115,1.216,-0.17,0.712,0.455,0.115,0.402,-0.641,-0.048,-0.044,-0.441,-0.233,-1.016,-0.061,-0.322,1.072,-2.043,-0.89,0.732,-0.235,-1.392,0.233,0.333,-0.544,1.0
1.92,3.334,1.965,1.766,-0.03,-0.665,-3.013,-3.58,-1.63,-1.32,-1.511,-1.374,-1.551,-2.115,-2.085,-1.575,-1.75,-1.646,-0.613,-1.087,-2.224,-4.492,-2.419,-1.863,-2.364,-1.566,-1.442,-1.22,-2.704,-0.75,-1.067,-2.054,0.633,2.655,1.574,0.364,1.136,-1.618,0.532,2.206,1.769,0.493,0.2,-0.606,0.408,-3.213,0.621,-0.447,1.365,2.663,0.458,0.495,0.911,0.515,0.301,0.844,1.008,0.444,0.682,1.392,0.705,-0.542,-0.429,0.976,-0.599,-0.893,1.265,-0.054,-0.089,0.019,0.238,-1.029,-0.022,-0.25,0.935,-0.155,-0.648,-0.419,0.217,2.618,-1.232,-0.217,0.054,-0.232,-0.23,0.135,0.126,0.019,0.07,-0.415,0.409,0.345,0.016,0.846,1.904,1.56,-1.0
-1.189,1.336,1.115,4.281,1.272,-0.183,-1.162,-1.804,-0.595,-0.479,-1.201,-1.856,-2.095,-2.023,-1.199,-1.791,-1.715,-3.22,-1.642,-2.18,-1.454,-1.886,-0.472,-1.703,-2.146,-2.079,-1.65,-1.396,-0.185,-1.005,-0.724,-2.228,-4.43,0.399,0.372,0.064,-0.007,0.68,0.421,0.921,-1.339,2.153,0.819,0.742,1.375,0.89,1.038,6.532,0.869,-0.429,0.357,3.72,0.459,1.004,0.457,0.622,-1.045,0.771,0.352,0.425,0.853,0.422,0.12,-0.489,0.245,-0.26,0.6,0.365,0.343,0.289,0.494,-0.351,0.534,-0.091,-0.016,-0.236,-0.206,-0.068,0.527,-0.564,-0.194,0.026,-0.044,-0.412,0.873,-0.261,-0.427,0.293,-0.594,1.983,3.766,6.072,0.261,0.283,-0.799,-0.264,1.0
0.455,0.292,3.77,4.908,-1.031,2.494,0.219,4.508,1.146,3.757,-0.309,0.05,-0.538,-1.258,-0.562,0.17,-0.484,-0.908,-0.234,-1.023,-2.059,-1.131,-2.074,-0.999,-1.499,-2.635,-1.99,-2.465,-4.232,-2.963,-1.937,-2.314,-2.409,-2.091,-0.946,-1.358,-0.967,0.284,-0.98,2.386,0.626,1.022,-0.707,0.763,1.067,0.547,-0.616,1.863,0.58,0.033,2.298,0.581,0.654,0.621,0.943,-0.677,0.62,0.355,0.302,0.974,0.395,0.568,0.622,0.561,0.466,0.34,0.348,-0.843,0.013,0.306,0.16,0.059,0.177,0.144,-0.503,0.481,0.848,0.605,0.464,0.32,-0.146,-0.279,-0.061,-0.119,-2.15,0.708,0.295,0.76,0.396,-0.75,1.886,-1.432,-1.019,-0.293,-0.488,-0.3,1.0
1.489,5.782,1.82,-2.666,0.851,-6.816,-1.741,0.333,-0.006,-0.143,1.383,-0.335,-0.343,-0.02,-0.088,-0.378,-0.562,-0.541,-0.735,-0.897,-1.609,-0.595,-0.571,-1.91,-1.789,-0.201,-1.151,-0.546,-0.776,0.018,-0.01,-6.568,-1.285,-2.337,-1.608,-1.074,0.287,-1.79,-1.961,-1.424,-3.364,-1.409,-3.919,-1.809,-1.409,-0.955,-0.556,-1.103,-0.272,0.386,-0.182,-0.004,0.213,0.228,0.383,0.046,0.312,0.452,0.189,0.666,0.088,0.392,0.269,0.046,0.575,0.307,0.397,-0.396,0.834,-0.017,0.427,-0.037,0.116,0.592,0.676,1.368,0.691,0.667,2.192,2.185,0.557,1.028,1.43,0.532,1.476,0.968,1.283,1.624,1.787,-0.668,0.969,1.745,1.562,2.002,-1.345,0.161,1.0
-0.202,0.848,6.076,4.2,1.944,-4.886,0.692,0.627,0.686,1.186,0.542,-0.744,-0.185,-2.366,-1.16,-0.888,-0.03,-1.077,-1.272,-0.632,-1.462,-1.642,-1.635,-0.375,-1.503,-1.849,-1.415,-1.48,0.252,-1.598,-2.218,-1.939,-0.433,-1.721,-1.658,-1.814,-2.62,-0.237,-0.791,-0.594,0.665,-0.275,0.928,0.311,1.141,1.325,1.338,1.147,1.479,1.505,1.69,1.452,0.168,0.643,0.51,0.642,0.58,0.605,0.964,0.737,0.941,0.565,0.084,0.087,0.478,0.409,0.702,0.372,-0.213,0.204,0.609,0.417,0.567,0.537,0.665,0.689,0.923,-0.329,0.009,0.482,0.228,-0.649,1.621,-0.191,-0.382,-0.013,1.656,0.37,0.168,-0.715,-0.576,0.473,-0.03,0.491,-0.935,0.372,1.0
0.705,1.091,0.378,2.156,-0.586,2.931,3.316,1.583,2.575,0.09,1.335,-0.226,0.156,1.315,0.399,0.81,-0.066,-0.424,0.01,-0.753,-0.953,-1.052,-1.454,-0.81,1.208,0.443,-0.715,-1.46,-0.506,-1.267,-2.599,-1.47,-2.127,-3.113,-0.134,-1.032,-1.498,-1.47,-1.806,-1.679,-2.189,0.573,0.839,1.165,-1.717,0.143,0.147,-1.337,-0.905,-0.146,-0.493,0.802,1.235,0.322,0.293,0.434,0.248,0.084,0.45,0.132,0.403,0.416,0.477,2.138,0.893,0.114,0.291,0.318,0.049,0.727,0.844,1.379,1.056,0.955,0.715,1.156,1.061,1.195,0.612,0.695,0.249,0.64,0.957,0.368,0.309,0.061,0.277,1.593,0.568,0.759,0.147,0.472,1.796,1.627,1.411,-0.514,1.0
-0.584,0.894,2.796,2.08,2.839,0.755,1.17,0.927,-2.013,-0.349,-0.403,2.049,-0.056,-0.999,-0.362,-0.941,-0.059,-1.247,-0.327,-0.642,-0.78,-0.472,-0.67,-0.297,-0.409,0.652,-1.588,-0.569,-0.68,-0.563,-0.756,-1.582,-1.479,-1.168,1.531,-1.45,-1.587,0.211,-1.091,-2.359,-1.979,-2.105,-2.507,-1.062,-1.468,-3.8,-0.631,-0.431,-0.4,-1.015,-1.335,0.03,-0.017,0.148,1.075,0.316,0.64,1.024,0.914,0.859,0.67,1.027,0.643,0.962,0.93,0.683,0.771,0.997,0.583,-0.512,0.78,2.442,0.586,0.479,0.65,0.854,0.945,-0.509,1.198,0.472,1.729,1.419,2.435,3.022,2.217,2.089,0.766,1.392,0.719,1.084,2.147,0.341,-0.253,0.201,-1.254,-1.08,1.0
0.152,1.904,0.207,-0.502,1.657,0.49,3.98,0.053,0.428,-0.254,-0.294,-1.782,-0.693,-0.387,-1.358,-1.394,-0.804,-1.569,-1.305,-0.85,-1.511,-2.311,-1.42,-1.399,-2.226,-1.668,-2.216,-1.615,-1.956,-2.226,-2.498,-1.397,0.516,-0.882,-2.054,-0.541,-0.199,-1.894,0.797,-0.018,0.334,-0.053,0.104,-1.018,0.995,-1.822,-1.01,2.05,0.061,0.821,0.479,0.13,1.387,0.467,0.674,-0.361,0.752,0.905,0.597,0.673,0.612,1.075,0.654,-0.138,0.291,0.132,0.855,0.285,-2.582,-1.022,0.523,1.063,0.584,-0.117,0.791,1.107,1.387,1.874,0.402,0.464,0.579,-1.452,0.336,0.103,0.558,-0.293,0.403,-1.897,0.072,2.708,-1.429,1.791,5.974,1.923,-0.708,0.454,1.0
0.283,0.14,0.879,1.581,1.528,2.943,3.998,1.617,-0.029,0.919,2.215,0.154,2.351,-0.359,-0.314,-0.355,0.628,0.124,-0.024,-0.252,-0.463,-0.668,-0.641,-2.166,0.234,-0.216,-1.507,-0.781,-0.489,0.684,-1.217,0.022,1.359,-1.579,-1.939,-1.576,-2.274,-2.236,-3.447,-1.631,-2.445,-1.805,-2.72,-1.857,-2.016,-1.922,0.937,-1.058,-1.252,1.385,-0.332,-0.226,-0.358,-0.473,0.204,0.317,0.272,0.212,1.23,0.892,0.34,0.586,0.465,0.783,0.736,0.769,0.937,0.518,0.727,0.959,1.539,0.434,0.577,-0.113,1.035,0.11,0.659,0.769,0.759,0.564,0.485,0.649,1.267,0.948,0.867,0.974,-0.39,0.593,1.59,0.325,1.396,-2.598,0.413,-0.264,-0.293,-1.939,-1.0
0.403,1.152,2.037,-4.159,-0.249,-0.801,4.908,1.63,-0.573,0.245,1.45,-1.363,-0.565,-1.286,-0.803,-1.274,-1.586,-1.861,-1.81,-2.227,-2.191,-2.556,-4.513,-1.212,-2.411,-2.544,-2.586,-1.955,-1.441,-3.547,-0.3,-0.373,-0.158,-0.847,5.209,0.422,0.539,-1.272,1.74,0.272,-0.296,0.575,0.452,5.525,3.591,0.824,0.674,-1.431,1.675,0.504,0.848,-0.216,0.524,0.65,1.29,0.448,0.547,1.046,0.07,0.069,0.581,0.488,0.285,1.283,-0.204,0.901,0.716,0.417,0.316,0.914,0.49,0.348,0.389,0.164,0.779,0.062,-0.167,0.88,-0.158,1.154,0.576,0.566,0.474,0.364,-0.471,-1.341,-0.444,-0.335,-0.409,0.806,1.557,2.94,-4.258,0.643,1.893,-0.152,-1.0
-0.878,-1.825,1.696,7.313,4.071,1.139,0.072,0.564,1.514,-1.8,1.125,2.767,-0.291,-0.716,-0.633,-0.23,-1.727,-1.087,-2.256,-1.076,-0.232,-1.935,-1.438,-1.352,-1.224,-1.583,-1.927,-1.658,-3.727,-1.771,0.138,0.318,-0.815,-0.838,-1.073,-1.338,-2.115,-1.948,-0.611,0.062,-0.791,1.1,0.698,0.592,2.049,1.076,2.202,1.267,1.877,0.592,-0.102,0.692,0.075,0.534,0.867,0.039,0.611,0.801,0.551,0.188,0.596,0.866,-0.123,0.52,0.336,0.357,0.355,0.378,1.004,-1.332,0.688,0.233,0.312,1.376,-0.034,-1.132,1.15,0.956,1.135,-0.202,0.02,-0.071,0.429,-2.238,-2.975,-0.043,-0.173,-0.106,-2.127,-0.249,-0.235,-0.249,0.724,1.255,-0.394,-0.163,1.0
3.64,3.431,6.124,3.569,-0.125,-0.621,1.65,1.275,1.317,0.485,-0.175,0.82,-0.457,-0.383,-0.829,-0.938,-1.78,-2.745,-1.978,-1.729,-1.694,-1.195,-1.592,-0.174,-2.529,-1.389,-1.612,-1.994,0.915,-0.463,-1.559,-1.153,-0.085,1.543,2.852,0.399,5.784,1.523,0.905,0.754,0.745,0.798,1.186,0.543,-0.934,1.776,-2.161,1.112,2.024,-0.043,1.329,0.565,1.401,-0.086,0.16,0.318,-0.239,-0.353,-0.101,-0.172,-0.053,0.292,-0.015,-0.102,-0.068,0.98,0.141,-0.325,0.045,-0.08,-0.392,0.275,-0.037,0.01,-0.109,-1.606,1.826,0.007,0.287,0.648,-0.432,0.498,-0.671,-0.167,-0.091,0.203,-0.983,-0.145,-0.098,0.655,0.082,0.199,-0.032,-0.022,0.504,0.062,-1.0
6.781,3.135,2.756,1.892,0.449,-1.781,1.996,0.464,0.569,0.633,2.505,0.603,0.003,0.579,1.199,-1.321,-0.229,-0.229,1.279,-1.386,1.475,-0.72,-1.205,-0.363,-0.615,-0.685,-0.872,-0.818,-0.856,-0.937,-0.603,-1.048,-1.364,-1.984,-1.517,-0.431,-4.826,-2.752,-2.552,-3.76,-2.927,-1.475,-0.887,-1.389,-1.359,-1.981,-1.294,-0.826,-0.758,-1.393,-0.827,-0.147,0.884,-0.152,0.087,0.519,-0.125,-0.229,0.212,0.309,0.332,0.28,0.264,0.621,0.229,0.366,0.264,0.311,-0.519,0.358,-0.102,-0.149,-0.667,0.272,-0.396,-0.118,0.111,1.685,-0.793,0.188,0.253,0.429,0.196,1.202,0.791,-0.163,0.207,0.105,1.499,1.84,3.584,3.96,2.364,3.062,1.621,1.377,-1.0
1.036,7.925,3.265,10.668,0.604,-0.501,0.732,2.097,1.043,5.068,-0.619,-0.093,-0.32,-0.25,-1.385,-0.559,-0.302,-1.25,-0.357,-1.172,-4.615,-1.252,-1.47,-2.1,-1.084,-1.87,-1.377,-2.084,-2.284,-1.963,-1.939,-5.006,-2.612,-1.477,-1.309,-1.25,2.373,1.418,-0.217,-2.549,0.792,0.755,3.48,0.633,0.88,0.938,0.482,1.563,0.795,-0.61,0.121,-0.317,0.252,0.392,0.897,0.741,0.849,0.658,0.388,0.479,0.809,0.731,0.389,0.254,-0.003,0.605,0.212,1.191,-0.338,0.022,0.185,-0.212,-0.146,-0.495,-0.124,0.958,0.576,-1.316,-0.085,0.428,-0.079,0.124,0.176,1.402,-0.325,0.013,0.393,-0.312,0.327,-0.404,-2.298,-0.919,0.334,-0.106,0.531,0.361,1.0
-1.446,2.436,5.11,2.168,-1.89,-1.342,0.442,-0.033,-0.124,-0.924,-2.378,-1.222,-1.39,-0.417,-2.452,0.13,-0.924,-1.764,-1.906,-2.57,-2.736,-1.983,-1.32,-2.311,-0.005,-2.203,-1.992,-2.138,-2.234,-2.009,-0.492,-1.092,0.33,0.024,-1.871,0.236,0.462,-0.611,-0.378,1.992,1.33,0.657,1.139,0.553,-0.027,1.925,-0.016,-0.463,0.227,0.529,-0.214,0.108,-0.396,0.247,-0.335,0.085,1.12,-0.222,0.591,0.913,0.39,0.029,0.28,0.083,0.14,-0.154,0.727,0.15,0.082,-0.747,-0.769,0.366,-0.634,0.626,0.393,0.139,0.689,0.513,1.059,0.827,0.297,2.363,1.037,-0.054,0.268,0.238,0.192,0.354,0.691,0.303,0.899,-0.556,0.792,0.178,0.905,0.267,-1.0
