@RELATION SyntheticControl

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC

@DATA
5.733,6.07,1.84,2.651,3.762,0.552,2.017,0.295,0.375,0.115,0.609,0.747,3.815,2.959,1.73,1.767,0.847,0.542,0.59,0.744,1.492,0.51,3.242,4.324,0.388,2.276,0.746,0.169,0.803,0.271,1.174,0.552,0.049,0.721,0.764,0.28,1.703,2.156,1.575,2.757,0.907,0.256,0.418,0.135,0.107,1.013,0.567,0.99,1.611,0.689,1.562,3.273,1.479,3.875,3.142,1.445,1.289,0.978,0.389,1.437
0.409,0.078,1.396,0.145,0.725,1.478,0.929,1.901,2.752,2.736,0.033,1.942,0.484,1.728,2.674,0.44,0.611,0.25,2.892,0.548,0.855,3.02,3.32,0.174,0.808,1.413,0.755,1.18,0.747,0.03,0.275,4.693,0.894,1.086,1.262,0.97,0.266,1.421,0.539,0.64,0.814,0.147,0.719,2.515,1.851,1.477,0.026,0.898,1.57,1.165,3.329,0.798,2.52,2.089,1.807,2.806,1.59,0.878,0.274,0.843
1.528,1.769,2.757,1.376,2.025,1.353,2.65,1.943,1.678,6.803,2.256,0.05,1.481,0.113,1.082,1.286,2.562,2.721,0.705,0.411,1.093,1.057,0.812,1.357,1.082,1.705,1.899,1.394,0.494,2.448,0.335,1.157,0.33,1.438,1.514,0.597,0.153,2.745,3.251,0.139,2.658,0.267,1.289,1.251,0.014,1.505,1.017,3.778,1.194,0.231,2.19,0.845,0.875,3.175,1.11,3.461,0.018,1.092,2.665,1.387
0.827,1.014,5.289,2.178,2.985,0.747,6.349,1.393,1.061,1.923,1.895,0.462,2.375,2.482,2.879,0.403,2.003,2.233,0.855,1.151,0.717,1.366,1.297,1.012,1.023,0.725,0.007,2.224,1.89,3.077,0.631,3.137,1.611,0.197,1.55,1.484,0.466,0.296,2.844,0.165,1.896,3.905,0.948,0.439,0.404,0.222,0.401,0.085,0.877,0.713,3.178,0.108,1.063,0.567,1.207,0.642,0.3,0.845,1.181,1.453
1.866,0.798,0.389,0.497,2.472,0.086,0.661,3.52,0.884,0.883,1.482,0.801,3.715,1.125,0.481,0.469,0.157,0.541,0.211,1.037,2.03,1.124,0.893,2.636,1.985,0.495,0.371,1.793,1.247,1.245,0.143,1.368,1.111,0.168,1.818,1.051,1.168,1.482,1.876,1.921,0.343,2.151,0.048,0.981,0.161,1.021,1.621,1.112,1.111,1.726,4.166,0.114,2.08,2.294,1.955,5.503,1.936,3.791,1.145,1.918
1.396,3.04,0.756,2.804,1.895,1.702,1.297,2.376,2.201,0.03,1.673,0.38,2.507,2.387,1.286,2.47,1.48,2.102,0.591,0.63,2.024,1.043,1.09,0.818,0.414,0.455,2.752,1.772,0.359,0.099,1.654,1.604,1.344,0.035,0.503,4.8,0.715,0.136,0.28,1.319,2.952,2.213,4.548,0.903,0.319,0.623,3.174,0.463,0.803,0.881,2.933,4.242,0.063,3.624,1.294,1.863,0.639,6.97,1.556,0.783
4.599,0.285,2.372,0.235,0.491,0.543,1.448,4.118,1.352,0.978,0.933,0.071,1.455,1.758,1.534,0.355,0.274,0.682,1.692,0.631,0.064,1.052,2.378,0.334,0.256,0.643,1.645,0.313,0.012,0.142,0.462,2.942,1.478,1.727,1.078,1.227,0.312,0.364,0.797,0.37,2.801,0.802,2.198,3.094,0.138,0.251,1.643,1.34,1.124,1.445,1.439,3.464,0.764,1.518,0.186,0.39,1.321,1.049,1.409,0.087
4.094,1.447,2.442,2.02,1.146,1.965,0.601,1.43,0.611,0.089,1.215,1.155,1.193,0.228,0.546,0.795,0.658,0.506,2.839,1.551,1.497,1.807,1.083,0.931,2.375,1.381,1.062,1.778,1.737,0.211,2.396,1.42,0.468,1.336,1.858,2.13,0.529,3.014,0.708,0.92,0.755,0.445,0.066,1.341,0.179,0.814,4.206,1.717,0.208,1.751,3.161,0.498,0.316,1.312,0.012,1.233,2.058,1.92,2.549,1.153
3.171,1.558,0.761,1.481,2.634,3.483,0.174,2.148,0.86,1.942,1.695,0.947,0.384,1.076,0.484,0.834,0.435,0.855,0.753,3.264,3.777,1.623,1.665,0.492,0.529,1.954,1.979,0.717,1.066,0.313,1.191,1.527,1.659,1.567,0.029,1.526,2.273,2.745,2.605,2.456,1.079,0.93,0.873,1.085,1.587,3.494,5.711,1.938,3.226,0.571,1.656,2.224,0.132,3.794,1.098,0.558,1.239,1.288,0.226,1.393
2.26,3.494,5.54,0.095,2.095,3.135,1.547,1.189,1.493,0.391,0.828,0.351,2.688,0.687,1.128,0.868,0.074,0.425,1.059,1.017,0.75,3.123,0.492,2.9,0.511,0.985,1.157,2.772,0.737,1.982,0.235,0.684,0.838,1.014,2.835,1.054,0.41,1.999,1.959,0.869,0.637,1.736,2.475,1.714,2.977,1.0,2.881,4.219,3.706,2.824,2.584,0.315,1.346,1.518,5.037,0.901,4.228,2.956,1.484,4.402
0.319,2.435,1.016,0.13,0.8,1.351,0.252,2.044,2.187,1.277,0.157,0.118,1.926,1.508,0.209,0.381,4.561,2.749,1.613,1.379,0.508,2.187,0.387,1.161,0.472,0.556,0.965,0.29,2.446,0.383,0.812,0.278,0.024,0.599,2.68,1.632,0.867,0.55,0.228,0.006,0.712,2.719,0.651,1.87,1.365,0.591,2.504,0.644,0.525,1.011,0.981,1.365,1.029,1.453,3.027,0.992,0.259,0.4,1.266,2.957
1.591,3.495,1.339,3.675,2.61,2.433,0.021,0.614,1.166,2.871,3.155,0.484,0.359,1.97,1.983,0.044,0.819,3.05,0.798,0.168,0.617,0.416,2.993,3.259,0.547,1.447,2.277,2.684,1.603,1.403,1.127,1.917,1.092,0.644,2.316,3.623,1.138,1.367,1.105,1.432,0.284,1.427,0.381,1.488,0.945,3.236,0.259,0.876,0.82,0.997,1.247,0.703,2.572,1.108,1.321,1.369,1.146,2.237,0.605,0.285
2.732,1.615,3.618,1.699,0.496,0.438,0.602,4.376,1.674,0.482,1.542,2.595,1.049,3.625,0.251,1.529,0.097,1.746,0.998,1.088,1.676,0.457,0.532,2.375,0.522,2.195,1.262,0.442,0.234,0.95,2.037,3.428,0.309,0.478,1.788,1.486,1.927,1.454,0.477,0.757,0.815,0.159,3.787,0.37,0.229,3.945,1.045,0.033,1.004,0.466,3.86,1.805,2.241,1.659,2.088,1.368,1.533,1.322,2.649,0.341
1.01,1.935,0.546,2.463,2.653,1.774,1.794,5.146,3.057,2.128,1.475,1.303,2.61,5.483,1.464,1.106,0.766,0.84,0.134,1.359,0.512,0.694,0.519,1.117,0.44,3.895,1.293,1.586,1.313,1.222,1.288,1.463,2.107,0.644,0.512,1.999,3.612,1.462,1.442,1.426,0.589,0.622,1.312,0.368,2.69,2.149,0.214,2.507,0.366,1.545,0.139,1.864,2.607,1.066,0.464,1.879,0.13,2.596,2.64,3.242
1.317,0.977,0.992,0.663,1.939,2.227,0.448,0.893,0.225,1.481,0.206,0.951,1.032,0.827,0.144,0.538,0.311,1.964,0.466,4.066,1.957,0.707,0.879,0.797,1.264,2.922,0.632,0.842,1.944,3.073,1.547,0.615,0.99,2.598,2.094,3.914,1.762,1.202,2.112,1.71,2.871,2.763,2.557,1.116,0.121,0.81,0.279,0.121,0.623,0.419,2.361,0.592,3.474,0.631,3.597,0.566,5.112,2.752,2.189,3.858
1.862,1.15,1.989,2.104,2.575,2.452,0.091,3.296,1.382,0.716,1.652,0.716,1.652,3.438,2.128,0.362,2.308,1.994,0.853,0.961,1.615,0.705,1.208,1.493,1.272,0.34,0.175,2.413,1.454,0.752,0.462,2.016,1.789,2.239,0.431,0.889,0.49,0.623,1.194,2.031,1.267,1.538,0.476,1.704,1.026,0.004,0.532,1.363,2.418,1.318,2.546,2.045,1.209,0.594,1.308,2.686,1.294,0.059,5.622,3.269
1.461,1.482,1.421,1.668,0.583,1.37,1.141,1.503,1.516,4.01,1.17,0.87,0.121,1.415,2.08,1.337,0.018,1.644,0.003,0.293,0.705,1.238,1.249,0.378,1.012,1.967,0.491,0.178,1.604,2.933,1.281,0.122,2.407,0.132,1.371,1.766,1.057,1.603,1.284,2.382,1.975,0.778,2.334,0.757,1.564,0.595,0.701,1.06,0.184,1.925,1.58,0.886,1.535,1.456,0.535,3.302,0.292,0.9,0.491,4.818
3.759,2.814,0.952,1.51,0.381,0.749,0.045,0.77,0.795,0.753,2.624,2.37,0.349,1.506,0.025,0.721,0.696,2.409,0.523,2.731,1.88,0.569,0.114,1.999,3.326,1.964,0.205,0.973,1.01,0.532,0.017,0.557,0.369,1.399,1.225,0.529,1.881,0.762,0.366,0.915,1.3,1.006,0.142,0.222,0.252,1.546,1.079,0.025,0.956,0.713,0.988,0.987,0.15,2.592,2.486,2.134,4.714,1.371,3.768,0.636
0.606,1.104,0.914,2.157,1.28,2.376,0.727,1.413,3.373,1.055,2.398,0.645,0.171,0.629,0.499,2.653,1.808,0.172,1.01,2.936,3.123,0.741,0.368,0.817,0.728,1.132,0.866,0.355,0.066,0.565,1.602,1.29,0.932,2.147,1.379,0.688,2.454,1.079,0.256,1.448,1.092,0.294,2.581,0.538,0.389,1.828,0.041,0.331,1.557,0.71,1.515,2.838,1.329,0.494,0.568,1.542,0.643,2.312,0.796,1.528
2.728,2.494,0.323,4.139,0.679,1.48,2.567,1.991,0.935,1.536,0.095,2.472,1.882,2.119,1.215,1.332,1.42,1.847,0.715,1.813,2.011,0.574,0.753,1.339,3.762,0.749,0.171,1.376,0.86,0.051,0.876,1.736,0.51,0.368,1.002,0.661,1.585,1.013,1.014,2.808,2.556,1.83,2.992,1.547,1.187,2.823,2.591,0.173,3.752,2.597,4.522,1.299,0.146,0.514,2.124,1.917,1.926,0.282,0.596,0.315
4.671,1.606,2.137,3.452,1.028,0.732,0.415,1.079,1.178,1.105,0.15,0.651,3.328,0.67,1.121,3.157,1.411,1.316,0.212,1.167,0.625,0.733,1.878,1.128,1.372,2.941,0.993,0.384,1.512,0.691,0.15,0.823,1.773,0.551,0.456,0.85,3.516,0.269,0.644,1.48,3.231,0.564,0.581,0.146,0.574,2.047,0.763,2.792,1.587,1.681,0.567,1.174,3.781,0.971,0.686,4.415,0.67,0.779,1.654,0.829
0.154,2.1,4.339,0.344,0.013,0.988,2.243,1.896,3.206,1.225,0.707,2.062,2.741,1.14,0.442,0.84,0.413,1.492,0.998,2.062,1.924,0.902,2.465,1.561,1.984,0.798,0.466,3.191,2.051,0.98,1.259,0.33,2.238,3.133,0.087,0.582,0.208,1.383,0.996,2.938,2.703,2.802,1.376,0.467,1.166,1.022,2.893,2.616,0.349,1.146,2.108,4.974,2.347,3.004,1.538,3.604,1.823,0.35,1.893,0.154
0.747,1.286,2.57,0.005,0.106,4.081,1.472,2.745,1.881,1.425,0.94,1.301,1.568,1.607,3.016,0.346,0.527,0.541,1.583,0.749,0.964,1.983,0.084,0.335,0.223,0.866,0.422,1.299,0.081,1.215,0.672,0.758,1.456,1.259,1.703,0.779,1.476,1.871,2.496,1.381,2.904,1.234,2.377,0.298,0.692,0.615,3.223,1.517,1.956,2.784,0.259,0.8,1.405,1.22,0.104,4.197,0.087,2.582,0.5,0.703
2.223,2.268,4.411,0.694,0.268,1.938,1.196,1.819,2.524,0.247,0.813,0.179,0.074,1.252,0.399,4.117,0.973,0.677,0.356,1.438,0.408,0.993,1.397,2.619,3.62,1.959,1.338,1.103,0.196,0.789,1.425,1.14,0.538,0.658,2.389,1.748,2.089,0.839,1.083,0.666,1.191,1.51,1.538,0.571,0.241,1.543,0.1,0.894,0.629,0.126,2.129,0.867,0.771,2.338,0.447,1.476,1.85,0.609,1.878,0.571
0.781,1.931,1.7,2.084,0.936,1.709,3.82,2.152,2.471,4.94,4.389,1.54,0.261,2.959,1.821,0.151,1.315,0.253,0.279,0.607,1.735,1.753,1.085,1.07,1.396,2.814,1.029,0.43,2.038,1.338,0.423,0.973,1.866,0.332,1.449,1.022,0.501,0.413,3.768,2.008,5.329,1.408,2.455,0.237,2.144,0.548,3.777,1.805,0.721,2.893,0.921,0.643,2.405,0.995,1.646,2.072,1.432,3.397,2.282,0.187
5.6,0.286,0.168,0.394,3.907,0.458,2.243,0.227,2.064,1.078,0.315,0.916,4.68,2.284,0.403,0.512,0.627,1.24,1.329,0.641,1.211,1.31,0.615,1.131,2.931,2.199,3.078,0.534,2.774,0.385,0.096,0.966,0.62,0.01,0.363,0.625,2.478,0.067,1.864,0.952,1.395,2.935,2.404,0.612,2.519,0.618,0.293,1.388,2.881,1.248,2.264,2.867,0.082,2.935,3.599,0.548,0.561,2.255,3.754,0.787
1.155,2.866,0.846,0.921,2.028,2.379,0.197,1.364,1.469,5.446,0.193,1.921,0.189,1.974,1.276,1.909,0.836,0.052,1.634,1.044,0.889,1.59,0.465,0.263,0.487,1.718,1.82,1.88,0.873,0.494,0.307,3.582,2.292,0.014,0.76,0.805,1.021,2.294,2.318,0.588,2.601,1.279,1.114,0.987,1.897,1.372,1.537,1.383,0.01,0.061,0.044,0.65,2.528,0.179,0.66,1.521,3.506,1.318,2.41,1.621
0.903,0.176,0.749,3.335,2.597,2.436,0.224,2.035,2.656,4.269,0.221,2.192,3.436,0.421,1.6,1.126,2.649,0.413,2.185,2.89,0.637,0.12,0.907,1.744,1.372,1.035,3.056,2.289,0.368,0.452,2.609,2.582,2.043,0.271,0.683,3.343,3.578,0.786,0.224,0.728,0.89,1.594,0.277,0.689,0.26,3.261,0.582,0.35,1.378,1.423,2.995,3.177,0.901,3.101,1.581,2.781,0.757,0.272,0.644,0.181
1.908,0.184,3.31,1.426,1.284,1.275,1.313,2.986,2.051,0.498,0.273,3.419,1.427,2.302,1.917,2.633,2.283,0.212,1.507,0.168,2.202,0.717,2.602,2.628,0.171,4.572,1.449,0.22,0.358,0.43,1.299,0.216,0.159,0.9,0.212,0.925,2.182,0.307,0.804,1.223,3.683,1.461,1.246,0.318,2.382,0.386,1.963,1.599,0.247,1.104,0.304,1.256,3.522,1.21,1.03,2.511,0.874,1.031,0.896,1.139
2.178,0.637,1.451,0.764,0.821,1.021,0.605,1.246,3.576,1.261,0.909,3.052,0.632,1.454,2.637,0.396,0.544,6.062,0.444,2.702,0.359,1.211,1.393,2.142,1.65,0.714,1.378,0.81,0.73,1.201,0.183,2.036,0.553,3.431,1.049,0.578,2.802,2.661,0.762,1.785,0.1,0.19,0.233,1.078,1.297,1.34,0.472,1.617,3.248,1.344,2.63,1.067,0.398,3.469,0.172,0.811,1.546,1.423,0.271,2.605
1.613,2.075,1.19,0.005,0.64,1.922,3.065,3.604,0.743,2.477,0.009,1.85,0.028,1.088,0.371,0.163,3.45,2.307,1.993,0.392,3.546,0.387,3.097,0.314,0.269,0.439,0.299,0.156,1.25,0.739,1.912,3.035,0.119,1.773,0.628,0.75,1.542,1.35,0.646,1.256,3.109,2.461,0.871,1.17,2.3,0.374,1.755,3.268,2.051,0.51,0.868,3.946,3.284,1.5,1.371,0.925,2.78,1.709,1.327,1.118
2.34,5.797,3.393,3.239,0.402,2.367,0.337,1.164,1.447,0.026,0.369,2.862,3.885,0.388,2.146,1.213,0.148,0.3,0.622,0.365,0.977,1.455,1.875,0.73,0.284,0.817,1.703,0.189,0.245,0.283,0.844,0.291,0.366,0.37,0.954,1.575,1.325,1.511,2.595,0.37,0.76,2.014,1.558,3.591,0.057,0.739,1.86,2.911,1.403,1.145,1.872,2.68,1.53,0.677,0.104,0.392,0.574,0.137,3.434,0.282
1.037,2.966,0.166,1.006,0.827,0.163,2.202,0.123,1.662,2.514,0.34,2.263,2.366,1.499,2.682,3.428,0.265,1.435,0.332,0.542,0.701,1.008,0.407,0.498,2.755,0.548,1.659,1.446,2.191,0.996,1.168,0.813,0.334,0.596,1.611,1.098,2.82,0.119,0.559,2.731,1.823,0.853,0.582,0.196,0.289,1.147,0.229,0.087,0.108,2.04,0.28,2.491,0.104,4.476,1.533,1.186,3.37,1.282,2.251,0.808
2.845,1.123,1.146,2.572,2.195,1.975,0.613,1.48,0.764,0.23,0.393,1.558,2.057,0.166,0.648,1.442,3.096,1.678,0.69,2.18,1.964,2.379,1.461,1.308,0.18,0.248,0.566,2.901,2.092,1.584,0.564,0.352,2.275,2.227,1.397,2.059,0.97,0.763,0.272,0.795,0.494,0.68,6.223,0.015,0.565,0.297,1.244,0.502,1.079,2.517,0.66,1.029,0.034,2.496,5.027,4.737,0.898,0.342,2.904,1.752
0.692,1.498,0.671,1.503,1.257,0.523,0.748,0.529,1.356,0.049,1.551,0.98,1.713,1.521,1.695,0.835,1.063,0.846,0.714,1.868,2.691,2.856,0.548,1.816,0.803,0.617,0.401,2.385,1.703,1.71,0.078,0.453,0.82,1.145,2.926,1.236,1.997,0.4,3.57,0.671,2.29,0.03,1.147,2.381,1.509,0.998,3.29,0.069,1.318,1.338,0.729,1.109,2.654,3.294,0.419,0.67,1.993,2.39,2.849,1.593
3.81,0.335,2.167,0.351,0.603,1.002,0.961,0.422,0.327,2.175,0.026,0.648,0.406,2.211,0.12,0.322,1.039,1.748,2.652,1.83,2.043,1.124,2.033,0.688,3.003,2.941,1.31,0.086,1.033,4.604,1.901,1.824,0.308,1.263,1.487,0.306,0.283,2.162,1.65,0.571,0.015,1.623,1.259,2.021,3.171,0.726,1.596,5.125,0.869,1.442,0.668,0.425,0.523,0.524,1.089,0.527,3.566,0.634,3.228,3.573
2.812,2.31,0.725,3.371,3.44,0.238,0.883,0.09,2.843,1.51,1.107,0.358,1.605,0.761,1.912,1.91,2.177,1.483,0.61,3.158,0.073,2.071,0.544,0.93,0.801,0.246,1.67,0.049,0.926,1.649,1.106,0.319,1.906,1.345,1.785,0.029,1.131,2.024,0.645,0.236,1.606,0.21,2.256,0.297,2.476,0.789,1.706,3.719,2.514,1.304,6.242,2.231,0.702,2.504,0.394,4.771,0.045,2.944,1.927,1.71
1.535,1.954,1.055,5.849,1.165,3.423,3.592,0.802,5.809,0.478,2.517,0.464,2.016,4.335,1.515,0.427,0.207,1.241,0.811,1.342,0.826,2.645,0.554,2.869,0.443,1.899,0.563,0.929,2.113,1.878,0.834,0.874,0.841,2.559,2.861,2.401,0.363,1.555,0.038,0.213,1.405,0.106,0.459,2.905,1.673,0.315,2.232,2.112,2.483,2.695,1.349,0.454,0.911,1.93,0.34,2.651,2.27,1.438,2.973,0.322
1.685,1.237,0.076,2.28,1.239,1.667,2.408,3.637,1.018,1.682,0.069,0.154,0.657,1.219,0.286,3.252,2.204,3.037,0.558,0.321,2.047,2.581,0.372,1.095,0.435,1.934,1.664,1.215,0.338,1.118,0.71,1.234,2.24,0.917,0.068,2.331,1.615,0.074,1.436,0.867,1.616,1.025,1.624,2.144,1.284,0.551,0.085,0.604,1.005,3.613,1.285,1.226,2.324,1.198,3.17,3.996,2.887,3.365,1.047,2.394
0.027,4.551,4.921,1.702,1.218,1.789,3.661,1.894,1.282,0.938,1.074,0.445,0.201,0.977,0.901,0.51,0.107,0.177,1.135,1.266,0.277,1.201,0.257,1.017,1.542,0.452,0.718,1.041,0.039,0.344,0.06,1.846,0.417,1.408,0.245,1.611,0.886,1.214,1.267,0.088,0.744,0.235,2.647,1.996,1.612,0.582,3.571,1.7,1.58,4.266,0.896,2.596,2.527,2.705,1.005,1.906,0.402,0.566,1.301,2.143
0.448,1.595,3.724,2.708,3.321,1.749,3.728,1.283,2.415,3.037,2.253,0.791,2.262,2.292,1.923,0.087,2.651,0.244,1.721,1.252,2.537,1.199,0.982,0.55,0.535,2.292,0.155,1.171,1.102,0.214,0.413,0.002,0.752,0.037,1.033,2.338,0.758,1.456,3.066,0.126,0.919,0.332,1.469,0.666,1.344,1.506,1.146,3.181,0.196,0.563,2.389,0.151,2.609,2.123,4.461,2.576,1.275,0.77,4.307,0.708
0.913,0.999,1.869,3.54,0.251,1.618,1.204,1.308,1.867,1.178,0.67,1.086,0.332,0.263,0.813,2.954,1.317,1.347,0.99,2.311,0.352,2.405,0.811,0.209,0.703,1.417,1.001,0.635,1.372,0.883,0.989,2.336,0.304,1.485,0.234,0.458,1.352,1.004,1.015,0.78,2.345,0.74,1.504,0.952,3.264,0.491,1.445,0.561,0.186,1.83,0.802,2.939,0.108,5.026,0.485,0.855,1.102,0.568,2.634,1.18
1.023,2.069,1.632,0.455,1.307,3.449,6.283,1.827,0.937,1.074,0.512,0.362,0.039,2.348,0.348,1.882,0.46,0.535,0.577,1.415,1.993,1.033,3.186,0.517,2.151,1.347,0.903,0.472,0.558,1.05,0.748,0.929,0.847,1.529,0.557,1.497,0.465,0.507,1.537,0.578,0.305,2.89,1.639,0.228,2.158,0.285,4.315,0.935,1.02,0.694,0.205,0.169,0.994,2.024,0.471,2.485,1.779,0.347,0.043,0.075
0.887,1.585,1.933,0.871,2.051,0.837,1.714,1.517,0.36,4.031,1.102,1.884,1.809,0.661,0.464,0.865,2.319,0.536,1.021,1.374,2.356,0.729,0.45,0.083,0.977,1.443,0.955,0.684,1.503,1.302,0.728,1.479,0.866,0.714,1.375,1.295,0.658,0.127,2.864,1.196,2.62,1.492,2.094,1.116,3.694,0.838,1.304,2.402,2.123,0.696,1.716,2.522,0.169,1.997,1.93,1.089,1.679,3.098,0.474,2.334
1.084,0.01,4.044,1.642,0.096,0.153,2.083,1.794,0.485,0.47,2.815,1.99,0.033,3.079,3.15,0.014,3.663,0.618,0.255,0.83,1.006,0.815,1.752,1.59,1.136,0.946,0.796,3.742,0.358,1.399,2.791,2.335,0.515,0.139,0.169,0.062,0.435,2.218,0.763,2.415,2.553,1.034,2.196,2.509,1.923,0.401,1.262,0.31,2.756,1.856,1.74,0.557,1.448,3.26,2.012,1.058,1.859,1.434,2.472,0.057
0.832,2.259,0.231,0.919,1.94,0.09,1.217,1.958,0.445,2.508,1.193,0.254,1.237,0.133,1.009,1.28,1.242,0.216,1.14,1.208,0.447,0.473,2.681,1.833,1.345,2.132,0.022,1.374,1.009,1.869,2.171,1.478,0.348,1.568,0.309,1.551,1.916,0.086,2.545,0.798,1.414,0.588,1.405,2.492,0.65,0.412,1.645,1.385,0.755,1.121,1.601,0.908,1.179,3.129,1.168,2.256,0.424,1.435,1.497,3.175
3.632,5.058,4.801,1.005,1.435,2.284,0.523,1.836,3.181,1.52,0.871,0.801,0.733,1.459,1.13,1.248,2.527,1.542,0.996,3.113,2.41,3.554,0.43,0.517,0.901,0.655,1.252,1.896,0.966,0.74,0.3,1.954,0.995,0.635,1.343,0.891,0.112,0.401,3.649,0.131,1.432,0.404,0.545,2.946,1.085,1.36,0.766,1.017,1.84,3.309,0.919,0.566,0.893,3.168,1.06,1.204,0.837,1.503,3.212,0.087
2.917,0.364,2.357,1.86,1.848,0.958,2.588,0.327,3.258,0.698,1.839,2.221,0.508,1.101,1.455,0.957,1.711,1.785,1.551,0.922,1.124,1.185,0.13,0.856,1.2,1.718,2.692,0.709,0.499,1.286,0.319,0.883,1.317,1.448,2.481,3.728,0.094,0.423,1.3,0.755,0.793,1.12,0.068,1.608,1.788,0.408,1.346,2.905,1.725,1.839,0.646,0.434,0.189,0.526,3.481,1.98,0.25,1.161,0.872,0.61
4.036,0.521,1.075,2.408,2.095,0.518,1.879,1.421,1.885,0.881,0.927,0.162,0.521,0.656,1.183,2.542,0.983,0.939,2.63,1.696,1.756,0.266,1.725,0.258,1.723,0.595,2.245,0.066,2.294,0.467,1.332,1.032,1.231,0.697,0.375,0.239,2.031,0.501,1.842,0.221,1.497,2.038,1.235,0.965,1.76,0.071,0.314,2.411,0.785,3.867,3.049,2.115,1.993,2.042,2.767,1.377,0.863,0.226,0.225,3.02
2.859,0.111,1.802,3.389,1.426,0.246,2.962,0.209,3.399,0.556,1.292,1.45,0.852,0.003,3.169,0.574,1.504,1.004,2.903,3.02,0.705,0.65,0.081,1.1,3.422,0.101,0.2,1.158,0.969,1.397,0.061,0.228,3.113,2.032,3.55,2.624,0.509,0.844,0.988,1.926,3.648,0.631,1.224,2.849,1.221,0.183,2.189,1.982,0.417,2.845,0.79,0.206,0.949,0.41,2.321,0.233,0.588,1.244,2.356,4.578
0.124,0.618,1.782,0.463,0.955,1.625,0.369,2.543,1.623,0.684,2.411,1.132,0.838,2.138,0.275,1.792,1.034,1.06,1.179,1.926,1.371,1.109,1.368,0.439,0.291,1.8,0.224,0.068,2.357,0.46,0.288,0.152,0.088,0.688,1.235,2.698,2.098,2.2,1.027,1.036,1.958,3.073,1.518,0.242,1.354,3.212,3.777,0.918,1.774,0.657,1.244,0.947,0.628,0.642,0.578,5.186,0.518,0.344,0.191,2.033
4.079,2.794,0.335,0.141,0.735,2.936,2.08,0.048,2.084,1.127,0.173,1.347,3.766,0.277,0.967,0.647,1.428,0.468,1.787,0.609,0.266,2.315,2.134,0.356,1.109,0.055,3.787,0.377,3.386,0.056,0.249,0.491,1.498,2.021,0.296,1.397,1.711,0.387,1.363,0.015,1.493,1.638,1.19,0.131,0.938,3.573,0.98,4.191,1.083,0.311,1.122,2.469,2.171,0.742,0.156,1.43,2.338,4.211,1.018,2.045
2.698,3.028,2.077,0.959,0.901,0.071,1.484,3.244,0.579,1.899,0.537,0.796,2.44,0.336,0.219,0.283,1.49,0.61,0.795,0.838,1.111,1.823,1.522,2.879,2.587,0.066,1.811,0.049,0.935,0.573,1.425,1.663,0.458,0.485,0.965,2.095,1.72,1.33,1.046,1.22,0.473,1.234,1.167,2.18,0.242,0.971,0.327,2.647,0.837,1.588,1.0,3.881,3.913,0.049,0.766,2.474,1.957,0.829,4.677,1.164
