@RELATION SyntheticControl

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC

@DATA
2.548,2.698,0.818,1.178,1.672,0.246,0.896,0.131,0.167,0.051,0.271,0.332,1.696,1.315,0.769,0.785,0.376,0.241,0.262,0.331,0.663,0.226,1.441,1.922,0.172,1.012,0.332,0.075,0.357,0.12,0.522,0.245,0.022,0.32,0.34,0.124,0.757,0.958,0.7,1.225,0.403,0.114,0.186,0.06,0.047,0.45,0.252,0.44,0.716,0.306,0.694,1.455,0.657,1.722,1.396,0.642,0.573,0.435,0.173,0.639
0.182,0.035,0.621,0.065,0.322,0.657,0.413,0.845,1.223,1.216,0.015,0.863,0.215,0.768,1.188,0.196,0.271,0.111,1.285,0.244,0.38,1.342,1.475,0.077,0.359,0.628,0.336,0.525,0.332,0.013,0.122,2.086,0.397,0.483,0.561,0.431,0.118,0.632,0.24,0.285,0.362,0.066,0.32,1.118,0.823,0.656,0.012,0.399,0.698,0.518,1.479,0.355,1.12,0.928,0.803,1.247,0.707,0.39,0.122,0.375
0.679,0.786,1.225,0.612,0.9,0.601,1.178,0.863,0.746,3.024,1.003,0.022,0.658,0.05,0.481,0.571,1.139,1.209,0.313,0.183,0.486,0.47,0.361,0.603,0.481,0.758,0.844,0.62,0.22,1.088,0.149,0.514,0.147,0.639,0.673,0.266,0.068,1.22,1.445,0.062,1.181,0.119,0.573,0.556,0.006,0.669,0.452,1.679,0.531,0.102,0.973,0.376,0.389,1.411,0.494,1.538,0.008,0.485,1.185,0.617
0.367,0.451,2.351,0.968,1.327,0.332,2.822,0.619,0.472,0.855,0.842,0.205,1.056,1.103,1.28,0.179,0.89,0.992,0.38,0.512,0.319,0.607,0.576,0.45,0.455,0.322,0.003,0.988,0.84,1.367,0.281,1.394,0.716,0.088,0.689,0.66,0.207,0.132,1.264,0.073,0.843,1.735,0.421,0.195,0.18,0.099,0.178,0.038,0.39,0.317,1.413,0.048,0.473,0.252,0.536,0.285,0.134,0.376,0.525,0.646
0.829,0.355,0.173,0.221,1.099,0.038,0.294,1.565,0.393,0.393,0.659,0.356,1.651,0.5,0.214,0.208,0.07,0.241,0.094,0.461,0.902,0.5,0.397,1.171,0.882,0.22,0.165,0.797,0.554,0.553,0.063,0.608,0.494,0.075,0.808,0.467,0.519,0.659,0.834,0.854,0.152,0.956,0.021,0.436,0.071,0.454,0.72,0.494,0.494,0.767,1.852,0.051,0.924,1.02,0.869,2.446,0.86,1.685,0.509,0.852
0.62,1.351,0.336,1.246,0.842,0.756,0.577,1.056,0.978,0.013,0.744,0.169,1.114,1.061,0.571,1.098,0.658,0.934,0.263,0.28,0.9,0.463,0.485,0.363,0.184,0.202,1.223,0.787,0.159,0.044,0.735,0.713,0.597,0.016,0.224,2.133,0.318,0.06,0.124,0.586,1.312,0.983,2.021,0.401,0.142,0.277,1.411,0.206,0.357,0.391,1.303,1.885,0.028,1.611,0.575,0.828,0.284,3.098,0.692,0.348
2.044,0.126,1.054,0.105,0.218,0.241,0.643,1.83,0.601,0.435,0.415,0.031,0.647,0.781,0.682,0.158,0.122,0.303,0.752,0.28,0.029,0.468,1.057,0.148,0.114,0.286,0.731,0.139,0.005,0.063,0.205,1.308,0.657,0.768,0.479,0.545,0.139,0.162,0.354,0.164,1.245,0.356,0.977,1.375,0.061,0.112,0.73,0.595,0.5,0.642,0.639,1.54,0.34,0.674,0.083,0.173,0.587,0.466,0.626,0.039
1.82,0.643,1.086,0.898,0.509,0.873,0.267,0.635,0.272,0.04,0.54,0.513,0.53,0.101,0.243,0.353,0.292,0.225,1.262,0.689,0.665,0.803,0.481,0.414,1.056,0.614,0.472,0.79,0.772,0.094,1.065,0.631,0.208,0.594,0.826,0.947,0.235,1.339,0.315,0.409,0.335,0.198,0.029,0.596,0.08,0.362,1.869,0.763,0.092,0.778,1.405,0.221,0.14,0.583,0.005,0.548,0.915,0.853,1.133,0.512
1.409,0.693,0.338,0.658,1.171,1.548,0.077,0.955,0.382,0.863,0.753,0.421,0.171,0.478,0.215,0.37,0.193,0.38,0.335,1.451,1.679,0.721,0.74,0.219,0.235,0.868,0.88,0.319,0.474,0.139,0.529,0.679,0.737,0.697,0.013,0.678,1.01,1.22,1.158,1.091,0.48,0.413,0.388,0.482,0.705,1.553,2.538,0.861,1.434,0.254,0.736,0.988,0.059,1.686,0.488,0.248,0.551,0.573,0.1,0.619
1.004,1.553,2.462,0.042,0.931,1.393,0.688,0.528,0.664,0.174,0.368,0.156,1.195,0.305,0.501,0.386,0.033,0.189,0.47,0.452,0.333,1.388,0.219,1.289,0.227,0.438,0.514,1.232,0.328,0.881,0.104,0.304,0.372,0.451,1.26,0.468,0.182,0.889,0.871,0.386,0.283,0.772,1.1,0.762,1.323,0.444,1.28,1.875,1.647,1.255,1.149,0.14,0.598,0.675,2.239,0.4,1.879,1.314,0.66,1.956
0.142,1.082,0.451,0.058,0.355,0.601,0.112,0.909,0.972,0.568,0.07,0.053,0.856,0.67,0.093,0.169,2.027,1.222,0.717,0.613,0.226,0.972,0.172,0.516,0.21,0.247,0.429,0.129,1.087,0.17,0.361,0.124,0.011,0.266,1.191,0.725,0.385,0.245,0.101,0.003,0.316,1.208,0.289,0.831,0.607,0.263,1.113,0.286,0.233,0.449,0.436,0.607,0.457,0.646,1.345,0.441,0.115,0.178,0.563,1.314
0.707,1.553,0.595,1.633,1.16,1.081,0.009,0.273,0.518,1.276,1.402,0.215,0.159,0.875,0.882,0.019,0.364,1.356,0.354,0.075,0.274,0.185,1.33,1.449,0.243,0.643,1.012,1.193,0.713,0.623,0.501,0.852,0.485,0.286,1.029,1.61,0.506,0.608,0.491,0.637,0.126,0.634,0.169,0.661,0.42,1.438,0.115,0.39,0.365,0.443,0.554,0.313,1.143,0.492,0.587,0.608,0.509,0.994,0.269,0.127
1.214,0.718,1.608,0.755,0.221,0.195,0.268,1.945,0.744,0.214,0.685,1.153,0.466,1.611,0.112,0.68,0.043,0.776,0.444,0.483,0.745,0.203,0.236,1.056,0.232,0.975,0.561,0.197,0.104,0.422,0.905,1.524,0.138,0.212,0.795,0.661,0.856,0.646,0.212,0.336,0.362,0.071,1.683,0.164,0.102,1.753,0.464,0.015,0.446,0.207,1.715,0.802,0.996,0.737,0.928,0.608,0.681,0.587,1.177,0.151
0.449,0.86,0.243,1.095,1.179,0.788,0.797,2.287,1.359,0.946,0.655,0.579,1.16,2.437,0.651,0.491,0.341,0.373,0.059,0.604,0.227,0.308,0.231,0.497,0.195,1.731,0.575,0.705,0.583,0.543,0.572,0.65,0.937,0.286,0.227,0.888,1.605,0.65,0.641,0.634,0.262,0.276,0.583,0.164,1.196,0.955,0.095,1.114,0.163,0.687,0.062,0.828,1.159,0.474,0.206,0.835,0.058,1.154,1.173,1.441
0.585,0.434,0.441,0.295,0.862,0.99,0.199,0.397,0.1,0.658,0.092,0.423,0.459,0.368,0.064,0.239,0.138,0.873,0.207,1.807,0.87,0.314,0.391,0.354,0.562,1.299,0.281,0.374,0.864,1.366,0.688,0.274,0.44,1.155,0.931,1.739,0.783,0.534,0.939,0.76,1.276,1.228,1.137,0.496,0.054,0.36,0.124,0.054,0.277,0.186,1.05,0.263,1.544,0.28,1.599,0.252,2.272,1.223,0.973,1.715
0.828,0.511,0.884,0.935,1.144,1.09,0.041,1.465,0.614,0.318,0.734,0.318,0.734,1.528,0.946,0.161,1.026,0.886,0.379,0.427,0.718,0.313,0.537,0.664,0.565,0.151,0.078,1.072,0.646,0.334,0.205,0.896,0.795,0.995,0.191,0.395,0.218,0.277,0.531,0.903,0.563,0.683,0.212,0.757,0.456,0.002,0.236,0.606,1.074,0.586,1.132,0.909,0.537,0.264,0.581,1.194,0.575,0.026,2.499,1.453
0.649,0.659,0.632,0.741,0.259,0.609,0.507,0.668,0.674,1.782,0.52,0.386,0.054,0.629,0.924,0.594,0.008,0.73,0.002,0.13,0.313,0.55,0.555,0.168,0.45,0.874,0.218,0.079,0.713,1.303,0.569,0.054,1.07,0.059,0.609,0.785,0.47,0.712,0.571,1.059,0.878,0.346,1.037,0.337,0.695,0.265,0.312,0.471,0.082,0.856,0.702,0.394,0.682,0.647,0.238,1.467,0.13,0.4,0.218,2.141
1.671,1.251,0.423,0.671,0.17,0.333,0.02,0.342,0.353,0.335,1.166,1.053,0.155,0.669,0.011,0.321,0.309,1.071,0.232,1.214,0.836,0.253,0.051,0.888,1.478,0.873,0.091,0.432,0.449,0.237,0.008,0.248,0.164,0.622,0.545,0.235,0.836,0.339,0.163,0.407,0.578,0.447,0.063,0.099,0.112,0.687,0.48,0.011,0.425,0.317,0.439,0.439,0.067,1.152,1.105,0.949,2.095,0.609,1.675,0.283
0.27,0.491,0.406,0.959,0.569,1.056,0.323,0.628,1.499,0.469,1.066,0.287,0.076,0.279,0.222,1.179,0.803,0.076,0.449,1.305,1.388,0.329,0.163,0.363,0.323,0.503,0.385,0.158,0.029,0.251,0.712,0.573,0.414,0.954,0.613,0.306,1.091,0.48,0.114,0.644,0.485,0.13,1.147,0.239,0.173,0.812,0.018,0.147,0.692,0.316,0.673,1.261,0.591,0.22,0.252,0.685,0.286,1.028,0.354,0.679
1.212,1.108,0.143,1.84,0.302,0.658,1.141,0.885,0.415,0.683,0.042,1.099,0.837,0.942,0.54,0.592,0.631,0.821,0.318,0.806,0.894,0.255,0.335,0.595,1.672,0.333,0.076,0.611,0.382,0.023,0.389,0.771,0.227,0.163,0.445,0.294,0.705,0.45,0.451,1.248,1.136,0.813,1.33,0.688,0.527,1.255,1.152,0.077,1.667,1.154,2.01,0.577,0.065,0.228,0.944,0.852,0.856,0.125,0.265,0.14
2.076,0.714,0.95,1.534,0.457,0.325,0.185,0.48,0.524,0.491,0.067,0.289,1.479,0.298,0.498,1.403,0.627,0.585,0.094,0.519,0.278,0.326,0.835,0.501,0.61,1.307,0.441,0.171,0.672,0.307,0.066,0.366,0.788,0.245,0.202,0.378,1.563,0.119,0.286,0.658,1.436,0.251,0.258,0.065,0.255,0.91,0.339,1.241,0.705,0.747,0.252,0.522,1.68,0.431,0.305,1.962,0.298,0.346,0.735,0.368
0.068,0.933,1.928,0.153,0.006,0.439,0.997,0.843,1.425,0.544,0.314,0.917,1.218,0.507,0.196,0.373,0.184,0.663,0.444,0.916,0.855,0.401,1.095,0.694,0.882,0.355,0.207,1.418,0.912,0.435,0.56,0.147,0.995,1.392,0.039,0.259,0.092,0.615,0.443,1.306,1.201,1.246,0.612,0.207,0.518,0.454,1.286,1.163,0.155,0.509,0.937,2.211,1.043,1.335,0.683,1.602,0.81,0.156,0.841,0.068
0.332,0.572,1.142,0.002,0.047,1.814,0.654,1.22,0.836,0.633,0.418,0.578,0.697,0.714,1.34,0.154,0.234,0.24,0.703,0.333,0.428,0.881,0.037,0.149,0.099,0.385,0.188,0.577,0.036,0.54,0.299,0.337,0.647,0.559,0.757,0.346,0.656,0.832,1.109,0.614,1.291,0.548,1.056,0.133,0.308,0.273,1.432,0.674,0.87,1.237,0.115,0.356,0.625,0.542,0.046,1.866,0.039,1.148,0.222,0.313
0.988,1.008,1.961,0.308,0.119,0.861,0.532,0.809,1.122,0.11,0.361,0.08,0.033,0.556,0.177,1.83,0.432,0.301,0.158,0.639,0.181,0.441,0.621,1.164,1.609,0.871,0.595,0.49,0.087,0.351,0.633,0.507,0.239,0.293,1.062,0.777,0.928,0.373,0.481,0.296,0.529,0.671,0.683,0.254,0.107,0.686,0.045,0.397,0.28,0.056,0.946,0.385,0.343,1.039,0.199,0.656,0.822,0.27,0.835,0.254
0.347,0.858,0.756,0.926,0.416,0.759,1.698,0.957,1.098,2.195,1.95,0.684,0.116,1.315,0.809,0.067,0.584,0.112,0.124,0.27,0.771,0.779,0.482,0.476,0.62,1.251,0.458,0.191,0.906,0.595,0.188,0.432,0.829,0.148,0.644,0.454,0.223,0.184,1.675,0.892,2.368,0.626,1.091,0.105,0.953,0.244,1.678,0.802,0.32,1.286,0.409,0.286,1.069,0.442,0.731,0.921,0.637,1.51,1.014,0.083
2.489,0.127,0.074,0.175,1.736,0.203,0.997,0.101,0.918,0.479,0.14,0.407,2.08,1.015,0.179,0.228,0.279,0.551,0.591,0.285,0.538,0.582,0.273,0.503,1.302,0.977,1.368,0.237,1.233,0.171,0.043,0.43,0.276,0.004,0.161,0.278,1.101,0.03,0.829,0.423,0.62,1.304,1.068,0.272,1.119,0.275,0.13,0.617,1.281,0.555,1.006,1.274,0.036,1.304,1.6,0.244,0.249,1.002,1.668,0.35
0.513,1.274,0.376,0.409,0.902,1.057,0.087,0.606,0.653,2.42,0.086,0.854,0.084,0.877,0.567,0.849,0.371,0.023,0.726,0.464,0.395,0.707,0.207,0.117,0.217,0.764,0.809,0.835,0.388,0.22,0.136,1.592,1.019,0.006,0.338,0.358,0.454,1.02,1.03,0.261,1.156,0.569,0.495,0.439,0.843,0.61,0.683,0.615,0.004,0.027,0.02,0.289,1.124,0.08,0.293,0.676,1.558,0.586,1.071,0.721
0.401,0.078,0.333,1.482,1.154,1.083,0.099,0.905,1.181,1.897,0.098,0.974,1.527,0.187,0.711,0.501,1.178,0.183,0.971,1.284,0.283,0.053,0.403,0.775,0.61,0.46,1.358,1.017,0.164,0.201,1.159,1.148,0.908,0.12,0.304,1.486,1.59,0.349,0.1,0.323,0.396,0.708,0.123,0.306,0.116,1.449,0.259,0.156,0.612,0.632,1.331,1.412,0.4,1.378,0.703,1.236,0.336,0.121,0.286,0.081
0.848,0.082,1.471,0.634,0.571,0.567,0.584,1.327,0.911,0.221,0.121,1.519,0.634,1.023,0.852,1.17,1.014,0.094,0.67,0.075,0.979,0.319,1.157,1.168,0.076,2.032,0.644,0.098,0.159,0.191,0.578,0.096,0.071,0.4,0.094,0.411,0.97,0.136,0.358,0.544,1.637,0.649,0.554,0.141,1.059,0.171,0.872,0.711,0.11,0.49,0.135,0.558,1.565,0.538,0.458,1.116,0.388,0.458,0.398,0.506
0.968,0.283,0.645,0.339,0.365,0.454,0.269,0.554,1.589,0.56,0.404,1.357,0.281,0.646,1.172,0.176,0.242,2.694,0.197,1.201,0.16,0.538,0.619,0.952,0.733,0.317,0.612,0.36,0.325,0.534,0.081,0.905,0.246,1.525,0.466,0.257,1.245,1.183,0.339,0.793,0.044,0.085,0.104,0.479,0.576,0.596,0.21,0.718,1.444,0.598,1.169,0.474,0.177,1.542,0.076,0.36,0.687,0.632,0.121,1.158
0.717,0.922,0.529,0.002,0.284,0.854,1.362,1.602,0.33,1.101,0.004,0.822,0.012,0.483,0.165,0.072,1.533,1.025,0.886,0.174,1.576,0.172,1.376,0.14,0.12,0.195,0.133,0.069,0.556,0.329,0.85,1.349,0.053,0.788,0.279,0.333,0.685,0.6,0.287,0.558,1.382,1.094,0.387,0.52,1.022,0.166,0.78,1.453,0.912,0.227,0.386,1.754,1.46,0.667,0.609,0.411,1.236,0.759,0.59,0.497
1.04,2.576,1.508,1.439,0.179,1.052,0.15,0.517,0.643,0.011,0.164,1.272,1.727,0.173,0.954,0.539,0.066,0.134,0.277,0.162,0.434,0.647,0.833,0.324,0.126,0.363,0.757,0.084,0.109,0.126,0.375,0.129,0.163,0.164,0.424,0.7,0.589,0.672,1.153,0.164,0.338,0.895,0.692,1.596,0.025,0.329,0.827,1.294,0.623,0.509,0.832,1.191,0.68,0.301,0.046,0.174,0.255,0.061,1.526,0.125
0.461,1.318,0.074,0.447,0.368,0.073,0.979,0.055,0.739,1.118,0.151,1.006,1.052,0.666,1.192,1.524,0.118,0.638,0.147,0.241,0.312,0.448,0.181,0.221,1.225,0.244,0.737,0.643,0.974,0.443,0.519,0.361,0.148,0.265,0.716,0.488,1.253,0.053,0.248,1.214,0.81,0.379,0.258,0.087,0.129,0.51,0.102,0.039,0.048,0.907,0.124,1.107,0.046,1.989,0.681,0.527,1.498,0.57,1.0,0.359
1.265,0.499,0.509,1.143,0.975,0.878,0.272,0.658,0.34,0.102,0.175,0.692,0.914,0.074,0.288,0.641,1.376,0.746,0.307,0.969,0.873,1.057,0.649,0.581,0.08,0.11,0.251,1.289,0.93,0.704,0.251,0.156,1.011,0.99,0.621,0.915,0.431,0.339,0.121,0.353,0.22,0.302,2.766,0.007,0.251,0.132,0.553,0.223,0.48,1.119,0.293,0.458,0.015,1.109,2.234,2.105,0.399,0.152,1.291,0.779
0.308,0.666,0.298,0.668,0.559,0.232,0.333,0.235,0.603,0.022,0.689,0.436,0.762,0.676,0.753,0.371,0.472,0.376,0.317,0.83,1.196,1.269,0.243,0.807,0.357,0.274,0.178,1.06,0.757,0.76,0.035,0.201,0.365,0.509,1.3,0.549,0.888,0.178,1.587,0.298,1.018,0.013,0.51,1.058,0.671,0.444,1.462,0.031,0.586,0.595,0.324,0.493,1.18,1.464,0.186,0.298,0.886,1.062,1.266,0.708
1.693,0.149,0.963,0.156,0.268,0.445,0.427,0.187,0.145,0.967,0.012,0.288,0.18,0.983,0.053,0.143,0.462,0.777,1.179,0.813,0.908,0.5,0.904,0.306,1.335,1.307,0.582,0.038,0.459,2.046,0.845,0.81,0.137,0.562,0.661,0.136,0.126,0.961,0.733,0.254,0.006,0.721,0.559,0.898,1.409,0.323,0.709,2.278,0.386,0.641,0.297,0.189,0.232,0.233,0.484,0.234,1.585,0.282,1.435,1.588
1.25,1.026,0.322,1.498,1.529,0.106,0.392,0.04,1.263,0.671,0.492,0.159,0.713,0.338,0.85,0.849,0.968,0.659,0.271,1.404,0.033,0.921,0.242,0.413,0.356,0.109,0.742,0.022,0.412,0.733,0.491,0.142,0.847,0.598,0.793,0.013,0.503,0.899,0.287,0.105,0.714,0.093,1.003,0.132,1.1,0.351,0.758,1.653,1.117,0.579,2.774,0.991,0.312,1.113,0.175,2.12,0.02,1.308,0.856,0.76
0.682,0.868,0.469,2.6,0.518,1.521,1.597,0.357,2.582,0.213,1.118,0.206,0.896,1.927,0.673,0.19,0.092,0.551,0.36,0.597,0.367,1.176,0.246,1.275,0.197,0.844,0.25,0.413,0.939,0.835,0.371,0.388,0.374,1.137,1.272,1.067,0.161,0.691,0.017,0.095,0.624,0.047,0.204,1.291,0.744,0.14,0.992,0.938,1.103,1.198,0.599,0.202,0.405,0.858,0.151,1.178,1.009,0.639,1.321,0.143
0.749,0.55,0.034,1.013,0.551,0.741,1.07,1.617,0.452,0.747,0.031,0.068,0.292,0.542,0.127,1.445,0.979,1.35,0.248,0.143,0.91,1.147,0.165,0.487,0.193,0.86,0.74,0.54,0.15,0.497,0.315,0.549,0.996,0.407,0.03,1.036,0.718,0.033,0.638,0.385,0.718,0.456,0.722,0.953,0.57,0.245,0.038,0.268,0.447,1.606,0.571,0.545,1.033,0.533,1.409,1.776,1.283,1.496,0.465,1.064
0.012,2.023,2.187,0.757,0.541,0.795,1.627,0.842,0.57,0.417,0.478,0.198,0.089,0.434,0.4,0.227,0.047,0.079,0.505,0.563,0.123,0.534,0.114,0.452,0.686,0.201,0.319,0.462,0.017,0.153,0.027,0.82,0.185,0.626,0.109,0.716,0.394,0.54,0.563,0.039,0.331,0.104,1.177,0.887,0.716,0.259,1.587,0.756,0.702,1.896,0.398,1.154,1.123,1.202,0.447,0.847,0.179,0.251,0.578,0.952
0.199,0.709,1.655,1.204,1.476,0.778,1.657,0.57,1.073,1.35,1.001,0.351,1.005,1.018,0.855,0.039,1.178,0.109,0.765,0.556,1.128,0.533,0.437,0.244,0.238,1.019,0.069,0.521,0.49,0.095,0.184,0.001,0.334,0.017,0.459,1.039,0.337,0.647,1.363,0.056,0.408,0.148,0.653,0.296,0.597,0.669,0.509,1.414,0.087,0.25,1.062,0.067,1.16,0.944,1.983,1.145,0.567,0.342,1.914,0.314
0.406,0.444,0.831,1.573,0.112,0.719,0.535,0.581,0.83,0.523,0.298,0.483,0.147,0.117,0.361,1.313,0.585,0.599,0.44,1.027,0.156,1.069,0.36,0.093,0.312,0.63,0.445,0.282,0.61,0.392,0.44,1.038,0.135,0.66,0.104,0.204,0.601,0.446,0.451,0.346,1.042,0.329,0.669,0.423,1.451,0.218,0.642,0.25,0.083,0.813,0.356,1.306,0.048,2.234,0.215,0.38,0.49,0.252,1.171,0.525
0.455,0.92,0.725,0.202,0.581,1.533,2.792,0.812,0.416,0.477,0.228,0.161,0.018,1.043,0.155,0.836,0.204,0.238,0.257,0.629,0.886,0.459,1.416,0.23,0.956,0.599,0.401,0.21,0.248,0.467,0.332,0.413,0.377,0.679,0.248,0.665,0.207,0.225,0.683,0.257,0.135,1.284,0.728,0.101,0.959,0.127,1.918,0.416,0.453,0.309,0.091,0.075,0.442,0.899,0.209,1.104,0.79,0.154,0.019,0.033
0.394,0.705,0.859,0.387,0.912,0.372,0.762,0.674,0.16,1.791,0.49,0.837,0.804,0.294,0.206,0.384,1.031,0.238,0.454,0.611,1.047,0.324,0.2,0.037,0.434,0.641,0.424,0.304,0.668,0.579,0.324,0.658,0.385,0.317,0.611,0.576,0.292,0.056,1.273,0.532,1.164,0.663,0.931,0.496,1.642,0.373,0.58,1.067,0.944,0.309,0.763,1.121,0.075,0.887,0.858,0.484,0.746,1.377,0.211,1.037
0.482,0.005,1.797,0.73,0.043,0.068,0.926,0.797,0.216,0.209,1.251,0.884,0.015,1.368,1.4,0.006,1.628,0.274,0.113,0.369,0.447,0.362,0.779,0.707,0.505,0.421,0.354,1.663,0.159,0.622,1.241,1.038,0.229,0.062,0.075,0.027,0.193,0.986,0.339,1.073,1.135,0.459,0.976,1.115,0.854,0.178,0.561,0.138,1.225,0.825,0.773,0.248,0.643,1.449,0.894,0.47,0.826,0.637,1.099,0.025
0.37,1.004,0.103,0.408,0.862,0.04,0.541,0.87,0.198,1.115,0.53,0.113,0.55,0.059,0.448,0.569,0.552,0.096,0.507,0.537,0.199,0.21,1.192,0.815,0.598,0.948,0.01,0.61,0.448,0.83,0.965,0.657,0.155,0.697,0.137,0.689,0.851,0.038,1.131,0.355,0.629,0.261,0.624,1.107,0.289,0.183,0.731,0.615,0.336,0.498,0.711,0.403,0.524,1.391,0.519,1.003,0.189,0.638,0.665,1.411
1.614,2.248,2.134,0.447,0.638,1.015,0.232,0.816,1.414,0.675,0.387,0.356,0.326,0.648,0.502,0.555,1.123,0.685,0.443,1.384,1.071,1.58,0.191,0.23,0.401,0.291,0.557,0.843,0.429,0.329,0.133,0.868,0.442,0.282,0.597,0.396,0.05,0.178,1.622,0.058,0.637,0.18,0.242,1.309,0.482,0.605,0.341,0.452,0.818,1.47,0.408,0.251,0.397,1.408,0.471,0.535,0.372,0.668,1.427,0.039
1.296,0.162,1.048,0.827,0.821,0.426,1.15,0.145,1.448,0.31,0.817,0.987,0.226,0.489,0.647,0.425,0.761,0.793,0.689,0.41,0.5,0.527,0.058,0.381,0.533,0.764,1.197,0.315,0.222,0.572,0.142,0.392,0.585,0.643,1.103,1.657,0.042,0.188,0.578,0.336,0.353,0.498,0.03,0.714,0.795,0.181,0.598,1.291,0.767,0.817,0.287,0.193,0.084,0.234,1.547,0.88,0.111,0.516,0.388,0.271
1.794,0.231,0.478,1.07,0.931,0.23,0.835,0.631,0.838,0.391,0.412,0.072,0.231,0.292,0.526,1.13,0.437,0.417,1.169,0.754,0.78,0.118,0.767,0.114,0.766,0.265,0.998,0.029,1.02,0.208,0.592,0.459,0.547,0.31,0.167,0.106,0.903,0.223,0.819,0.098,0.665,0.906,0.549,0.429,0.782,0.032,0.139,1.071,0.349,1.719,1.355,0.94,0.886,0.907,1.23,0.612,0.383,0.1,0.1,1.342
1.27,0.049,0.801,1.506,0.634,0.109,1.317,0.093,1.511,0.247,0.574,0.644,0.379,0.001,1.409,0.255,0.668,0.446,1.29,1.342,0.313,0.289,0.036,0.489,1.521,0.045,0.089,0.515,0.431,0.621,0.027,0.101,1.384,0.903,1.578,1.166,0.226,0.375,0.439,0.856,1.622,0.281,0.544,1.266,0.542,0.081,0.973,0.881,0.185,1.264,0.351,0.091,0.422,0.182,1.032,0.103,0.261,0.553,1.047,2.035
0.055,0.275,0.792,0.206,0.425,0.722,0.164,1.13,0.721,0.304,1.071,0.503,0.373,0.95,0.122,0.796,0.46,0.471,0.524,0.856,0.609,0.493,0.608,0.195,0.13,0.8,0.1,0.03,1.047,0.204,0.128,0.067,0.039,0.306,0.549,1.199,0.933,0.978,0.457,0.46,0.87,1.366,0.674,0.108,0.602,1.428,1.679,0.408,0.788,0.292,0.553,0.421,0.279,0.285,0.257,2.305,0.23,0.153,0.085,0.904
1.813,1.242,0.149,0.062,0.327,1.305,0.925,0.021,0.926,0.501,0.077,0.599,1.674,0.123,0.43,0.287,0.634,0.208,0.794,0.271,0.118,1.029,0.948,0.158,0.493,0.024,1.683,0.168,1.505,0.025,0.111,0.218,0.666,0.898,0.131,0.621,0.761,0.172,0.606,0.007,0.663,0.728,0.529,0.058,0.417,1.588,0.436,1.863,0.481,0.138,0.499,1.097,0.965,0.33,0.069,0.635,1.039,1.872,0.452,0.909
1.199,1.346,0.923,0.426,0.401,0.031,0.659,1.442,0.257,0.844,0.239,0.354,1.084,0.149,0.097,0.126,0.662,0.271,0.353,0.372,0.494,0.81,0.677,1.28,1.15,0.029,0.805,0.022,0.416,0.255,0.633,0.739,0.204,0.215,0.429,0.931,0.764,0.591,0.465,0.542,0.21,0.548,0.519,0.969,0.107,0.432,0.145,1.177,0.372,0.706,0.444,1.725,1.739,0.022,0.34,1.099,0.87,0.368,2.079,0.517
