@RELATION SyntheticControl

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0, 4.0, 5.0, 6.0}

@DATA
-0.48,0.781,-1.511,0.595,-1.547,-1.267,-0.152,2.302,0.648,-0.825,-0.44,-1.223,1.088,-1.533,-0.179,1.368,1.475,1.711,1.362,-1.612,0.158,0.708,1.026,0.646,-0.927,-1.501,0.928,-0.268,-0.411,0.556,0.365,0.247,-1.612,1.369,-1.171,1.322,0.167,-0.283,-1.003,1.583,1.758,-0.793,1.225,-1.398,-0.09,0.306,-1.106,0.055,1.58,-0.256,-0.714,-0.145,-0.214,-1.404,-0.205,0.534,0.102,-1.066,0.977,1.507,1.0
0.985,-0.06,-0.415,-1.338,1.75,-0.096,0.308,1.674,0.702,1.317,-1.338,1.483,-0.665,0.481,0.761,0.164,0.589,0.391,1.82,0.532,1.42,-0.388,-0.69,-1.344,0.107,-1.655,0.559,0.125,-0.017,1.263,0.904,-1.644,-0.845,-0.635,0.118,0.216,-1.253,1.475,-0.256,-0.094,-0.346,-0.622,1.285,-0.589,0.473,-1.154,0.1,-0.605,-1.73,1.936,-1.611,-0.743,-1.211,-1.511,0.653,-0.691,0.842,-0.334,-1.093,0.874,1.0
1.227,-1.606,-0.02,-1.309,0.61,-1.386,0.76,-0.392,0.202,-0.299,1.097,1.619,-0.649,0.617,-1.138,-1.4,-0.399,-1.013,0.431,-0.83,0.965,1.646,-1.735,-1.034,-0.062,1.002,-0.559,-1.253,-0.215,1.166,1.306,-0.234,1.633,1.504,-0.038,-0.317,0.969,1.088,-0.639,0.684,1.209,0.815,-0.704,-1.221,1.271,-1.97,-1.526,1.358,-0.491,0.683,-0.556,-2.093,-0.3,0.949,-1.062,0.469,-0.437,0.861,1.48,0.186,1.0
0.437,1.332,-0.799,-0.076,-1.649,1.617,1.014,-0.47,0.129,1.576,-0.073,-1.487,-0.299,1.025,-0.019,0.362,-1.287,-0.226,1.194,0.935,-0.483,0.917,-0.2,0.949,-0.6,-0.796,-1.463,-0.325,-1.202,1.515,1.349,0.733,-0.222,0.599,0.409,0.369,-1.059,-0.81,-0.702,-1.606,-1.457,1.462,1.073,-0.621,-0.314,0.354,-0.89,-0.998,-1.375,-1.384,1.38,-0.352,-1.3,-0.904,1.497,1.593,0.317,-0.872,-1.327,0.697,1.0
-0.929,0.141,-0.789,0.78,1.322,-0.007,0.634,-2.209,0.682,-1.384,0.981,0.27,-0.988,0.623,0.056,0.132,-0.497,2.318,-1.663,-0.475,0.281,1.524,1.207,0.628,-0.571,-1.176,-0.534,0.104,0.913,0.75,-0.102,1.129,0.335,-1.346,-0.513,0.061,-1.013,1.379,0.895,0.573,-0.205,1.581,-1.297,1.221,-1.025,1.326,-0.593,-1.339,-1.026,-1.165,-0.065,-0.41,-1.728,0.064,0.406,-0.111,1.5,-1.704,-1.345,1.557,1.0
1.064,1.475,1.612,1.711,1.346,-1.178,-1.544,-1.437,1.096,-0.29,-0.95,1.504,0.07,-1.438,0.765,0.989,-0.626,1.327,-0.265,-0.757,0.969,0.067,0.998,-0.648,-0.711,-0.646,-0.888,0.618,-0.445,-1.14,-0.942,-0.388,-0.878,-0.065,1.745,-1.286,0.533,0.21,-1.54,0.827,-0.681,-0.866,1.425,-0.839,1.425,-0.185,-0.459,0.449,0.594,0.467,1.191,1.406,-1.516,0.798,-1.313,0.81,-1.203,-0.752,-0.744,-0.581,1.0
1.179,0.281,-1.151,0.508,-0.44,1.716,-0.334,0.094,1.22,0.195,0.829,-1.102,-0.757,1.637,-0.811,-0.235,-0.508,1.263,1.374,-0.093,-0.893,-0.256,-0.75,1.534,-0.67,1.805,-1.425,-0.848,-0.745,1.154,1.105,1.618,-0.377,-1.2,0.313,-1.279,-0.419,1.854,-1.418,-0.571,-1.611,-1.178,-0.614,0.016,-0.419,-1.146,-0.739,0.48,1.074,1.022,1.359,0.545,-1.307,-1.256,0.786,-0.237,-0.753,1.486,-0.154,1.076,1.0
0.172,-0.641,-1.251,0.524,1.065,0.732,-0.342,-0.687,-0.045,-0.08,0.559,-1.002,1.54,-1.048,-0.526,-1.413,-1.087,0.704,-0.782,1.046,-0.463,1.054,-1.61,1.667,0.455,0.694,-1.231,0.014,-1.257,1.236,-1.157,1.15,0.888,-1.343,-1.2,0.309,-0.439,1.459,-0.743,-1.162,0.082,1.521,1.243,-1.371,-0.613,0.89,0.831,1.514,0.565,0.721,-1.386,-0.266,-1.246,0.886,1.187,-0.344,0.029,1.341,0.018,-0.768,1.0
1.12,1.778,1.71,-1.367,-1.509,-0.042,1.786,1.284,0.279,1.15,0.675,-0.38,0.222,-0.074,0.3,-1.117,-1.204,-1.299,-1.368,0.079,-0.116,1.348,-1.407,1.473,1.684,-0.644,-0.603,-1.35,-1.04,1.156,0.348,1.718,-0.644,0.784,-0.022,0.776,0.598,-1.156,1.357,0.017,-1.142,1.323,0.283,-1.193,-1.348,-0.045,-0.498,-0.341,-0.84,0.444,0.874,-1.226,-0.849,-1.201,1.408,-0.921,-0.166,-1.082,-1.215,0.449,1.0
0.556,0.306,0.588,1.527,1.385,0.882,0.392,-0.526,-0.795,-1.568,-1.025,-1.002,-0.359,-0.603,0.18,1.271,1.399,1.007,0.195,0.413,-0.332,-0.946,-1.402,-1.961,-0.935,-0.304,0.338,0.773,1.598,1.343,0.052,0.995,-0.172,-0.593,-1.103,-2.097,-0.973,-0.994,-0.031,-0.177,1.383,0.74,1.44,0.775,0.035,-0.16,-1.454,-1.575,-0.89,-1.031,-0.673,-0.703,0.794,1.088,0.573,1.615,0.811,0.158,-0.325,-0.578,2.0
0.704,0.701,0.469,1.501,0.982,0.303,0.702,-0.232,-1.043,-0.823,-1.29,-1.155,-0.296,-0.314,0.27,1.324,1.629,1.065,0.217,0.223,-0.962,-0.761,-0.864,-0.953,-1.201,-1.424,-0.303,0.536,1.233,0.951,1.205,0.983,0.147,-0.843,-1.136,-1.172,-1.961,-1.425,-0.43,-0.769,0.402,0.747,1.039,1.534,0.986,0.726,0.063,-0.305,-1.663,-1.946,-0.883,-1.658,0.268,-0.319,0.935,1.466,1.101,0.486,0.449,0.209,2.0
0.639,0.619,1.78,1.112,0.713,-0.316,-0.128,-1.627,-1.047,-1.041,-0.372,-0.148,0.883,1.02,0.54,0.709,-0.822,-0.643,-1.459,-1.352,-1.646,0.196,1.046,0.818,1.554,1.48,0.17,0.089,-1.059,-2.014,-1.736,-0.38,0.203,1.342,1.622,0.748,0.404,0.462,-0.064,-0.893,-1.705,-1.012,-0.151,0.898,0.7,1.399,1.267,-0.048,-0.148,-1.374,-0.69,-1.64,-0.707,-0.199,0.607,2.19,1.243,1.191,0.43,-0.827,2.0
-0.389,1.056,1.051,0.945,1.865,0.171,0.02,-1.027,-1.292,-1.297,-0.661,0.425,1.116,1.42,1.49,0.156,0.47,-1.029,-1.36,-1.459,-0.64,-0.582,0.489,1.71,1.579,1.076,0.293,0.072,-1.223,-1.412,-1.466,-0.662,-0.34,0.378,0.871,0.701,0.932,0.437,-0.548,-0.864,-1.52,-1.401,-0.482,0.292,1.188,1.419,0.748,0.794,-0.695,-1.07,-1.901,-1.864,-0.542,-0.729,0.338,1.251,1.637,1.31,0.234,-0.43,2.0
-0.346,-0.015,0.934,1.055,0.282,0.358,-0.164,-0.54,-1.39,-1.374,-0.576,0.682,1.307,1.163,1.063,0.7,0.096,-1.311,-1.181,-1.26,-1.182,-0.988,-0.067,1.557,1.045,1.744,0.594,0.505,-1.129,-1.677,-1.369,-0.58,0.11,0.948,1.22,0.692,1.428,0.669,-0.554,-0.637,-0.98,-1.816,-1.027,0.109,0.758,1.15,1.174,1.123,0.474,-0.212,-1.006,-0.968,-1.419,-1.165,-0.487,0.884,0.985,0.861,0.844,-0.101,2.0
0.071,0.629,1.262,1.375,0.778,1.162,0.759,-0.181,-1.378,-0.942,-1.57,-1.866,-1.289,-0.16,0.047,0.458,0.901,2.217,1.48,1.035,0.51,-0.745,-0.216,-1.024,-1.798,-1.471,-1.119,-0.648,0.01,0.244,0.683,1.495,0.869,0.47,0.842,0.552,-0.994,-0.48,-1.211,-1.696,-1.807,-0.52,-0.375,0.704,0.572,1.218,1.207,1.574,0.567,0.193,-0.926,-0.807,-1.178,-1.027,-1.228,-0.405,-0.4,0.018,1.356,1.637,2.0
-0.193,0.808,1.359,0.372,1.085,1.188,1.355,0.826,0.075,-0.406,-1.651,-1.637,-0.906,-1.37,0.272,-0.532,0.567,1.162,0.593,1.585,0.476,0.71,0.548,-0.61,-0.211,-1.225,-1.123,-1.595,-1.156,0.072,-0.323,-0.846,0.493,1.832,0.808,0.251,1.111,-0.666,0.001,0.735,-1.341,-0.931,-0.171,-0.872,-0.899,0.662,0.701,1.09,1.848,0.9,1.513,0.341,0.377,-1.129,-1.744,-1.624,-0.85,-0.798,-1.278,-0.545,2.0
1.201,0.304,1.387,0.327,1.868,1.695,0.163,-0.439,-0.11,-1.726,-1.679,-1.462,-0.555,-1.542,-0.492,1.104,1.165,0.504,1.651,0.546,1.034,-0.037,-0.638,-0.224,-0.726,-1.817,-0.566,-1.178,-0.514,0.641,0.307,2.002,0.733,1.567,0.51,-0.477,-1.146,-1.2,-1.033,-1.741,-0.828,-0.979,-0.19,0.944,1.432,0.306,1.576,0.589,1.121,-0.915,-0.761,0.018,-1.476,-0.99,-0.621,-1.09,-0.308,0.85,0.964,1.076,2.0
-0.396,0.869,0.688,1.104,1.081,1.295,-0.178,0.013,-1.061,-0.698,-2.053,-1.396,-1.71,-0.436,-0.335,1.412,0.758,1.402,1.345,0.646,0.239,-0.177,-1.041,-1.119,-0.876,-0.957,-1.36,0.161,-0.096,0.41,0.796,0.852,0.668,0.133,-0.535,-0.247,-1.539,-2.096,-1.834,-0.237,-0.211,-0.034,1.418,0.539,1.258,1.72,1.296,-0.168,-0.239,-0.19,-0.762,-0.724,-2.01,-1.12,0.07,0.879,0.854,1.359,0.553,1.032,2.0
0.108,0.618,0.758,2.636,1.221,0.713,0.368,-0.246,-1.526,-1.727,-1.679,-0.931,-0.877,-1.039,-0.033,0.505,0.972,1.062,0.86,1.048,0.398,-0.481,-0.735,-0.888,-1.236,-1.624,-0.654,0.263,0.495,1.028,0.782,1.115,-0.89,-0.186,-0.015,-1.487,-0.976,-1.533,-0.712,-1.474,-0.376,0.231,1.29,1.471,1.613,0.45,-0.035,0.267,-0.781,-0.872,-1.724,-1.298,-1.497,-0.925,0.729,-0.008,1.536,0.725,1.593,1.193,2.0
-0.135,0.693,1.085,1.606,1.607,1.03,-0.123,0.103,-0.899,-1.978,-1.636,-0.481,-1.261,-0.762,-0.176,0.223,1.972,1.656,1.237,0.63,0.658,-1.05,-1.425,-1.771,-1.272,-1.176,-0.707,0.448,0.469,0.832,1.05,1.107,0.393,0.217,0.532,-0.479,-0.698,-1.017,-1.178,-0.823,-0.64,0.597,0.889,0.965,1.284,1.765,0.275,0.721,-0.25,-1.937,-1.058,-1.908,-1.015,-0.304,0.135,-0.007,1.487,1.168,-0.352,0.454,2.0
-0.505,0.334,0.858,1.136,1.142,0.362,0.201,-0.242,-0.792,-1.501,-1.032,-0.705,-1.397,-0.255,-0.005,0.769,1.468,0.595,0.702,0.854,0.102,-0.687,-0.794,-1.834,-1.346,-0.975,-0.668,0.477,0.838,0.924,1.175,0.703,1.119,0.492,-0.569,-0.847,-0.728,-1.088,-1.4,-1.158,0.113,1.392,1.556,1.808,1.32,1.372,-0.012,-0.986,-0.564,-1.904,-2.239,-1.433,-1.399,0.405,0.348,0.846,0.76,0.7,1.257,-0.298,2.0
-0.354,-0.827,0.9,1.718,0.783,0.05,0.434,-0.429,-1.149,-0.653,-1.857,-1.332,-1.398,-0.341,1.222,1.228,1.315,1.047,0.846,-0.109,0.308,-0.978,-1.711,-1.691,-0.686,-0.624,-0.569,0.535,0.888,0.749,0.788,1.23,1.328,0.624,-0.192,-1.242,-1.158,-1.507,-0.985,-1.242,-0.479,1.25,1.071,1.623,1.042,1.492,0.44,-0.434,-1.197,-1.714,-1.151,-1.76,-1.439,-0.531,0.073,0.827,0.979,0.81,0.701,0.238,2.0
0.006,0.056,0.941,0.978,0.759,0.772,-0.22,-0.181,-1.412,-0.697,-1.231,-1.482,-1.009,0.306,0.202,1.26,1.706,1.252,-0.241,-0.328,-0.244,-0.553,-1.693,-1.419,-1.315,-0.071,0.636,0.889,1.582,1.68,1.129,0.174,0.031,-0.496,-0.747,-1.596,-1.817,-1.454,-0.167,-0.328,1.146,0.932,1.864,0.917,0.207,0.028,-0.954,-0.759,-1.884,-1.114,-0.53,-0.648,-0.027,0.703,1.362,0.868,0.957,0.605,-0.231,-0.443,2.0
-0.46,1.091,1.545,0.813,0.565,0.061,0.426,-2.319,-2.238,-1.337,-1.462,0.057,0.3,0.994,0.754,1.292,0.313,1.501,-0.152,-1.767,-1.272,-1.127,-0.486,0.208,0.992,1.549,0.967,0.394,0.772,-0.615,-0.901,-1.786,-0.807,-0.808,-0.468,0.489,0.73,1.922,0.825,0.806,0.393,-0.111,-0.486,-0.983,-1.364,-0.523,-0.46,0.809,1.59,1.768,0.958,-0.042,-0.464,-1.024,-1.704,-0.667,-0.133,-0.171,-1.065,1.381,2.0
0.633,0.743,1.509,1.492,0.465,0.388,-0.302,-0.888,-1.344,-1.997,-0.813,0.236,0.558,0.969,1.701,0.905,0.79,0.621,0.34,-0.107,-0.952,-0.748,-0.532,-1.082,0.41,0.593,1.493,1.49,0.704,0.07,0.246,-1.925,-1.54,-1.795,-1.412,-0.759,-0.717,0.99,0.994,1.199,0.597,0.17,0.107,-1.252,-0.438,-1.521,-0.828,-0.072,-0.356,1.093,1.426,0.813,1.022,0.18,0.365,-0.034,-0.82,-1.443,-1.26,-0.713,2.0
0.1,1.284,0.939,1.416,1.776,0.615,-0.033,-0.071,0.319,-1.397,-1.197,-1.318,-1.224,-0.754,-0.208,0.609,1.859,0.957,0.774,-0.093,0.112,-0.442,-1.629,-1.01,-1.065,-0.919,0.234,0.465,0.812,1.25,1.677,1.211,1.144,-0.248,-0.441,-0.824,-1.44,-1.69,-1.388,-0.628,0.246,0.353,0.709,0.677,0.975,1.041,0.339,-0.632,-1.006,-1.925,-1.285,-0.836,-1.138,-0.182,0.307,1.882,0.795,1.809,0.579,-0.052,2.0
0.67,0.629,0.758,1.228,0.872,0.86,0.446,-0.699,-1.118,-2.016,-1.145,-0.012,-0.644,0.673,1.419,1.08,1.143,0.089,0.032,-1.203,-1.364,-0.56,-1.387,-0.243,0.314,1.218,2.339,0.78,1.536,0.26,0.037,-0.809,-1.476,-1.084,-1.219,-0.612,-0.301,0.442,2.408,1.017,1.644,-0.096,0.485,-1.284,-1.081,-1.234,-0.463,-0.751,0.254,0.757,1.907,1.187,0.473,0.306,-0.043,-0.989,-1.153,-1.434,-0.71,-0.059,2.0
-0.418,0.782,0.476,1.629,1.091,0.402,-0.073,-0.082,-1.056,-0.603,-1.52,0.405,1.288,1.255,0.594,0.692,0.116,-1.169,-1.374,-1.271,-0.747,-0.318,-0.083,0.449,1.197,1.7,0.428,-0.496,-1.291,-0.998,-1.211,-0.776,0.41,0.732,1.686,0.95,1.16,0.302,-0.972,-1.669,-1.768,-0.955,0.281,0.41,0.249,0.78,0.364,0.487,-0.381,-2.055,-1.679,-2.014,-0.313,-0.543,0.368,2.34,1.942,0.602,0.525,-0.864,2.0
0.274,-0.006,0.313,0.54,2.047,1.523,0.165,0.302,0.047,-0.845,-1.611,-1.837,-0.209,-0.16,0.045,0.293,2.051,1.315,1.663,0.661,0.951,0.345,-0.731,-0.453,-0.621,-1.885,-1.051,-0.141,-0.462,0.303,1.212,1.668,1.369,0.793,0.559,0.066,0.307,-1.377,-0.878,-1.658,-0.925,-0.532,0.008,-0.174,0.142,0.346,0.65,1.1,0.123,-0.613,-0.109,-1.248,-1.862,-1.61,-1.382,-0.781,-0.637,0.501,1.243,1.169,2.0
0.279,0.784,1.336,1.39,0.6,0.624,-0.382,-1.255,-1.667,-1.168,-0.722,0.561,1.474,1.538,0.946,0.335,-0.642,-0.773,-0.81,-0.97,-1.002,-0.661,1.207,0.688,1.635,1.611,0.743,-0.565,-1.354,-1.263,-0.787,-0.153,0.192,0.529,0.95,1.522,0.559,0.102,-0.872,-1.75,-0.795,-0.866,-0.135,0.082,0.857,1.344,1.373,0.559,-0.56,-1.308,-1.978,-0.775,-0.22,-0.084,0.839,1.256,0.739,0.577,0.133,-1.227,2.0
-0.054,0.788,0.048,1.247,1.264,0.644,0.39,-0.479,-0.195,-1.266,-0.885,-0.958,0.591,0.62,0.079,1.494,0.688,1.448,-0.052,-0.198,-0.847,-0.75,-1.18,-0.406,-0.202,0.645,1.238,1.605,0.862,0.892,0.957,-0.894,-0.955,-1.472,-1.58,-1.158,-1.385,-0.516,0.82,1.031,2.041,1.721,0.029,0.384,-0.891,-0.973,-1.531,-0.857,-0.82,-0.821,0.193,0.496,1.601,0.657,1.351,-0.059,-0.401,-0.418,-0.777,-1.352,2.0
0.545,0.667,0.784,0.707,1.078,-0.1,-0.208,-2.08,-0.848,-1.728,-0.798,0.114,0.771,0.995,1.637,1.163,-0.426,-1.36,-1.842,-0.854,-0.227,0.338,0.872,1.821,1.061,0.219,0.514,-1.742,-1.401,-1.311,-1.162,0.349,1.015,0.859,0.481,0.428,-0.255,-1.149,-0.861,-1.513,-0.53,0.226,0.501,1.25,2.005,0.977,1.127,-0.622,-1.35,-0.389,-0.709,-1.124,-0.406,1.071,1.41,1.002,1.121,-0.21,-0.391,-1.54,2.0
0.116,0.159,1.135,1.144,0.795,1.073,0.663,-0.746,-1.751,-0.922,-0.784,-0.812,-0.112,0.445,1.065,1.537,1.579,0.665,1.013,-0.054,-0.998,-1.408,-1.775,-1.557,-0.563,-0.295,-0.007,0.682,1.227,0.909,0.803,0.507,-0.646,-0.419,-1.158,-1.863,-1.117,-1.103,-0.084,-0.073,0.822,1.764,1.608,0.944,-0.252,-0.442,-0.569,-1.902,-1.714,-0.781,-0.819,-0.41,0.84,1.059,1.209,1.113,0.512,0.611,-0.403,-1.189,2.0
-0.227,1.257,0.719,2.0,0.921,0.569,0.568,-0.71,-0.559,-1.499,-1.412,-0.437,-0.13,0.606,0.875,1.058,0.698,1.725,0.042,-0.988,-0.827,-1.237,-1.041,-1.173,-1.193,0.31,1.34,1.615,1.082,0.629,0.094,-0.023,-0.21,-1.239,-1.724,-1.291,-0.666,0.39,0.442,1.398,0.975,1.253,1.361,0.05,-0.887,-1.593,-0.728,-1.275,-1.05,-0.365,0.681,0.808,1.614,1.734,0.706,0.135,-0.596,-1.504,-1.371,-1.586,2.0
0.442,0.666,1.1,1.681,1.418,0.275,1.025,-0.676,-1.051,-0.795,-0.799,-0.798,-0.438,-0.034,1.342,1.422,0.632,0.1,0.626,-0.14,-1.92,-1.434,-1.18,-0.451,-0.888,1.017,0.549,1.246,1.275,1.269,-0.145,0.367,-1.074,-1.26,-0.873,-1.167,0.511,-0.0,1.146,0.997,1.596,0.819,0.8,0.55,-0.34,-1.456,-1.284,-0.331,-0.719,-0.183,0.294,1.719,0.774,1.601,0.682,-0.374,-1.269,-1.22,-1.881,-1.052,2.0
-0.41,0.89,2.312,1.501,1.099,0.153,0.269,-0.789,-1.065,-1.806,-0.858,-0.161,0.348,1.313,0.447,0.936,0.88,0.003,-0.498,-1.113,-1.441,-0.662,-0.117,1.098,0.995,1.075,1.184,0.453,-0.354,-1.4,-1.526,-0.804,-1.21,0.381,-0.086,1.3,1.425,1.153,0.296,-1.215,-1.046,-0.838,-0.622,-0.695,-0.65,0.461,0.942,2.221,0.611,0.417,-0.64,-0.41,-2.086,-0.975,-1.049,0.381,0.362,0.76,1.311,1.121,2.0
-0.104,0.986,1.342,1.55,1.29,0.682,0.971,0.862,0.064,-0.088,-0.905,-0.802,-1.54,-0.507,-0.468,0.183,0.643,1.546,0.966,1.477,0.825,0.247,0.385,-0.781,-1.252,-1.385,-1.611,-1.144,-0.968,-0.43,-0.255,0.442,0.648,0.639,1.511,1.281,0.938,0.354,-0.527,-0.864,-1.152,-0.938,-1.277,-1.1,-0.493,0.746,0.879,0.685,1.847,1.586,0.843,0.015,-0.521,-0.973,-1.158,-0.673,-0.779,-0.818,-0.233,0.906,2.0
0.131,0.695,0.661,1.344,0.975,0.832,1.29,-0.416,-0.647,-0.881,-0.812,-1.774,-0.675,-1.088,0.128,0.046,1.577,1.277,1.741,0.384,0.272,-0.169,-1.448,-1.565,-1.767,-1.487,-1.113,-0.839,0.113,0.258,1.468,1.121,0.734,0.878,0.645,0.199,-0.625,-1.925,-1.121,-1.192,-0.635,-0.514,0.204,0.736,1.19,1.08,0.927,0.895,0.296,-0.633,-0.605,-1.616,-0.671,-1.335,-0.622,0.009,0.459,0.467,0.65,1.647,2.0
-0.72,0.272,1.409,0.477,1.159,-0.399,-0.873,-0.847,-1.574,-0.861,-0.154,0.012,0.248,1.343,1.305,1.243,-0.229,-0.766,-1.278,-0.954,-1.33,-1.018,-0.053,0.319,1.405,0.564,1.234,-0.085,-0.242,-0.815,-1.022,-0.842,-0.291,-0.213,0.708,0.837,1.286,1.389,0.24,-1.026,-0.997,-1.882,-0.661,0.016,0.403,0.998,1.03,0.806,1.117,0.148,-0.86,-2.092,-2.019,-1.898,-0.848,0.155,1.468,1.526,0.491,1.198,2.0
0.221,1.296,1.355,0.879,0.786,0.738,0.779,-0.8,-0.063,-0.747,-1.652,-1.159,-0.84,-0.492,-0.258,-0.058,0.915,1.157,0.997,1.04,1.243,-0.21,-0.254,-0.37,-0.73,-0.739,-0.519,-0.325,0.509,0.955,0.573,2.04,1.635,0.526,0.041,-0.107,0.06,-1.616,-1.211,-0.947,-1.116,-1.499,0.231,0.161,1.527,0.93,1.076,0.757,0.205,-0.34,-1.261,-0.893,-1.79,-2.211,-1.724,-0.996,-0.224,-0.175,1.642,0.535,2.0
-0.265,1.039,1.682,0.65,0.64,-0.256,-0.799,-1.474,-1.079,-0.707,0.038,0.908,1.349,0.998,0.373,0.04,0.016,-1.256,-0.576,-1.166,-0.236,0.486,1.125,0.981,0.753,0.469,0.065,-1.366,-1.531,-1.356,-1.04,-0.421,0.609,1.507,1.357,1.174,-0.809,-0.622,-1.661,-0.968,0.314,0.131,0.381,1.434,1.024,1.675,-0.25,-1.171,-0.365,-1.102,-1.46,-0.359,-0.033,0.671,1.269,0.511,0.933,0.117,-1.48,-1.916,2.0
0.274,0.663,0.716,1.771,1.562,0.04,0.261,0.073,0.152,-1.638,-1.846,-1.191,-0.958,-0.852,0.415,1.064,1.655,0.777,1.311,0.574,-0.402,-0.387,-1.79,-1.403,-1.332,-1.161,-0.503,0.383,1.532,1.799,1.432,0.559,0.566,-0.081,-0.82,-0.58,-1.454,-0.64,-1.322,-0.626,0.344,0.643,0.587,0.967,0.936,0.342,-0.389,-0.533,-1.412,-1.018,-1.153,-0.909,-1.295,-0.172,0.433,1.039,1.698,1.372,0.329,0.302,2.0
-0.343,-0.042,1.442,1.781,1.685,0.391,-0.539,0.037,-1.278,-1.809,-1.178,-1.628,0.248,0.312,0.055,1.172,1.799,1.524,0.611,-0.096,-1.026,-0.966,-0.625,-1.188,-0.896,-0.584,0.683,0.897,1.864,0.749,0.729,-0.21,-0.912,-1.326,-0.854,-0.67,-0.454,-1.187,-0.211,0.746,0.864,1.738,0.814,0.54,-0.368,-0.798,-0.969,-0.72,-0.571,-1.371,-1.192,1.464,0.283,1.538,0.56,0.997,0.44,0.889,-1.144,-0.343,2.0
-0.783,0.926,1.989,1.693,0.952,0.416,-0.957,-1.061,-0.879,-1.081,-0.645,0.148,0.685,1.838,1.437,0.158,0.166,-0.79,-1.247,-0.604,-1.536,-1.165,0.164,1.212,0.477,1.411,0.936,-0.497,-0.155,-1.945,-1.95,-0.947,0.163,0.028,0.85,1.376,0.921,-0.395,0.173,-1.702,-1.012,-1.555,-1.295,0.63,0.684,1.628,1.543,0.457,0.404,-0.223,-0.606,-1.197,-0.882,-0.379,-0.234,0.007,0.917,1.109,0.098,0.072,2.0
0.25,0.424,0.712,1.35,0.684,0.378,-0.404,-1.149,-1.27,-1.865,-1.618,-0.178,0.736,1.512,1.35,1.499,1.721,0.68,-0.258,-0.999,-1.702,-1.476,-0.492,-0.358,-0.055,1.023,1.471,1.211,0.832,0.413,-0.477,-1.061,-1.045,-1.591,-0.61,0.356,0.177,1.265,1.52,1.148,0.544,-0.315,-1.009,-1.329,-1.069,-0.919,0.614,0.749,1.46,0.99,0.864,0.733,-0.707,-1.365,-0.54,-0.73,-0.999,-0.935,-0.403,0.229,2.0
-0.079,0.665,0.983,1.904,0.878,0.487,-0.272,-0.52,-1.785,-0.913,-0.393,-0.189,-0.183,1.331,1.841,1.539,0.756,0.122,-0.926,-1.72,-1.326,-0.862,-0.638,0.342,1.01,0.741,0.978,0.606,0.624,-0.112,-0.523,-1.407,-1.661,-1.546,-0.175,-0.099,0.146,1.489,1.179,0.225,-0.275,-0.497,-1.564,-0.687,-1.032,-1.092,0.276,0.599,1.614,1.197,1.009,-0.007,-0.834,-1.125,-1.545,-0.888,-0.662,-0.554,0.308,0.88,2.0
