@RELATION SyntheticControl

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0, 4.0, 5.0, 6.0}

@DATA
-0.482,0.743,-1.616,0.634,-1.547,-1.352,-0.155,2.836,0.649,-0.784,-0.528,-1.242,1.044,-1.651,-0.151,1.401,1.453,1.841,1.477,-1.618,0.344,0.678,1.027,0.716,-0.907,-1.5,0.93,-0.255,-0.471,0.472,0.371,0.256,-1.602,1.455,-1.201,1.204,0.069,-0.304,-1.005,1.623,1.965,-0.662,1.533,-1.391,-0.011,0.189,-1.157,-0.025,1.583,-0.258,-0.827,-0.151,-0.023,-1.463,-0.205,0.625,0.529,-0.939,0.984,1.519,1.0
1.102,0.025,-0.444,-1.288,1.745,-0.062,0.309,1.49,0.717,1.286,-1.293,1.499,-0.821,0.506,0.736,0.233,0.569,0.397,1.828,0.531,1.467,-0.384,-0.661,-1.367,0.105,-1.666,0.59,0.195,0.017,1.38,0.884,-1.666,-0.884,-0.647,0.155,0.263,-1.218,1.473,-0.26,-0.007,-0.347,-0.689,1.204,-0.673,0.386,-1.171,0.155,-0.557,-1.736,1.976,-1.67,-1.054,-1.192,-1.725,0.762,-0.679,0.928,-0.213,-0.905,0.867,1.0
1.221,-1.569,0.094,-1.341,0.651,-1.582,0.884,-0.343,0.201,-0.257,1.148,1.736,-0.591,0.607,-1.119,-1.392,-0.371,-1.001,0.393,-0.831,0.946,1.641,-1.714,-0.977,-0.07,1.04,-0.679,-1.189,-0.22,1.372,1.297,-0.271,1.636,1.52,-0.017,-0.293,0.927,1.054,-0.639,0.685,1.225,0.84,-0.656,-1.24,1.255,-2.082,-1.65,1.543,-0.466,0.687,-0.634,-2.37,-0.304,0.94,-1.057,0.495,-0.336,0.814,1.616,0.176,1.0
0.343,1.374,-0.934,-0.1,-1.714,1.596,0.804,-0.34,0.086,1.527,-0.076,-1.553,-0.281,0.966,-0.052,0.359,-1.288,-0.229,1.087,0.924,-0.759,0.842,-0.364,1.08,-0.428,-0.808,-1.446,-0.334,-1.271,1.523,1.279,0.733,-0.247,0.6,0.389,0.353,-1.06,-0.826,-0.716,-1.787,-1.455,1.441,1.119,-0.584,-0.352,0.299,-0.812,-1.22,-1.37,-1.464,1.29,-0.348,-1.266,-1.005,1.645,1.62,0.351,-0.972,-1.295,0.902,1.0
-0.953,0.329,-0.775,0.84,1.242,0.106,0.666,-2.38,0.657,-1.384,0.99,0.295,-0.947,0.635,0.057,0.183,-0.634,2.69,-1.569,-0.52,0.175,1.536,1.219,0.614,-0.419,-1.151,-0.538,0.128,0.803,0.75,-0.104,1.125,0.323,-1.37,-0.516,0.063,-1.046,1.385,0.718,0.662,-0.206,1.615,-1.369,1.142,-1.029,1.324,-0.592,-1.356,-1.024,-1.328,-0.292,-0.415,-1.725,0.043,0.402,-0.089,1.489,-1.954,-1.366,1.59,1.0
1.075,1.54,1.712,1.788,1.327,-1.177,-1.656,-1.424,1.275,-0.338,-0.984,1.521,0.097,-1.47,0.49,0.986,-0.523,1.329,-0.341,-0.7,0.962,-0.036,0.938,-0.73,-0.611,-0.617,-0.984,0.756,-0.466,-1.142,-0.986,-0.418,-0.876,-0.065,1.923,-1.347,0.507,0.251,-1.651,0.833,-0.675,-0.869,1.426,-0.702,1.43,-0.218,-0.417,0.424,0.539,0.781,1.16,1.338,-1.519,0.808,-1.337,0.768,-1.256,-0.768,-0.782,-0.466,1.0
1.216,0.494,-1.14,0.477,-0.431,1.74,-0.337,0.082,1.22,0.2,0.848,-1.031,-0.684,1.671,-0.726,-0.283,-0.562,1.321,1.52,-0.134,-1.018,-0.267,-0.724,1.463,-0.676,1.82,-1.379,-0.971,-0.51,1.368,1.077,1.753,-0.442,-1.311,0.364,-1.185,-0.415,1.971,-1.448,-0.564,-1.65,-1.129,-0.614,0.045,-0.418,-1.312,-0.743,0.562,1.119,1.042,1.236,0.547,-1.243,-1.26,0.695,-0.251,-0.789,1.446,-0.133,1.222,1.0
0.325,-0.912,-1.238,0.535,1.076,0.732,-0.495,-0.567,0.166,-0.244,0.526,-1.022,1.639,-1.055,-0.527,-1.349,-1.081,0.747,-0.709,1.079,-0.677,1.116,-1.625,1.709,0.441,0.676,-1.192,-0.064,-1.151,1.226,-1.011,0.949,0.762,-1.255,-1.213,0.291,-0.519,1.522,-0.771,-1.147,0.102,1.668,1.278,-1.342,-0.657,0.916,0.808,1.489,0.54,0.706,-1.415,-0.115,-1.226,0.906,1.162,-0.246,-0.018,1.359,0.071,-0.791,1.0
0.99,1.849,1.72,-1.399,-1.887,-0.074,1.796,1.417,0.285,1.014,0.765,-0.341,0.169,-0.047,0.317,-1.291,-1.216,-1.249,-1.41,0.157,-0.164,1.32,-1.441,1.556,1.688,-0.645,-0.551,-1.317,-1.074,1.142,0.359,1.781,-0.643,1.016,0.035,0.814,0.563,-1.185,1.39,-0.229,-1.145,1.304,0.311,-1.231,-1.399,0.061,-0.5,-0.348,-0.84,0.269,1.144,-1.213,-0.903,-1.387,1.492,-0.902,-0.08,-1.21,-1.192,0.308,1.0
0.61,0.307,0.686,1.513,1.397,0.82,0.27,-0.532,-0.847,-1.595,-1.023,-1.095,-0.356,-0.783,0.239,1.292,1.416,1.136,0.254,0.445,-0.204,-1.009,-1.435,-1.951,-0.836,-0.349,0.278,0.752,1.579,1.355,-0.257,0.99,-0.137,-0.566,-1.042,-2.105,-0.974,-0.966,-0.034,-0.431,1.382,0.751,1.317,0.711,0.182,-0.03,-1.453,-1.55,-0.867,-1.045,-0.564,-0.685,0.781,1.065,0.598,1.653,0.688,0.186,-0.447,-0.499,2.0
0.893,0.591,0.365,1.468,1.162,0.339,0.703,-0.202,-1.034,-0.669,-1.086,-1.35,-0.168,-0.317,0.423,1.338,1.659,0.908,0.148,0.174,-0.962,-0.714,-0.864,-0.971,-1.181,-1.416,-0.211,0.474,1.194,0.952,1.211,0.924,0.081,-0.839,-1.15,-1.169,-2.287,-1.489,-0.417,-0.866,0.439,0.772,0.948,1.531,0.844,0.902,0.056,-0.23,-1.703,-1.996,-0.877,-1.682,0.377,-0.377,0.92,1.423,0.981,0.459,0.43,0.276,2.0
0.927,0.788,1.866,1.214,0.911,-0.284,-0.156,-1.595,-1.044,-1.015,-0.363,-0.269,0.882,1.104,0.188,0.737,-0.919,-0.618,-1.361,-1.328,-1.77,0.228,1.099,0.746,1.8,1.429,0.218,0.094,-1.041,-2.116,-1.709,-0.317,0.074,1.389,1.585,0.775,0.369,0.512,-0.073,-0.972,-1.792,-1.002,-0.07,0.994,0.847,1.519,1.222,-0.114,-0.146,-1.374,-0.608,-1.651,-0.667,-0.078,0.6,2.567,1.257,1.185,0.439,-0.874,2.0
-0.486,1.152,1.121,0.864,2.232,0.144,0.065,-1.085,-1.275,-1.26,-0.626,0.41,1.168,1.434,1.681,0.113,0.545,-1.012,-1.305,-1.483,-0.661,-0.605,0.391,1.779,1.563,1.257,0.303,0.045,-1.226,-1.397,-1.481,-0.655,-0.336,0.37,0.852,0.705,0.963,0.426,-0.544,-0.883,-1.538,-1.375,-0.451,0.215,1.33,1.348,0.726,0.762,-0.741,-1.067,-2.093,-1.883,-0.542,-0.772,0.405,1.297,1.572,1.33,0.25,-0.469,2.0
-0.372,-0.16,0.717,1.019,0.082,0.401,-0.204,-0.489,-1.392,-1.495,-0.57,0.905,1.27,1.179,0.956,0.581,0.3,-1.367,-1.216,-1.331,-1.126,-0.975,0.024,1.519,1.027,1.847,0.622,0.614,-1.114,-1.737,-1.368,-0.551,0.227,1.02,1.2,0.692,1.449,0.858,-0.625,-0.653,-0.975,-1.778,-0.873,0.141,0.73,1.307,0.92,1.127,0.534,-0.28,-0.989,-0.811,-1.471,-1.18,-0.499,1.04,0.999,0.855,0.86,0.074,2.0
0.101,0.606,1.316,1.507,0.766,1.121,0.816,-0.192,-1.507,-0.966,-1.562,-1.925,-1.356,-0.143,0.016,0.5,0.83,2.461,1.541,1.01,0.494,-0.939,-0.176,-1.023,-1.893,-1.764,-1.084,-0.575,-0.023,0.142,0.676,1.529,0.817,0.374,0.845,0.551,-1.001,-0.422,-1.102,-1.737,-1.876,-0.599,-0.385,0.789,0.556,1.237,1.082,1.567,0.652,0.283,-0.924,-0.803,-1.126,-1.09,-1.258,-0.432,-0.391,0.013,1.594,1.631,2.0
-0.2,0.706,1.371,0.104,0.99,1.144,1.414,0.826,0.092,-0.422,-1.641,-1.642,-0.757,-1.345,0.324,-0.557,0.597,1.08,0.585,1.626,0.479,0.607,0.614,-0.582,-0.183,-1.167,-1.289,-1.6,-1.105,0.073,-0.259,-1.306,0.39,1.815,0.873,0.254,1.102,-0.672,0.099,1.218,-1.249,-0.898,-0.053,-0.834,-0.921,0.699,0.701,1.039,1.893,0.93,1.51,0.352,0.383,-1.299,-1.995,-1.691,-0.851,-0.789,-1.279,-0.681,2.0
1.665,0.367,1.444,-0.1,1.844,1.72,0.142,-0.536,-0.156,-1.656,-1.679,-1.45,-0.549,-1.65,-0.537,1.176,1.27,0.54,1.904,0.607,1.04,-0.041,-0.704,-0.158,-0.699,-1.773,-0.514,-1.431,-0.467,0.641,0.2,2.167,0.734,1.558,0.535,-0.464,-1.144,-1.211,-1.033,-1.683,-0.861,-1.161,-0.306,1.087,1.431,0.259,1.597,0.583,1.17,-1.102,-0.762,0.217,-1.843,-1.005,-0.497,-1.127,-0.452,0.984,0.965,1.093,2.0
-0.381,0.872,0.682,1.066,1.162,1.245,-0.174,-0.005,-1.031,-0.69,-2.215,-1.534,-1.846,-0.472,-0.382,1.471,0.66,1.251,1.242,0.734,0.462,-0.11,-1.042,-1.069,-0.79,-0.932,-1.36,0.113,-0.33,0.336,0.783,0.849,0.655,0.276,-0.745,-0.004,-1.569,-2.295,-1.861,-0.226,-0.163,-0.065,1.435,0.565,1.284,1.84,1.343,0.038,-0.289,-0.075,-0.77,-0.728,-2.116,-1.118,0.08,0.767,0.755,1.373,0.562,1.005,2.0
0.153,0.856,0.787,3.289,1.213,0.657,0.346,-0.169,-1.618,-1.689,-1.974,-0.937,-0.875,-1.067,-0.126,0.388,0.795,0.906,0.86,1.092,0.429,-0.488,-0.716,-0.783,-1.236,-1.588,-0.73,0.299,0.487,1.097,0.751,1.11,-1.433,-0.209,-0.007,-1.448,-0.996,-1.575,-0.711,-1.671,-0.394,0.363,1.294,1.457,1.685,0.449,-0.333,0.266,-0.653,-1.026,-1.695,-1.307,-1.741,-0.926,0.754,-0.395,1.51,0.748,1.657,1.195,2.0
-0.169,0.691,1.084,2.037,1.649,1.009,-0.147,0.002,-0.835,-2.145,-1.592,-0.2,-1.25,-0.75,-0.248,0.216,2.161,1.706,1.249,0.642,0.682,-1.084,-1.419,-1.776,-1.455,-1.181,-0.717,0.46,0.491,0.869,1.099,0.999,0.341,0.203,0.564,-0.537,-0.377,-1.111,-1.211,-0.824,-0.605,0.726,0.892,1.121,1.292,1.938,0.319,0.806,-0.367,-2.208,-0.932,-1.947,-1.015,-0.299,0.138,0.022,1.575,1.05,-0.916,0.439,2.0
-0.578,0.325,0.851,1.125,1.097,0.338,0.275,-0.225,-0.769,-1.523,-1.032,-0.419,-1.446,-0.251,-0.18,0.806,1.604,0.387,0.638,0.818,0.082,-0.746,-0.746,-1.825,-1.293,-0.951,-0.731,0.612,0.945,0.924,1.159,0.698,1.117,0.525,-0.449,-0.899,-0.725,-1.103,-1.407,-1.227,0.044,1.46,1.533,1.828,1.323,1.559,0.019,-1.062,-0.437,-1.993,-2.573,-1.47,-1.486,0.563,0.304,0.806,0.73,0.602,1.271,-0.669,2.0
-0.338,-1.516,0.842,1.755,0.839,-0.142,0.563,-0.555,-1.156,-0.674,-1.843,-1.216,-1.395,-0.515,1.759,1.2,1.343,1.047,0.712,-0.212,0.308,-1.105,-1.912,-1.711,-0.678,-0.611,-0.591,0.539,1.072,0.715,0.772,1.217,1.441,0.654,-0.215,-1.181,-1.204,-1.51,-1.202,-1.372,-0.478,1.338,1.079,1.603,1.027,1.489,0.409,-0.555,-1.298,-1.779,-1.216,-1.76,-1.689,-0.507,0.162,0.814,0.874,0.827,0.71,0.228,2.0
0.038,0.063,0.938,0.965,0.753,0.779,-0.298,-0.064,-1.356,-0.645,-1.129,-1.766,-0.96,0.279,0.244,1.116,1.657,1.234,-0.447,-0.304,-0.226,-0.552,-1.67,-1.424,-1.291,-0.058,0.649,0.905,1.535,1.749,0.979,0.035,-0.032,-0.458,-0.761,-1.71,-1.835,-1.452,-0.217,-0.371,1.136,0.929,1.869,0.85,0.281,0.029,-0.884,-0.737,-1.996,-1.113,-0.534,-0.684,-0.028,0.798,1.342,0.854,1.134,0.6,-0.236,-0.525,2.0
-0.439,1.111,1.505,0.629,0.336,0.06,0.498,-2.696,-2.394,-1.128,-1.465,0.285,0.162,0.966,0.838,1.132,0.387,1.977,-0.157,-1.713,-1.289,-1.124,-0.497,0.205,0.871,1.549,0.969,0.402,0.868,-0.851,-0.951,-1.788,-0.77,-0.932,-0.476,0.247,0.734,2.24,0.86,0.754,0.403,-0.058,-0.403,-1.033,-1.309,-0.559,-0.386,0.748,1.713,1.857,0.965,-0.058,-0.441,-1.013,-1.945,-0.602,-0.002,-0.161,-1.677,1.636,2.0
0.715,0.719,1.395,1.489,0.427,0.375,-0.562,-0.842,-1.321,-2.069,-0.465,0.395,0.555,0.833,1.708,0.976,0.727,0.611,0.28,0.096,-0.981,-0.744,-0.403,-1.077,0.418,0.593,1.504,1.434,0.69,0.019,0.366,-2.319,-1.562,-1.809,-1.429,-0.765,-0.812,1.015,1.003,1.166,0.584,0.164,0.108,-1.317,-0.356,-1.541,-0.868,-0.074,-0.357,1.055,1.476,0.807,1.088,0.191,0.363,-0.034,-0.762,-1.463,-1.195,-0.73,2.0
0.126,1.492,0.967,1.565,1.875,0.746,-0.101,-0.248,0.689,-1.472,-1.113,-1.248,-1.186,-0.808,-0.259,0.554,1.893,1.078,0.783,-0.085,0.209,-0.241,-1.644,-1.013,-1.09,-1.094,0.245,0.421,0.842,1.264,1.697,1.268,1.175,-0.377,-0.532,-0.682,-1.533,-1.704,-1.388,-0.581,0.245,0.254,0.659,0.648,1.033,1.044,0.338,-0.629,-1.039,-1.944,-1.025,-0.789,-1.294,-0.365,0.304,1.98,0.8,1.935,0.55,0.094,2.0
0.685,0.624,0.722,1.275,0.841,0.882,0.572,-0.724,-1.152,-2.163,-1.215,-0.006,-0.741,0.899,1.434,1.082,1.191,0.098,-0.026,-1.324,-1.351,-0.394,-1.332,-0.1,0.306,1.194,2.637,0.728,1.61,0.258,-0.0,-0.701,-1.491,-1.095,-1.218,-0.555,-0.313,0.452,2.711,0.901,1.646,-0.184,0.533,-1.326,-1.07,-1.131,-0.467,-0.876,0.276,0.771,1.887,1.128,0.465,0.495,-0.043,-1.004,-1.151,-1.422,-0.601,-0.017,2.0
-0.37,0.791,0.344,1.621,0.972,0.407,-0.12,0.452,-1.094,-0.614,-1.824,0.32,1.236,1.017,0.589,0.669,0.145,-1.128,-1.524,-1.278,-0.793,-0.298,-0.063,0.159,1.2,1.711,0.448,-0.501,-1.293,-0.994,-1.136,-0.793,0.485,0.72,1.868,0.942,1.151,0.4,-0.955,-1.925,-1.743,-0.965,0.424,0.394,0.209,0.911,0.18,0.516,-0.416,-2.403,-1.726,-2.025,-0.26,-0.498,0.414,2.721,2.148,0.62,0.538,-0.88,2.0
0.304,-0.046,0.054,0.268,2.114,1.488,0.003,0.31,0.154,-0.852,-1.596,-1.885,-0.088,-0.071,0.027,0.352,2.382,1.393,1.772,0.681,0.852,0.553,-0.876,-0.458,-0.389,-1.929,-1.065,-0.123,-0.463,0.209,1.145,1.652,1.347,0.797,0.554,0.066,0.285,-1.416,-0.902,-1.857,-0.761,-0.549,0.0,-0.156,0.13,0.261,0.609,1.185,0.119,-0.67,-0.075,-1.222,-1.97,-1.488,-1.318,-0.788,-0.637,0.757,1.146,1.123,2.0
0.364,0.953,1.339,1.379,0.584,0.652,-0.368,-1.105,-1.671,-0.983,-0.637,0.766,1.526,1.607,0.669,0.058,-0.685,-0.816,-0.801,-1.078,-0.948,-0.662,1.447,0.702,1.622,1.731,0.766,-0.562,-1.357,-1.231,-0.802,-0.134,0.33,0.511,0.924,1.575,0.531,0.11,-0.883,-1.787,-0.676,-0.823,-0.169,0.098,0.818,1.348,1.571,0.571,-0.51,-1.304,-2.06,-0.63,-0.191,-0.042,0.823,1.182,0.79,0.536,0.262,-1.294,2.0
-0.065,0.773,-0.209,1.229,1.337,0.646,0.386,-0.235,0.173,-1.263,-0.798,-0.994,0.643,0.764,-0.083,1.503,0.658,1.463,-0.129,-0.102,-0.715,-0.745,-1.187,-0.409,0.158,0.692,1.205,1.71,0.855,0.845,0.906,-0.907,-0.898,-1.472,-1.53,-1.155,-1.599,-0.53,0.868,1.056,2.048,1.631,0.012,0.384,-0.749,-1.102,-1.53,-0.89,-0.844,-1.023,0.258,0.415,1.605,0.66,1.349,-0.05,-0.242,-0.42,-0.769,-1.347,2.0
0.554,0.605,0.759,0.669,1.123,0.067,-0.092,-2.402,-0.857,-1.919,-0.87,0.061,0.637,0.959,1.638,1.344,-0.478,-1.363,-1.791,-0.812,-0.107,0.366,0.823,1.834,1.09,0.219,0.524,-1.859,-1.401,-1.359,-1.364,0.322,1.027,0.909,0.343,0.501,-0.246,-1.223,-0.903,-1.518,-0.58,0.16,0.442,1.33,2.064,1.012,1.263,-0.801,-1.372,0.081,-0.576,-1.128,-0.437,1.299,1.415,1.013,1.102,-0.191,-0.371,-1.578,2.0
0.253,0.172,1.147,1.069,0.675,1.04,0.668,-0.757,-1.863,-0.927,-0.644,-0.824,-0.119,0.444,1.144,1.545,1.683,0.665,0.936,0.015,-1.024,-1.422,-1.766,-1.563,-0.543,-0.192,-0.071,0.577,1.201,0.784,0.786,0.516,-0.724,-0.453,-1.153,-1.871,-1.098,-1.16,0.053,-0.073,0.822,1.772,1.696,0.995,-0.254,-0.611,-0.571,-1.962,-1.718,-0.85,-0.83,-0.372,0.847,1.226,1.264,1.121,0.438,0.601,-0.425,-1.409,2.0
-0.319,1.43,0.763,2.193,0.961,0.703,0.596,-0.694,-0.521,-1.706,-1.544,-0.349,-0.07,0.564,0.868,1.066,0.704,1.891,-0.029,-1.068,-0.661,-1.182,-1.006,-1.243,-1.378,0.245,1.321,1.588,1.103,0.65,0.101,0.018,-0.213,-1.343,-1.751,-1.293,-0.618,0.386,0.362,1.384,0.977,1.254,1.631,0.022,-0.928,-1.598,-0.704,-1.315,-1.038,-0.364,0.634,0.794,1.495,1.732,0.781,0.158,-0.602,-1.549,-1.338,-1.776,2.0
0.59,0.559,1.106,1.852,1.386,0.298,1.223,-0.714,-1.051,-0.858,-0.765,-0.809,-0.386,-0.052,1.428,1.425,0.585,0.023,0.704,-0.178,-2.021,-1.439,-1.179,-0.432,-0.952,0.979,0.611,1.456,1.322,1.233,-0.302,0.378,-1.117,-1.129,-0.854,-1.145,0.67,-0.035,1.297,1.024,1.593,0.83,0.794,0.55,-0.297,-1.369,-1.305,-0.243,-0.618,0.036,0.175,1.66,0.736,1.8,0.677,-0.379,-1.292,-1.186,-1.79,-1.043,2.0
-0.188,0.867,2.662,1.756,1.198,0.151,0.467,-0.775,-1.021,-1.821,-0.901,-0.356,0.343,1.189,0.419,0.944,0.87,0.023,-0.556,-1.006,-1.495,-0.641,-0.113,1.112,0.97,1.191,1.2,0.752,-0.289,-1.4,-1.404,-0.825,-1.188,0.364,-0.067,1.131,1.443,1.176,0.29,-1.276,-1.069,-0.856,-0.531,-0.628,-0.649,0.435,0.705,2.427,0.628,0.41,-0.52,-0.414,-2.087,-0.971,-1.019,0.446,0.312,0.879,1.499,1.168,2.0
-0.13,0.99,1.374,1.54,1.295,0.54,0.961,1.033,0.25,0.049,-0.884,-0.298,-1.542,-0.468,-0.47,0.159,0.565,1.566,0.942,1.509,0.897,0.297,0.447,-0.814,-1.232,-1.258,-1.636,-1.15,-0.969,-0.435,-0.246,0.449,0.695,0.451,1.643,1.218,0.906,0.41,-0.327,-0.842,-1.149,-0.931,-1.277,-1.112,-0.487,0.742,0.902,0.648,1.889,1.639,0.79,-0.017,-0.563,-0.968,-1.056,-0.618,-0.685,-0.821,-0.231,1.205,2.0
0.205,0.668,0.496,1.274,0.818,0.708,1.502,-0.413,-0.648,-0.828,-0.679,-1.793,-0.731,-1.449,0.274,-0.058,1.635,1.105,1.778,0.383,0.299,-0.048,-1.513,-1.539,-1.772,-1.493,-1.145,-0.852,0.1,0.245,1.493,1.13,0.734,0.864,0.624,0.26,-0.639,-2.097,-1.058,-1.207,-0.662,-0.63,0.266,0.857,1.22,1.089,0.965,0.985,0.225,-0.632,-0.623,-1.582,-0.551,-1.255,-0.569,-0.063,0.423,0.355,0.405,1.873,2.0
-0.886,0.35,1.59,0.03,1.134,-0.511,-0.881,-0.825,-1.574,-0.851,-0.085,-0.023,0.185,1.236,1.249,1.268,-0.227,-0.693,-1.378,-0.937,-1.373,-1.05,-0.036,0.327,1.539,0.445,1.293,0.069,-0.289,-0.815,-1.08,-0.739,-0.361,-0.23,0.785,0.826,1.285,1.487,0.232,-1.031,-0.985,-1.879,-0.708,0.029,0.374,1.025,1.053,0.733,1.13,0.012,-0.911,-2.184,-2.019,-2.082,-0.883,0.106,1.472,1.53,0.456,1.216,2.0
0.202,1.3,1.339,0.879,0.766,0.735,0.763,-0.819,-0.127,-0.777,-1.607,-1.312,-0.937,-0.53,-0.256,-0.1,0.628,1.167,0.948,1.081,1.354,-0.207,-0.256,-0.364,-0.571,-0.738,-0.588,-0.354,0.543,1.112,0.612,2.037,1.515,0.538,-0.007,-0.049,0.067,-1.617,-1.333,-0.967,-1.033,-1.516,0.271,0.173,1.592,0.987,1.147,0.675,0.312,-0.404,-1.268,-0.886,-1.769,-2.361,-1.675,-0.901,-0.207,-0.157,1.701,0.47,2.0
-0.232,1.029,1.693,0.466,0.773,-0.301,-0.959,-1.445,-1.245,-0.395,0.026,0.895,1.337,0.932,0.391,0.127,0.027,-1.239,-0.575,-1.167,-0.138,0.4,1.102,0.842,0.838,0.347,0.061,-1.389,-1.533,-1.611,-1.057,-0.419,0.522,1.528,1.272,1.145,-0.92,-0.627,-1.614,-1.068,0.556,0.179,0.359,1.316,1.046,1.806,-0.242,-1.17,-0.267,-1.146,-1.459,-0.236,-0.072,0.657,1.357,0.34,0.933,0.167,-1.48,-1.97,2.0
0.701,0.7,0.679,1.869,1.59,-0.115,0.253,0.062,0.396,-1.608,-1.894,-1.145,-1.097,-0.916,0.359,1.051,1.643,0.798,1.288,0.501,-0.5,-0.418,-1.995,-1.326,-1.335,-1.149,-0.521,0.401,1.771,1.971,1.41,0.474,0.377,-0.136,-0.814,-0.662,-1.474,-0.466,-1.337,-0.559,0.338,0.655,0.572,0.876,0.857,0.379,-0.472,-0.567,-1.439,-0.987,-1.092,-0.764,-1.32,-0.171,0.23,1.029,2.207,1.37,0.23,0.305,2.0
-0.356,-0.062,1.307,1.72,1.701,0.29,-0.545,-0.066,-1.276,-1.756,-0.901,-1.786,0.238,0.312,0.006,1.205,1.805,1.541,0.612,-0.057,-0.974,-0.951,-0.627,-1.123,-0.879,-0.635,0.663,1.078,1.937,0.675,0.697,-0.264,-0.926,-1.473,-0.845,-0.66,-0.472,-1.168,-0.261,0.779,0.852,1.798,0.977,0.574,-0.41,-0.861,-0.933,-0.679,-0.527,-1.375,-1.234,1.85,0.239,1.529,0.559,0.937,0.641,1.068,-1.233,-0.246,2.0
-0.784,0.937,2.148,1.689,0.945,0.395,-1.096,-1.197,-0.947,-1.076,-0.754,0.162,0.567,1.928,1.463,0.21,0.108,-0.727,-1.18,-0.559,-1.546,-1.142,0.172,1.237,0.411,1.403,0.935,-0.594,-0.113,-1.988,-1.928,-0.947,0.086,0.049,0.822,1.343,0.904,-0.448,0.137,-1.765,-0.941,-1.717,-1.292,0.836,0.765,1.668,1.544,0.457,0.456,-0.122,-0.607,-1.115,-0.903,-0.384,-0.178,-0.006,0.813,1.19,0.094,0.094,2.0
0.252,0.429,0.596,1.492,0.707,0.341,-0.425,-1.164,-1.255,-2.062,-1.635,-0.182,0.708,1.536,1.302,1.525,1.863,0.691,-0.286,-0.997,-1.712,-1.684,-0.484,-0.354,-0.093,1.059,1.476,1.185,0.799,0.511,-0.436,-1.061,-1.047,-1.625,-0.767,0.51,0.125,1.207,1.566,0.995,0.536,-0.292,-0.885,-1.255,-0.856,-0.999,0.868,0.75,1.491,0.873,0.872,0.757,-0.845,-1.682,-0.521,-0.641,-0.863,-0.939,-0.31,0.281,2.0
-0.071,0.678,1.017,2.213,0.658,0.537,-0.337,-0.511,-1.786,-0.878,-0.305,-0.339,-0.3,1.335,1.858,1.54,0.681,0.164,-0.876,-1.745,-1.513,-0.83,-0.639,0.33,1.023,0.783,0.991,0.598,0.536,0.03,-0.515,-1.399,-1.665,-1.544,-0.219,-0.11,-0.003,1.436,1.175,0.126,-0.29,-0.499,-1.645,-0.565,-1.018,-1.094,0.234,0.48,1.577,1.199,0.869,-0.212,-0.882,-1.085,-1.645,-0.857,-0.608,-0.502,0.115,0.768,2.0
