@RELATION UMD

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE att129 NUMERIC
@ATTRIBUTE att130 NUMERIC
@ATTRIBUTE att131 NUMERIC
@ATTRIBUTE att132 NUMERIC
@ATTRIBUTE att133 NUMERIC
@ATTRIBUTE att134 NUMERIC
@ATTRIBUTE att135 NUMERIC
@ATTRIBUTE att136 NUMERIC
@ATTRIBUTE att137 NUMERIC
@ATTRIBUTE att138 NUMERIC
@ATTRIBUTE att139 NUMERIC
@ATTRIBUTE att140 NUMERIC
@ATTRIBUTE att141 NUMERIC
@ATTRIBUTE att142 NUMERIC
@ATTRIBUTE att143 NUMERIC
@ATTRIBUTE att144 NUMERIC
@ATTRIBUTE att145 NUMERIC
@ATTRIBUTE att146 NUMERIC
@ATTRIBUTE att147 NUMERIC
@ATTRIBUTE att148 NUMERIC
@ATTRIBUTE att149 NUMERIC
@ATTRIBUTE att150 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.085,-0.153,0.022,0.009,0.05,0.003,0.156,-0.007,0.022,-0.013,0.039,-0.051,0.01,0.013,-0.014,-0.051,0.02,-0.547,-0.179,0.8,-1.488,-0.608,-1.018,-0.944,1.647,-0.714,2.051,-1.071,0.19,0.203,-0.323,0.002,0.012,-0.08,0.014,0.051,-0.016,0.021,0.027,-0.014,0.018,-0.153,0.059,0.287,-0.05,0.729,-0.32,-0.326,0.84,-0.563,-0.807,-0.232,-2.187,-2.558,-3.091,-2.352,-2.868,-1.12,-0.226,0.075,-0.837,4.494,2.451,-0.961,1.787,-1.873,-1.265,-0.954,-1.776,-1.2,0.415,-0.853,-0.862,-2.395,1.778,-0.078,3.931,-0.174,-0.319,-0.868,-1.271,1.672,0.294,0.403,-1.492,-0.469,-3.06,-0.426,-0.714,-4.94,1.782,-1.08,-3.234,-1.517,-2.314,-0.427,0.234,-0.028,4.985,-0.109,-4.088,0.03,-0.787,-0.826,2.886,-0.145,0.012,0.954,0.187,-0.373,1.526,1.819,0.273,0.138,-1.528,-0.146,-0.174,0.217,0.062,0.039,0.734,0.078,-0.171,-0.022,-0.247,0.086,0.366,0.298,0.334,-0.05,0.158,-0.009,0.025,0.079,-0.065,0.031,0.018,0.038,0.028,0.019,0.03,0.018,0.027,-0.0,0.004,0.035,0.008,0.101,0.011,0.008,3.0
0.008,0.006,0.005,0.004,0.032,0.031,0.047,0.05,0.03,-0.003,0.016,0.049,-0.036,0.01,-0.005,0.132,0.082,-0.009,0.02,0.156,-0.527,-0.24,-0.226,0.049,1.468,0.324,-1.179,0.065,-0.575,-0.601,-0.003,0.267,0.009,0.054,0.026,0.062,0.011,0.02,0.027,0.015,0.02,-0.043,0.017,0.521,-0.045,-0.315,-0.621,-0.799,-0.449,-0.272,-3.643,-1.168,-0.821,-0.611,-7.254,-1.307,-0.472,-4.71,-5.078,-2.188,-0.975,-1.605,-0.29,-1.409,-7.049,-1.864,-0.908,-0.736,-2.646,-1.711,-0.546,-0.57,-2.226,-0.894,-0.326,-0.898,-4.579,-1.865,-4.446,-0.907,-0.723,-1.325,-0.808,4.946,-2.538,-0.032,-1.154,-0.856,-1.417,-1.041,-1.539,-0.961,-0.566,2.755,-1.839,-2.793,-0.133,-1.874,0.081,-0.166,0.044,0.2,-0.049,-0.543,2.562,-0.696,0.305,0.25,0.039,-0.303,-5.128,0.352,0.01,0.408,-0.53,-0.296,0.142,-0.016,0.175,-0.005,0.106,0.14,-0.21,1.072,-0.173,-0.778,0.828,-0.148,0.053,-0.332,-0.463,-0.702,-0.367,-0.234,-0.183,0.025,-0.002,0.005,0.044,-0.001,0.014,0.017,0.087,0.026,0.049,0.049,0.034,0.034,0.026,-0.013,3.0
0.014,-0.001,0.024,0.023,0.067,0.016,0.043,0.032,0.026,0.102,0.06,0.097,0.007,0.055,0.038,-0.002,0.053,0.048,-0.739,0.287,0.115,3.167,0.137,0.03,-1.288,0.954,-0.541,-0.116,0.244,0.159,0.049,0.041,0.029,0.075,0.044,0.021,0.004,0.03,0.026,-0.035,-0.025,-0.027,0.051,0.198,0.143,-0.005,-0.178,0.718,-0.626,0.002,0.675,0.592,0.325,0.393,-1.69,-1.459,-2.72,-2.526,-0.65,-0.599,0.609,2.634,-0.768,-2.925,-1.043,-2.195,-1.098,-2.094,-0.957,-0.658,-3.906,-0.471,-1.997,0.782,-1.011,-1.188,0.961,-0.728,-0.617,0.276,-0.741,-0.728,-7.095,-1.611,-4.029,-1.932,-0.978,1.161,0.493,-0.073,-0.211,-1.774,0.047,0.047,0.05,-2.296,1.393,0.247,3.685,-0.317,4.054,-0.58,-1.724,0.026,0.727,-0.623,-0.956,-0.292,-0.236,0.161,-1.703,-2.491,1.227,0.253,-0.231,-0.264,-0.268,0.063,-0.037,0.034,-0.354,-0.281,-0.922,-0.911,-0.97,-1.512,-0.566,-0.704,-0.776,-1.501,-0.567,-0.342,-0.249,-0.356,0.005,-0.02,-0.013,0.011,0.014,-0.048,0.025,0.016,0.035,-0.014,0.0,0.017,0.044,0.037,-0.011,0.066,3.0
0.027,0.037,0.031,-0.014,0.037,-0.085,-0.02,0.021,0.034,0.004,0.032,0.047,0.022,0.038,0.099,-0.048,-0.017,0.225,-0.231,-0.517,0.786,-0.392,-0.244,1.396,0.094,-0.119,0.036,0.458,0.379,0.389,-0.005,0.048,0.125,0.061,0.062,0.035,0.023,0.021,0.06,0.018,-0.006,0.155,-0.066,0.001,-0.252,-0.356,-1.131,-0.853,-0.603,-0.86,-2.511,-0.259,-1.89,-0.566,-1.536,2.052,-1.014,-0.986,-2.771,-0.234,3.08,1.806,-1.655,-0.768,-1.453,1.647,-0.971,-0.352,0.346,-0.716,0.263,-3.017,-6.681,-3.48,0.763,-0.949,-1.06,-0.819,-1.46,-0.837,-0.605,-3.598,-1.717,-1.96,-0.814,-0.45,-0.191,-0.887,-0.029,-0.333,-0.739,-2.111,3.488,-2.262,-1.862,-1.658,3.191,-0.078,-1.729,-2.117,0.398,-1.148,-0.959,-1.129,-0.9,-3.275,-0.468,1.831,2.731,-0.457,1.798,-0.216,-0.32,-2.054,0.113,-0.489,0.093,-0.488,-0.377,-0.519,-1.213,-0.616,-0.047,-0.208,-0.54,0.973,0.537,-0.105,-0.835,-0.173,-0.088,0.042,-0.112,0.201,0.073,0.06,-0.025,0.027,0.061,0.011,0.036,0.102,0.064,0.035,0.026,0.004,0.011,0.035,0.002,0.026,3.0
0.061,0.035,0.023,0.009,0.036,0.036,0.034,0.006,0.004,0.016,0.064,0.021,-0.029,0.029,-0.015,-0.129,-0.344,-1.03,-0.947,-0.22,-1.011,-2.776,-0.964,-0.707,-0.671,-0.959,-0.898,-0.613,-0.009,0.219,0.245,-0.033,0.01,0.022,0.017,0.023,0.031,-0.008,0.022,0.006,0.032,0.137,0.004,-0.136,0.123,-0.085,0.223,-1.759,-0.276,-0.519,-1.098,0.401,0.066,-0.038,-0.475,0.49,0.644,0.059,0.859,-1.786,-0.842,0.682,-0.151,2.076,0.325,8.027,0.292,5.334,1.877,0.427,0.741,-0.268,-1.52,-0.65,-0.314,0.495,1.156,-1.286,-0.402,0.825,0.576,1.559,-0.553,0.565,-1.413,-3.636,1.113,1.825,-2.361,-0.415,0.547,0.585,0.704,0.325,1.391,0.238,-0.032,-0.755,0.048,1.888,-0.741,-0.206,0.336,-0.588,0.152,0.869,1.073,0.421,0.037,0.017,0.12,0.975,-0.237,2.492,0.202,-0.116,0.125,-0.345,0.024,-0.06,-0.237,-0.989,1.897,0.031,-0.043,-0.029,-0.437,-0.07,0.088,0.433,0.243,-0.658,-0.045,-0.048,-0.001,0.056,0.033,0.052,0.014,0.008,0.056,0.06,0.03,0.053,0.024,0.04,0.003,0.048,0.011,0.053,3.0
-0.006,0.01,0.029,-0.018,0.029,-0.011,0.031,0.035,0.054,0.052,0.016,0.008,0.036,0.048,0.048,0.032,-0.004,-0.019,-0.573,-0.027,-0.143,0.013,-0.19,-0.141,-0.519,-0.907,-2.203,-1.424,-0.146,-0.615,-0.306,-0.195,-0.021,0.007,-0.007,0.038,0.007,0.04,0.061,0.074,0.02,0.17,0.122,-0.004,0.01,0.639,0.05,-0.649,0.557,0.19,1.441,0.77,0.645,2.24,2.276,0.547,0.162,2.14,1.173,1.097,0.652,5.601,-0.698,1.452,1.323,1.259,2.315,0.743,1.246,-4.437,0.772,1.014,0.964,1.828,6.694,-0.311,2.347,-5.113,5.235,-0.152,0.665,1.038,-1.902,0.988,2.688,1.493,-2.143,1.538,2.66,1.088,1.039,-0.044,2.738,2.283,1.476,0.274,1.055,0.974,0.246,2.657,-3.349,1.16,0.375,0.004,-3.224,-0.109,0.32,1.215,-0.024,-0.244,0.421,-0.164,0.749,0.624,-0.123,-0.041,0.156,-0.307,0.157,0.267,-0.05,-1.035,1.435,1.011,-0.175,-0.041,-1.085,-0.402,-0.044,0.584,0.023,-0.072,0.06,-0.042,0.082,0.05,0.054,0.052,-0.002,0.118,0.018,0.021,0.057,0.058,0.053,0.014,0.167,0.035,0.046,0.046,3.0
0.032,0.022,0.05,0.047,0.015,0.107,0.014,0.038,-0.04,0.002,0.008,0.051,0.046,0.029,0.045,0.019,-0.158,0.235,-0.687,-0.175,-0.727,-1.74,-0.442,-0.354,-0.974,-0.985,-1.025,-0.457,0.298,-0.0,0.3,0.14,-0.033,0.033,0.023,0.029,0.039,-0.026,0.031,0.021,0.015,0.127,-0.22,0.058,0.21,0.005,0.166,-0.485,0.42,0.676,1.031,-0.241,-0.591,-0.107,0.265,12.351,1.835,1.489,2.216,-0.358,-0.592,-1.446,1.349,-0.716,0.934,-0.113,0.82,5.487,-2.703,2.742,1.652,-1.259,2.152,2.569,-0.31,1.019,-1.247,1.895,1.483,0.882,3.028,0.62,1.244,2.679,1.605,0.985,1.646,1.355,0.802,-2.899,2.388,1.972,0.851,0.059,0.058,1.43,3.052,-0.843,2.008,3.943,0.294,0.365,0.873,-0.044,-1.898,0.688,-0.783,-1.144,0.862,-0.044,0.213,0.53,0.334,0.12,1.531,0.531,0.086,-0.125,-0.117,-0.547,-0.218,-0.232,-0.14,-0.036,-1.36,-1.606,1.07,0.042,-0.449,-0.55,0.147,-0.122,0.068,0.049,0.034,0.099,-0.003,0.036,0.048,0.057,-0.001,0.004,0.065,0.029,0.025,0.005,0.039,0.009,-0.026,0.034,3.0
0.017,-0.062,0.066,0.027,-0.023,0.124,0.048,0.005,-0.001,0.022,0.059,0.018,0.03,0.004,0.049,0.023,0.079,0.45,0.022,-0.706,-0.104,0.06,0.102,-0.366,0.121,0.429,0.854,0.037,-0.113,0.285,-0.016,0.015,0.021,-0.001,-0.003,-0.022,-0.004,-0.04,0.021,0.047,0.019,0.043,0.027,-0.047,0.01,-0.285,-0.27,0.327,-1.239,0.278,0.062,-3.182,2.201,2.329,3.431,1.377,0.94,1.93,1.906,3.714,1.899,1.226,-0.618,1.255,-0.288,0.914,0.024,-0.42,0.586,1.443,1.382,0.874,0.833,-5.965,3.118,1.374,0.071,0.24,1.145,-1.295,1.721,3.247,0.541,1.883,-1.316,2.136,1.173,-1.219,1.621,2.201,7.054,0.425,0.562,-0.241,1.327,1.546,1.832,-3.198,2.62,-1.265,0.238,-0.729,-1.345,-2.855,-1.215,0.012,-0.393,0.078,1.349,0.061,-0.461,-1.119,-0.233,0.16,0.032,0.013,-0.088,0.014,-0.013,-0.136,-0.107,0.413,-0.469,-0.49,0.992,-0.501,-0.991,-0.846,-0.485,0.033,0.683,-0.008,0.015,-0.159,0.11,0.023,0.018,0.131,0.022,0.027,-0.039,0.039,0.016,0.009,0.009,-0.012,0.036,0.001,0.047,0.039,3.0
0.018,0.015,0.016,-0.048,0.039,0.032,0.006,0.044,0.043,0.016,0.034,0.001,0.007,0.039,0.06,-0.01,0.042,-0.032,-0.022,2.128,-0.202,-0.466,-1.084,0.169,-0.677,1.096,0.045,0.001,0.026,-0.135,0.194,0.116,0.039,0.059,0.041,0.036,0.084,0.013,0.018,0.083,0.013,0.413,-0.009,0.019,0.218,0.041,-0.716,-0.103,1.016,-0.054,1.065,-0.48,0.546,0.784,0.362,-1.06,-1.301,2.236,4.184,0.987,0.909,-1.348,-2.193,1.231,1.551,-1.659,-2.043,1.538,-0.074,3.965,0.901,0.068,2.373,0.805,2.614,0.934,0.996,0.966,1.015,0.937,1.117,1.808,1.279,-0.025,1.075,0.843,1.005,0.49,-2.217,-0.129,1.294,-2.699,0.742,1.297,-0.362,0.586,0.673,0.751,0.212,-0.804,-0.767,-1.569,4.239,-3.657,-0.176,-0.064,-0.127,-1.862,0.712,-1.338,-0.564,0.119,1.235,0.379,-0.434,-0.033,0.24,0.175,0.022,-0.007,-0.006,-0.099,-0.446,-3.182,-1.657,-1.179,-0.914,0.969,-0.611,-0.286,0.533,-0.075,0.048,0.003,-0.111,0.019,0.017,0.023,0.037,0.004,0.036,-0.054,-0.0,-0.003,0.002,-0.001,0.019,0.073,-0.006,0.014,3.0
0.024,0.043,0.029,0.029,0.029,0.006,0.088,0.06,0.015,0.047,0.011,0.088,-0.018,0.078,0.028,0.018,-0.193,0.049,0.111,-0.337,-1.002,-0.367,1.401,-2.354,-1.051,0.129,1.35,0.052,-1.431,-0.038,-0.164,-0.054,0.014,0.002,0.024,0.021,-0.033,0.041,0.012,0.02,0.073,0.039,0.047,0.107,-0.019,-0.135,-0.357,0.731,2.074,1.723,0.966,0.937,-2.032,1.041,1.444,-0.366,-1.716,1.344,0.602,0.632,3.298,0.905,2.88,-3.359,1.267,1.218,0.964,0.791,-0.226,0.844,-3.876,0.962,0.813,0.893,0.983,1.908,1.744,1.08,-0.023,0.596,0.76,0.781,1.209,1.201,0.711,0.837,0.445,1.027,4.451,1.02,-0.288,-0.043,-0.135,-3.194,0.229,0.007,0.067,4.765,0.187,0.132,0.08,-0.48,1.066,0.384,0.028,0.013,-1.297,0.668,-0.596,-0.038,0.166,0.069,-1.533,0.092,-0.044,0.11,0.028,0.325,-0.257,0.032,-0.082,-0.047,-0.553,-0.175,-1.418,-0.583,-0.525,-0.659,-1.105,-1.283,-0.004,-0.545,0.02,0.019,0.02,0.057,0.1,0.033,0.026,0.003,0.024,0.024,0.029,0.03,0.031,-0.059,0.04,0.06,-0.055,-0.028,3.0
