@RELATION ECG200

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE target {-1.0, 1.0}

@DATA
1.539,3.338,3.365,1.822,-0.045,1.164,0.555,0.998,-0.815,-0.943,-0.966,-1.688,-1.321,-1.403,-1.593,-1.66,-1.97,-1.801,-1.837,-1.812,-1.317,-1.663,-2.024,-1.534,-1.735,-1.052,-1.731,-1.516,-0.051,0.035,0.357,-1.013,1.143,1.349,2.025,1.894,1.014,1.586,1.132,1.21,0.491,0.534,0.44,0.8,0.159,0.146,0.194,0.171,0.424,0.298,0.37,0.32,0.177,0.314,0.099,0.447,0.05,0.157,-0.156,0.015,0.042,0.07,-0.056,-0.05,-0.233,-0.151,-0.073,0.091,-0.217,-0.008,0.262,-0.003,-0.05,0.025,-0.094,-0.031,0.842,-0.191,0.372,0.31,0.432,0.283,0.311,-0.03,-0.054,0.229,-0.838,-0.176,-0.395,-0.116,-0.135,-0.097,0.042,-0.291,0.216,-0.174,-1.0
0.482,1.31,3.096,2.941,1.57,-0.598,0.613,0.739,0.947,1.184,0.998,-0.004,0.15,0.536,-0.927,-0.751,-1.37,-1.077,-0.998,-1.216,-1.167,-1.436,-1.458,-1.301,-1.406,-1.771,-1.395,-1.886,-1.85,-2.162,-2.311,-2.495,-2.284,-1.782,-1.051,-1.111,0.037,-1.848,0.441,1.087,-0.208,1.219,0.678,1.008,0.92,-0.503,0.555,0.712,0.699,0.747,-0.308,0.47,0.796,0.391,0.682,0.929,0.707,0.615,0.367,0.744,0.714,0.461,0.572,0.565,0.644,0.483,0.373,0.391,0.329,0.259,-0.08,0.19,0.546,0.418,0.338,0.599,0.729,0.664,0.466,0.686,0.165,0.02,0.036,-0.059,-0.037,-0.541,0.268,-0.215,-0.173,0.023,-0.115,-0.568,0.973,-0.676,0.188,-0.169,1.0
0.693,1.346,0.377,0.282,0.082,-0.248,0.676,-0.545,-0.593,-0.094,-0.626,-0.896,-1.467,-1.197,-0.922,-1.497,-1.466,-1.561,-1.972,-1.668,-2.478,-1.99,-2.21,-2.36,-2.631,-2.197,-1.642,-1.318,-1.449,-0.73,-0.218,-0.492,-0.297,0.087,0.803,0.208,0.173,0.935,0.323,0.87,-0.439,0.678,1.727,0.761,0.523,0.273,0.486,0.711,0.367,0.447,0.684,0.168,0.315,0.638,0.525,0.174,0.34,0.093,0.383,0.716,0.138,0.507,0.589,0.016,0.63,0.363,0.177,0.64,0.191,0.77,0.794,0.564,0.05,0.621,0.009,0.293,0.429,0.324,0.26,0.056,0.031,0.222,0.294,0.035,0.701,0.229,0.756,0.103,-0.291,0.643,1.348,2.18,2.134,1.576,0.548,-0.368,1.0
1.147,2.29,3.13,2.011,0.331,0.179,0.78,2.744,1.29,1.416,1.317,0.423,-0.388,-0.575,-0.606,-0.823,-0.616,-0.908,-1.053,-1.16,-1.279,-0.939,-1.568,-1.67,-1.897,-2.051,-2.409,-2.286,-2.29,-2.519,-2.62,-2.103,-1.799,-1.379,-0.752,-0.61,-0.878,-0.847,2.113,0.293,0.218,0.899,1.737,1.058,0.86,0.676,0.597,0.668,0.353,0.069,0.112,0.501,0.463,0.535,1.021,0.362,0.581,0.725,0.561,0.576,0.31,0.513,0.516,0.402,0.459,0.683,0.324,0.373,0.228,0.312,0.316,0.389,0.752,0.612,0.658,0.642,0.415,0.25,-0.011,0.049,0.165,0.401,0.257,0.03,0.773,0.309,0.6,-0.227,0.283,0.633,0.012,0.027,0.737,-0.253,0.044,0.002,1.0
0.231,0.412,0.813,0.449,1.191,0.863,0.828,1.113,0.821,-0.037,-0.602,-1.057,-0.205,-0.085,-0.745,-0.823,-0.651,-0.464,-0.577,-0.415,-1.125,-1.2,-0.38,-0.676,-0.51,0.224,-0.966,-1.093,-1.164,-1.025,-1.109,-0.881,-0.642,-0.975,-0.541,-1.467,-1.502,-0.897,-0.823,-1.247,-0.984,-0.782,-1.912,-1.468,-2.695,-1.059,-1.413,-1.474,-1.448,-0.657,-0.656,-0.43,-0.44,-0.071,0.154,0.213,0.49,0.563,0.412,0.62,0.723,0.543,0.454,0.641,0.023,0.538,0.235,0.431,0.27,0.219,0.11,0.369,0.37,0.113,0.201,0.333,0.532,0.433,0.085,0.241,0.725,0.515,-0.208,0.092,0.646,0.284,0.396,0.729,1.351,1.73,2.619,3.756,1.996,2.117,1.795,1.092,-1.0
0.638,0.536,0.728,0.175,0.217,0.466,-0.575,1.612,0.258,-0.737,-0.355,0.102,-0.23,-1.156,-0.508,-0.423,-0.832,-0.878,-1.069,-0.429,-1.394,-1.881,-0.789,-1.28,-2.527,-2.753,-1.823,-2.222,-2.617,-2.874,-2.048,-2.127,-1.215,-1.59,1.632,-1.012,-1.533,0.224,0.281,0.655,-0.029,0.726,0.85,0.944,0.932,1.189,0.597,0.383,1.155,0.738,0.441,0.443,0.856,0.613,0.519,0.792,0.907,0.672,0.618,0.834,0.968,0.624,0.287,0.539,0.62,0.674,0.739,0.646,0.431,0.563,0.712,0.775,0.194,0.312,0.741,0.458,0.423,0.184,0.694,0.916,-0.219,0.562,0.611,0.498,0.245,1.136,1.006,0.633,0.67,0.796,0.455,1.28,0.42,0.057,0.438,0.226,1.0
-0.754,2.508,2.819,2.604,2.479,0.147,-1.875,1.68,-1.257,0.208,0.754,0.712,0.014,-0.64,-0.623,-0.999,-0.991,-1.454,-1.013,-1.188,-1.216,-1.284,-1.421,-1.294,-2.078,-1.831,-1.195,-1.732,-1.957,-1.871,-1.936,-2.261,-2.027,-1.557,-1.01,-1.596,-0.941,0.693,0.394,0.153,0.927,1.205,1.492,1.374,0.995,1.278,1.03,0.87,1.471,1.014,0.783,0.014,0.819,0.82,1.182,0.624,0.546,0.645,0.673,0.663,0.446,0.524,0.549,0.51,0.596,0.25,0.101,0.435,0.498,0.233,0.333,0.642,0.724,0.921,0.765,0.688,0.551,0.304,0.165,0.199,0.012,-0.198,0.161,-0.039,-0.341,0.203,-0.133,-0.261,-0.137,-0.309,-0.072,-1.76,0.106,1.493,0.461,0.576,1.0
-0.159,2.127,2.367,1.714,1.556,-0.364,-1.474,-0.063,0.464,-0.497,0.473,-0.504,-0.732,-1.303,-0.632,-0.765,-1.18,-1.37,-0.83,-0.81,-1.399,-1.325,-1.582,-1.376,-1.472,-1.345,-1.788,-1.887,-1.724,-1.683,-1.906,-1.87,-2.37,-1.369,-1.19,-1.454,-0.579,-0.253,0.621,0.315,0.793,1.282,0.87,0.91,1.187,1.144,1.475,1.133,1.062,0.395,0.88,0.913,0.68,0.796,1.041,0.567,0.957,0.408,0.762,1.068,0.864,0.306,0.509,0.617,0.363,0.115,0.383,0.329,0.555,0.293,0.311,0.402,0.079,0.356,0.468,0.699,0.304,0.667,0.535,-0.035,0.256,0.135,0.121,0.019,-0.017,-0.335,-0.317,-0.018,0.243,-0.004,0.02,-0.275,-0.133,0.963,-0.421,0.148,1.0
0.6,3.287,2.996,3.06,2.311,0.723,-1.008,0.049,1.091,0.373,0.511,0.415,-0.403,-0.507,-0.882,-0.566,-0.88,-1.112,-0.666,-0.829,-1.573,-1.077,-1.463,-1.245,-1.608,-1.732,-1.526,-1.818,-1.737,-1.647,-1.718,-1.813,-1.734,-2.389,-0.7,-1.063,-0.502,-0.184,0.596,1.05,0.524,0.755,0.616,1.082,1.035,0.916,1.799,1.648,1.354,0.92,0.592,0.571,0.63,0.309,0.743,0.572,0.762,0.594,0.892,0.749,0.75,0.379,0.653,0.532,0.052,0.707,0.344,0.252,0.314,0.232,0.189,0.099,0.183,0.531,0.555,0.442,0.611,0.301,-0.099,-0.129,-0.158,-0.116,-0.265,0.633,0.228,0.492,-0.474,-0.385,-0.09,-0.36,-0.484,-0.222,-0.369,-0.774,-1.003,-0.189,1.0
1.266,2.628,4.784,2.777,1.168,1.192,1.426,0.473,0.501,0.328,0.022,0.116,-0.197,-0.691,-0.869,-0.65,-0.897,-1.142,-1.772,-1.175,-0.979,-1.271,-1.679,-1.766,-2.138,-1.177,-1.716,-1.748,-2.304,-1.962,-1.965,-1.824,-1.805,-1.746,-1.165,-0.74,-0.873,0.123,0.108,0.022,2.003,0.177,0.675,0.754,0.943,1.046,0.643,0.924,0.51,0.493,0.171,0.302,1.254,0.467,0.602,0.521,0.554,0.361,0.41,0.574,0.718,0.374,0.429,0.433,0.249,0.258,0.315,-0.075,0.228,0.077,0.177,0.146,0.052,0.407,0.487,0.802,0.552,0.393,0.181,0.052,-0.041,0.069,-0.851,0.11,-0.309,-0.105,0.212,-0.254,-0.426,-0.255,-1.091,-0.262,0.032,-0.681,-0.413,-0.257,1.0
0.374,0.48,2.853,4.821,2.098,1.287,-0.722,-0.871,0.35,0.566,0.142,0.096,0.068,-0.74,-0.882,-1.057,-1.402,-1.044,-1.095,-0.738,-1.393,-1.324,-1.372,-1.598,-1.679,-1.491,-1.938,-1.771,-2.277,-2.088,-2.078,-2.322,-2.332,-2.067,-1.315,-1.695,-1.225,-0.34,-0.267,-0.132,0.512,0.565,0.924,-0.09,1.234,0.09,1.225,1.238,0.973,0.657,0.914,0.994,0.831,0.564,0.557,0.567,0.595,0.432,0.553,0.437,0.503,0.471,0.503,0.783,0.407,0.348,0.223,0.377,0.31,0.4,0.534,0.085,0.614,0.556,0.719,0.644,0.717,0.095,0.379,0.225,-0.048,-0.409,0.827,-0.036,-0.113,0.13,-0.01,-0.149,0.025,0.093,0.932,-0.627,0.034,0.463,-0.85,-0.104,1.0
0.31,0.806,2.65,4.207,1.604,0.295,0.117,-0.619,-0.89,1.749,1.113,0.178,0.587,-0.037,-0.379,-0.505,-0.968,-0.884,-0.409,-0.231,-0.897,-1.194,-0.847,-0.971,-1.919,-1.27,-1.516,-1.96,-1.398,-1.798,-1.905,-1.151,-1.827,-1.602,-1.467,-1.646,-1.438,-1.018,-0.059,-0.071,-0.051,-0.074,0.581,1.226,0.599,1.081,0.929,0.327,1.01,0.817,0.836,1.025,0.693,0.748,0.814,0.204,0.698,0.462,1.151,0.412,0.597,0.417,0.287,0.715,0.417,0.452,0.451,0.271,-0.018,0.604,0.488,-0.056,0.083,0.559,0.345,0.712,0.484,0.22,0.229,-0.166,0.021,-0.114,-0.36,-0.213,-0.59,-0.285,-0.233,-0.01,-0.832,-0.657,0.089,-0.005,-0.922,-0.133,-0.178,-0.437,1.0
2.001,2.459,1.939,2.145,0.773,-0.523,-1.49,-1.842,-1.299,-1.312,-1.455,-1.376,-1.513,-1.798,-1.795,-1.617,-1.748,-1.746,-1.466,-1.604,-2.096,-2.843,-2.061,-1.874,-1.923,-1.615,-1.394,-1.123,-1.419,-0.467,-0.285,-0.405,0.583,1.326,1.019,0.634,0.971,0.081,0.773,1.286,1.065,0.587,0.454,0.17,0.482,-0.707,0.515,0.109,0.787,1.193,0.408,0.473,0.651,0.534,0.57,0.822,0.897,0.716,0.688,0.962,0.763,0.369,0.346,0.687,0.094,-0.179,0.467,-0.046,-0.034,0.016,0.047,-0.406,-0.083,-0.084,0.256,-0.114,-0.269,-0.139,0.014,0.81,-0.449,-0.113,-0.02,-0.155,-0.093,0.104,0.119,0.051,0.093,0.021,0.341,0.34,0.509,0.861,1.194,1.426,-1.0
-0.006,1.204,1.232,2.318,1.262,-0.057,-0.956,-1.171,-0.835,-0.657,-1.005,-1.398,-1.517,-1.638,-1.309,-1.561,-1.68,-2.077,-1.665,-1.943,-1.586,-1.849,-1.25,-1.709,-2.048,-1.833,-1.666,-1.293,-0.691,-0.992,-0.696,-0.864,-1.449,0.313,0.45,0.36,0.541,0.83,0.701,0.973,0.025,1.151,0.794,0.791,1.041,0.456,0.999,2.743,0.476,0.17,0.488,1.737,0.513,0.779,0.443,0.622,-0.053,0.506,0.435,0.4,0.801,0.393,0.131,-0.034,0.225,0.372,0.777,0.858,0.468,0.236,0.478,-0.027,0.213,0.306,-0.077,-0.266,-0.134,-0.029,0.231,-0.369,-0.18,-0.096,-0.053,-0.269,0.053,-0.247,-0.161,-0.069,0.141,1.59,2.881,3.964,1.403,0.062,-1.284,-0.249,1.0
0.818,1.958,3.694,3.283,0.629,1.053,0.44,2.481,1.191,1.973,0.561,0.325,-0.42,-0.755,-0.57,-0.36,-0.636,-0.887,-0.654,-0.974,-1.414,-1.147,-1.462,-1.157,-1.459,-1.9,-1.697,-1.953,-2.697,-2.245,-1.965,-2.095,-2.115,-1.948,-1.389,-1.401,-1.017,-0.34,-0.585,0.779,0.436,0.695,0.114,0.734,0.914,0.676,0.3,1.093,0.645,0.411,1.119,0.606,0.613,0.541,0.655,0.147,0.5,0.442,0.435,0.632,0.398,0.459,0.478,0.44,0.37,0.302,0.353,-0.138,0.129,0.296,0.163,0.093,0.16,0.181,0.032,0.484,0.685,0.606,0.441,0.261,0.103,-0.059,-0.092,-0.104,-0.821,0.105,0.025,0.121,-0.014,-0.4,0.436,-0.584,-0.501,-0.305,-0.339,-0.27,1.0
1.574,3.327,1.799,-0.003,0.79,-2.118,-0.701,0.008,0.019,-0.098,0.236,-0.269,-0.103,0.014,-0.109,-0.41,-0.713,-0.736,-0.711,-0.823,-1.149,-0.765,-0.738,-1.265,-1.235,-0.672,-1.054,-0.933,-1.076,-0.91,-0.911,-3.053,-1.402,-1.852,-1.616,-1.485,-1.052,-1.718,-1.787,-1.572,-2.147,-1.483,-2.266,-1.427,-1.185,-0.958,-0.738,-0.785,-0.349,-0.04,-0.167,0.016,0.165,0.19,0.333,0.292,0.354,0.432,0.43,0.567,0.306,0.439,0.469,0.378,0.499,0.425,0.488,0.19,0.575,0.299,0.421,0.302,0.457,0.593,0.551,0.837,0.703,0.789,1.392,1.384,0.857,1.156,1.38,1.094,1.461,1.3,1.345,1.469,1.554,0.621,1.085,1.466,1.464,1.206,-0.371,0.078,1.0
0.129,0.857,3.638,3.701,1.995,-1.641,-0.432,0.138,0.593,0.646,0.496,-0.066,-0.22,-1.417,-0.843,-0.929,-0.703,-1.138,-1.218,-0.815,-1.357,-1.505,-1.498,-1.2,-1.58,-1.768,-1.575,-1.737,-1.279,-1.725,-2.062,-2.075,-1.118,-1.772,-1.538,-1.425,-1.406,-0.095,-0.577,-0.094,0.617,0.437,0.898,0.762,1.139,1.097,1.113,0.937,1.1,1.066,0.994,0.948,0.518,0.76,0.504,0.599,0.621,0.637,0.639,0.574,0.825,0.545,0.314,0.365,0.405,0.317,0.47,0.367,0.039,0.234,0.362,0.367,0.392,0.62,0.845,0.625,0.692,0.209,0.257,0.42,0.113,-0.184,0.556,-0.051,0.123,-0.008,0.444,0.178,0.136,-0.397,-0.061,0.21,-0.115,0.272,-0.316,0.503,1.0
0.622,1.095,1.289,2.238,1.398,2.542,2.401,1.379,1.294,0.084,0.506,0.106,-0.097,0.226,0.238,0.292,-0.206,-0.418,-0.468,-0.771,-0.788,-0.903,-1.073,-0.794,-0.139,-0.625,-1.173,-1.249,-0.936,-1.509,-1.985,-1.505,-1.876,-2.365,-1.436,-1.726,-1.774,-1.72,-1.82,-1.696,-1.791,-0.748,-0.432,-0.1,-0.982,-0.368,-0.153,-0.368,-0.265,-0.004,0.118,0.57,0.616,0.347,0.344,0.4,0.397,0.335,0.399,0.239,0.325,0.365,0.401,0.97,0.548,0.258,0.34,0.351,0.255,0.59,0.701,0.884,0.899,1.005,0.952,1.086,0.974,0.874,0.659,0.718,0.486,0.652,0.846,0.52,0.439,0.364,0.334,0.81,0.481,0.406,0.254,0.437,0.787,0.734,0.69,-0.073,1.0
0.059,0.72,1.6,1.707,2.189,1.447,1.311,0.88,-0.495,-0.218,-0.221,0.739,0.004,-0.456,-0.286,-0.442,-0.088,-0.483,-0.363,-0.635,-0.664,-0.584,-0.693,-0.521,-0.632,-0.428,-1.16,-0.751,-0.795,-0.798,-0.966,-1.396,-1.423,-1.277,-0.399,-1.513,-1.647,-1.074,-1.532,-1.955,-1.822,-1.916,-2.057,-1.422,-1.384,-2.081,-0.96,-0.832,-0.757,-0.803,-0.694,-0.079,0.003,0.141,0.563,0.425,0.601,0.794,0.832,0.83,0.744,0.861,0.756,0.895,0.878,0.753,0.789,0.884,0.731,0.367,0.76,1.287,0.743,0.673,0.615,0.791,0.958,0.414,0.949,0.735,1.145,1.049,1.409,1.683,1.503,1.39,0.958,1.364,1.197,1.228,1.351,0.35,-0.109,-0.339,-1.401,-1.073,1.0
0.26,1.91,2.025,0.885,1.453,0.182,0.484,0.04,0.409,-0.218,-0.054,-0.454,-0.695,-0.801,-1.081,-1.216,-0.998,-1.253,-1.301,-1.254,-1.398,-1.611,-1.501,-1.598,-1.845,-1.678,-1.984,-1.883,-1.951,-2.121,-2.257,-1.79,-0.859,-1.416,-1.691,-0.76,-0.601,-0.85,0.175,0.088,0.554,0.326,0.618,0.135,1.005,-0.044,0.095,1.465,0.386,0.803,0.683,0.273,0.987,0.48,0.679,0.282,0.667,0.669,0.571,0.62,0.628,0.919,0.459,0.251,0.588,0.269,0.653,0.342,-0.614,0.113,0.229,0.658,0.495,0.251,0.957,0.792,1.09,1.342,0.403,0.49,0.462,-0.358,0.207,0.172,0.299,0.022,0.45,-0.488,0.023,1.077,-0.255,0.728,2.175,0.908,0.01,0.373,1.0
0.304,0.567,1.096,1.55,1.761,2.42,2.735,1.657,0.77,0.766,0.847,-0.099,0.607,-0.239,-0.249,-0.278,0.146,0.086,0.022,-0.212,-0.503,-0.724,-0.723,-1.174,-0.394,-0.631,-1.1,-0.858,-0.805,-0.496,-1.192,-0.818,-0.421,-1.495,-1.74,-1.715,-2.006,-2.006,-2.335,-1.684,-2.043,-1.862,-2.057,-1.722,-1.75,-1.53,-0.402,-1.055,-1.048,0.03,-0.42,-0.369,-0.371,-0.278,0.113,0.219,0.179,0.207,0.676,0.628,0.455,0.569,0.557,0.699,0.741,0.752,0.758,0.623,0.725,0.801,1.028,0.736,0.784,0.48,0.853,0.578,0.679,0.578,0.611,0.741,0.805,0.81,1.027,0.951,0.81,0.752,0.35,0.66,0.889,0.516,0.956,-0.485,0.435,0.36,0.428,-0.379,-1.0
0.569,1.209,2.085,-0.432,0.441,-0.573,1.394,0.172,-0.988,-0.468,-0.041,-1.273,-1.069,-1.351,-1.144,-1.297,-1.525,-1.73,-1.709,-1.946,-2.006,-2.405,-3.177,-2.028,-2.305,-2.583,-2.045,-1.764,-1.52,-1.623,-0.682,-0.357,-0.099,-0.384,1.663,0.359,0.321,-0.429,0.838,0.184,0.041,0.407,0.448,2.1,1.516,0.689,0.611,-0.011,1.169,0.628,0.808,0.512,0.729,0.749,0.929,0.516,0.558,1.003,0.33,0.439,0.613,0.596,0.343,0.888,0.272,0.686,0.538,0.474,0.473,0.65,0.478,0.51,0.48,0.433,0.66,0.421,0.192,0.813,0.49,0.929,0.763,0.574,0.689,0.387,0.154,-0.102,0.086,0.115,0.049,0.715,0.78,1.318,-1.488,0.41,0.934,0.209,-1.0
0.065,-0.208,1.976,4.67,2.72,1.341,0.094,0.126,1.225,0.063,1.039,1.509,0.389,-0.478,-0.787,-0.546,-1.171,-1.029,-1.478,-1.073,-0.797,-1.534,-1.396,-1.45,-1.415,-1.583,-1.857,-1.68,-2.462,-1.835,-1.263,-1.182,-1.43,-1.529,-1.463,-1.25,-1.364,-1.098,-0.413,0.053,-0.018,0.742,0.712,0.797,1.382,1.054,1.334,1.108,1.31,0.806,0.382,0.748,0.625,0.522,0.85,0.398,0.56,0.801,0.642,0.45,0.53,0.589,0.306,0.477,0.37,0.322,0.261,0.261,0.5,-0.295,0.203,0.218,0.171,0.799,0.37,-0.054,1.162,0.818,0.408,-0.112,-0.049,-0.053,-0.002,-0.873,-1.096,-0.244,-0.166,-0.067,-1.002,-0.306,-0.204,-0.254,0.14,0.256,-0.364,-0.243,1.0
2.192,3.313,4.441,2.785,0.237,0.507,1.674,1.474,1.578,0.85,-0.023,-0.066,-0.467,-0.598,-0.801,-0.941,-1.302,-1.694,-1.43,-1.438,-1.511,-1.388,-1.616,-1.259,-2.09,-1.778,-1.92,-2.034,-0.977,-1.328,-1.563,-1.167,-0.459,0.315,0.973,0.426,2.299,1.066,0.876,0.827,0.738,0.761,0.87,0.56,0.057,1.019,-0.366,0.718,1.0,0.269,0.638,0.465,0.714,0.073,0.18,0.24,-0.015,-0.093,0.041,-0.035,-0.033,0.131,0.009,-0.097,-0.049,0.353,0.067,-0.195,0.092,-0.036,-0.211,0.139,-0.021,-0.039,-0.076,-0.401,0.692,0.242,0.42,0.365,0.012,0.354,-0.314,-0.181,-0.103,-0.069,-0.405,-0.162,-0.135,0.046,-0.031,0.021,-0.08,-0.076,0.154,0.117,-1.0
3.227,2.75,2.247,1.622,1.307,0.299,0.84,0.078,0.321,0.492,1.225,0.617,0.303,0.557,0.764,-0.457,-0.343,-0.32,0.128,-0.795,0.149,-0.703,-0.938,-0.6,-0.631,-0.711,-0.881,-0.892,-0.863,-0.895,-0.847,-1.025,-1.157,-1.426,-1.277,-0.902,-2.419,-1.77,-1.723,-2.138,-1.843,-1.359,-1.171,-1.363,-1.397,-1.582,-1.376,-1.245,-1.006,-1.026,-0.803,-0.392,0.144,-0.143,0.088,0.419,0.275,0.192,0.219,0.209,0.266,0.287,0.299,0.387,0.201,0.248,0.224,0.209,-0.099,0.171,-0.009,-0.055,-0.215,0.153,-0.104,-0.077,0.066,0.666,-0.162,0.159,0.154,0.227,0.199,0.517,0.391,0.091,0.243,0.423,1.223,1.848,3.025,3.2,2.295,2.451,1.78,0.786,-1.0
1.007,4.445,3.404,5.031,0.504,-0.135,0.884,1.494,1.019,2.35,0.179,-0.044,-0.433,-0.378,-0.852,-0.482,-0.345,-0.686,-0.529,-0.947,-2.222,-1.218,-1.408,-1.642,-1.353,-1.819,-1.696,-2.077,-2.153,-1.992,-2.081,-3.064,-2.225,-1.748,-1.485,-1.287,0.123,0.117,-0.139,-0.782,0.547,0.686,1.674,0.821,0.83,0.847,0.621,0.928,0.738,0.231,0.457,0.318,0.503,0.582,0.793,0.758,0.788,0.64,0.496,0.54,0.585,0.499,0.396,0.31,0.167,0.36,0.211,0.53,0.018,0.111,0.186,0.031,-0.01,-0.068,0.187,0.614,0.618,-0.01,0.272,0.42,0.134,0.117,0.087,0.39,-0.168,-0.039,0.043,-0.214,0.027,-0.313,-0.975,-0.439,0.031,-0.087,0.08,0.095,1.0
-0.399,2.434,3.545,2.32,0.797,-0.726,0.492,0.22,-0.057,0.091,-1.066,-1.322,-1.305,-1.033,-1.777,-1.091,-1.331,-1.646,-1.814,-2.044,-2.262,-1.997,-1.909,-2.296,-1.405,-2.189,-1.914,-1.859,-1.699,-1.231,-0.566,-0.545,0.139,0.294,-0.344,0.419,0.646,0.231,0.212,1.029,0.767,0.514,0.659,0.465,0.287,0.969,0.228,0.142,0.279,0.39,0.157,0.176,-0.004,0.32,-0.016,0.157,0.577,-0.019,0.281,0.367,0.226,0.032,0.189,0.074,0.198,-0.024,0.378,0.148,0.092,-0.034,-0.23,0.309,-0.087,0.561,0.337,0.194,0.498,0.679,0.916,0.94,0.78,1.389,0.747,0.297,0.393,0.202,0.209,0.32,0.415,0.253,0.577,0.08,0.356,0.235,0.699,0.348,-1.0
1.362,3.184,2.645,2.175,0.642,0.853,1.018,1.63,1.226,1.549,0.327,0.077,0.02,-0.304,-0.246,-0.262,-0.787,-0.278,-0.866,-0.903,-1.026,-1.701,-1.378,-1.532,-1.71,-1.76,-1.902,-2.009,-2.22,-1.675,-1.854,-2.233,-1.804,-1.434,-1.455,-1.223,-1.696,-1.196,-0.512,0.57,0.456,0.867,0.544,1.038,0.44,-0.493,0.393,0.462,0.28,0.421,0.255,0.254,0.322,0.396,0.448,0.32,0.776,0.435,0.452,0.531,0.582,0.462,0.251,0.361,0.536,0.443,0.319,0.444,0.504,0.289,0.045,0.132,0.22,0.528,0.666,0.512,0.331,0.392,0.072,-0.185,0.022,-0.14,-0.036,-0.128,-0.234,0.332,-0.061,-0.258,0.325,0.238,-0.223,-0.039,0.281,0.099,0.444,0.247,1.0
