@RELATION ECG200

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE target {-1.0, 1.0}

@DATA
1.476,3.167,3.124,1.621,-0.049,1.175,0.612,0.988,-0.36,-0.959,-1.007,-1.585,-1.379,-1.448,-1.598,-1.706,-1.937,-1.804,-1.879,-1.831,-1.535,-1.767,-1.953,-1.615,-1.709,-1.228,-1.557,-1.329,-0.227,0.026,0.376,-0.41,1.146,1.348,1.877,1.815,1.2,1.536,1.212,1.203,0.652,0.658,0.562,0.799,0.308,0.312,0.275,0.253,0.415,0.291,0.365,0.288,0.191,0.281,0.141,0.316,0.052,0.151,-0.101,0.006,0.042,0.068,-0.057,-0.052,-0.135,-0.151,-0.043,0.072,-0.192,-0.02,0.175,-0.01,-0.048,0.026,-0.075,-0.024,0.563,-0.125,0.324,0.333,0.423,0.255,0.305,-0.029,-0.102,0.096,-0.653,-0.167,-0.351,-0.152,-0.181,-0.086,-0.023,-0.227,0.12,-0.111,-1.0
0.48,1.321,2.992,2.924,1.563,-0.534,0.4,0.845,0.886,1.123,0.872,-0.09,-0.091,0.129,-0.903,-0.791,-1.238,-1.074,-1.0,-1.196,-1.185,-1.393,-1.454,-1.351,-1.492,-1.765,-1.516,-1.899,-1.924,-2.151,-2.262,-2.386,-2.194,-1.766,-1.191,-1.114,-0.201,-1.314,0.351,0.887,0.102,1.105,0.738,0.97,0.923,-0.086,0.595,0.713,0.698,0.715,0.013,0.546,0.771,0.509,0.684,0.846,0.707,0.634,0.467,0.698,0.705,0.487,0.54,0.563,0.569,0.467,0.382,0.368,0.336,0.285,0.023,0.191,0.44,0.337,0.341,0.606,0.712,0.632,0.461,0.59,0.183,0.028,0.027,-0.027,-0.045,-0.394,0.193,-0.161,-0.138,0.019,-0.083,-0.398,0.623,-0.425,0.152,-0.122,1.0
0.685,1.11,0.364,0.283,0.011,-0.261,0.338,-0.623,-0.637,-0.299,-0.718,-0.906,-1.38,-1.2,-1.045,-1.496,-1.467,-1.581,-1.969,-1.826,-2.397,-2.057,-2.28,-2.368,-2.532,-2.268,-1.671,-1.382,-1.345,-0.685,-0.287,-0.312,-0.085,0.256,0.807,0.31,0.362,0.899,0.389,0.812,-0.079,0.644,1.345,0.717,0.562,0.393,0.474,0.726,0.458,0.473,0.678,0.254,0.4,0.638,0.502,0.176,0.386,0.216,0.379,0.668,0.145,0.512,0.582,0.031,0.578,0.358,0.199,0.628,0.331,0.774,0.867,0.568,0.146,0.615,0.104,0.266,0.426,0.245,0.234,0.149,0.03,0.246,0.306,0.013,0.595,0.226,0.574,0.122,-0.104,0.565,1.253,2.301,2.153,1.567,0.666,-0.354,1.0
1.163,2.257,2.901,2.008,0.556,0.18,0.801,2.268,1.22,1.394,1.261,0.388,-0.391,-0.557,-0.6,-0.792,-0.681,-0.904,-1.025,-1.161,-1.26,-1.054,-1.536,-1.667,-1.913,-2.047,-2.332,-2.328,-2.342,-2.494,-2.513,-2.103,-1.825,-1.433,-0.882,-0.678,-0.751,-0.623,1.434,0.295,0.28,0.754,1.327,0.896,0.745,0.623,0.568,0.594,0.39,0.206,0.243,0.508,0.472,0.541,0.874,0.412,0.58,0.669,0.555,0.566,0.358,0.499,0.516,0.398,0.44,0.588,0.327,0.38,0.246,0.312,0.326,0.377,0.673,0.609,0.656,0.639,0.414,0.289,0.097,0.079,0.141,0.293,0.213,0.04,0.543,0.225,0.421,-0.122,0.211,0.423,0.044,0.038,0.505,-0.146,0.089,0.154,1.0
0.222,0.429,0.791,0.632,1.127,0.858,0.844,1.078,0.817,0.029,-0.541,-0.855,-0.207,-0.168,-0.745,-0.829,-0.633,-0.465,-0.567,-0.508,-1.036,-1.102,-0.537,-0.707,-0.507,0.06,-0.848,-1.109,-1.145,-0.989,-1.11,-0.962,-0.638,-0.789,-0.64,-1.356,-1.31,-0.874,-0.914,-1.262,-1.117,-1.056,-1.827,-1.461,-2.266,-1.208,-1.395,-1.353,-1.295,-0.726,-0.659,-0.464,-0.445,-0.145,0.087,0.189,0.416,0.5,0.421,0.587,0.697,0.57,0.461,0.583,0.187,0.504,0.294,0.456,0.325,0.218,0.144,0.375,0.358,0.115,0.201,0.381,0.529,0.426,0.17,0.238,0.567,0.488,-0.02,0.121,0.556,0.38,0.431,0.734,1.355,1.814,2.65,3.594,2.354,2.25,1.841,1.023,-1.0
0.581,0.525,0.748,0.191,0.324,0.325,-0.471,1.343,0.125,-0.695,-0.344,0.012,-0.223,-1.09,-0.371,-0.386,-0.802,-0.877,-1.073,-0.499,-1.403,-1.882,-0.777,-1.286,-2.532,-2.606,-1.887,-2.237,-2.617,-2.72,-2.093,-2.148,-1.531,-1.636,0.698,-1.098,-1.402,0.074,0.286,0.512,0.111,0.723,0.824,0.918,0.982,1.141,0.633,0.539,1.176,0.745,0.449,0.599,0.883,0.62,0.545,0.763,0.909,0.724,0.616,0.874,0.97,0.626,0.371,0.52,0.633,0.711,0.768,0.644,0.38,0.545,0.708,0.765,0.141,0.365,0.752,0.398,0.43,0.184,0.693,0.819,-0.179,0.541,0.524,0.448,0.272,0.957,1.005,0.647,0.693,0.711,0.418,1.112,0.363,0.039,0.434,0.19,1.0
-0.452,2.224,2.781,2.625,2.373,0.249,-1.625,1.108,-0.598,0.195,0.678,0.689,-0.001,-0.644,-0.631,-0.999,-0.99,-1.381,-1.065,-1.169,-1.238,-1.257,-1.396,-1.353,-1.939,-1.799,-1.356,-1.729,-1.957,-1.945,-1.956,-2.137,-2.002,-1.569,-1.141,-1.516,-0.947,0.301,0.248,0.146,0.734,1.021,1.304,1.217,0.987,1.193,1.046,0.904,1.291,0.959,0.778,0.261,0.765,0.818,1.029,0.618,0.544,0.628,0.704,0.659,0.491,0.519,0.571,0.57,0.528,0.269,0.179,0.431,0.454,0.211,0.36,0.608,0.609,0.796,0.761,0.699,0.535,0.306,0.192,0.195,0.015,-0.196,0.077,-0.038,-0.273,0.148,-0.127,-0.25,-0.134,-0.26,-0.053,-1.207,0.105,0.999,0.273,0.539,1.0
-0.159,1.664,2.411,2.16,1.58,-0.363,-1.392,-0.072,0.463,-0.243,0.44,-0.3,-0.693,-1.282,-0.634,-0.905,-1.179,-1.347,-0.884,-0.875,-1.364,-1.366,-1.627,-1.395,-1.481,-1.416,-1.811,-1.93,-1.728,-1.664,-1.911,-1.932,-2.142,-1.401,-1.256,-1.337,-0.587,-0.263,0.42,0.313,0.732,1.251,0.878,0.935,1.191,1.142,1.363,1.13,1.047,0.58,0.922,0.906,0.672,0.826,1.01,0.559,0.923,0.419,0.628,1.06,0.852,0.304,0.503,0.619,0.324,0.248,0.425,0.305,0.552,0.23,0.309,0.365,0.073,0.4,0.473,0.72,0.396,0.663,0.55,-0.043,0.284,0.134,0.106,-0.007,-0.037,-0.231,-0.265,0.011,0.226,-0.02,0.036,-0.189,-0.083,0.691,-0.289,0.154,1.0
0.619,3.004,3.254,2.875,2.234,0.678,-1.023,0.063,1.058,0.329,0.41,0.461,-0.429,-0.541,-0.798,-0.627,-0.89,-1.133,-0.762,-0.944,-1.457,-1.081,-1.41,-1.289,-1.601,-1.727,-1.585,-1.803,-1.76,-1.643,-1.762,-1.798,-1.706,-2.07,-0.815,-1.029,-0.552,-0.221,0.426,0.826,0.503,0.76,0.713,1.077,1.027,0.905,1.595,1.396,1.146,0.928,0.594,0.566,0.65,0.415,0.694,0.57,0.753,0.608,0.765,0.715,0.752,0.372,0.633,0.546,0.095,0.653,0.339,0.255,0.325,0.207,0.196,0.114,0.223,0.547,0.565,0.436,0.632,0.31,-0.098,-0.071,-0.148,-0.116,-0.271,0.373,0.057,0.328,-0.446,-0.414,-0.096,-0.383,-0.446,-0.267,-0.389,-0.643,-0.788,-0.146,1.0
1.263,2.679,4.285,2.751,1.069,1.046,1.458,0.655,0.678,0.525,0.016,-0.067,-0.276,-0.675,-0.848,-0.696,-0.897,-1.092,-1.551,-1.167,-1.077,-1.309,-1.611,-1.684,-1.965,-1.398,-1.733,-1.831,-2.249,-1.947,-1.972,-1.822,-1.794,-1.638,-1.108,-0.739,-0.703,0.085,0.197,0.167,1.563,0.379,0.718,0.762,0.917,0.941,0.624,0.834,0.54,0.531,0.293,0.379,1.048,0.489,0.588,0.531,0.537,0.405,0.415,0.537,0.591,0.368,0.431,0.402,0.261,0.25,0.314,0.05,0.211,0.106,0.194,0.147,0.077,0.378,0.511,0.738,0.548,0.394,0.191,0.06,-0.006,0.061,-0.607,0.027,-0.252,-0.103,0.022,-0.248,-0.325,-0.244,-0.803,-0.244,-0.013,-0.559,-0.331,-0.119,1.0
0.312,0.5,2.628,4.379,2.09,1.262,-0.57,-0.87,0.328,0.511,0.142,0.095,0.106,-0.724,-0.86,-1.021,-1.305,-1.094,-1.108,-0.886,-1.361,-1.331,-1.382,-1.575,-1.678,-1.555,-1.857,-1.757,-2.21,-2.043,-2.022,-2.23,-2.209,-1.957,-1.342,-1.571,-1.091,-0.331,-0.231,0.008,0.503,0.648,0.927,0.23,1.162,0.418,1.143,1.141,0.933,0.683,0.849,0.882,0.783,0.612,0.56,0.564,0.586,0.483,0.563,0.44,0.528,0.489,0.487,0.681,0.39,0.384,0.312,0.379,0.281,0.378,0.494,0.092,0.593,0.637,0.703,0.701,0.671,0.21,0.37,0.211,0.045,-0.223,0.56,-0.054,-0.04,0.164,0.02,-0.079,0.017,0.076,0.676,-0.467,0.012,0.382,-0.55,-0.026,1.0
0.385,0.921,2.655,4.197,2.042,0.69,0.123,-0.624,-0.468,1.468,0.937,0.21,0.521,0.005,-0.378,-0.509,-0.874,-0.84,-0.55,-0.397,-0.904,-1.192,-0.844,-0.977,-1.745,-1.281,-1.485,-1.851,-1.482,-1.793,-1.898,-1.418,-1.82,-1.649,-1.468,-1.565,-1.342,-0.931,-0.228,-0.027,-0.018,-0.034,0.548,1.076,0.589,1.025,0.938,0.553,1.019,0.813,0.841,0.958,0.7,0.7,0.784,0.329,0.641,0.474,0.974,0.445,0.612,0.462,0.302,0.734,0.4,0.353,0.501,0.219,-0.014,0.457,0.341,-0.022,0.077,0.45,0.431,0.712,0.489,0.238,0.2,-0.087,0.033,-0.126,-0.347,-0.21,-0.519,-0.322,-0.218,-0.19,-0.631,-0.618,-0.018,0.033,-0.844,-0.194,-0.263,-0.419,1.0
2.014,2.313,1.935,2.208,0.906,-0.5,-1.236,-1.552,-1.244,-1.311,-1.446,-1.377,-1.507,-1.745,-1.747,-1.623,-1.748,-1.762,-1.608,-1.69,-2.074,-2.568,-2.001,-1.875,-1.849,-1.623,-1.386,-1.107,-1.204,-0.42,-0.155,-0.13,0.575,1.105,0.927,0.679,0.943,0.364,0.813,1.133,0.948,0.603,0.497,0.3,0.494,-0.289,0.498,0.202,0.691,0.948,0.4,0.47,0.608,0.537,0.615,0.818,0.878,0.762,0.689,0.891,0.773,0.521,0.475,0.639,0.209,-0.06,0.334,-0.045,-0.025,0.016,0.015,-0.302,-0.094,-0.057,0.143,-0.108,-0.205,-0.093,-0.02,0.509,-0.319,-0.095,-0.033,-0.142,-0.07,0.099,0.118,0.056,0.096,0.093,0.329,0.339,0.591,0.863,1.075,1.403,-1.0
0.192,1.181,1.252,1.99,1.261,-0.036,-0.922,-1.065,-0.875,-0.686,-0.972,-1.322,-1.42,-1.574,-1.327,-1.522,-1.674,-1.886,-1.669,-1.903,-1.608,-1.843,-1.38,-1.71,-2.032,-1.792,-1.669,-1.276,-0.776,-0.99,-0.691,-0.637,-0.952,0.298,0.463,0.41,0.632,0.855,0.748,0.982,0.252,0.984,0.789,0.799,0.985,0.384,0.992,2.111,0.41,0.27,0.51,1.407,0.522,0.742,0.441,0.622,0.113,0.462,0.449,0.395,0.793,0.388,0.132,0.042,0.222,0.478,0.806,0.94,0.489,0.227,0.476,0.026,0.159,0.372,-0.087,-0.271,-0.122,-0.022,0.182,-0.336,-0.178,-0.116,-0.055,-0.245,-0.083,-0.245,-0.117,-0.13,0.263,1.524,2.733,3.613,1.593,0.025,-1.365,-0.246,1.0
0.879,2.236,3.681,3.013,0.906,0.813,0.477,2.144,1.198,1.676,0.706,0.371,-0.401,-0.671,-0.572,-0.448,-0.662,-0.884,-0.723,-0.965,-1.307,-1.149,-1.36,-1.184,-1.452,-1.778,-1.648,-1.868,-2.441,-2.125,-1.97,-2.058,-2.066,-1.925,-1.463,-1.408,-1.025,-0.444,-0.519,0.511,0.405,0.64,0.25,0.729,0.888,0.697,0.452,0.965,0.656,0.474,0.922,0.611,0.606,0.528,0.607,0.284,0.481,0.456,0.458,0.575,0.399,0.441,0.454,0.42,0.354,0.295,0.353,-0.021,0.149,0.294,0.163,0.098,0.158,0.187,0.121,0.484,0.657,0.606,0.438,0.251,0.144,-0.022,-0.097,-0.101,-0.6,0.005,-0.02,0.014,-0.082,-0.342,0.195,-0.443,-0.415,-0.307,-0.314,-0.264,1.0
1.588,2.918,1.795,0.441,0.78,-1.335,-0.527,-0.046,0.023,-0.09,0.045,-0.258,-0.063,0.02,-0.113,-0.415,-0.738,-0.768,-0.707,-0.811,-1.072,-0.793,-0.766,-1.157,-1.143,-0.751,-1.038,-0.997,-1.127,-1.065,-1.062,-2.467,-1.421,-1.772,-1.618,-1.554,-1.275,-1.706,-1.758,-1.597,-1.944,-1.495,-1.991,-1.364,-1.147,-0.959,-0.768,-0.732,-0.362,-0.111,-0.164,0.019,0.157,0.184,0.325,0.332,0.361,0.429,0.47,0.551,0.342,0.447,0.502,0.433,0.486,0.444,0.503,0.287,0.532,0.352,0.42,0.359,0.513,0.593,0.53,0.749,0.704,0.81,1.259,1.25,0.907,1.177,1.372,1.188,1.458,1.356,1.356,1.443,1.515,0.836,1.104,1.42,1.447,1.073,-0.208,0.064,1.0
0.184,0.858,3.232,3.618,2.004,-1.101,-0.619,0.056,0.578,0.556,0.488,0.048,-0.226,-1.259,-0.79,-0.936,-0.815,-1.149,-1.209,-0.845,-1.34,-1.482,-1.475,-1.337,-1.592,-1.754,-1.601,-1.779,-1.534,-1.746,-2.036,-2.097,-1.232,-1.781,-1.518,-1.36,-1.203,-0.071,-0.542,-0.011,0.609,0.556,0.893,0.837,1.139,1.058,1.076,0.902,1.037,0.993,0.878,0.865,0.576,0.779,0.503,0.592,0.628,0.643,0.585,0.546,0.806,0.542,0.352,0.412,0.392,0.302,0.431,0.366,0.081,0.239,0.321,0.359,0.362,0.634,0.875,0.614,0.654,0.299,0.298,0.41,0.094,-0.107,0.379,-0.028,0.208,-0.007,0.243,0.146,0.131,-0.345,0.024,0.166,-0.129,0.236,-0.213,0.524,1.0
0.608,1.096,1.44,2.251,1.728,2.478,2.248,1.345,1.081,0.084,0.368,0.161,-0.139,0.044,0.211,0.206,-0.23,-0.417,-0.548,-0.774,-0.761,-0.879,-1.01,-0.791,-0.363,-0.803,-1.25,-1.214,-1.007,-1.55,-1.882,-1.51,-1.834,-2.24,-1.653,-1.842,-1.82,-1.761,-1.822,-1.699,-1.725,-0.968,-0.644,-0.311,-0.859,-0.453,-0.203,-0.207,-0.158,0.019,0.22,0.531,0.513,0.351,0.353,0.394,0.422,0.377,0.391,0.257,0.312,0.356,0.388,0.775,0.49,0.281,0.348,0.356,0.29,0.567,0.677,0.802,0.873,1.013,0.992,1.074,0.959,0.82,0.667,0.722,0.526,0.654,0.827,0.546,0.46,0.414,0.343,0.68,0.466,0.348,0.271,0.431,0.619,0.585,0.57,0.001,1.0
0.167,0.691,1.401,1.645,2.08,1.562,1.334,0.872,-0.242,-0.196,-0.191,0.521,0.014,-0.366,-0.273,-0.358,-0.093,-0.356,-0.369,-0.634,-0.645,-0.603,-0.697,-0.558,-0.669,-0.609,-1.089,-0.781,-0.814,-0.837,-1.001,-1.365,-1.413,-1.295,-0.721,-1.524,-1.657,-1.289,-1.605,-1.888,-1.795,-1.884,-1.982,-1.481,-1.37,-1.795,-1.015,-0.899,-0.817,-0.768,-0.588,-0.097,0.006,0.14,0.478,0.444,0.594,0.756,0.819,0.825,0.756,0.834,0.775,0.884,0.87,0.764,0.792,0.866,0.756,0.514,0.757,1.094,0.769,0.705,0.609,0.781,0.96,0.568,0.908,0.779,1.048,0.988,1.238,1.46,1.384,1.274,0.99,1.359,1.277,1.252,1.218,0.351,-0.086,-0.429,-1.425,-1.072,1.0
0.278,1.91,2.328,1.116,1.42,0.131,-0.098,0.037,0.406,-0.212,-0.014,-0.233,-0.695,-0.87,-1.035,-1.187,-1.03,-1.2,-1.301,-1.322,-1.379,-1.494,-1.515,-1.632,-1.781,-1.679,-1.945,-1.927,-1.95,-2.104,-2.216,-1.855,-1.089,-1.505,-1.631,-0.796,-0.669,-0.677,0.072,0.106,0.591,0.389,0.704,0.327,1.007,0.253,0.279,1.367,0.441,0.8,0.717,0.297,0.92,0.482,0.68,0.389,0.653,0.63,0.567,0.611,0.631,0.893,0.427,0.315,0.638,0.291,0.62,0.352,-0.286,0.302,0.18,0.59,0.48,0.312,0.984,0.74,1.041,1.254,0.403,0.494,0.442,-0.176,0.186,0.184,0.256,0.074,0.457,-0.253,0.015,0.805,-0.059,0.55,1.542,0.738,0.13,0.36,1.0
0.307,0.639,1.133,1.545,1.8,2.333,2.524,1.664,0.903,0.74,0.619,-0.141,0.316,-0.219,-0.239,-0.265,0.065,0.08,0.029,-0.206,-0.509,-0.734,-0.736,-1.009,-0.499,-0.7,-1.033,-0.87,-0.857,-0.692,-1.187,-0.958,-0.718,-1.481,-1.707,-1.739,-1.962,-1.967,-2.15,-1.693,-1.976,-1.871,-1.947,-1.699,-1.706,-1.464,-0.625,-1.054,-1.014,-0.196,-0.435,-0.393,-0.373,-0.245,0.098,0.202,0.163,0.207,0.584,0.584,0.474,0.567,0.572,0.685,0.742,0.749,0.728,0.641,0.724,0.775,0.943,0.786,0.818,0.579,0.823,0.656,0.683,0.546,0.586,0.77,0.859,0.836,0.987,0.951,0.8,0.714,0.473,0.671,0.773,0.548,0.883,-0.133,0.439,0.464,0.548,-0.119,-1.0
0.596,1.218,2.093,0.19,0.556,-0.535,0.808,-0.071,-1.057,-0.587,-0.289,-1.258,-1.153,-1.361,-1.2,-1.301,-1.515,-1.708,-1.692,-1.899,-1.975,-2.38,-2.955,-2.164,-2.287,-2.589,-1.955,-1.732,-1.533,-1.302,-0.746,-0.354,-0.09,-0.307,1.072,0.349,0.285,-0.288,0.688,0.17,0.098,0.379,0.447,1.529,1.17,0.666,0.6,0.226,1.085,0.649,0.802,0.633,0.763,0.765,0.869,0.528,0.56,0.996,0.374,0.501,0.619,0.614,0.352,0.822,0.351,0.65,0.508,0.483,0.499,0.606,0.476,0.537,0.495,0.477,0.641,0.48,0.252,0.802,0.597,0.892,0.795,0.576,0.724,0.391,0.258,0.104,0.174,0.19,0.125,0.7,0.651,1.048,-1.026,0.371,0.774,0.269,-1.0
0.222,0.062,2.022,4.229,2.495,1.374,0.098,0.053,1.177,0.373,1.024,1.299,0.502,-0.439,-0.813,-0.598,-1.078,-1.019,-1.349,-1.073,-0.892,-1.468,-1.389,-1.466,-1.447,-1.583,-1.845,-1.684,-2.251,-1.845,-1.496,-1.432,-1.532,-1.644,-1.528,-1.236,-1.239,-0.957,-0.38,0.051,0.111,0.683,0.714,0.832,1.27,1.05,1.189,1.081,1.215,0.841,0.463,0.757,0.717,0.52,0.847,0.458,0.551,0.801,0.657,0.493,0.519,0.543,0.378,0.469,0.376,0.316,0.246,0.241,0.416,-0.123,0.122,0.215,0.147,0.703,0.438,0.126,1.164,0.795,0.287,-0.097,-0.061,-0.05,-0.073,-0.645,-0.782,-0.278,-0.165,-0.06,-0.814,-0.316,-0.199,-0.254,0.042,0.089,-0.358,-0.256,1.0
1.951,3.293,4.16,2.655,0.297,0.695,1.678,1.507,1.622,0.911,0.002,-0.213,-0.469,-0.634,-0.796,-0.942,-1.223,-1.519,-1.338,-1.389,-1.48,-1.421,-1.62,-1.44,-2.017,-1.843,-1.971,-2.041,-1.293,-1.473,-1.563,-1.169,-0.522,0.11,0.66,0.43,1.719,0.989,0.872,0.839,0.736,0.755,0.818,0.562,0.223,0.892,-0.067,0.653,0.829,0.321,0.523,0.448,0.599,0.099,0.183,0.227,0.023,-0.049,0.065,-0.012,-0.03,0.104,0.013,-0.097,-0.046,0.249,0.055,-0.173,0.1,-0.029,-0.181,0.116,-0.018,-0.047,-0.071,-0.2,0.503,0.281,0.442,0.318,0.086,0.33,-0.255,-0.183,-0.105,-0.114,-0.309,-0.165,-0.142,-0.055,-0.05,-0.009,-0.088,-0.085,0.095,0.126,-1.0
2.635,2.686,2.162,1.576,1.45,0.645,0.648,0.014,0.28,0.469,1.012,0.619,0.354,0.554,0.692,-0.313,-0.361,-0.335,-0.063,-0.697,-0.072,-0.7,-0.893,-0.64,-0.634,-0.716,-0.883,-0.904,-0.864,-0.888,-0.888,-1.021,-1.123,-1.333,-1.237,-0.981,-2.018,-1.606,-1.585,-1.868,-1.662,-1.34,-1.219,-1.359,-1.403,-1.516,-1.39,-1.314,-1.048,-0.965,-0.799,-0.433,0.021,-0.141,0.088,0.403,0.342,0.262,0.22,0.192,0.256,0.288,0.305,0.348,0.196,0.229,0.218,0.192,-0.029,0.14,0.007,-0.04,-0.14,0.133,-0.055,-0.07,0.058,0.496,-0.057,0.154,0.137,0.193,0.2,0.403,0.324,0.133,0.249,0.476,1.177,1.85,2.932,3.073,2.284,2.349,1.807,0.688,-1.0
1.003,3.865,3.427,4.092,0.487,-0.074,0.909,1.394,1.015,1.897,0.312,-0.036,-0.452,-0.4,-0.763,-0.47,-0.352,-0.592,-0.558,-0.909,-1.823,-1.213,-1.397,-1.566,-1.398,-1.81,-1.749,-2.076,-2.131,-1.997,-2.105,-2.74,-2.16,-1.793,-1.514,-1.293,-0.252,-0.099,-0.127,-0.487,0.506,0.675,1.373,0.852,0.821,0.832,0.644,0.822,0.728,0.371,0.514,0.423,0.544,0.614,0.775,0.76,0.778,0.637,0.514,0.55,0.548,0.46,0.397,0.32,0.195,0.319,0.211,0.42,0.077,0.126,0.186,0.072,0.013,0.004,0.239,0.556,0.626,0.208,0.331,0.418,0.17,0.115,0.072,0.221,-0.142,-0.047,-0.016,-0.198,-0.023,-0.297,-0.754,-0.359,-0.019,-0.083,0.005,0.051,1.0
-0.225,2.434,3.284,2.345,1.245,-0.624,0.5,0.262,-0.046,0.26,-0.848,-1.338,-1.291,-1.136,-1.664,-1.295,-1.399,-1.626,-1.799,-1.956,-2.183,-1.999,-2.007,-2.293,-1.639,-2.186,-1.901,-1.812,-1.609,-1.101,-0.578,-0.454,0.107,0.339,-0.09,0.449,0.676,0.371,0.311,0.869,0.673,0.49,0.579,0.45,0.339,0.81,0.268,0.243,0.288,0.366,0.218,0.188,0.061,0.332,0.037,0.17,0.487,0.014,0.23,0.276,0.199,0.033,0.173,0.072,0.207,-0.002,0.32,0.147,0.094,0.085,-0.14,0.3,0.004,0.55,0.328,0.203,0.466,0.706,0.892,0.959,0.86,1.227,0.699,0.355,0.414,0.196,0.212,0.314,0.369,0.245,0.523,0.186,0.283,0.245,0.665,0.361,-1.0
1.513,3.161,2.666,2.213,0.677,0.683,1.14,1.496,1.219,1.487,0.461,0.105,0.011,-0.277,-0.308,-0.336,-0.707,-0.471,-0.894,-0.915,-1.041,-1.587,-1.366,-1.489,-1.712,-1.76,-1.896,-1.989,-2.208,-1.843,-1.953,-2.187,-1.886,-1.557,-1.459,-1.223,-1.393,-0.927,-0.365,0.433,0.436,0.778,0.532,0.882,0.521,-0.155,0.405,0.428,0.317,0.421,0.297,0.289,0.321,0.396,0.426,0.348,0.713,0.488,0.419,0.552,0.563,0.477,0.348,0.367,0.504,0.406,0.317,0.445,0.479,0.255,0.103,0.143,0.223,0.45,0.575,0.526,0.314,0.356,0.072,-0.183,0.021,-0.144,-0.034,-0.117,-0.182,0.277,-0.039,-0.245,0.248,0.192,-0.199,-0.016,0.216,0.065,0.385,0.286,1.0
