@RELATION ECG200

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE target {-1.0, 1.0}

@DATA
1.601,3.509,3.606,2.024,-0.041,1.154,0.499,1.009,-1.27,-0.928,-0.925,-1.791,-1.264,-1.359,-1.588,-1.614,-2.003,-1.799,-1.795,-1.794,-1.098,-1.559,-2.095,-1.454,-1.76,-0.876,-1.905,-1.702,0.125,0.043,0.339,-1.616,1.14,1.349,2.173,1.973,0.829,1.637,1.053,1.218,0.329,0.409,0.317,0.801,0.01,-0.02,0.113,0.089,0.432,0.305,0.374,0.351,0.163,0.346,0.056,0.579,0.047,0.162,-0.21,0.025,0.042,0.073,-0.056,-0.048,-0.332,-0.151,-0.103,0.111,-0.242,0.005,0.349,0.003,-0.052,0.024,-0.113,-0.038,1.122,-0.256,0.421,0.287,0.441,0.311,0.317,-0.03,-0.006,0.363,-1.022,-0.184,-0.44,-0.081,-0.089,-0.107,0.108,-0.354,0.313,-0.237,-1.0
0.484,1.299,3.2,2.959,1.577,-0.663,0.825,0.633,1.007,1.246,1.125,0.083,0.391,0.943,-0.951,-0.71,-1.502,-1.08,-0.995,-1.236,-1.149,-1.479,-1.463,-1.251,-1.32,-1.777,-1.275,-1.872,-1.775,-2.172,-2.361,-2.603,-2.374,-1.797,-0.91,-1.108,0.276,-2.382,0.53,1.287,-0.518,1.332,0.618,1.046,0.916,-0.919,0.515,0.71,0.701,0.779,-0.629,0.395,0.82,0.273,0.679,1.011,0.708,0.596,0.267,0.79,0.723,0.434,0.605,0.567,0.72,0.5,0.364,0.414,0.322,0.234,-0.183,0.189,0.653,0.498,0.335,0.592,0.746,0.696,0.471,0.782,0.147,0.013,0.045,-0.09,-0.028,-0.688,0.344,-0.27,-0.208,0.027,-0.146,-0.739,1.323,-0.927,0.223,-0.215,1.0
0.701,1.581,0.39,0.281,0.153,-0.234,1.014,-0.468,-0.549,0.111,-0.535,-0.885,-1.555,-1.195,-0.799,-1.499,-1.465,-1.541,-1.974,-1.511,-2.559,-1.923,-2.14,-2.352,-2.729,-2.126,-1.614,-1.255,-1.553,-0.774,-0.148,-0.673,-0.509,-0.083,0.799,0.106,-0.016,0.971,0.257,0.929,-0.799,0.711,2.108,0.806,0.485,0.153,0.497,0.696,0.275,0.421,0.69,0.082,0.23,0.638,0.548,0.171,0.294,-0.031,0.388,0.765,0.131,0.502,0.597,0.001,0.682,0.368,0.155,0.652,0.051,0.766,0.722,0.56,-0.046,0.627,-0.087,0.32,0.433,0.402,0.286,-0.036,0.032,0.198,0.282,0.057,0.807,0.232,0.938,0.084,-0.479,0.72,1.443,2.059,2.114,1.586,0.43,-0.382,1.0
1.13,2.323,3.359,2.015,0.107,0.178,0.76,3.22,1.359,1.439,1.374,0.459,-0.385,-0.592,-0.612,-0.854,-0.551,-0.911,-1.081,-1.16,-1.298,-0.824,-1.6,-1.674,-1.881,-2.055,-2.485,-2.243,-2.237,-2.543,-2.728,-2.104,-1.773,-1.326,-0.622,-0.542,-1.006,-1.07,2.793,0.291,0.156,1.043,2.147,1.22,0.974,0.729,0.625,0.742,0.317,-0.067,-0.019,0.493,0.453,0.529,1.168,0.313,0.582,0.78,0.566,0.586,0.262,0.528,0.517,0.406,0.478,0.777,0.32,0.367,0.21,0.311,0.305,0.401,0.831,0.616,0.66,0.645,0.417,0.21,-0.12,0.018,0.189,0.509,0.301,0.02,1.003,0.394,0.779,-0.331,0.356,0.844,-0.021,0.016,0.969,-0.361,-0.001,-0.149,1.0
0.24,0.396,0.834,0.266,1.255,0.867,0.811,1.148,0.826,-0.104,-0.663,-1.259,-0.202,-0.001,-0.745,-0.817,-0.668,-0.462,-0.587,-0.322,-1.215,-1.297,-0.223,-0.646,-0.513,0.388,-1.084,-1.077,-1.184,-1.061,-1.107,-0.8,-0.646,-1.161,-0.441,-1.578,-1.694,-0.921,-0.731,-1.233,-0.85,-0.509,-1.998,-1.474,-3.123,-0.911,-1.43,-1.595,-1.6,-0.588,-0.653,-0.396,-0.434,0.003,0.221,0.236,0.564,0.626,0.404,0.654,0.749,0.516,0.447,0.7,-0.14,0.572,0.176,0.406,0.215,0.221,0.076,0.363,0.382,0.111,0.202,0.284,0.536,0.44,-0.0,0.243,0.883,0.543,-0.397,0.063,0.735,0.188,0.362,0.725,1.347,1.647,2.588,3.918,1.637,1.984,1.75,1.162,-1.0
0.694,0.547,0.708,0.159,0.111,0.607,-0.68,1.882,0.39,-0.779,-0.365,0.191,-0.236,-1.221,-0.646,-0.46,-0.861,-0.88,-1.064,-0.359,-1.385,-1.879,-0.8,-1.274,-2.523,-2.9,-1.758,-2.206,-2.617,-3.029,-2.004,-2.107,-0.898,-1.545,2.566,-0.927,-1.664,0.374,0.275,0.798,-0.169,0.73,0.877,0.97,0.883,1.237,0.561,0.228,1.135,0.731,0.432,0.286,0.83,0.606,0.494,0.82,0.905,0.62,0.62,0.794,0.965,0.621,0.203,0.559,0.606,0.637,0.71,0.647,0.482,0.581,0.717,0.786,0.248,0.259,0.73,0.517,0.415,0.185,0.696,1.013,-0.26,0.584,0.697,0.547,0.219,1.316,1.008,0.619,0.646,0.881,0.491,1.447,0.478,0.075,0.442,0.263,1.0
-1.055,2.792,2.856,2.582,2.584,0.045,-2.126,2.252,-1.916,0.221,0.831,0.734,0.03,-0.635,-0.614,-0.999,-0.992,-1.527,-0.961,-1.206,-1.194,-1.312,-1.446,-1.236,-2.218,-1.864,-1.035,-1.734,-1.957,-1.796,-1.916,-2.386,-2.051,-1.545,-0.88,-1.676,-0.935,1.085,0.54,0.161,1.12,1.389,1.68,1.531,1.003,1.363,1.014,0.835,1.652,1.069,0.788,-0.233,0.874,0.823,1.334,0.63,0.549,0.661,0.642,0.667,0.401,0.529,0.527,0.451,0.665,0.231,0.022,0.438,0.542,0.255,0.307,0.677,0.839,1.047,0.768,0.678,0.567,0.302,0.138,0.203,0.008,-0.201,0.244,-0.04,-0.41,0.257,-0.139,-0.272,-0.14,-0.358,-0.092,-2.313,0.108,1.986,0.65,0.614,1.0
-0.16,2.59,2.323,1.268,1.532,-0.365,-1.557,-0.055,0.465,-0.751,0.506,-0.709,-0.77,-1.324,-0.63,-0.624,-1.18,-1.392,-0.775,-0.745,-1.434,-1.284,-1.538,-1.358,-1.463,-1.273,-1.765,-1.845,-1.72,-1.702,-1.901,-1.807,-2.598,-1.337,-1.125,-1.57,-0.571,-0.243,0.821,0.317,0.854,1.313,0.863,0.885,1.182,1.146,1.587,1.136,1.077,0.209,0.838,0.92,0.689,0.766,1.072,0.575,0.991,0.396,0.896,1.077,0.876,0.308,0.515,0.615,0.402,-0.019,0.34,0.353,0.559,0.356,0.313,0.44,0.085,0.311,0.464,0.677,0.212,0.671,0.521,-0.028,0.229,0.136,0.136,0.045,0.003,-0.44,-0.369,-0.046,0.26,0.012,0.003,-0.361,-0.183,1.234,-0.552,0.142,1.0
0.581,3.569,2.739,3.245,2.387,0.768,-0.994,0.035,1.125,0.418,0.613,0.368,-0.377,-0.473,-0.965,-0.504,-0.869,-1.09,-0.57,-0.714,-1.689,-1.073,-1.517,-1.201,-1.614,-1.737,-1.466,-1.833,-1.714,-1.652,-1.674,-1.829,-1.761,-2.708,-0.585,-1.098,-0.452,-0.147,0.766,1.275,0.544,0.751,0.518,1.088,1.043,0.927,2.003,1.899,1.563,0.912,0.589,0.576,0.61,0.204,0.792,0.575,0.772,0.579,1.018,0.783,0.747,0.385,0.673,0.518,0.009,0.761,0.348,0.249,0.302,0.257,0.183,0.084,0.142,0.515,0.544,0.448,0.59,0.292,-0.099,-0.186,-0.168,-0.116,-0.26,0.893,0.399,0.655,-0.502,-0.355,-0.085,-0.337,-0.522,-0.178,-0.35,-0.906,-1.218,-0.232,1.0
1.268,2.577,5.283,2.803,1.268,1.338,1.395,0.29,0.323,0.131,0.029,0.299,-0.118,-0.706,-0.889,-0.605,-0.896,-1.191,-1.992,-1.184,-0.882,-1.233,-1.748,-1.847,-2.311,-0.956,-1.698,-1.666,-2.358,-1.976,-1.957,-1.826,-1.816,-1.855,-1.222,-0.741,-1.043,0.16,0.018,-0.124,2.443,-0.024,0.632,0.745,0.969,1.151,0.662,1.013,0.479,0.456,0.05,0.226,1.461,0.446,0.616,0.512,0.572,0.318,0.405,0.611,0.845,0.38,0.427,0.464,0.237,0.267,0.315,-0.199,0.244,0.049,0.16,0.144,0.026,0.435,0.463,0.866,0.556,0.392,0.17,0.043,-0.075,0.078,-1.094,0.192,-0.366,-0.108,0.402,-0.26,-0.526,-0.265,-1.379,-0.281,0.076,-0.804,-0.495,-0.395,1.0
0.436,0.46,3.078,5.263,2.105,1.313,-0.873,-0.873,0.372,0.622,0.142,0.097,0.029,-0.757,-0.905,-1.092,-1.499,-0.994,-1.083,-0.59,-1.425,-1.316,-1.362,-1.622,-1.68,-1.428,-2.02,-1.785,-2.344,-2.133,-2.134,-2.413,-2.454,-2.176,-1.289,-1.818,-1.358,-0.348,-0.303,-0.273,0.522,0.481,0.921,-0.41,1.307,-0.239,1.307,1.335,1.012,0.631,0.98,1.106,0.88,0.516,0.554,0.57,0.604,0.381,0.543,0.433,0.478,0.452,0.52,0.885,0.424,0.312,0.135,0.375,0.339,0.422,0.575,0.078,0.634,0.475,0.736,0.587,0.764,-0.02,0.389,0.238,-0.142,-0.595,1.093,-0.018,-0.187,0.097,-0.039,-0.218,0.032,0.11,1.188,-0.788,0.056,0.545,-1.149,-0.182,1.0
0.235,0.691,2.644,4.217,1.167,-0.099,0.111,-0.615,-1.312,2.029,1.289,0.146,0.652,-0.078,-0.379,-0.501,-1.063,-0.929,-0.269,-0.066,-0.889,-1.197,-0.85,-0.965,-2.092,-1.259,-1.547,-2.068,-1.313,-1.803,-1.913,-0.885,-1.834,-1.556,-1.465,-1.726,-1.534,-1.106,0.109,-0.114,-0.083,-0.114,0.614,1.376,0.609,1.137,0.92,0.101,1.0,0.82,0.83,1.092,0.686,0.796,0.845,0.079,0.756,0.451,1.328,0.379,0.582,0.372,0.272,0.695,0.435,0.55,0.401,0.323,-0.022,0.75,0.635,-0.089,0.088,0.669,0.259,0.712,0.48,0.203,0.257,-0.245,0.01,-0.102,-0.374,-0.216,-0.661,-0.248,-0.248,0.17,-1.034,-0.696,0.196,-0.044,-1.001,-0.072,-0.093,-0.455,1.0
1.987,2.605,1.943,2.082,0.639,-0.547,-1.744,-2.131,-1.354,-1.314,-1.464,-1.376,-1.52,-1.85,-1.844,-1.61,-1.748,-1.729,-1.324,-1.518,-2.117,-3.118,-2.12,-1.872,-1.996,-1.607,-1.402,-1.139,-1.633,-0.514,-0.415,-0.68,0.591,1.547,1.112,0.589,0.998,-0.202,0.732,1.439,1.183,0.572,0.412,0.041,0.469,-1.125,0.533,0.016,0.884,1.438,0.416,0.477,0.695,0.53,0.525,0.826,0.915,0.671,0.687,1.034,0.754,0.217,0.217,0.735,-0.022,-0.298,0.6,-0.048,-0.043,0.017,0.079,-0.51,-0.073,-0.112,0.369,-0.121,-0.332,-0.186,0.048,1.112,-0.58,-0.13,-0.008,-0.168,-0.116,0.109,0.12,0.045,0.089,-0.052,0.352,0.341,0.427,0.858,1.312,1.448,-1.0
-0.203,1.226,1.213,2.645,1.264,-0.078,-0.991,-1.276,-0.795,-0.627,-1.038,-1.475,-1.613,-1.702,-1.291,-1.599,-1.686,-2.267,-1.662,-1.982,-1.564,-1.855,-1.12,-1.708,-2.064,-1.874,-1.664,-1.31,-0.607,-0.994,-0.701,-1.091,-1.946,0.327,0.437,0.311,0.449,0.805,0.655,0.965,-0.203,1.318,0.798,0.783,1.096,0.528,1.005,3.374,0.542,0.07,0.467,2.068,0.504,0.817,0.446,0.622,-0.218,0.55,0.421,0.404,0.81,0.398,0.129,-0.11,0.228,0.267,0.747,0.776,0.447,0.245,0.481,-0.081,0.266,0.24,-0.067,-0.261,-0.146,-0.035,0.28,-0.401,-0.182,-0.075,-0.052,-0.292,0.19,-0.25,-0.206,-0.009,0.018,1.655,3.028,4.315,1.213,0.099,-1.203,-0.251,1.0
0.757,1.681,3.707,3.554,0.352,1.293,0.403,2.819,1.183,2.271,0.416,0.279,-0.44,-0.839,-0.569,-0.271,-0.611,-0.891,-0.584,-0.982,-1.522,-1.144,-1.564,-1.131,-1.466,-2.022,-1.746,-2.039,-2.952,-2.365,-1.96,-2.131,-2.164,-1.972,-1.315,-1.394,-1.008,-0.236,-0.651,1.047,0.468,0.749,-0.023,0.739,0.939,0.654,0.147,1.222,0.634,0.348,1.315,0.602,0.619,0.554,0.703,0.01,0.52,0.427,0.413,0.689,0.398,0.477,0.502,0.46,0.386,0.308,0.352,-0.256,0.11,0.298,0.162,0.087,0.163,0.175,-0.057,0.483,0.712,0.606,0.445,0.27,0.061,-0.095,-0.087,-0.106,-1.043,0.206,0.07,0.227,0.055,-0.459,0.678,-0.725,-0.588,-0.303,-0.364,-0.275,1.0
1.56,3.736,1.802,-0.447,0.8,-2.901,-0.874,0.062,0.014,-0.105,0.427,-0.28,-0.143,0.008,-0.106,-0.405,-0.688,-0.703,-0.715,-0.836,-1.226,-0.737,-0.71,-1.372,-1.327,-0.594,-1.071,-0.868,-1.026,-0.756,-0.761,-3.639,-1.382,-1.933,-1.615,-1.416,-0.828,-1.73,-1.816,-1.548,-2.349,-1.47,-2.542,-1.491,-1.222,-0.958,-0.707,-0.838,-0.336,0.031,-0.169,0.012,0.173,0.196,0.341,0.251,0.347,0.435,0.39,0.583,0.27,0.431,0.436,0.323,0.511,0.405,0.473,0.092,0.619,0.246,0.422,0.246,0.4,0.593,0.572,0.926,0.701,0.769,1.526,1.517,0.807,1.134,1.388,1.001,1.464,1.245,1.335,1.495,1.592,0.406,1.065,1.513,1.48,1.339,-0.533,0.092,1.0
0.074,0.855,4.044,3.785,1.986,-2.182,-0.244,0.219,0.609,0.736,0.504,-0.179,-0.214,-1.575,-0.896,-0.922,-0.591,-1.128,-1.227,-0.784,-1.375,-1.528,-1.52,-1.062,-1.567,-1.781,-1.548,-1.694,-1.024,-1.703,-2.088,-2.052,-1.004,-1.764,-1.558,-1.49,-1.608,-0.118,-0.613,-0.177,0.625,0.318,0.903,0.687,1.139,1.135,1.151,0.972,1.163,1.139,1.11,1.032,0.459,0.74,0.505,0.606,0.614,0.632,0.694,0.601,0.844,0.548,0.276,0.319,0.417,0.332,0.509,0.368,-0.003,0.229,0.403,0.375,0.421,0.606,0.815,0.636,0.731,0.12,0.215,0.431,0.132,-0.262,0.734,-0.075,0.039,-0.009,0.646,0.21,0.141,-0.45,-0.147,0.254,-0.1,0.308,-0.419,0.481,1.0
0.636,1.094,1.137,2.224,1.067,2.607,2.553,1.413,1.508,0.085,0.644,0.051,-0.055,0.407,0.265,0.379,-0.183,-0.419,-0.389,-0.768,-0.816,-0.928,-1.137,-0.796,0.086,-0.447,-1.097,-1.284,-0.864,-1.469,-2.087,-1.499,-1.918,-2.489,-1.219,-1.61,-1.728,-1.678,-1.817,-1.693,-1.858,-0.528,-0.22,0.111,-1.104,-0.283,-0.103,-0.53,-0.371,-0.028,0.016,0.608,0.719,0.343,0.336,0.406,0.372,0.293,0.408,0.221,0.338,0.373,0.413,1.164,0.605,0.234,0.332,0.345,0.221,0.613,0.725,0.967,0.925,0.996,0.913,1.097,0.988,0.927,0.651,0.714,0.447,0.65,0.864,0.495,0.417,0.313,0.324,0.941,0.495,0.465,0.236,0.443,0.955,0.882,0.81,-0.147,1.0
-0.048,0.749,1.799,1.77,2.297,1.332,1.287,0.888,-0.748,-0.24,-0.252,0.957,-0.006,-0.546,-0.298,-0.525,-0.083,-0.61,-0.357,-0.636,-0.683,-0.566,-0.689,-0.483,-0.595,-0.248,-1.231,-0.721,-0.776,-0.759,-0.931,-1.427,-1.432,-1.259,-0.077,-1.503,-1.637,-0.86,-1.458,-2.022,-1.848,-1.947,-2.132,-1.362,-1.398,-2.368,-0.905,-0.765,-0.698,-0.838,-0.801,-0.061,-0.0,0.142,0.648,0.407,0.608,0.833,0.846,0.835,0.731,0.889,0.737,0.906,0.887,0.741,0.786,0.903,0.707,0.221,0.764,1.48,0.717,0.641,0.62,0.802,0.955,0.26,0.991,0.691,1.242,1.111,1.58,1.906,1.622,1.507,0.926,1.369,1.118,1.204,1.484,0.348,-0.133,-0.249,-1.376,-1.074,1.0
0.242,1.909,1.722,0.654,1.487,0.233,1.067,0.042,0.412,-0.224,-0.094,-0.676,-0.695,-0.732,-1.127,-1.246,-0.966,-1.306,-1.302,-1.187,-1.416,-1.728,-1.488,-1.565,-1.908,-1.676,-2.023,-1.838,-1.952,-2.139,-2.297,-1.724,-0.63,-1.327,-1.752,-0.723,-0.534,-1.024,0.279,0.07,0.518,0.263,0.532,-0.057,1.004,-0.34,-0.089,1.562,0.332,0.806,0.649,0.249,1.053,0.477,0.678,0.175,0.681,0.708,0.575,0.629,0.626,0.945,0.492,0.186,0.539,0.246,0.687,0.333,-0.942,-0.076,0.278,0.725,0.51,0.19,0.929,0.845,1.14,1.431,0.403,0.486,0.481,-0.541,0.228,0.161,0.342,-0.031,0.442,-0.723,0.031,1.349,-0.451,0.905,2.808,1.077,-0.11,0.387,1.0
0.3,0.496,1.06,1.555,1.722,2.507,2.945,1.651,0.637,0.791,1.075,-0.057,0.897,-0.259,-0.26,-0.291,0.226,0.092,0.014,-0.219,-0.496,-0.715,-0.709,-1.339,-0.289,-0.562,-1.168,-0.845,-0.752,-0.299,-1.196,-0.678,-0.125,-1.509,-1.773,-1.692,-2.051,-2.044,-2.52,-1.675,-2.11,-1.852,-2.168,-1.745,-1.794,-1.595,-0.179,-1.056,-1.082,0.256,-0.405,-0.345,-0.369,-0.31,0.128,0.235,0.194,0.208,0.769,0.672,0.436,0.572,0.542,0.713,0.74,0.755,0.788,0.606,0.725,0.828,1.113,0.686,0.749,0.381,0.884,0.5,0.676,0.61,0.636,0.711,0.752,0.783,1.067,0.95,0.819,0.789,0.227,0.648,1.006,0.484,1.029,-0.837,0.431,0.256,0.308,-0.639,-1.0
0.541,1.199,2.077,-1.053,0.326,-0.611,1.979,0.415,-0.919,-0.349,0.208,-1.288,-0.985,-1.34,-1.087,-1.293,-1.535,-1.752,-1.726,-1.993,-2.036,-2.43,-3.4,-1.892,-2.323,-2.576,-2.135,-1.796,-1.507,-1.943,-0.619,-0.359,-0.109,-0.461,2.254,0.37,0.357,-0.569,0.989,0.199,-0.015,0.435,0.448,2.67,1.862,0.711,0.621,-0.247,1.254,0.607,0.815,0.391,0.695,0.733,0.989,0.505,0.556,1.01,0.287,0.377,0.608,0.578,0.333,0.954,0.193,0.722,0.568,0.464,0.447,0.694,0.48,0.483,0.465,0.388,0.68,0.361,0.132,0.824,0.382,0.967,0.732,0.573,0.653,0.383,0.05,-0.309,-0.002,0.04,-0.028,0.73,0.909,1.588,-1.95,0.449,1.093,0.149,-1.0
-0.092,-0.477,1.929,5.11,2.946,1.307,0.09,0.199,1.273,-0.248,1.053,1.719,0.275,-0.518,-0.762,-0.493,-1.264,-1.039,-1.608,-1.074,-0.703,-1.601,-1.403,-1.433,-1.383,-1.583,-1.868,-1.677,-2.673,-1.824,-1.029,-0.932,-1.327,-1.414,-1.398,-1.265,-1.489,-1.24,-0.446,0.055,-0.146,0.802,0.709,0.763,1.493,1.057,1.478,1.134,1.405,0.77,0.301,0.739,0.533,0.524,0.853,0.339,0.568,0.801,0.626,0.406,0.541,0.635,0.235,0.484,0.365,0.328,0.277,0.281,0.584,-0.468,0.284,0.22,0.194,0.895,0.303,-0.234,1.16,0.841,0.529,-0.127,-0.038,-0.056,0.07,-1.1,-1.409,-0.211,-0.167,-0.073,-1.189,-0.296,-0.209,-0.253,0.237,0.422,-0.369,-0.23,1.0
2.434,3.333,4.721,2.916,0.176,0.319,1.67,1.441,1.535,0.789,-0.048,0.082,-0.466,-0.562,-0.805,-0.941,-1.382,-1.869,-1.521,-1.486,-1.541,-1.356,-1.612,-1.079,-2.163,-1.713,-1.869,-2.028,-0.662,-1.184,-1.562,-1.164,-0.397,0.519,1.286,0.421,2.88,1.142,0.881,0.815,0.739,0.767,0.923,0.557,-0.108,1.145,-0.665,0.784,1.17,0.217,0.753,0.481,0.828,0.046,0.176,0.253,-0.052,-0.136,0.018,-0.058,-0.037,0.158,0.005,-0.098,-0.052,0.458,0.079,-0.217,0.084,-0.043,-0.241,0.161,-0.024,-0.031,-0.082,-0.602,0.881,0.203,0.398,0.412,-0.062,0.378,-0.374,-0.178,-0.101,-0.024,-0.501,-0.16,-0.129,0.148,-0.012,0.05,-0.072,-0.067,0.212,0.108,-1.0
3.82,2.814,2.332,1.667,1.164,-0.048,1.033,0.142,0.363,0.516,1.438,0.615,0.253,0.561,0.837,-0.601,-0.324,-0.305,0.32,-0.894,0.37,-0.705,-0.983,-0.561,-0.628,-0.707,-0.88,-0.88,-0.862,-0.902,-0.807,-1.029,-1.192,-1.519,-1.317,-0.824,-2.82,-1.934,-1.861,-2.408,-2.024,-1.378,-1.124,-1.367,-1.391,-1.649,-1.362,-1.175,-0.965,-1.087,-0.807,-0.351,0.268,-0.144,0.088,0.436,0.209,0.122,0.218,0.226,0.277,0.286,0.293,0.426,0.205,0.268,0.231,0.226,-0.169,0.203,-0.024,-0.071,-0.291,0.173,-0.152,-0.084,0.073,0.836,-0.267,0.164,0.17,0.261,0.199,0.631,0.458,0.049,0.237,0.37,1.269,1.847,3.119,3.326,2.307,2.553,1.754,0.885,-1.0
1.012,5.025,3.381,5.971,0.52,-0.196,0.858,1.595,1.023,2.803,0.046,-0.052,-0.414,-0.357,-0.941,-0.495,-0.338,-0.78,-0.501,-0.984,-2.621,-1.224,-1.418,-1.719,-1.308,-1.827,-1.642,-2.078,-2.175,-1.987,-2.058,-3.387,-2.289,-1.703,-1.455,-1.281,0.498,0.334,-0.152,-1.076,0.587,0.698,1.975,0.789,0.838,0.862,0.598,1.033,0.747,0.091,0.401,0.212,0.461,0.55,0.81,0.755,0.798,0.643,0.478,0.53,0.622,0.537,0.395,0.301,0.138,0.401,0.211,0.64,-0.042,0.096,0.186,-0.009,-0.033,-0.139,0.136,0.671,0.611,-0.227,0.212,0.421,0.099,0.118,0.102,0.559,-0.194,-0.03,0.101,-0.231,0.077,-0.328,-1.195,-0.519,0.082,-0.09,0.155,0.139,1.0
-0.574,2.435,3.806,2.295,0.35,-0.829,0.484,0.178,-0.068,-0.078,-1.285,-1.305,-1.319,-0.93,-1.889,-0.888,-1.263,-1.665,-1.829,-2.132,-2.341,-1.994,-1.811,-2.298,-1.172,-2.191,-1.927,-1.905,-1.788,-1.361,-0.554,-0.636,0.171,0.249,-0.599,0.388,0.615,0.09,0.114,1.19,0.861,0.538,0.739,0.48,0.235,1.129,0.187,0.041,0.27,0.413,0.095,0.165,-0.07,0.308,-0.07,0.145,0.668,-0.053,0.333,0.458,0.253,0.032,0.204,0.075,0.188,-0.046,0.436,0.148,0.09,-0.153,-0.32,0.319,-0.178,0.572,0.346,0.185,0.529,0.651,0.94,0.921,0.7,1.551,0.796,0.238,0.373,0.208,0.206,0.326,0.461,0.261,0.63,-0.026,0.428,0.225,0.733,0.334,-1.0
1.211,3.206,2.623,2.137,0.607,1.024,0.896,1.763,1.233,1.611,0.193,0.048,0.03,-0.331,-0.184,-0.189,-0.866,-0.085,-0.837,-0.891,-1.01,-1.815,-1.39,-1.574,-1.709,-1.76,-1.907,-2.029,-2.233,-1.508,-1.754,-2.278,-1.721,-1.311,-1.451,-1.222,-1.999,-1.464,-0.659,0.707,0.476,0.955,0.555,1.194,0.359,-0.831,0.381,0.495,0.244,0.421,0.214,0.218,0.323,0.396,0.47,0.292,0.839,0.382,0.485,0.51,0.6,0.446,0.154,0.355,0.569,0.48,0.321,0.443,0.528,0.324,-0.012,0.122,0.217,0.606,0.757,0.498,0.348,0.429,0.071,-0.187,0.022,-0.137,-0.038,-0.139,-0.285,0.387,-0.083,-0.272,0.401,0.285,-0.247,-0.062,0.345,0.133,0.502,0.209,1.0
