@RELATION SyntheticControl

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC

@DATA
6.37,6.744,2.045,2.946,4.18,0.614,2.241,0.328,0.417,0.128,0.677,0.83,4.239,3.288,1.923,1.963,0.941,0.602,0.655,0.827,1.657,0.566,3.603,4.804,0.431,2.529,0.829,0.188,0.892,0.301,1.305,0.613,0.055,0.801,0.849,0.311,1.893,2.396,1.75,3.064,1.007,0.284,0.464,0.15,0.118,1.125,0.63,1.1,1.79,0.766,1.735,3.637,1.643,4.305,3.491,1.605,1.432,1.086,0.432,1.597
0.455,0.087,1.551,0.162,0.806,1.642,1.032,2.112,3.057,3.04,0.037,2.158,0.538,1.92,2.971,0.489,0.678,0.277,3.214,0.609,0.95,3.355,3.688,0.193,0.898,1.57,0.839,1.311,0.83,0.033,0.306,5.215,0.993,1.207,1.402,1.077,0.296,1.579,0.599,0.711,0.905,0.164,0.799,2.794,2.056,1.641,0.029,0.998,1.745,1.294,3.699,0.887,2.8,2.321,2.007,3.118,1.767,0.976,0.305,0.936
1.697,1.966,3.063,1.529,2.25,1.504,2.945,2.159,1.864,7.559,2.507,0.055,1.646,0.125,1.203,1.429,2.847,3.024,0.783,0.457,1.214,1.175,0.902,1.507,1.202,1.895,2.11,1.549,0.549,2.72,0.373,1.286,0.367,1.598,1.682,0.664,0.17,3.05,3.613,0.154,2.954,0.297,1.432,1.39,0.015,1.672,1.13,4.198,1.326,0.256,2.434,0.939,0.972,3.528,1.234,3.845,0.02,1.213,2.962,1.541
0.919,1.127,5.876,2.421,3.317,0.83,7.054,1.548,1.179,2.136,2.106,0.513,2.639,2.758,3.199,0.448,2.226,2.481,0.95,1.279,0.797,1.518,1.441,1.124,1.137,0.806,0.008,2.471,2.1,3.418,0.702,3.485,1.79,0.219,1.723,1.649,0.518,0.329,3.16,0.184,2.107,4.338,1.053,0.488,0.449,0.247,0.446,0.094,0.974,0.792,3.531,0.121,1.182,0.63,1.341,0.713,0.334,0.939,1.312,1.615
2.073,0.886,0.432,0.552,2.747,0.096,0.734,3.911,0.982,0.982,1.647,0.89,4.128,1.251,0.534,0.521,0.174,0.602,0.235,1.152,2.256,1.249,0.992,2.929,2.206,0.55,0.412,1.993,1.386,1.383,0.159,1.521,1.235,0.187,2.02,1.168,1.298,1.647,2.084,2.135,0.381,2.39,0.053,1.09,0.178,1.134,1.801,1.235,1.234,1.918,4.629,0.126,2.311,2.549,2.172,6.114,2.151,4.212,1.272,2.131
1.551,3.377,0.84,3.116,2.106,1.891,1.441,2.64,2.446,0.033,1.859,0.422,2.785,2.653,1.429,2.744,1.644,2.336,0.656,0.7,2.249,1.159,1.212,0.909,0.46,0.505,3.058,1.969,0.399,0.11,1.838,1.783,1.493,0.039,0.559,5.333,0.794,0.151,0.311,1.465,3.28,2.459,5.053,1.003,0.354,0.692,3.526,0.514,0.892,0.979,3.259,4.713,0.07,4.027,1.438,2.07,0.71,7.744,1.729,0.87
5.11,0.316,2.636,0.262,0.546,0.603,1.608,4.576,1.502,1.087,1.036,0.079,1.617,1.954,1.705,0.395,0.305,0.758,1.88,0.701,0.071,1.169,2.642,0.371,0.284,0.715,1.828,0.347,0.014,0.158,0.514,3.269,1.642,1.919,1.197,1.364,0.346,0.404,0.885,0.411,3.112,0.891,2.442,3.438,0.153,0.279,1.825,1.488,1.249,1.606,1.598,3.849,0.849,1.686,0.207,0.433,1.468,1.166,1.565,0.097
4.549,1.608,2.714,2.244,1.273,2.183,0.668,1.589,0.679,0.099,1.35,1.284,1.326,0.254,0.606,0.883,0.731,0.562,3.155,1.723,1.664,2.008,1.203,1.034,2.639,1.534,1.18,1.975,1.93,0.234,2.662,1.578,0.52,1.484,2.065,2.367,0.588,3.348,0.786,1.022,0.838,0.494,0.073,1.49,0.199,0.904,4.673,1.908,0.231,1.945,3.513,0.553,0.351,1.458,0.013,1.37,2.287,2.133,2.832,1.281
3.524,1.732,0.846,1.646,2.927,3.87,0.193,2.387,0.956,2.157,1.883,1.052,0.427,1.196,0.538,0.926,0.483,0.95,0.836,3.627,4.197,1.803,1.85,0.547,0.588,2.171,2.199,0.797,1.185,0.348,1.323,1.696,1.843,1.741,0.033,1.695,2.525,3.05,2.894,2.728,1.199,1.033,0.97,1.205,1.763,3.883,6.346,2.153,3.585,0.634,1.84,2.471,0.147,4.216,1.22,0.62,1.377,1.432,0.251,1.548
2.511,3.882,6.155,0.105,2.328,3.484,1.719,1.321,1.659,0.435,0.92,0.39,2.987,0.763,1.254,0.964,0.082,0.472,1.176,1.13,0.833,3.47,0.547,3.222,0.568,1.095,1.285,3.08,0.819,2.202,0.261,0.76,0.931,1.127,3.15,1.171,0.455,2.222,2.177,0.966,0.708,1.929,2.75,1.904,3.308,1.111,3.201,4.688,4.118,3.137,2.872,0.35,1.495,1.687,5.597,1.001,4.698,3.285,1.649,4.891
0.354,2.706,1.129,0.144,0.889,1.501,0.28,2.272,2.43,1.419,0.175,0.131,2.14,1.676,0.232,0.423,5.067,3.054,1.793,1.532,0.564,2.43,0.43,1.29,0.524,0.617,1.073,0.322,2.718,0.426,0.902,0.309,0.027,0.665,2.978,1.813,0.963,0.611,0.253,0.007,0.791,3.021,0.723,2.078,1.517,0.657,2.783,0.716,0.583,1.123,1.09,1.517,1.143,1.614,3.363,1.102,0.288,0.445,1.407,3.286
1.768,3.884,1.488,4.084,2.9,2.704,0.023,0.682,1.296,3.19,3.505,0.538,0.399,2.188,2.204,0.048,0.91,3.389,0.886,0.187,0.685,0.462,3.326,3.622,0.608,1.608,2.53,2.983,1.781,1.559,1.252,2.13,1.213,0.715,2.573,4.026,1.264,1.519,1.227,1.592,0.315,1.585,0.423,1.653,1.05,3.596,0.287,0.974,0.912,1.108,1.385,0.782,2.858,1.231,1.467,1.521,1.273,2.485,0.673,0.317
3.035,1.794,4.02,1.888,0.552,0.487,0.669,4.862,1.86,0.536,1.713,2.883,1.165,4.027,0.279,1.699,0.108,1.94,1.109,1.209,1.863,0.508,0.591,2.639,0.58,2.439,1.402,0.491,0.26,1.055,2.264,3.809,0.344,0.531,1.987,1.651,2.141,1.616,0.53,0.841,0.906,0.176,4.208,0.411,0.255,4.383,1.161,0.037,1.115,0.518,4.289,2.005,2.49,1.844,2.32,1.52,1.703,1.469,2.943,0.378
1.122,2.15,0.606,2.737,2.948,1.971,1.993,5.718,3.397,2.364,1.638,1.448,2.9,6.093,1.626,1.228,0.851,0.933,0.149,1.51,0.568,0.771,0.576,1.242,0.489,4.328,1.437,1.762,1.458,1.358,1.431,1.626,2.341,0.716,0.569,2.221,4.013,1.625,1.602,1.584,0.655,0.691,1.458,0.409,2.989,2.388,0.237,2.785,0.406,1.717,0.154,2.071,2.896,1.184,0.516,2.088,0.144,2.885,2.933,3.602
1.463,1.086,1.102,0.737,2.155,2.475,0.498,0.992,0.25,1.645,0.229,1.057,1.147,0.919,0.159,0.598,0.346,2.182,0.517,4.518,2.175,0.786,0.977,0.886,1.405,3.247,0.702,0.935,2.16,3.415,1.719,0.684,1.1,2.887,2.327,4.348,1.958,1.336,2.346,1.901,3.191,3.069,2.842,1.24,0.135,0.9,0.31,0.135,0.692,0.466,2.624,0.658,3.86,0.701,3.997,0.629,5.68,3.058,2.432,4.287
2.069,1.278,2.21,2.338,2.861,2.724,0.102,3.662,1.536,0.796,1.835,0.795,1.836,3.82,2.365,0.402,2.565,2.215,0.947,1.067,1.794,0.784,1.342,1.659,1.414,0.378,0.194,2.681,1.616,0.836,0.513,2.24,1.987,2.488,0.479,0.988,0.544,0.692,1.327,2.257,1.408,1.708,0.529,1.893,1.14,0.005,0.591,1.515,2.686,1.464,2.829,2.273,1.343,0.66,1.453,2.985,1.438,0.065,6.247,3.632
1.623,1.647,1.579,1.854,0.648,1.522,1.267,1.67,1.684,4.455,1.3,0.966,0.134,1.573,2.311,1.486,0.02,1.826,0.004,0.325,0.783,1.376,1.388,0.42,1.124,2.186,0.546,0.198,1.782,3.259,1.423,0.136,2.674,0.147,1.523,1.962,1.174,1.781,1.426,2.647,2.194,0.864,2.593,0.842,1.738,0.661,0.779,1.178,0.205,2.139,1.755,0.984,1.706,1.618,0.595,3.669,0.325,1.0,0.546,5.353
4.177,3.127,1.058,1.677,0.424,0.832,0.05,0.855,0.883,0.837,2.916,2.633,0.388,1.673,0.028,0.802,0.773,2.677,0.581,3.034,2.089,0.633,0.127,2.221,3.696,2.182,0.228,1.081,1.122,0.591,0.019,0.619,0.409,1.554,1.362,0.587,2.09,0.847,0.407,1.016,1.445,1.118,0.158,0.247,0.28,1.718,1.199,0.028,1.062,0.792,1.097,1.097,0.167,2.88,2.763,2.372,5.237,1.523,4.186,0.707
0.674,1.226,1.016,2.397,1.422,2.64,0.808,1.57,3.748,1.172,2.664,0.716,0.189,0.698,0.554,2.948,2.008,0.191,1.123,3.262,3.47,0.823,0.408,0.908,0.808,1.257,0.963,0.394,0.073,0.627,1.78,1.433,1.035,2.386,1.532,0.765,2.726,1.199,0.284,1.609,1.214,0.326,2.868,0.597,0.432,2.031,0.046,0.367,1.73,0.789,1.683,3.153,1.477,0.549,0.631,1.713,0.715,2.569,0.884,1.698
3.031,2.771,0.359,4.599,0.755,1.644,2.853,2.212,1.039,1.706,0.106,2.746,2.091,2.355,1.35,1.48,1.578,2.052,0.794,2.014,2.235,0.637,0.837,1.488,4.18,0.832,0.19,1.529,0.955,0.057,0.973,1.928,0.567,0.409,1.114,0.735,1.762,1.125,1.127,3.12,2.84,2.033,3.324,1.719,1.319,3.137,2.879,0.192,4.169,2.886,5.024,1.444,0.162,0.571,2.36,2.13,2.14,0.313,0.662,0.35
5.19,1.785,2.374,3.836,1.142,0.813,0.461,1.199,1.309,1.228,0.167,0.723,3.697,0.744,1.246,3.508,1.568,1.463,0.236,1.296,0.694,0.814,2.087,1.254,1.524,3.268,1.104,0.427,1.68,0.768,0.166,0.914,1.97,0.612,0.506,0.945,3.907,0.298,0.716,1.645,3.59,0.627,0.646,0.162,0.638,2.275,0.848,3.102,1.764,1.868,0.631,1.304,4.201,1.078,0.762,4.906,0.744,0.866,1.837,0.921
0.171,2.334,4.821,0.382,0.014,1.098,2.493,2.107,3.562,1.361,0.786,2.292,3.046,1.267,0.491,0.934,0.459,1.658,1.109,2.291,2.138,1.002,2.738,1.734,2.204,0.886,0.518,3.545,2.279,1.089,1.399,0.367,2.487,3.481,0.097,0.647,0.231,1.537,1.106,3.264,3.003,3.114,1.529,0.519,1.295,1.135,3.214,2.907,0.387,1.273,2.342,5.527,2.607,3.338,1.708,4.004,2.025,0.389,2.104,0.171
0.83,1.429,2.856,0.006,0.118,4.535,1.636,3.05,2.09,1.584,1.044,1.445,1.743,1.785,3.351,0.385,0.585,0.601,1.759,0.833,1.071,2.203,0.093,0.372,0.248,0.962,0.469,1.443,0.09,1.35,0.747,0.843,1.618,1.399,1.892,0.866,1.64,2.079,2.773,1.535,3.227,1.371,2.641,0.331,0.769,0.683,3.581,1.686,2.174,3.093,0.288,0.889,1.561,1.355,0.116,4.664,0.097,2.869,0.556,0.781
2.47,2.52,4.901,0.771,0.297,2.153,1.329,2.022,2.805,0.274,0.904,0.199,0.082,1.391,0.443,4.575,1.081,0.752,0.395,1.598,0.453,1.103,1.553,2.909,4.023,2.177,1.487,1.226,0.218,0.876,1.584,1.267,0.597,0.731,2.654,1.942,2.321,0.932,1.203,0.74,1.323,1.678,1.709,0.634,0.268,1.714,0.111,0.994,0.699,0.14,2.366,0.963,0.857,2.598,0.497,1.64,2.056,0.676,2.087,0.634
0.868,2.145,1.889,2.316,1.04,1.899,4.244,2.391,2.746,5.489,4.876,1.711,0.29,3.288,2.023,0.168,1.461,0.281,0.31,0.674,1.928,1.948,1.205,1.189,1.551,3.127,1.144,0.478,2.264,1.487,0.469,1.081,2.073,0.369,1.61,1.136,0.556,0.459,4.186,2.231,5.921,1.565,2.727,0.263,2.382,0.609,4.196,2.005,0.801,3.215,1.024,0.715,2.672,1.105,1.828,2.302,1.592,3.774,2.536,0.208
6.222,0.318,0.186,0.437,4.341,0.509,2.492,0.252,2.294,1.198,0.35,1.018,5.2,2.538,0.448,0.569,0.697,1.378,1.477,0.713,1.346,1.455,0.683,1.257,3.256,2.443,3.42,0.593,3.082,0.428,0.107,1.074,0.689,0.011,0.403,0.694,2.753,0.074,2.071,1.058,1.55,3.261,2.671,0.68,2.799,0.687,0.325,1.542,3.201,1.387,2.516,3.186,0.091,3.261,3.999,0.609,0.623,2.505,4.171,0.875
1.283,3.185,0.94,1.024,2.254,2.644,0.219,1.515,1.633,6.051,0.215,2.135,0.21,2.193,1.418,2.121,0.928,0.058,1.815,1.16,0.988,1.766,0.517,0.292,0.542,1.909,2.022,2.089,0.97,0.549,0.341,3.98,2.547,0.016,0.845,0.895,1.134,2.549,2.575,0.653,2.889,1.422,1.238,1.097,2.108,1.525,1.708,1.537,0.011,0.068,0.049,0.722,2.809,0.199,0.734,1.69,3.896,1.464,2.678,1.801
1.003,0.196,0.832,3.706,2.886,2.707,0.248,2.261,2.951,4.744,0.246,2.435,3.817,0.468,1.778,1.251,2.944,0.459,2.428,3.211,0.707,0.133,1.007,1.938,1.524,1.15,3.396,2.543,0.409,0.502,2.898,2.869,2.27,0.301,0.759,3.714,3.976,0.873,0.249,0.809,0.989,1.771,0.308,0.766,0.289,3.623,0.646,0.389,1.531,1.581,3.328,3.53,1.001,3.446,1.757,3.09,0.841,0.303,0.716,0.202
2.12,0.205,3.678,1.584,1.426,1.417,1.459,3.318,2.279,0.554,0.304,3.799,1.586,2.558,2.13,2.926,2.536,0.235,1.674,0.187,2.446,0.797,2.892,2.921,0.19,5.08,1.61,0.244,0.398,0.477,1.444,0.24,0.176,1.0,0.236,1.028,2.424,0.341,0.894,1.359,4.092,1.623,1.385,0.354,2.647,0.428,2.181,1.777,0.274,1.226,0.338,1.396,3.914,1.344,1.144,2.79,0.971,1.145,0.996,1.266
2.42,0.708,1.612,0.849,0.912,1.134,0.672,1.384,3.974,1.401,1.01,3.391,0.702,1.616,2.93,0.44,0.605,6.735,0.494,3.002,0.399,1.345,1.547,2.38,1.833,0.793,1.531,0.901,0.811,1.335,0.203,2.262,0.615,3.813,1.166,0.642,3.113,2.956,0.846,1.983,0.111,0.212,0.259,1.198,1.441,1.489,0.525,1.796,3.609,1.494,2.922,1.185,0.442,3.855,0.191,0.901,1.718,1.581,0.302,2.895
1.792,2.306,1.322,0.006,0.711,2.136,3.405,4.004,0.826,2.752,0.01,2.055,0.031,1.209,0.412,0.181,3.833,2.564,2.215,0.435,3.94,0.43,3.441,0.349,0.299,0.488,0.333,0.173,1.389,0.822,2.124,3.373,0.132,1.97,0.698,0.833,1.713,1.499,0.717,1.396,3.455,2.734,0.968,1.3,2.556,0.416,1.95,3.631,2.279,0.567,0.965,4.385,3.649,1.667,1.524,1.028,3.089,1.899,1.475,1.243
2.6,6.441,3.769,3.599,0.446,2.63,0.374,1.293,1.608,0.029,0.41,3.18,4.317,0.431,2.384,1.347,0.165,0.334,0.691,0.406,1.085,1.617,2.084,0.811,0.316,0.908,1.893,0.21,0.272,0.314,0.937,0.323,0.407,0.411,1.06,1.751,1.472,1.679,2.883,0.411,0.844,2.238,1.731,3.989,0.063,0.821,2.067,3.235,1.559,1.273,2.08,2.977,1.7,0.752,0.116,0.435,0.637,0.152,3.815,0.313
1.152,3.296,0.184,1.118,0.919,0.181,2.447,0.136,1.847,2.794,0.378,2.515,2.629,1.666,2.98,3.809,0.295,1.594,0.368,0.602,0.779,1.12,0.452,0.553,3.061,0.609,1.843,1.607,2.434,1.106,1.298,0.904,0.371,0.662,1.79,1.22,3.133,0.132,0.621,3.034,2.025,0.948,0.646,0.218,0.321,1.275,0.254,0.096,0.12,2.267,0.311,2.768,0.115,4.974,1.704,1.318,3.745,1.424,2.501,0.897
3.161,1.248,1.274,2.858,2.439,2.195,0.681,1.645,0.849,0.255,0.436,1.731,2.285,0.185,0.72,1.602,3.44,1.865,0.767,2.423,2.182,2.643,1.623,1.453,0.2,0.276,0.628,3.224,2.325,1.759,0.626,0.391,2.528,2.474,1.552,2.287,1.078,0.848,0.302,0.884,0.549,0.756,6.914,0.017,0.628,0.33,1.382,0.558,1.199,2.796,0.734,1.144,0.038,2.773,5.585,5.263,0.998,0.38,3.227,1.947
0.769,1.665,0.745,1.67,1.397,0.581,0.832,0.587,1.507,0.054,1.723,1.089,1.904,1.69,1.883,0.928,1.181,0.939,0.793,2.076,2.99,3.174,0.609,2.018,0.892,0.685,0.445,2.65,1.892,1.9,0.087,0.503,0.912,1.272,3.251,1.373,2.219,0.445,3.966,0.745,2.544,0.033,1.274,2.646,1.677,1.109,3.655,0.077,1.465,1.487,0.81,1.232,2.949,3.66,0.466,0.744,2.215,2.656,3.165,1.77
4.233,0.372,2.407,0.391,0.67,1.113,1.068,0.469,0.363,2.417,0.029,0.72,0.451,2.457,0.133,0.358,1.155,1.942,2.946,2.033,2.27,1.249,2.259,0.765,3.336,3.267,1.456,0.095,1.148,5.116,2.112,2.026,0.342,1.404,1.653,0.34,0.314,2.402,1.834,0.634,0.016,1.804,1.399,2.246,3.523,0.807,1.774,5.694,0.965,1.602,0.742,0.472,0.581,0.583,1.21,0.585,3.963,0.704,3.586,3.97
3.124,2.566,0.805,3.746,3.822,0.264,0.981,0.1,3.159,1.678,1.23,0.397,1.783,0.845,2.125,2.122,2.419,1.648,0.677,3.509,0.081,2.301,0.605,1.033,0.89,0.273,1.856,0.054,1.029,1.832,1.229,0.354,2.118,1.494,1.983,0.032,1.257,2.248,0.717,0.262,1.784,0.234,2.507,0.33,2.751,0.876,1.895,4.132,2.793,1.449,6.935,2.478,0.78,2.782,0.437,5.301,0.05,3.271,2.141,1.9
1.706,2.171,1.173,6.499,1.295,3.803,3.992,0.891,6.454,0.532,2.796,0.516,2.24,4.817,1.683,0.475,0.23,1.379,0.901,1.492,0.918,2.939,0.616,3.188,0.492,2.11,0.625,1.033,2.348,2.087,0.926,0.971,0.934,2.843,3.179,2.668,0.403,1.727,0.042,0.237,1.561,0.117,0.51,3.228,1.859,0.35,2.48,2.346,2.758,2.994,1.498,0.505,1.012,2.145,0.378,2.946,2.522,1.598,3.303,0.358
1.872,1.375,0.084,2.534,1.377,1.852,2.676,4.042,1.131,1.868,0.076,0.171,0.729,1.354,0.318,3.614,2.449,3.374,0.62,0.357,2.274,2.868,0.413,1.217,0.483,2.149,1.849,1.35,0.376,1.243,0.789,1.371,2.489,1.019,0.075,2.59,1.795,0.082,1.595,0.964,1.795,1.139,1.804,2.382,1.426,0.612,0.094,0.671,1.117,4.014,1.428,1.362,2.583,1.332,3.523,4.44,3.208,3.739,1.163,2.66
0.03,5.056,5.468,1.892,1.354,1.988,4.068,2.104,1.424,1.042,1.194,0.495,0.223,1.085,1.001,0.567,0.119,0.197,1.262,1.407,0.308,1.335,0.285,1.13,1.714,0.503,0.798,1.156,0.043,0.382,0.067,2.051,0.464,1.565,0.272,1.79,0.985,1.349,1.408,0.098,0.827,0.261,2.941,2.218,1.791,0.647,3.968,1.889,1.755,4.74,0.995,2.884,2.808,3.005,1.117,2.117,0.447,0.628,1.445,2.381
0.498,1.772,4.138,3.009,3.69,1.944,4.142,1.426,2.683,3.375,2.503,0.879,2.513,2.546,2.136,0.097,2.945,0.272,1.912,1.391,2.819,1.332,1.092,0.611,0.594,2.547,0.172,1.302,1.224,0.238,0.459,0.002,0.835,0.042,1.148,2.597,0.842,1.618,3.407,0.14,1.021,0.369,1.632,0.74,1.493,1.673,1.274,3.535,0.218,0.626,2.654,0.168,2.899,2.359,4.957,2.862,1.416,0.856,4.786,0.786
1.015,1.11,2.077,3.933,0.279,1.798,1.338,1.453,2.074,1.308,0.744,1.206,0.369,0.292,0.904,3.283,1.463,1.497,1.1,2.567,0.391,2.672,0.901,0.232,0.781,1.575,1.112,0.705,1.524,0.981,1.099,2.596,0.338,1.65,0.26,0.509,1.502,1.116,1.128,0.866,2.606,0.822,1.671,1.057,3.627,0.545,1.606,0.624,0.207,2.033,0.891,3.265,0.119,5.584,0.538,0.95,1.224,0.631,2.927,1.311
1.136,2.299,1.813,0.506,1.452,3.832,6.981,2.03,1.041,1.193,0.569,0.402,0.044,2.608,0.387,2.091,0.511,0.594,0.641,1.573,2.214,1.148,3.54,0.575,2.39,1.497,1.004,0.524,0.62,1.166,0.831,1.032,0.941,1.698,0.619,1.663,0.517,0.563,1.708,0.642,0.339,3.211,1.821,0.253,2.397,0.317,4.795,1.039,1.133,0.771,0.227,0.188,1.105,2.249,0.523,2.761,1.976,0.386,0.048,0.083
0.985,1.762,2.148,0.967,2.279,0.93,1.905,1.685,0.4,4.479,1.224,2.093,2.01,0.735,0.515,0.961,2.577,0.596,1.134,1.526,2.618,0.81,0.5,0.093,1.085,1.603,1.061,0.76,1.67,1.447,0.809,1.644,0.962,0.794,1.528,1.439,0.731,0.141,3.182,1.329,2.911,1.658,2.326,1.241,4.105,0.932,1.449,2.668,2.359,0.773,1.907,2.802,0.188,2.219,2.145,1.21,1.866,3.442,0.527,2.593
1.205,0.011,4.493,1.825,0.107,0.17,2.315,1.993,0.539,0.522,3.128,2.211,0.036,3.421,3.5,0.015,4.07,0.686,0.283,0.922,1.118,0.906,1.947,1.766,1.262,1.051,0.885,4.157,0.398,1.554,3.101,2.594,0.572,0.154,0.187,0.068,0.483,2.465,0.848,2.683,2.836,1.148,2.44,2.788,2.136,0.446,1.402,0.345,3.062,2.062,1.933,0.619,1.609,3.622,2.235,1.175,2.065,1.593,2.747,0.063
0.924,2.51,0.257,1.021,2.155,0.1,1.352,2.176,0.494,2.786,1.325,0.282,1.375,0.147,1.121,1.422,1.38,0.24,1.267,1.342,0.496,0.525,2.979,2.037,1.495,2.369,0.025,1.526,1.121,2.076,2.412,1.642,0.386,1.743,0.344,1.723,2.129,0.096,2.828,0.886,1.571,0.653,1.561,2.768,0.722,0.457,1.828,1.539,0.839,1.246,1.779,1.008,1.31,3.477,1.298,2.507,0.471,1.595,1.663,3.528
4.035,5.62,5.335,1.116,1.594,2.538,0.581,2.04,3.534,1.688,0.968,0.89,0.815,1.621,1.255,1.387,2.808,1.713,1.107,3.459,2.678,3.949,0.478,0.574,1.002,0.728,1.392,2.107,1.073,0.822,0.333,2.171,1.106,0.706,1.492,0.99,0.125,0.446,4.054,0.146,1.591,0.449,0.605,3.274,1.206,1.511,0.851,1.13,2.044,3.676,1.021,0.629,0.992,3.52,1.178,1.338,0.93,1.669,3.568,0.096
3.241,0.404,2.619,2.066,2.053,1.065,2.876,0.363,3.619,0.776,2.044,2.467,0.565,1.224,1.616,1.063,1.901,1.983,1.723,1.025,1.249,1.317,0.144,0.951,1.333,1.909,2.992,0.787,0.555,1.429,0.354,0.981,1.464,1.609,2.757,4.142,0.105,0.47,1.444,0.839,0.881,1.245,0.076,1.786,1.987,0.453,1.496,3.227,1.917,2.043,0.717,0.482,0.21,0.584,3.868,2.2,0.278,1.289,0.969,0.677
4.485,0.578,1.195,2.676,2.328,0.576,2.088,1.579,2.095,0.979,1.03,0.18,0.579,0.729,1.314,2.825,1.092,1.043,2.922,1.884,1.951,0.296,1.917,0.286,1.914,0.661,2.494,0.074,2.549,0.519,1.48,1.147,1.368,0.774,0.416,0.265,2.256,0.557,2.047,0.246,1.663,2.264,1.372,1.072,1.955,0.079,0.349,2.679,0.872,4.297,3.388,2.35,2.215,2.269,3.075,1.53,0.958,0.251,0.25,3.356
3.176,0.123,2.002,3.766,1.584,0.273,3.292,0.232,3.777,0.618,1.436,1.611,0.947,0.003,3.521,0.638,1.671,1.115,3.226,3.356,0.783,0.723,0.09,1.222,3.803,0.112,0.223,1.286,1.077,1.552,0.068,0.254,3.459,2.257,3.945,2.915,0.566,0.938,1.098,2.14,4.054,0.701,1.36,3.166,1.356,0.203,2.432,2.203,0.463,3.161,0.878,0.229,1.054,0.455,2.579,0.259,0.653,1.382,2.618,5.086
0.138,0.687,1.98,0.514,1.061,1.806,0.41,2.826,1.804,0.76,2.679,1.258,0.931,2.375,0.306,1.991,1.149,1.178,1.311,2.14,1.523,1.232,1.52,0.487,0.324,2.0,0.249,0.076,2.618,0.511,0.32,0.169,0.098,0.764,1.372,2.997,2.331,2.444,1.141,1.151,2.176,3.414,1.686,0.269,1.504,3.569,4.197,1.02,1.971,0.73,1.382,1.052,0.698,0.713,0.642,5.762,0.575,0.382,0.212,2.259
4.533,3.104,0.372,0.156,0.817,3.262,2.311,0.054,2.315,1.252,0.193,1.497,4.185,0.308,1.075,0.718,1.586,0.52,1.986,0.677,0.296,2.572,2.371,0.395,1.232,0.061,4.208,0.419,3.762,0.063,0.277,0.545,1.664,2.246,0.328,1.552,1.901,0.43,1.515,0.016,1.659,1.82,1.323,0.146,1.042,3.969,1.089,4.657,1.203,0.345,1.246,2.743,2.412,0.825,0.174,1.589,2.598,4.679,1.131,2.272
2.998,3.365,2.307,1.065,1.001,0.079,1.649,3.605,0.643,2.11,0.597,0.884,2.711,0.373,0.244,0.314,1.656,0.678,0.883,0.931,1.235,2.025,1.691,3.199,2.874,0.073,2.012,0.055,1.039,0.637,1.584,1.848,0.509,0.539,1.072,2.328,1.911,1.478,1.162,1.356,0.526,1.371,1.296,2.422,0.268,1.079,0.363,2.941,0.93,1.764,1.111,4.313,4.348,0.055,0.851,2.748,2.175,0.921,5.196,1.293
