@RELATION SyntheticControl

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0, 4.0, 5.0, 6.0}

@DATA
-3.246,2.314,-4.227,2.333,0.048,-2.178,0.297,1.517,-1.065,-1.619,-0.782,-0.795,0.699,5.329,-2.056,1.484,1.682,3.263,0.659,-1.929,0.366,-0.036,1.009,2.417,-1.096,-1.755,-2.503,-0.412,-0.083,2.642,-0.751,-0.201,-1.569,1.113,-0.095,0.774,0.263,-0.537,0.174,2.296,2.095,-1.054,1.494,-0.286,-1.043,-2.651,1.436,-1.085,2.346,-0.778,-0.705,0.139,-0.769,-1.388,2.231,1.678,-1.573,-2.489,-0.099,5.387,1.0
0.444,1.388,-1.187,-3.745,1.238,-1.58,-0.099,1.904,0.848,1.338,-2.691,1.084,-3.027,0.32,0.816,-0.097,1.848,3.105,1.99,1.535,2.913,0.382,-0.78,-2.893,-0.071,-5.123,0.104,0.257,-3.826,1.092,0.099,-1.5,1.864,-1.598,0.101,1.462,-0.639,-0.332,-0.69,-1.331,2.428,-0.802,1.902,0.64,0.18,-1.197,0.101,0.103,-1.942,1.85,-1.457,-1.111,-0.361,-1.762,1.656,-2.671,1.633,-0.127,-2.233,-2.633,1.0
-0.723,-5.957,1.352,0.907,1.36,-0.021,-2.059,-0.429,0.753,0.752,0.587,0.558,-2.978,2.002,-1.157,-1.514,-0.523,0.276,2.613,-1.392,1.919,0.654,-1.231,-2.392,1.571,2.861,-1.579,-1.474,-0.233,0.397,3.429,2.347,1.483,1.052,-0.011,-2.943,1.634,1.692,2.071,-0.245,0.082,-1.058,1.9,0.133,7.404,-1.264,-1.275,-0.033,2.542,0.295,2.195,-0.701,-0.417,2.366,-0.938,1.498,-0.647,1.267,-0.345,2.73,1.0
0.548,4.576,-0.558,2.008,-5.387,1.921,-3.498,-0.959,4.149,2.212,1.256,-1.281,-0.783,-0.413,0.333,0.942,-5.145,-0.082,-3.947,0.656,-0.798,2.646,0.822,-1.982,-0.057,1.244,-1.49,-0.305,-0.141,2.232,1.344,1.127,-0.465,1.028,2.927,3.167,-1.03,-4.332,-0.505,-2.025,-2.98,0.064,1.965,0.301,0.775,-0.443,10.553,1.225,-1.622,1.114,1.716,-0.592,-0.788,0.585,1.316,0.766,0.719,2.014,-2.53,-0.114,1.0
-0.938,0.637,2.018,5.369,-0.45,0.431,5.649,-0.041,1.527,-1.58,1.05,1.735,-1.583,1.287,1.133,0.827,-0.241,2.186,-1.661,5.482,-3.97,0.725,1.614,0.892,-0.584,-0.78,-0.821,-1.21,-0.463,0.893,1.183,1.754,1.431,-1.407,-1.673,0.113,-3.628,1.854,2.18,5.5,-0.214,2.012,-1.177,1.908,-2.051,1.037,-0.474,-4.369,-2.028,-0.991,-0.442,-0.44,-2.604,0.514,1.529,-4.403,1.211,-1.207,-6.52,-0.029,1.0
1.029,1.931,-0.061,-2.765,1.457,-0.783,-3.622,-0.943,-2.798,0.186,-2.564,3.769,-1.269,-1.522,-0.134,-0.915,-1.17,1.139,-5.133,-0.917,1.104,0.129,-2.005,0.204,-1.686,-0.527,-2.024,-0.908,-0.222,-1.094,-0.402,-0.751,-0.427,2.307,1.15,-2.386,0.171,0.452,-1.498,1.125,-4.979,-0.134,-0.944,-3.27,0.93,-0.387,7.803,-0.024,0.657,-0.103,-3.546,1.4,-1.29,4.514,-4.153,6.238,1.507,1.743,1.248,-1.366,1.0
-5.292,-8.308,-0.056,1.145,2.56,2.21,0.374,0.314,1.207,0.183,0.397,-0.596,0.865,0.553,-1.401,-0.033,-0.336,0.836,1.4,0.361,-0.133,-0.603,-3.795,4.48,-0.421,3.035,-2.467,-0.255,-2.186,0.514,1.981,0.86,-0.17,-1.451,-1.315,-1.35,-1.723,0.651,-1.045,-0.197,0.577,-1.131,-1.514,-0.06,-0.418,-0.963,-0.334,-0.188,-1.153,1.67,3.062,-0.872,-3.54,3.101,3.457,-0.47,-1.239,2.381,-0.649,0.626,1.0
-0.229,0.016,-0.093,0.44,0.367,0.085,0.801,-0.277,0.027,2.253,0.67,0.12,1.499,-0.119,-3.692,-1.989,-3.027,0.298,0.286,2.111,-1.277,6.037,3.145,1.605,-0.687,-0.555,-2.422,0.559,-0.681,1.253,-1.072,3.283,-0.671,-0.34,-2.309,1.033,-0.716,0.733,-0.22,-1.778,-1.438,1.139,0.527,1.91,-1.1,0.747,0.897,1.293,-0.17,-0.223,-7.288,-0.769,-2.804,-1.773,1.997,-1.571,2.165,0.675,-0.149,-1.512,1.0
-0.711,3.865,0.789,-2.077,2.382,-1.307,5.303,2.183,0.593,12.366,2.966,-0.453,-1.305,0.025,-1.274,-0.689,3.684,2.073,-0.945,-0.061,1.464,3.62,-1.621,-0.677,2.687,-2.328,-1.076,0.943,-1.156,1.527,0.338,2.616,-0.993,3.455,-0.059,-0.055,0.728,-0.847,1.55,0.567,0.667,1.049,0.224,-0.32,-1.245,-1.902,1.271,0.46,0.492,0.661,-3.035,-2.729,0.45,-6.247,0.228,-1.215,-0.319,1.623,-5.134,3.915,1.0
0.659,-0.536,-0.472,-1.244,1.496,0.115,3.828,0.594,-0.55,-3.258,-1.061,-0.437,-0.1,-0.636,0.533,1.235,3.448,-2.418,0.672,0.079,-0.097,-2.284,-2.375,-1.931,-4.255,0.97,0.463,0.655,2.062,-2.849,-0.152,-0.268,-2.696,-0.627,-0.217,-0.828,-1.826,-1.135,-1.502,0.562,-2.238,-6.232,0.249,1.882,-0.347,-0.565,-1.464,-1.574,-1.193,-1.333,3.952,-0.901,1.141,1.381,0.696,2.003,0.898,-0.107,-1.202,-2.397,2.0
-1.58,-0.008,1.169,1.93,1.857,0.348,0.621,0.61,1.004,-0.232,-0.468,-0.539,-3.374,-1.228,-0.033,2.023,1.754,1.125,0.518,-0.199,-1.706,-1.805,-2.116,-1.181,-0.171,-1.814,-1.203,-2.651,-0.953,0.527,1.061,1.591,0.552,-0.864,0.621,-1.702,-0.428,-2.819,0.892,-1.652,-0.35,-2.653,1.209,1.853,1.653,1.296,0.977,-1.233,-1.784,-3.033,0.292,-1.584,-2.938,-3.476,0.735,2.435,0.762,1.935,0.676,-0.27,2.0
-1.496,4.201,1.491,-2.692,-1.337,-0.407,-0.148,4.14,2.223,-1.014,1.797,0.089,4.046,0.503,1.804,0.46,-0.149,-1.571,-2.188,-1.082,-2.486,1.256,-0.127,-0.987,1.712,2.22,-2.954,1.854,-0.815,-1.733,-1.218,-0.915,-0.967,1.274,1.983,4.222,-0.678,0.54,-0.085,-0.583,1.838,3.004,0.281,0.544,0.143,0.38,0.189,0.25,-0.745,-2.068,-0.899,-1.929,-0.78,1.447,1.573,0.36,1.715,3.237,1.938,0.663,2.0
1.332,1.61,-0.819,1.428,0.877,0.231,0.54,6.056,-3.579,-0.815,-0.889,0.482,0.927,1.179,0.122,0.196,0.258,-0.957,-1.49,-1.885,-0.588,-1.311,-0.686,1.663,1.507,1.029,-0.506,-0.164,-1.193,-1.597,-1.905,-0.178,1.239,2.435,1.901,1.513,0.816,0.99,-0.095,-1.783,-3.823,-1.356,1.946,8.599,0.706,1.624,6.411,2.111,-1.381,-0.638,-1.45,-4.169,-0.351,-1.05,0.211,0.717,-0.815,1.443,2.155,-0.4,2.0
3.501,4.113,4.251,-4.471,2.022,-2.089,-0.527,1.104,-2.721,-1.121,0.682,0.818,0.067,1.15,1.41,0.54,-0.453,-0.401,-1.729,-0.013,-0.166,-2.841,-1.691,1.001,1.05,-0.047,0.27,-0.106,-1.659,-1.565,-4.371,-1.668,-0.135,1.683,1.543,1.293,2.989,0.547,-0.742,-0.988,1.212,-1.608,-1.29,1.291,0.847,2.579,-2.4,-0.114,0.128,1.648,-6.43,-1.208,-1.561,-0.212,-0.471,-1.504,2.048,2.21,-3.022,-4.238,2.0
0.047,-0.274,2.428,0.736,-3.728,3.656,0.591,0.101,-2.514,0.168,-1.866,0.055,-1.086,0.166,0.342,0.102,1.184,2.292,1.189,1.893,-10.845,0.145,0.643,-0.637,-1.431,-3.763,-2.618,-1.27,-2.448,0.865,2.638,1.297,-0.401,2.218,0.817,2.922,-3.516,3.463,-2.111,-6.137,-0.686,1.971,0.668,0.779,-0.963,4.091,-1.034,0.633,-1.857,-1.855,-1.103,0.598,-1.163,1.106,-1.399,-0.426,2.541,0.159,0.84,3.481,2.0
-0.359,-0.106,0.017,0.851,3.025,1.098,2.095,2.078,-1.169,0.166,-2.096,-1.545,-6.573,-1.108,0.612,-0.773,0.689,0.859,2.21,2.084,1.652,4.65,1.165,-3.534,0.885,-1.152,-0.993,-3.541,-1.164,-2.883,-0.517,0.456,0.956,1.562,6.16,0.122,1.234,-0.033,0.354,-0.344,-0.881,-1.426,0.286,-5.528,1.63,-0.786,0.949,2.1,1.396,6.834,3.259,-0.01,-0.284,1.891,-1.464,-0.662,2.859,7.577,0.852,2.721,2.0
0.338,-3.867,2.263,0.849,2.681,0.691,-0.27,0.044,-1.311,-4.518,-1.584,-1.624,-2.688,-2.164,-0.176,0.737,-0.49,-0.476,2.382,0.036,0.089,0.321,-0.85,-0.124,-0.962,-1.344,0.644,-0.694,-2.466,0.106,1.165,1.77,0.723,2.557,4.317,-1.472,-0.437,-0.986,-1.004,-1.858,-0.362,-1.7,0.548,0.144,-0.412,-0.433,3.3,0.349,1.609,1.553,-0.258,1.567,-0.066,1.749,0.054,-2.19,-0.691,0.607,-0.145,1.442,2.0
0.602,-1.024,0.02,1.511,-2.86,1.616,-0.215,0.455,-1.885,-1.873,-3.966,-0.2,-1.189,-2.311,0.738,1.284,1.043,-4.709,0.942,0.477,-0.275,-0.831,2.913,0.189,-1.285,-3.117,-3.588,0.207,0.692,0.419,2.586,3.532,0.918,0.246,1.225,1.218,-1.009,-0.641,-0.042,-0.457,-0.663,1.47,1.652,-0.296,1.106,8.079,1.576,-1.594,0.184,-1.229,0.852,-1.665,-4.612,-1.835,0.277,-1.474,-1.524,0.919,-0.157,1.268,2.0
4.527,-1.596,8.192,0.106,0.814,0.573,1.509,-1.885,0.308,-2.032,-1.428,-5.666,-1.246,5.803,0.412,0.235,1.383,1.66,0.955,-1.111,0.293,-1.347,-0.711,1.599,-0.643,-0.898,-2.409,0.453,0.541,0.169,2.266,0.044,-0.171,-0.666,2.113,0.259,-0.619,-1.098,-0.649,-0.393,-0.626,0.004,-4.62,1.142,1.527,0.064,1.01,0.242,0.567,-0.622,4.427,-1.906,-6.903,-0.307,-2.818,1.432,2.353,-0.047,-0.362,0.47,2.0
-0.569,1.135,1.885,5.448,0.627,-1.419,2.437,19.606,-2.417,0.396,-1.186,1.835,-5.039,-5.252,0.085,0.031,1.759,0.049,1.226,-1.563,0.752,-2.735,-2.523,-1.468,-0.358,-2.613,1.262,-0.839,0.921,0.945,2.001,2.003,4.229,-0.186,1.319,-1.964,0.559,-0.63,-2.916,-1.107,0.097,0.614,0.56,0.518,5.471,3.198,0.09,-1.806,0.137,-0.625,-1.373,-7.75,2.434,-1.267,0.364,1.163,1.144,1.947,0.682,2.496,2.0
-1.444,0.6,2.59,0.487,2.036,-0.194,-0.286,-0.009,-1.216,0.653,-1.35,-1.09,-0.712,0.404,0.26,1.629,0.646,0.067,1.406,3.751,-1.583,-1.548,-1.648,-3.13,-1.276,2.879,-0.115,-0.365,-2.734,-2.981,1.563,0.175,1.476,1.947,-1.917,-4.04,-2.984,-0.794,-3.189,0.069,2.241,-3.58,2.076,1.376,1.303,1.974,-0.309,-0.923,-1.521,-2.438,-0.154,-1.286,0.277,-0.271,-4.909,0.844,2.102,3.414,2.765,3.961,2.0
2.085,1.639,0.825,4.127,0.606,3.288,0.118,-2.415,0.995,-2.286,1.025,-2.235,-2.955,-6.511,-0.28,1.177,2.537,-0.639,0.034,-0.446,2.368,-0.192,0.281,-1.911,0.151,-0.344,-0.425,-4.967,1.469,1.102,0.864,-0.483,1.821,1.117,-0.508,-0.965,-1.319,-1.236,0.994,-4.636,0.137,2.499,1.812,1.313,1.958,1.499,0.531,-1.224,-2.872,-4.231,1.327,0.614,0.891,-0.46,-1.802,1.922,1.706,0.765,-2.816,3.023,2.0
1.749,-1.837,-0.008,2.277,-0.248,1.177,0.844,-0.243,1.028,3.725,-1.08,-2.145,-1.168,-0.601,1.706,3.953,1.781,2.755,0.17,-0.389,0.027,2.297,-1.142,-1.285,-1.621,-2.393,0.975,0.542,4.849,1.411,5.109,0.312,-1.934,-0.754,-0.58,0.192,-2.018,2.721,-0.908,-2.303,3.008,-0.253,2.142,0.134,1.933,-0.106,-0.411,-1.478,-1.561,-3.408,-1.55,-0.002,0.728,0.428,1.3,2.665,0.421,1.048,0.271,-9.2,2.0
-3.064,0.175,1.819,0.556,1.266,0.095,0.281,-2.569,-2.272,-0.333,-4.188,-0.547,0.929,2.029,0.612,1.359,1.899,-1.406,-0.357,1.146,-4.072,-0.874,-0.609,-1.511,0.314,0.772,1.325,0.587,1.254,-0.138,-0.817,-1.295,-0.284,-0.618,0.346,1.113,0.301,2.382,0.166,2.489,-0.513,1.305,-0.596,-0.831,-1.667,-4.04,-0.77,0.982,1.085,2.048,1.767,1.103,-0.476,0.931,1.133,2.18,10.444,0.552,-5.379,0.105,2.0
0.496,0.847,0.656,4.478,0.174,0.807,-0.936,-0.61,4.308,-1.121,-0.689,-0.018,0.306,0.241,1.879,3.368,-0.431,0.522,-0.121,-0.624,3.526,-1.139,-0.641,-2.694,0.395,0.39,1.866,1.857,0.652,0.481,1.789,-2.577,-1.819,-1.066,-3.672,1.246,0.481,0.848,0.906,1.803,-0.646,0.036,2.602,0.215,-0.632,-3.477,-0.8,0.257,2.487,1.347,2.457,-1.061,1.409,-0.759,0.457,-2.405,-1.293,3.959,-1.775,-2.221,2.0
0.529,3.282,0.612,1.167,2.1,-0.056,1.957,3.737,-1.183,-0.988,-1.314,3.976,-2.421,-1.741,-1.94,1.52,-1.31,0.207,1.314,-4.179,-1.176,-0.564,-1.097,0.109,-8.998,-1.478,0.198,0.152,0.701,1.316,1.221,-0.49,0.475,0.471,-0.52,-0.845,-1.46,-0.43,-2.864,8.128,-1.086,-4.963,5.809,1.978,0.665,0.433,-2.21,-0.574,-6.135,-1.536,7.079,-0.623,-0.821,0.341,1.383,0.378,3.159,1.58,0.957,-0.092,2.0
2.725,3.338,1.463,7.487,1.484,1.163,-0.949,0.607,-2.052,-0.792,-0.937,0.265,-5.353,0.647,0.438,-1.457,0.647,-1.094,-0.075,-3.113,-1.005,-1.628,-1.148,0.172,0.222,1.49,2.997,0.067,1.46,-0.759,-0.113,-1.039,-2.349,0.527,-0.057,-2.358,2.97,0.304,0.256,1.319,-2.583,0.875,0.555,-0.917,-0.546,-3.066,-0.726,-2.125,-0.231,-1.141,2.435,2.802,1.641,-0.059,-0.471,-2.819,-1.45,-3.533,1.336,1.139,2.0
-0.533,5.222,2.275,1.019,1.33,-1.203,-1.795,-3.46,-2.936,-1.696,-1.804,2.048,-0.011,1.842,1.484,0.685,0.072,1.23,-1.554,2.64,1.416,-1.139,0.095,1.869,0.93,3.278,-0.933,-2.302,-0.182,-1.313,0.291,-0.884,-0.511,1.303,1.174,1.979,1.225,-2.086,-0.439,-1.675,4.241,1.29,-1.641,0.367,0.945,2.736,-1.543,-3.365,0.242,-1.051,-0.156,-4.564,-3.827,-3.159,0.276,5.798,-0.79,0.062,5.466,-0.968,2.0
0.828,1.733,1.511,1.082,1.978,0.245,1.691,-1.881,-2.895,0.889,-1.758,0.453,-0.272,2.052,5.551,0.697,0.595,1.605,-0.487,-0.265,-0.101,-2.843,-0.268,0.054,-0.773,-1.851,-0.943,0.206,-0.449,0.496,1.211,2.96,-0.124,3.028,-0.877,0.087,2.417,1.834,5.219,-0.577,6.267,-0.178,-2.472,-0.31,0.654,1.146,-3.971,-1.12,-1.853,2.501,0.288,-1.538,-1.96,-3.082,-1.574,7.893,-0.864,-2.917,1.455,2.601,2.0
0.663,1.234,4.146,1.39,0.255,-0.113,-1.389,-0.153,-0.132,-1.495,-0.081,0.336,1.318,-1.472,1.351,0.149,1.174,-0.088,-1.284,0.264,-0.673,0.751,-0.078,0.39,6.017,1.659,1.257,0.009,-0.699,-2.691,-1.546,-0.022,0.396,1.393,5.944,-0.728,3.01,1.081,-1.508,-0.942,-2.71,-2.081,0.098,-1.116,0.843,1.047,1.043,-1.903,0.03,-1.364,1.892,-1.07,-1.398,-1.613,0.76,2.618,2.712,1.113,-1.418,-0.714,2.0
-0.48,0.88,-0.085,0.538,1.376,1.207,-1.614,-3.163,2.217,0.101,-2.123,-1.605,0.043,7.55,0.761,1.478,-0.947,1.109,0.142,-1.07,-4.753,0.5,-0.15,0.02,-1.465,3.329,1.278,1.814,0.302,2.073,0.91,0.189,0.228,-2.682,-0.539,-2.528,-1.238,-0.638,-1.937,-1.103,-2.783,-0.143,1.642,0.147,0.523,-0.584,0.535,-2.274,-0.142,-4.956,1.541,1.093,-0.072,1.413,-2.894,3.769,-2.435,0.151,-0.165,-1.466,2.0
-0.481,0.747,0.579,0.764,10.083,-0.311,-1.518,-1.584,-0.927,-1.759,-0.568,0.536,8.972,1.469,1.198,0.869,-0.899,-0.379,-1.704,-0.575,-0.764,0.165,0.696,-0.685,-0.701,-2.784,-1.811,-0.505,-4.267,-0.765,-0.665,-0.22,1.308,0.758,0.82,-0.669,-3.041,-0.932,-2.389,-0.792,-0.579,3.993,5.425,0.692,4.667,-0.254,1.087,0.141,-0.776,0.251,-2.038,0.284,-0.21,4.709,10.97,0.468,2.06,1.871,-1.266,-2.106,2.0
2.309,-4.025,1.608,0.581,0.992,4.316,0.614,-2.18,-3.711,-0.766,-0.986,-1.841,-0.117,1.301,1.911,2.812,0.472,0.664,2.692,-0.983,-1.559,-1.284,-1.921,-1.47,-0.232,3.282,1.064,1.587,1.574,0.131,0.931,5.118,-1.902,-0.352,0.113,-1.662,-0.898,-2.545,0.103,0.34,1.562,-0.446,1.445,1.304,1.127,-0.282,-2.154,-1.058,-1.706,-0.763,-0.81,-1.354,2.748,0.75,0.601,-0.291,-3.905,-0.56,0.395,-1.854,2.0
1.702,0.55,0.119,5.63,0.844,0.739,0.057,-4.442,2.575,-2.892,-1.142,-0.571,-0.303,1.064,1.503,0.788,-0.306,1.773,0.733,4.376,-0.996,-1.592,-2.147,-0.893,1.017,-0.993,5.148,0.779,1.163,0.424,1.727,1.619,-4.091,-1.532,-0.415,-1.775,-6.571,0.242,0.066,0.095,-0.471,6.048,0.586,-0.017,-0.921,1.203,-0.604,-1.424,-2.168,0.93,3.1,-0.166,1.884,0.426,-0.006,2.471,-1.539,-1.313,-2.202,-1.469,2.0
1.442,0.609,3.664,-1.37,5.146,-0.747,1.425,1.978,1.097,-0.302,-0.784,-1.748,0.287,-3.63,2.277,0.897,4.106,0.23,-0.801,0.059,-3.933,-1.763,2.25,-1.107,-0.828,1.334,-3.265,0.916,0.984,1.548,-1.042,0.337,-0.47,-0.686,-0.541,0.3,-2.233,0.111,0.542,0.448,0.623,-1.983,0.208,-0.027,0.013,-1.716,-1.393,-0.484,-0.993,-1.216,1.513,5.093,6.518,0.374,-0.68,2.284,-0.761,-1.956,-0.975,-2.904,2.0
-0.663,-0.901,-1.579,1.096,-0.187,-0.015,-0.769,0.418,-5.976,-2.952,-0.734,0.688,-0.464,1.478,0.779,1.035,-0.255,-2.967,-0.507,-0.82,-1.045,-0.817,0.251,3.513,0.433,2.257,2.866,1.15,-0.263,-1.88,-1.649,-0.073,-1.359,-5.037,-1.054,1.682,1.934,-0.342,-0.235,-2.84,-1.115,-0.955,-1.057,-0.285,0.944,-1.471,0.673,2.421,0.998,1.661,3.974,0.744,-1.259,-3.859,-1.401,-0.641,3.581,1.338,1.295,1.087,2.0
2.189,1.476,2.968,1.563,1.48,-0.385,1.774,10.807,-0.818,-3.527,-0.945,-4.888,-1.45,-0.315,-0.402,0.286,5.922,6.173,-0.5,1.207,4.396,0.783,1.956,-1.005,-1.504,-2.163,-1.498,-1.079,-2.097,0.351,-4.093,1.244,0.764,2.307,0.607,1.341,1.687,1.271,-0.069,-0.371,-0.107,-3.502,-1.344,-1.513,-2.757,0.935,2.378,-4.055,2.286,1.406,0.385,-0.36,-3.408,-1.001,-3.847,0.029,-4.514,1.863,-0.295,0.069,2.0
-2.244,16.73,0.557,8.212,0.897,1.468,0.928,-0.17,-0.604,-0.973,-0.638,2.593,0.364,0.346,1.588,-1.094,1.217,1.765,0.874,1.144,-0.918,-2.507,-1.558,-2.714,-1.464,-2.216,-2.356,-0.948,0.045,0.499,1.242,1.157,1.239,0.684,1.534,0.347,-0.04,-1.59,-0.825,-1.618,-0.066,-0.896,0.57,-2.491,1.08,0.861,-1.953,-1.202,-1.611,-0.772,2.804,-0.248,-1.59,-1.183,-0.734,-0.632,1.871,0.709,1.416,1.167,2.0
0.386,2.97,1.29,0.973,2.583,-0.531,-2.656,-1.241,-0.479,0.107,0.178,3.281,2.163,-2.176,7.97,4.893,0.405,0.579,-1.408,-1.747,-0.936,-1.857,-0.018,0.204,6.878,0.765,0.022,0.916,2.661,-1.006,1.361,1.365,0.014,-0.224,-0.702,-0.178,5.694,1.361,0.162,1.745,-0.433,-1.406,-1.034,-0.253,0.74,2.641,1.1,1.014,0.951,-0.698,-0.856,-3.055,-1.959,4.767,-1.748,-0.877,1.665,-0.263,2.384,1.812,2.0
0.085,-0.282,0.842,1.341,-1.065,5.053,-0.085,-1.979,0.358,-0.881,-1.998,-2.059,1.901,-0.027,-0.22,3.001,2.934,2.008,1.205,0.597,2.513,-2.805,-0.191,1.819,-1.478,-0.375,-0.145,-1.62,2.061,-1.666,0.633,2.35,-2.208,-0.646,-0.618,0.037,-0.749,-3.184,-0.444,-0.894,-1.964,-2.572,-0.719,0.147,2.245,0.867,0.313,0.436,-1.32,-4.762,-1.893,-1.771,-1.708,0.313,-4.402,3.925,0.668,0.066,2.587,1.32,2.0
0.104,-0.651,1.951,-1.5,0.164,-0.487,-2.058,-2.421,-0.383,-1.383,-1.971,1.854,1.327,0.704,0.743,-1.312,0.269,-0.943,-1.277,-0.141,2.252,-1.36,1.388,1.581,1.173,1.555,-0.032,-1.906,0.326,2.138,-1.048,0.23,0.194,0.024,-1.763,-0.004,2.122,-0.006,1.704,-1.016,1.982,-0.028,0.9,0.086,-1.541,1.257,-0.162,-1.151,0.334,0.501,-2.314,0.254,-1.794,0.434,1.765,1.987,-4.245,-3.829,-4.008,1.603,2.0
5.802,0.464,-0.339,2.234,0.263,-0.841,2.225,1.012,-0.821,-2.008,-1.748,-1.266,-0.585,-0.822,0.733,1.106,2.9,1.085,0.08,-1.57,-0.632,0.443,0.347,-2.648,3.6,-1.093,-1.1,0.189,0.634,-2.732,2.828,2.748,1.371,0.037,-5.399,-0.21,-1.224,3.405,0.664,-0.513,0.357,0.566,-0.065,2.069,-1.722,0.966,-0.687,-10.251,-1.903,-1.01,-0.921,-1.033,-1.197,0.075,0.171,2.011,0.221,1.747,-0.534,6.185,2.0
-0.907,-1.625,2.079,3.028,6.529,0.784,-2.041,0.359,-2.345,-2.509,-2.355,-0.98,-1.095,1.2,2.218,0.679,0.56,1.436,0.239,-2.441,-1.323,1.064,0.325,-2.932,-0.406,-0.393,-0.417,0.53,2.113,0.778,-0.79,0.424,-4.822,-3.403,-0.587,-0.687,-0.892,0.244,-0.628,0.676,-1.089,1.485,-4.257,0.659,-3.905,-0.959,-0.066,3.069,-3.297,-2.328,-14.217,1.399,1.917,3.961,0.311,0.418,-0.043,2.54,0.861,1.372,2.0
-1.984,4.473,-2.145,0.774,1.568,1.866,-2.084,-1.516,-3.165,-1.363,2.362,0.346,3.595,-2.17,3.571,0.003,0.661,-1.373,-3.009,-2.602,-0.902,-4.993,-0.334,0.366,-0.056,2.075,1.345,-1.044,2.107,-5.95,-1.705,0.483,1.184,-3.084,0.11,0.82,1.011,-0.375,0.214,-1.865,0.474,-1.147,-1.236,5.728,-3.496,1.523,5.216,-2.62,-0.059,-2.794,2.186,-1.136,-0.602,3.437,-0.584,2.289,4.323,-1.668,4.758,0.153,2.0
3.74,0.958,0.953,2.232,-0.459,2.161,-2.162,0.289,-2.912,-0.693,-1.521,0.094,0.193,1.067,1.602,-4.532,3.635,-1.475,0.247,-0.776,-1.183,-4.215,-1.034,-1.3,0.294,-0.3,-1.29,1.567,1.175,0.782,-0.717,0.396,-1.868,-0.384,-0.37,-1.576,2.069,1.352,1.957,1.075,3.716,1.008,-3.676,-0.842,0.236,-0.609,0.025,0.241,-0.737,6.842,-0.516,1.764,2.032,-3.085,-2.444,-2.994,-0.954,-0.25,-0.071,1.779,2.0
-0.088,0.289,10.321,1.358,4.484,0.239,6.737,3.886,-2.157,-1.245,2.582,0.035,0.277,0.82,0.848,1.911,0.735,-0.468,-1.954,-1.257,-0.75,-2.294,-0.691,2.235,1.883,0.683,-0.015,-0.373,0.793,-0.268,-0.572,-2.103,-2.359,-3.383,-0.471,-0.844,-0.518,0.293,2.082,0.28,-0.124,-0.346,-0.54,1.503,-3.213,-1.387,-2.953,-0.855,3.946,0.503,-0.054,0.883,6.075,-0.446,-0.336,-0.628,-1.039,0.105,0.639,2.958,2.0
