@RELATION SyntheticControl

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC

@DATA
4.459,4.721,1.431,2.062,2.926,0.43,1.569,0.23,0.292,0.09,0.474,0.581,2.967,2.302,1.346,1.374,0.659,0.422,0.459,0.579,1.16,0.396,2.522,3.363,0.301,1.77,0.58,0.132,0.625,0.211,0.913,0.429,0.038,0.561,0.594,0.217,1.325,1.677,1.225,2.145,0.705,0.199,0.325,0.105,0.083,0.788,0.441,0.77,1.253,0.536,1.215,2.546,1.15,3.014,2.444,1.124,1.002,0.76,0.302,1.118
0.318,0.061,1.086,0.113,0.564,1.149,0.723,1.479,2.14,2.128,0.026,1.51,0.376,1.344,2.08,0.342,0.475,0.194,2.25,0.427,0.665,2.349,2.582,0.135,0.629,1.099,0.587,0.918,0.581,0.023,0.214,3.65,0.695,0.845,0.981,0.754,0.207,1.105,0.419,0.498,0.633,0.115,0.56,1.956,1.439,1.148,0.02,0.699,1.221,0.906,2.589,0.621,1.96,1.625,1.405,2.182,1.237,0.683,0.213,0.655
1.188,1.376,2.144,1.07,1.575,1.053,2.061,1.511,1.305,5.292,1.755,0.039,1.152,0.088,0.842,1.0,1.993,2.117,0.548,0.32,0.85,0.822,0.632,1.055,0.841,1.326,1.477,1.085,0.384,1.904,0.261,0.9,0.257,1.118,1.177,0.465,0.119,2.135,2.529,0.108,2.067,0.208,1.002,0.973,0.011,1.17,0.791,2.938,0.929,0.179,1.703,0.658,0.681,2.47,0.864,2.692,0.014,0.849,2.073,1.079
0.643,0.789,4.113,1.694,2.322,0.581,4.938,1.084,0.826,1.495,1.474,0.359,1.847,1.93,2.239,0.313,1.558,1.737,0.665,0.895,0.558,1.062,1.009,0.787,0.796,0.564,0.006,1.73,1.47,2.393,0.491,2.44,1.253,0.153,1.206,1.154,0.363,0.23,2.212,0.129,1.475,3.037,0.737,0.342,0.315,0.173,0.312,0.066,0.682,0.554,2.472,0.084,0.827,0.441,0.939,0.499,0.234,0.657,0.918,1.13
1.451,0.62,0.302,0.386,1.923,0.067,0.514,2.738,0.688,0.687,1.153,0.623,2.89,0.875,0.374,0.365,0.122,0.421,0.164,0.807,1.579,0.875,0.695,2.05,1.544,0.385,0.288,1.395,0.97,0.968,0.111,1.064,0.864,0.131,1.414,0.818,0.908,1.153,1.459,1.494,0.267,1.673,0.037,0.763,0.125,0.794,1.261,0.865,0.864,1.342,3.241,0.089,1.618,1.785,1.52,4.28,1.505,2.948,0.89,1.492
1.086,2.364,0.588,2.181,1.474,1.324,1.009,1.848,1.712,0.023,1.301,0.295,1.95,1.857,1.0,1.921,1.151,1.635,0.459,0.49,1.574,0.811,0.848,0.636,0.322,0.354,2.14,1.378,0.279,0.077,1.286,1.248,1.045,0.027,0.391,3.733,0.556,0.106,0.218,1.026,2.296,1.721,3.537,0.702,0.248,0.484,2.468,0.36,0.625,0.685,2.281,3.299,0.049,2.819,1.007,1.449,0.497,5.421,1.21,0.609
3.577,0.221,1.845,0.183,0.382,0.422,1.126,3.203,1.051,0.761,0.726,0.055,1.132,1.367,1.193,0.276,0.213,0.53,1.316,0.491,0.05,0.818,1.85,0.26,0.199,0.5,1.279,0.243,0.01,0.111,0.36,2.288,1.149,1.343,0.838,0.955,0.242,0.283,0.62,0.288,2.179,0.624,1.71,2.407,0.107,0.195,1.278,1.042,0.874,1.124,1.119,2.694,0.595,1.18,0.145,0.303,1.027,0.816,1.096,0.068
3.184,1.126,1.9,1.571,0.891,1.528,0.467,1.112,0.475,0.069,0.945,0.899,0.928,0.178,0.424,0.618,0.512,0.393,2.208,1.206,1.165,1.406,0.842,0.724,1.847,1.074,0.826,1.383,1.351,0.164,1.863,1.105,0.364,1.039,1.445,1.657,0.412,2.344,0.551,0.715,0.587,0.346,0.051,1.043,0.14,0.633,3.271,1.335,0.161,1.362,2.459,0.387,0.246,1.02,0.009,0.959,1.601,1.493,1.982,0.896
2.467,1.212,0.592,1.152,2.049,2.709,0.135,1.671,0.669,1.51,1.318,0.737,0.299,0.837,0.376,0.648,0.338,0.665,0.585,2.539,2.938,1.262,1.295,0.383,0.412,1.519,1.539,0.558,0.829,0.244,0.926,1.188,1.29,1.219,0.023,1.187,1.768,2.135,2.026,1.91,0.84,0.723,0.679,0.844,1.234,2.718,4.442,1.507,2.509,0.444,1.288,1.729,0.103,2.951,0.854,0.434,0.964,1.002,0.175,1.084
1.758,2.717,4.309,0.074,1.629,2.438,1.204,0.925,1.161,0.304,0.644,0.273,2.091,0.534,0.877,0.675,0.057,0.331,0.823,0.791,0.583,2.429,0.383,2.256,0.397,0.766,0.9,2.156,0.573,1.542,0.183,0.532,0.652,0.789,2.205,0.82,0.319,1.555,1.524,0.676,0.495,1.35,1.925,1.333,2.315,0.778,2.241,3.282,2.883,2.196,2.01,0.245,1.047,1.181,3.918,0.701,3.288,2.299,1.154,3.424
0.248,1.894,0.79,0.101,0.622,1.051,0.196,1.59,1.701,0.994,0.122,0.092,1.498,1.173,0.162,0.296,3.547,2.138,1.255,1.072,0.395,1.701,0.301,0.903,0.367,0.432,0.751,0.226,1.903,0.298,0.631,0.216,0.019,0.466,2.085,1.269,0.674,0.428,0.177,0.005,0.554,2.115,0.506,1.454,1.062,0.46,1.948,0.501,0.408,0.786,0.763,1.062,0.8,1.13,2.354,0.772,0.202,0.311,0.985,2.3
1.238,2.719,1.042,2.859,2.03,1.893,0.016,0.477,0.907,2.233,2.454,0.376,0.279,1.532,1.543,0.034,0.637,2.372,0.62,0.131,0.48,0.324,2.328,2.535,0.426,1.126,1.771,2.088,1.247,1.091,0.877,1.491,0.849,0.501,1.801,2.818,0.885,1.064,0.859,1.114,0.221,1.11,0.296,1.157,0.735,2.517,0.201,0.682,0.638,0.776,0.97,0.547,2.0,0.861,1.027,1.065,0.891,1.74,0.471,0.222
2.125,1.256,2.814,1.322,0.386,0.341,0.468,3.403,1.302,0.375,1.199,2.018,0.816,2.819,0.195,1.189,0.075,1.358,0.776,0.846,1.304,0.355,0.414,1.847,0.406,1.707,0.981,0.344,0.182,0.739,1.585,2.666,0.241,0.372,1.391,1.156,1.499,1.131,0.371,0.589,0.634,0.123,2.946,0.288,0.178,3.068,0.812,0.026,0.781,0.362,3.002,1.404,1.743,1.29,1.624,1.064,1.192,1.028,2.06,0.265
0.785,1.505,0.424,1.916,2.064,1.38,1.395,4.003,2.378,1.655,1.147,1.013,2.03,4.265,1.138,0.86,0.596,0.653,0.104,1.057,0.398,0.54,0.403,0.869,0.342,3.029,1.006,1.234,1.021,0.95,1.002,1.138,1.639,0.501,0.398,1.555,2.809,1.137,1.122,1.109,0.458,0.484,1.021,0.286,2.093,1.672,0.166,1.95,0.284,1.202,0.108,1.45,2.027,0.829,0.361,1.461,0.101,2.019,2.053,2.522
1.024,0.76,0.771,0.516,1.508,1.732,0.349,0.694,0.175,1.152,0.16,0.74,0.803,0.643,0.112,0.419,0.242,1.527,0.362,3.162,1.522,0.55,0.684,0.62,0.983,2.273,0.491,0.655,1.512,2.39,1.203,0.479,0.77,2.021,1.629,3.044,1.371,0.935,1.642,1.33,2.233,2.149,1.989,0.868,0.094,0.63,0.217,0.094,0.485,0.326,1.837,0.461,2.702,0.491,2.798,0.44,3.976,2.14,1.702,3.001
1.448,0.894,1.547,1.637,2.002,1.907,0.071,2.563,1.075,0.557,1.285,0.557,1.285,2.674,1.655,0.281,1.795,1.551,0.663,0.747,1.256,0.548,0.939,1.161,0.989,0.265,0.136,1.877,1.131,0.585,0.359,1.568,1.391,1.741,0.335,0.692,0.381,0.484,0.929,1.58,0.986,1.196,0.37,1.325,0.798,0.003,0.414,1.06,1.88,1.025,1.98,1.591,0.94,0.462,1.017,2.089,1.006,0.046,4.373,2.543
1.136,1.153,1.105,1.297,0.453,1.065,0.887,1.169,1.179,3.119,0.91,0.676,0.094,1.101,1.618,1.04,0.014,1.278,0.003,0.228,0.548,0.963,0.972,0.294,0.787,1.53,0.382,0.138,1.247,2.281,0.996,0.095,1.872,0.103,1.066,1.374,0.822,1.247,0.999,1.853,1.536,0.605,1.815,0.589,1.217,0.463,0.545,0.825,0.143,1.497,1.229,0.689,1.194,1.133,0.416,2.568,0.227,0.7,0.382,3.747
2.924,2.189,0.741,1.174,0.297,0.583,0.035,0.599,0.618,0.586,2.041,1.843,0.272,1.171,0.02,0.561,0.541,1.874,0.406,2.124,1.462,0.443,0.089,1.555,2.587,1.528,0.159,0.757,0.786,0.414,0.014,0.433,0.287,1.088,0.953,0.411,1.463,0.593,0.285,0.711,1.011,0.782,0.111,0.173,0.196,1.202,0.839,0.02,0.743,0.555,0.768,0.768,0.117,2.016,1.934,1.66,3.666,1.066,2.93,0.495
0.472,0.859,0.711,1.678,0.995,1.848,0.566,1.099,2.624,0.82,1.865,0.501,0.133,0.489,0.388,2.064,1.406,0.134,0.786,2.284,2.429,0.576,0.286,0.635,0.566,0.88,0.674,0.276,0.051,0.439,1.246,1.003,0.725,1.67,1.073,0.535,1.908,0.84,0.199,1.126,0.849,0.228,2.008,0.418,0.303,1.422,0.032,0.257,1.211,0.552,1.178,2.207,1.034,0.384,0.442,1.199,0.5,1.798,0.619,1.189
2.122,1.94,0.251,3.219,0.528,1.151,1.997,1.549,0.727,1.194,0.074,1.922,1.464,1.648,0.945,1.036,1.105,1.436,0.556,1.41,1.564,0.446,0.586,1.041,2.926,0.583,0.133,1.07,0.669,0.04,0.681,1.35,0.397,0.286,0.779,0.514,1.233,0.788,0.789,2.184,1.988,1.423,2.327,1.204,0.923,2.196,2.015,0.135,2.918,2.02,3.517,1.01,0.114,0.4,1.652,1.491,1.498,0.219,0.463,0.245
3.633,1.249,1.662,2.685,0.8,0.569,0.323,0.839,0.916,0.86,0.117,0.506,2.588,0.521,0.872,2.455,1.097,1.024,0.165,0.907,0.486,0.57,1.461,0.877,1.067,2.288,0.773,0.299,1.176,0.538,0.116,0.64,1.379,0.428,0.354,0.661,2.735,0.209,0.501,1.151,2.513,0.439,0.452,0.113,0.446,1.592,0.594,2.171,1.235,1.307,0.441,0.913,2.941,0.755,0.533,3.434,0.521,0.606,1.286,0.645
0.12,1.634,3.375,0.267,0.01,0.768,1.745,1.475,2.494,0.953,0.55,1.604,2.132,0.887,0.344,0.654,0.321,1.16,0.776,1.604,1.496,0.701,1.917,1.214,1.543,0.62,0.363,2.482,1.595,0.762,0.979,0.257,1.741,2.437,0.068,0.453,0.162,1.076,0.774,2.285,2.102,2.18,1.071,0.363,0.907,0.795,2.25,2.035,0.271,0.891,1.64,3.869,1.825,2.336,1.196,2.803,1.418,0.272,1.473,0.12
0.581,1.0,1.999,0.004,0.083,3.174,1.145,2.135,1.463,1.109,0.731,1.012,1.22,1.25,2.346,0.269,0.41,0.421,1.231,0.583,0.75,1.542,0.065,0.26,0.174,0.673,0.328,1.01,0.063,0.945,0.523,0.59,1.132,0.979,1.324,0.606,1.148,1.455,1.941,1.074,2.259,0.96,1.849,0.232,0.538,0.478,2.506,1.18,1.522,2.165,0.202,0.623,1.093,0.949,0.081,3.265,0.068,2.009,0.389,0.547
1.729,1.764,3.431,0.54,0.208,1.507,0.931,1.415,1.963,0.192,0.633,0.139,0.057,0.974,0.31,3.202,0.757,0.526,0.277,1.119,0.317,0.772,1.087,2.037,2.816,1.524,1.041,0.858,0.152,0.613,1.109,0.887,0.418,0.512,1.858,1.359,1.624,0.652,0.842,0.518,0.926,1.174,1.196,0.444,0.188,1.2,0.078,0.696,0.49,0.098,1.656,0.674,0.6,1.818,0.348,1.148,1.439,0.473,1.461,0.444
0.608,1.502,1.322,1.621,0.728,1.329,2.971,1.674,1.922,3.842,3.413,1.197,0.203,2.302,1.416,0.118,1.023,0.197,0.217,0.472,1.35,1.364,0.844,0.832,1.086,2.189,0.801,0.335,1.585,1.041,0.329,0.757,1.451,0.258,1.127,0.795,0.389,0.322,2.931,1.562,4.145,1.095,1.909,0.184,1.667,0.426,2.937,1.404,0.56,2.25,0.716,0.5,1.871,0.774,1.28,1.612,1.114,2.642,1.775,0.146
4.356,0.222,0.13,0.306,3.038,0.356,1.744,0.177,1.606,0.839,0.245,0.713,3.64,1.777,0.314,0.398,0.488,0.964,1.034,0.499,0.942,1.019,0.478,0.88,2.279,1.71,2.394,0.415,2.158,0.299,0.075,0.752,0.482,0.008,0.282,0.486,1.927,0.052,1.45,0.741,1.085,2.283,1.87,0.476,1.959,0.481,0.228,1.08,2.241,0.971,1.761,2.23,0.064,2.283,2.8,0.426,0.436,1.754,2.919,0.612
0.898,2.229,0.658,0.717,1.578,1.851,0.153,1.061,1.143,4.236,0.15,1.494,0.147,1.535,0.993,1.485,0.65,0.041,1.271,0.812,0.692,1.237,0.362,0.204,0.379,1.336,1.416,1.462,0.679,0.384,0.239,2.786,1.783,0.011,0.591,0.626,0.794,1.784,1.803,0.457,2.023,0.995,0.867,0.768,1.475,1.067,1.196,1.076,0.007,0.047,0.034,0.505,1.966,0.14,0.514,1.183,2.727,1.025,1.874,1.261
0.702,0.137,0.582,2.594,2.02,1.895,0.174,1.583,2.066,3.321,0.172,1.705,2.672,0.328,1.245,0.876,2.061,0.321,1.7,2.248,0.495,0.093,0.705,1.357,1.067,0.805,2.377,1.78,0.287,0.351,2.029,2.008,1.589,0.21,0.531,2.6,2.783,0.611,0.174,0.566,0.692,1.24,0.216,0.536,0.203,2.536,0.452,0.272,1.072,1.107,2.329,2.471,0.701,2.412,1.23,2.163,0.589,0.212,0.501,0.141
1.484,0.143,2.575,1.109,0.999,0.992,1.022,2.322,1.595,0.388,0.213,2.659,1.11,1.79,1.491,2.048,1.775,0.165,1.172,0.131,1.712,0.558,2.024,2.044,0.133,3.556,1.127,0.171,0.279,0.334,1.011,0.168,0.123,0.7,0.165,0.72,1.697,0.239,0.626,0.951,2.864,1.136,0.969,0.248,1.853,0.3,1.526,1.244,0.192,0.858,0.236,0.977,2.739,0.941,0.801,1.953,0.68,0.802,0.697,0.886
1.694,0.496,1.129,0.594,0.638,0.794,0.47,0.969,2.782,0.981,0.707,2.374,0.492,1.131,2.051,0.308,0.423,4.715,0.345,2.101,0.279,0.942,1.083,1.666,1.283,0.555,1.072,0.63,0.568,0.934,0.142,1.584,0.43,2.669,0.816,0.449,2.179,2.069,0.592,1.388,0.078,0.148,0.181,0.839,1.008,1.042,0.367,1.257,2.526,1.046,2.045,0.83,0.31,2.698,0.134,0.631,1.202,1.107,0.211,2.026
1.254,1.614,0.926,0.004,0.498,1.495,2.384,2.803,0.578,1.927,0.007,1.439,0.021,0.846,0.288,0.126,2.683,1.795,1.55,0.305,2.758,0.301,2.409,0.245,0.209,0.342,0.233,0.121,0.972,0.575,1.487,2.361,0.093,1.379,0.488,0.583,1.199,1.05,0.502,0.977,2.418,1.914,0.677,0.91,1.789,0.291,1.365,2.542,1.595,0.397,0.675,3.069,2.555,1.167,1.067,0.72,2.162,1.329,1.032,0.87
1.82,4.509,2.639,2.519,0.312,1.841,0.262,0.905,1.125,0.02,0.287,2.226,3.022,0.302,1.669,0.943,0.115,0.234,0.484,0.284,0.76,1.132,1.458,0.568,0.221,0.635,1.325,0.147,0.191,0.22,0.656,0.226,0.285,0.288,0.742,1.225,1.031,1.176,2.018,0.288,0.591,1.567,1.212,2.793,0.044,0.575,1.447,2.264,1.091,0.891,1.456,2.084,1.19,0.527,0.081,0.305,0.446,0.106,2.671,0.219
0.806,2.307,0.129,0.782,0.643,0.127,1.713,0.096,1.293,1.956,0.265,1.76,1.841,1.166,2.086,2.666,0.206,1.116,0.258,0.422,0.545,0.784,0.317,0.387,2.143,0.426,1.29,1.125,1.704,0.774,0.909,0.633,0.26,0.463,1.253,0.854,2.193,0.092,0.435,2.124,1.418,0.664,0.452,0.152,0.225,0.892,0.178,0.067,0.084,1.587,0.218,1.937,0.081,3.482,1.193,0.923,2.621,0.997,1.751,0.628
2.213,0.873,0.892,2.0,1.707,1.536,0.477,1.151,0.594,0.179,0.306,1.212,1.6,0.129,0.504,1.122,2.408,1.305,0.537,1.696,1.528,1.85,1.136,1.017,0.14,0.193,0.44,2.256,1.627,1.232,0.438,0.273,1.77,1.732,1.087,1.601,0.755,0.593,0.211,0.619,0.384,0.529,4.84,0.012,0.44,0.231,0.967,0.391,0.839,1.957,0.513,0.801,0.027,1.941,3.91,3.684,0.699,0.266,2.259,1.363
0.539,1.165,0.522,1.169,0.978,0.407,0.582,0.411,1.055,0.038,1.206,0.762,1.333,1.183,1.318,0.649,0.827,0.658,0.555,1.453,2.093,2.222,0.426,1.413,0.625,0.48,0.312,1.855,1.325,1.33,0.061,0.352,0.638,0.891,2.276,0.961,1.554,0.311,2.777,0.522,1.781,0.023,0.892,1.852,1.174,0.776,2.559,0.054,1.025,1.041,0.567,0.863,2.064,2.562,0.326,0.521,1.55,1.859,2.216,1.239
2.963,0.261,1.685,0.273,0.469,0.779,0.747,0.328,0.254,1.692,0.02,0.504,0.316,1.72,0.093,0.251,0.808,1.359,2.062,1.423,1.589,0.874,1.581,0.535,2.335,2.287,1.019,0.067,0.803,3.581,1.478,1.418,0.239,0.983,1.157,0.238,0.22,1.681,1.283,0.444,0.011,1.262,0.979,1.572,2.466,0.565,1.242,3.986,0.676,1.121,0.519,0.331,0.406,0.408,0.847,0.41,2.774,0.493,2.511,2.779
2.187,1.796,0.564,2.622,2.675,0.185,0.687,0.07,2.211,1.175,0.861,0.278,1.248,0.592,1.487,1.486,1.693,1.154,0.474,2.456,0.057,1.611,0.423,0.723,0.623,0.191,1.299,0.038,0.72,1.283,0.86,0.248,1.483,1.046,1.388,0.022,0.88,1.574,0.502,0.184,1.249,0.164,1.755,0.231,1.925,0.614,1.327,2.893,1.955,1.014,4.855,1.735,0.546,1.947,0.306,3.711,0.035,2.29,1.498,1.33
1.194,1.519,0.821,4.549,0.906,2.662,2.794,0.624,4.518,0.372,1.957,0.361,1.568,3.372,1.178,0.332,0.161,0.965,0.631,1.044,0.643,2.058,0.431,2.232,0.344,1.477,0.438,0.723,1.644,1.461,0.648,0.679,0.654,1.99,2.225,1.867,0.282,1.209,0.03,0.166,1.093,0.082,0.357,2.26,1.301,0.245,1.736,1.642,1.931,2.096,1.049,0.353,0.709,1.501,0.265,2.062,1.765,1.119,2.312,0.251
1.311,0.962,0.059,1.774,0.964,1.296,1.873,2.829,0.792,1.308,0.053,0.12,0.511,0.948,0.223,2.529,1.714,2.362,0.434,0.25,1.592,2.008,0.289,0.852,0.338,1.504,1.294,0.945,0.263,0.87,0.552,0.96,1.743,0.713,0.053,1.813,1.256,0.057,1.117,0.675,1.257,0.797,1.263,1.667,0.998,0.428,0.066,0.47,0.782,2.81,1.0,0.954,1.808,0.932,2.466,3.108,2.246,2.618,0.814,1.862
0.021,3.539,3.827,1.324,0.948,1.392,2.848,1.473,0.997,0.73,0.836,0.346,0.156,0.76,0.701,0.397,0.083,0.138,0.883,0.985,0.216,0.934,0.2,0.791,1.2,0.352,0.559,0.809,0.03,0.268,0.047,1.436,0.324,1.095,0.191,1.253,0.689,0.944,0.985,0.069,0.579,0.183,2.059,1.553,1.254,0.453,2.778,1.322,1.229,3.318,0.697,2.019,1.966,2.104,0.782,1.482,0.313,0.44,1.012,1.667
0.348,1.241,2.897,2.106,2.583,1.361,2.899,0.998,1.878,2.362,1.752,0.615,1.759,1.782,1.495,0.068,2.062,0.19,1.338,0.974,1.973,0.932,0.764,0.428,0.416,1.783,0.121,0.911,0.857,0.166,0.321,0.002,0.585,0.029,0.803,1.818,0.589,1.132,2.385,0.098,0.715,0.258,1.143,0.518,1.045,1.171,0.892,2.474,0.152,0.438,1.858,0.117,2.029,1.652,3.47,2.004,0.991,0.599,3.35,0.55
0.71,0.777,1.454,2.753,0.195,1.259,0.936,1.017,1.452,0.916,0.521,0.845,0.258,0.204,0.633,2.298,1.024,1.048,0.77,1.797,0.274,1.87,0.631,0.163,0.547,1.102,0.778,0.494,1.067,0.686,0.769,1.817,0.237,1.155,0.182,0.356,1.052,0.781,0.789,0.606,1.824,0.575,1.17,0.74,2.539,0.382,1.124,0.437,0.145,1.423,0.624,2.286,0.084,3.909,0.377,0.665,0.857,0.442,2.049,0.918
0.795,1.609,1.269,0.354,1.016,2.683,4.887,1.421,0.729,0.835,0.399,0.281,0.031,1.826,0.271,1.464,0.358,0.416,0.449,1.101,1.55,0.804,2.478,0.402,1.673,1.048,0.702,0.367,0.434,0.816,0.581,0.722,0.659,1.189,0.433,1.164,0.362,0.394,1.195,0.45,0.237,2.248,1.275,0.177,1.678,0.222,3.356,0.727,0.793,0.54,0.159,0.132,0.773,1.574,0.366,1.933,1.383,0.27,0.033,0.058
0.69,1.233,1.504,0.677,1.595,0.651,1.333,1.18,0.28,3.135,0.857,1.465,1.407,0.514,0.361,0.673,1.804,0.417,0.794,1.069,1.833,0.567,0.35,0.065,0.76,1.122,0.743,0.532,1.169,1.013,0.566,1.151,0.673,0.556,1.069,1.008,0.512,0.099,2.227,0.93,2.038,1.161,1.628,0.868,2.873,0.652,1.014,1.868,1.651,0.541,1.335,1.961,0.131,1.553,1.501,0.847,1.306,2.409,0.369,1.815
0.843,0.008,3.145,1.277,0.075,0.119,1.62,1.395,0.378,0.365,2.19,1.548,0.025,2.395,2.45,0.011,2.849,0.48,0.198,0.645,0.783,0.634,1.363,1.236,0.883,0.736,0.619,2.91,0.279,1.088,2.171,1.816,0.4,0.108,0.131,0.048,0.338,1.725,0.593,1.878,1.986,0.804,1.708,1.952,1.495,0.312,0.981,0.241,2.143,1.443,1.353,0.433,1.126,2.535,1.565,0.823,1.446,1.115,1.923,0.044
0.647,1.757,0.18,0.715,1.509,0.07,0.946,1.523,0.346,1.951,0.928,0.198,0.962,0.103,0.785,0.995,0.966,0.168,0.887,0.939,0.348,0.368,2.085,1.426,1.046,1.658,0.017,1.068,0.785,1.453,1.689,1.149,0.271,1.22,0.241,1.206,1.49,0.067,1.98,0.621,1.1,0.457,1.093,1.938,0.506,0.32,1.279,1.077,0.587,0.872,1.245,0.706,0.917,2.434,0.909,1.755,0.33,1.116,1.164,2.47
2.825,3.934,3.734,0.781,1.116,1.776,0.407,1.428,2.474,1.182,0.678,0.623,0.57,1.135,0.879,0.971,1.965,1.199,0.775,2.421,1.874,2.765,0.334,0.402,0.701,0.509,0.974,1.475,0.751,0.575,0.233,1.52,0.774,0.494,1.044,0.693,0.087,0.312,2.838,0.102,1.114,0.314,0.424,2.291,0.844,1.058,0.596,0.791,1.431,2.573,0.715,0.44,0.695,2.464,0.824,0.937,0.651,1.169,2.498,0.067
2.269,0.283,1.833,1.446,1.437,0.745,2.013,0.254,2.534,0.543,1.431,1.727,0.395,0.857,1.131,0.744,1.331,1.388,1.206,0.717,0.874,0.922,0.101,0.666,0.933,1.336,2.094,0.551,0.388,1.001,0.248,0.687,1.024,1.126,1.93,2.899,0.073,0.329,1.011,0.588,0.617,0.871,0.053,1.25,1.391,0.317,1.047,2.259,1.342,1.43,0.502,0.337,0.147,0.409,2.707,1.54,0.194,0.903,0.678,0.474
3.139,0.405,0.836,1.873,1.629,0.403,1.462,1.105,1.466,0.685,0.721,0.126,0.405,0.51,0.92,1.977,0.765,0.73,2.046,1.319,1.366,0.207,1.342,0.2,1.34,0.463,1.746,0.052,1.784,0.363,1.036,0.803,0.957,0.542,0.292,0.186,1.58,0.39,1.433,0.172,1.164,1.585,0.961,0.75,1.369,0.056,0.244,1.875,0.61,3.008,2.371,1.645,1.55,1.588,2.152,1.071,0.671,0.176,0.175,2.349
2.223,0.086,1.401,2.636,1.109,0.191,2.304,0.163,2.644,0.433,1.005,1.128,0.663,0.002,2.465,0.447,1.169,0.781,2.258,2.349,0.548,0.506,0.063,0.856,2.662,0.078,0.156,0.901,0.754,1.087,0.048,0.177,2.421,1.58,2.761,2.041,0.396,0.657,0.769,1.498,2.838,0.491,0.952,2.216,0.949,0.142,1.702,1.542,0.324,2.213,0.615,0.16,0.738,0.319,1.805,0.181,0.457,0.968,1.832,3.561
0.096,0.481,1.386,0.36,0.743,1.264,0.287,1.978,1.263,0.532,1.875,0.881,0.652,1.663,0.214,1.394,0.804,0.824,0.917,1.498,1.066,0.863,1.064,0.341,0.227,1.4,0.174,0.053,1.833,0.358,0.224,0.118,0.068,0.535,0.961,2.098,1.632,1.711,0.799,0.805,1.523,2.39,1.18,0.188,1.053,2.498,2.938,0.714,1.38,0.511,0.967,0.736,0.489,0.499,0.45,4.033,0.403,0.268,0.149,1.581
3.173,2.173,0.26,0.109,0.572,2.284,1.618,0.037,1.621,0.877,0.135,1.048,2.929,0.216,0.752,0.503,1.11,0.364,1.39,0.474,0.207,1.801,1.659,0.277,0.862,0.043,2.946,0.293,2.634,0.044,0.194,0.382,1.165,1.572,0.23,1.086,1.331,0.301,1.06,0.012,1.161,1.274,0.926,0.102,0.729,2.779,0.762,3.26,0.842,0.242,0.872,1.92,1.688,0.577,0.121,1.112,1.819,3.276,0.792,1.591
2.098,2.355,1.615,0.746,0.701,0.055,1.154,2.523,0.45,1.477,0.418,0.619,1.898,0.261,0.171,0.22,1.159,0.475,0.618,0.652,0.864,1.418,1.184,2.239,2.012,0.051,1.408,0.038,0.727,0.446,1.109,1.293,0.356,0.377,0.75,1.629,1.337,1.035,0.814,0.949,0.368,0.959,0.907,1.696,0.188,0.755,0.254,2.059,0.651,1.235,0.778,3.019,3.043,0.038,0.596,1.924,1.522,0.645,3.638,0.905
