@RELATION SyntheticControl

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0, 4.0, 5.0, 6.0}

@DATA
-1.307,1.293,-2.18,1.062,-1.069,-1.422,-0.012,1.319,0.132,-1.119,-0.419,-1.068,1.032,0.69,-0.782,1.357,1.568,1.995,0.991,-1.699,-0.04,0.527,1.018,1.08,-1.005,-1.578,-0.104,-0.33,-0.229,1.299,0.022,0.1,-1.613,1.172,-0.807,1.323,0.334,-0.33,-0.646,1.741,1.569,-1.055,0.875,-1.075,-0.488,-0.416,-0.272,-0.174,1.804,-0.411,-0.553,-0.051,-0.647,-1.316,0.526,0.749,-1.0,-1.67,0.643,2.654,1.0
0.659,0.255,-0.607,-2.13,1.603,-0.59,0.185,2.0,0.726,1.366,-1.808,1.342,-1.155,0.397,0.813,-0.012,0.994,1.196,1.861,0.834,1.802,-0.162,-0.757,-1.776,0.056,-2.68,0.379,0.066,-1.207,1.049,0.692,-1.57,0.023,-0.908,0.062,0.523,-1.118,0.937,-0.381,-0.586,0.488,-0.581,1.585,-0.103,0.506,-1.144,0.023,-0.461,-1.784,1.854,-1.482,-0.418,-0.982,-1.286,0.801,-1.302,0.959,-0.441,-1.699,-0.167,1.0
0.649,-2.964,0.232,-0.598,0.778,-0.703,-0.258,-0.473,0.369,-0.042,0.874,1.137,-1.429,1.045,-1.169,-1.445,-0.474,-0.643,1.14,-0.998,1.277,1.355,-1.614,-1.522,0.439,1.507,-0.697,-1.408,-0.215,0.648,1.955,0.593,1.584,1.346,-0.061,-1.139,1.227,1.318,0.173,0.405,0.848,0.219,0.011,-0.787,3.133,-1.602,-1.276,0.682,0.385,0.561,0.378,-1.287,-0.328,1.387,-1.032,0.742,-0.643,1.049,0.742,0.963,1.0
0.601,2.246,-0.538,0.584,-2.68,1.739,-0.046,-0.799,1.395,1.835,0.33,-1.333,-0.47,0.676,0.134,0.54,-2.444,-0.179,-0.198,0.868,-0.191,1.541,0.336,-0.115,-0.679,-0.167,-1.495,-0.308,-0.787,1.72,1.445,0.85,-0.26,0.728,1.193,1.23,-1.049,-1.844,-0.624,-1.478,-1.916,1.073,1.277,-0.397,0.066,0.191,2.434,-0.019,-1.457,-0.523,1.606,-0.431,-1.195,-0.316,1.235,1.307,0.389,0.133,-1.732,0.167,1.0
-0.898,0.026,0.033,2.074,0.902,-0.033,2.094,-1.319,0.971,-1.444,0.989,0.675,-1.224,0.805,0.377,0.269,-0.229,1.758,-1.795,1.376,-0.845,1.268,1.311,0.727,-0.789,-1.092,-0.614,-0.323,0.653,0.793,0.286,1.321,0.682,-1.331,-0.856,0.074,-1.751,1.512,1.528,1.926,-0.205,1.663,-1.16,1.538,-1.328,1.244,-0.559,-2.225,-1.329,-0.885,0.14,-0.411,-1.994,0.229,0.748,-1.43,1.427,-1.204,-2.867,1.034,1.0
1.037,1.521,0.972,0.26,1.406,-1.061,-2.01,-1.308,-0.323,-0.08,-1.387,2.159,-0.371,-1.418,0.882,0.421,-0.933,1.268,-1.619,-0.885,1.019,0.229,0.18,-0.278,-1.143,-0.65,-1.093,-0.032,-0.348,-1.123,-0.717,-0.455,-0.746,0.647,1.316,-1.531,0.46,0.225,-1.371,0.908,-1.979,-0.642,0.712,-1.759,1.269,-0.199,1.962,0.341,0.689,-0.144,-0.186,1.499,-1.444,1.899,-2.132,2.496,-0.315,0.018,-0.092,-0.977,1.0
-0.814,-2.594,-0.839,0.743,0.447,1.831,-0.116,0.176,1.216,0.183,0.673,-1.05,-0.373,1.264,-1.107,-0.107,-0.381,1.053,1.177,0.101,-0.49,-0.344,-1.701,2.517,-0.586,2.153,-1.802,-0.498,-1.507,0.662,1.408,1.202,-0.224,-1.121,-0.248,-1.432,-0.815,1.329,-1.263,-0.468,-0.898,-1.232,-0.884,-0.046,-0.421,-0.859,-0.612,0.163,0.342,1.189,2.042,0.117,-2.067,0.057,1.714,-0.286,-0.849,1.811,-0.331,0.736,1.0
-0.161,-0.064,-0.922,0.483,0.84,0.538,0.214,-0.731,-0.32,0.851,0.639,-0.638,1.388,-0.761,-1.475,-1.676,-1.678,0.522,-0.565,1.319,-0.407,2.462,-0.163,1.59,0.132,0.345,-1.644,0.287,-1.232,1.255,-1.335,2.07,0.598,-1.165,-1.516,0.552,-0.409,1.153,-0.547,-1.368,-0.401,1.202,0.979,-0.428,-0.698,0.811,0.884,1.483,0.379,0.459,-3.116,-0.628,-1.74,0.061,1.463,-0.851,0.736,1.117,-0.107,-0.959,1.0
0.752,2.304,1.42,-1.534,0.188,-0.377,2.828,1.366,0.364,4.705,1.235,-0.458,-0.162,-0.082,-0.197,-0.746,0.278,-0.357,-1.181,-0.073,0.425,2.069,-1.424,0.712,1.979,-1.149,-0.818,-0.709,-1.026,1.287,0.329,1.899,-0.75,1.26,-0.113,0.473,0.685,-1.022,1.368,0.526,-0.594,1.267,0.226,-0.878,-1.245,-0.75,0.035,-0.091,-0.441,0.754,-0.676,-1.694,-0.384,-2.455,0.936,-1.035,-0.332,-0.091,-2.424,1.687,1.0
0.511,0.051,0.132,0.715,1.402,0.739,1.594,-0.181,-0.648,-2.037,-1.04,-0.702,-0.284,-0.361,0.204,1.23,1.989,-0.2,0.256,0.268,-0.441,-1.26,-1.648,-1.965,-2.07,0.141,0.46,0.766,1.763,0.068,0.422,0.623,-0.978,-0.641,-0.922,-1.705,-1.227,-1.075,-0.469,0.399,0.298,-1.366,1.254,1.197,-0.286,-0.464,-1.458,-1.61,-1.013,-1.103,0.561,-0.788,0.917,1.208,0.576,1.678,1.01,0.038,-0.416,-1.233,2.0
-0.246,0.642,0.824,1.676,0.993,0.267,0.676,-0.021,-0.442,-0.86,-1.329,-0.696,-1.399,-0.585,-0.036,1.513,1.625,1.302,0.405,0.166,-1.186,-1.14,-1.239,-0.997,-0.92,-1.553,-0.701,-0.333,0.631,0.823,1.152,1.247,0.362,-0.855,-0.589,-1.335,-1.044,-1.754,-0.05,-0.899,0.124,-0.307,1.217,1.633,1.385,0.651,0.346,-0.689,-1.642,-2.201,-0.54,-1.603,-0.846,-1.184,0.897,1.817,1.167,0.959,0.545,-0.028,2.0
-0.403,1.456,1.572,-0.173,-0.178,-0.39,-0.095,0.057,-0.07,-1.069,0.266,0.092,1.834,0.748,1.412,0.594,-0.485,-0.955,-1.815,-1.304,-1.724,0.47,0.619,0.378,1.256,1.772,-0.836,0.612,-1.01,-1.787,-1.617,-0.629,0.033,1.256,1.782,1.753,0.129,0.416,-0.058,-0.689,-0.52,0.179,-0.135,0.657,0.327,0.925,1.007,0.134,-0.329,-1.582,-0.868,-1.711,-0.785,0.124,0.905,1.115,1.364,1.814,0.87,-0.314,2.0
0.262,1.089,0.393,1.203,1.054,0.226,0.113,1.179,-2.002,-1.205,-0.779,0.463,0.986,1.328,0.812,0.229,0.301,-1.031,-1.477,-1.552,-0.595,-0.769,0.273,1.6,1.58,0.808,0.04,0.038,-1.208,-1.488,-1.577,-0.525,0.128,1.005,1.206,0.938,0.852,0.618,-0.419,-1.113,-2.185,-1.425,0.203,2.892,0.846,1.58,2.477,1.233,-0.836,-0.945,-1.499,-2.528,-0.485,-0.765,0.205,1.027,0.993,1.322,0.786,-0.366,2.0
0.844,1.427,2.233,-0.551,1.084,-0.435,-0.217,-0.117,-1.787,-1.128,-0.206,0.411,0.987,1.138,1.316,0.818,-0.354,-0.959,-1.296,-0.787,-0.955,-1.562,-0.681,1.444,1.072,1.064,0.458,0.168,-1.308,-1.56,-2.271,-0.946,-0.126,1.069,1.345,0.872,1.867,0.367,-0.511,-0.72,-0.329,-1.808,-1.322,0.419,0.824,1.358,0.458,0.746,0.287,0.441,-2.657,-1.261,-1.39,-0.858,-0.467,-0.052,1.284,1.275,-0.339,-1.587,2.0
0.021,0.39,1.536,0.999,-0.557,1.969,0.628,-0.082,-1.538,-0.575,-1.671,-1.208,-1.135,-0.085,0.179,0.293,1.086,1.897,1.307,1.327,-2.874,-0.207,-0.015,-0.909,-1.554,-1.748,-1.617,-0.936,-0.683,0.572,1.279,1.388,0.562,1.129,0.83,1.264,-1.741,0.621,-1.634,-2.971,-1.375,0.339,-0.048,0.609,0.134,2.054,0.71,1.302,-0.279,-0.548,-0.984,-0.391,-1.245,-0.299,-1.238,-0.374,0.47,0.067,0.867,2.198,2.0
-0.234,0.676,0.939,0.89,1.799,1.221,1.495,1.2,-0.322,-0.212,-1.798,-1.603,-2.814,-1.327,0.3,-0.569,0.561,1.185,1.088,1.678,0.825,2.038,0.641,-1.526,0.079,-1.286,-0.85,-2.173,-1.23,-0.815,-0.471,0.189,0.776,1.774,2.322,0.208,1.159,-0.467,-0.03,-0.266,-1.331,-1.124,-0.2,-2.321,-0.109,0.175,0.775,1.464,1.65,2.639,2.04,0.22,0.17,0.015,-1.308,-1.241,0.264,1.701,-0.637,0.626,2.0
0.293,-1.034,1.57,1.081,2.146,1.358,0.064,-0.159,-0.406,-2.661,-1.651,-1.526,-1.203,-1.578,-0.334,0.893,0.522,0.16,1.516,0.307,0.742,0.076,-0.609,-0.287,-0.835,-1.736,-0.275,-0.678,-1.165,0.481,0.715,1.702,0.73,1.877,1.617,-0.794,-0.935,-1.121,-1.025,-1.858,-0.642,-0.941,0.194,0.503,0.88,0.15,2.063,0.525,1.198,0.087,-0.609,0.203,-0.54,-0.146,-0.593,-1.367,-0.221,0.589,0.631,1.162,2.0
-0.119,0.297,0.496,1.279,-0.214,1.461,-0.194,0.171,-1.35,-1.061,-2.401,-0.845,-1.364,-0.95,0.054,1.291,0.981,-0.22,1.369,0.471,-0.227,-0.468,0.146,-0.796,-1.119,-1.641,-2.027,0.242,0.469,0.516,1.351,1.659,0.763,-0.033,0.287,-0.148,-1.339,-1.382,-1.259,-0.319,-0.413,0.461,1.465,0.252,1.174,3.46,1.314,-0.885,-0.042,-0.663,-0.267,-1.002,-2.642,-1.337,0.118,0.33,0.281,1.207,0.328,1.141,2.0
1.371,-0.378,2.948,0.962,1.112,0.749,0.741,-0.846,-0.847,-1.873,-1.191,-2.343,-0.991,1.052,0.229,0.588,1.344,1.46,0.888,0.339,0.323,-0.731,-0.755,-0.288,-1.058,-1.457,-1.075,0.271,0.521,0.675,1.271,0.801,0.087,-0.296,0.612,-1.019,-0.841,-1.343,-0.694,-0.874,-0.426,-0.02,-0.489,1.392,1.487,0.335,0.696,0.261,-0.557,-0.582,0.08,-1.469,-2.777,-0.738,-0.37,0.966,1.817,0.462,0.916,0.974,2.0
-0.217,0.828,1.327,2.154,1.255,0.324,0.678,6.094,-1.444,-1.031,-1.564,-0.179,-2.41,-2.126,0.003,0.174,1.643,1.105,1.218,-0.044,0.653,-1.507,-1.763,-1.673,-0.742,-1.599,-0.102,0.044,0.574,0.814,1.266,1.526,1.617,0.115,0.724,-0.843,-0.77,-0.77,-1.653,-0.907,-0.468,0.422,0.786,0.613,2.53,1.953,0.157,-0.156,0.029,-1.164,-1.328,-3.606,0.019,-0.599,0.2,0.303,1.261,1.567,0.747,1.087,2.0
-0.686,0.426,1.387,0.956,1.474,0.23,-0.05,-0.195,-0.951,-0.824,-1.127,-1.22,-1.124,-0.064,0.32,0.976,1.031,0.727,1.003,1.772,-0.375,-0.863,-1.117,-2.235,-1.399,0.148,-0.414,0.036,-0.384,-0.248,1.315,0.552,1.229,0.883,-1.142,-1.732,-1.409,-0.98,-1.927,-0.693,0.849,-0.193,1.744,1.652,1.31,1.292,-0.145,-0.86,-1.029,-1.939,-1.146,-1.336,-0.775,-0.018,-1.168,0.902,1.206,1.651,1.691,1.5,2.0
0.354,0.877,0.959,2.389,0.653,1.291,0.157,-0.847,-0.495,-1.114,-1.011,-1.764,-1.87,-1.949,0.019,1.252,1.643,0.54,0.791,-0.066,0.926,-0.565,-0.832,-1.728,-0.447,-0.558,-0.494,-1.121,0.804,0.903,0.834,0.734,1.317,0.73,-0.255,-1.245,-1.141,-1.421,-0.089,-2.079,-0.296,1.502,1.281,1.557,1.339,1.498,0.511,-0.501,-1.558,-2.379,-0.316,-1.048,-0.39,-0.543,-0.615,1.175,1.344,0.774,-0.365,1.087,2.0
0.483,-0.522,0.66,1.386,0.466,0.884,0.209,-0.364,-0.759,0.556,-1.328,-1.284,-1.126,0.073,0.595,2.269,1.798,1.728,0.17,-0.38,-0.189,0.3,-1.56,-1.373,-1.439,-0.785,0.72,0.762,2.627,1.502,2.532,0.408,-0.471,-0.628,-0.678,-0.9,-1.852,-0.204,-0.319,-0.86,1.719,0.579,1.941,0.777,0.62,-0.014,-0.89,-1.005,-1.63,-1.804,-0.831,-0.403,0.2,0.488,1.372,1.426,0.548,0.745,-0.073,-2.955,2.0
-1.27,0.787,1.682,0.993,1.096,0.073,0.282,-1.867,-2.029,-1.328,-2.275,-0.442,0.68,1.343,0.595,1.537,0.686,-0.038,-0.205,-0.969,-2.088,-1.055,-0.507,-0.305,0.957,1.315,1.072,0.44,0.782,-0.142,-0.805,-1.635,-0.703,-0.577,-0.213,1.015,0.596,1.614,0.578,1.384,0.107,0.239,-0.635,-0.869,-1.531,-1.528,-0.656,0.945,1.265,1.728,1.191,0.324,-0.5,-0.453,-0.516,0.095,2.856,0.033,-1.501,0.642,2.0
0.478,0.807,1.413,2.392,0.43,0.533,-0.129,-0.868,0.321,-1.634,-1.263,-0.063,0.487,0.941,1.745,1.544,0.511,0.605,0.285,-0.546,0.432,-0.87,-0.746,-1.572,0.394,0.532,1.59,1.679,0.709,0.264,0.54,-1.569,-1.592,-1.558,-2.066,-0.148,-0.224,0.913,0.955,1.426,0.242,0.139,0.854,-0.72,-0.612,-2.08,-0.764,0.028,0.498,1.222,1.666,0.26,1.047,-0.118,0.395,-0.747,-1.043,0.205,-1.506,-1.142,2.0
0.193,1.592,0.802,1.133,1.733,0.23,0.658,1.32,-0.651,-1.169,-1.349,0.171,-1.636,-0.974,-0.655,0.96,0.86,0.563,0.923,-1.329,-0.41,-0.76,-1.448,-0.67,-3.409,-0.842,0.207,0.433,0.736,1.251,1.512,0.621,0.899,0.149,-0.338,-1.029,-1.316,-1.292,-1.832,1.932,-0.152,-1.103,2.309,1.108,0.802,0.855,-0.424,-0.618,-2.498,-1.781,0.861,-0.837,-0.824,0.232,0.634,1.293,1.497,1.565,0.733,-0.269,2.0
1.264,1.449,1.02,3.041,1.098,0.921,-0.149,-0.272,-1.351,-1.443,-0.984,0.063,-1.921,0.349,1.104,0.317,0.928,-0.277,0.081,-1.608,-1.274,-1.113,-1.392,-0.319,0.298,1.333,2.119,0.638,1.409,-0.042,0.044,-1.029,-1.717,-0.585,-0.871,-1.215,0.696,0.387,1.337,1.269,0.373,0.318,0.437,-1.117,-0.936,-1.928,-0.536,-0.988,0.077,0.168,2.093,1.754,0.834,-0.067,-0.172,-1.517,-1.245,-2.081,-0.249,0.242,2.0
-0.519,2.103,1.201,1.459,1.33,-0.086,-0.524,-1.842,-1.566,-0.915,-1.178,1.017,0.971,1.765,0.868,0.722,0.062,-0.506,-1.217,-0.089,-0.033,-0.593,-0.057,1.281,1.112,2.159,-0.008,-1.03,-0.955,-1.099,-0.864,-0.785,0.029,0.921,1.278,1.271,1.193,-0.553,-0.835,-1.314,-0.001,-0.267,-0.495,0.419,0.515,1.184,0.051,-0.709,-0.146,-1.265,-1.156,-2.765,-1.443,-1.391,0.276,2.844,0.835,0.415,1.989,-0.873,2.0
0.399,0.572,1.036,1.083,1.934,1.188,0.848,-0.364,-0.987,-0.315,-1.677,-1.082,-0.398,0.38,1.721,0.333,1.151,1.294,0.865,0.354,0.773,-0.904,-0.388,-0.293,-0.99,-1.813,-1.0,-0.062,-0.458,0.493,1.305,2.079,0.952,1.458,0.135,0.073,0.971,-0.36,0.983,-1.055,1.003,-0.403,-0.725,-0.241,0.311,0.706,-0.679,0.315,-0.464,0.4,-0.037,-1.371,-1.741,-2.223,-1.529,1.831,-0.705,-0.883,1.444,1.663,2.0
0.275,0.682,2.174,1.406,0.519,0.365,-0.703,-1.134,-1.2,-1.526,-0.648,0.207,1.355,0.539,1.455,0.666,-0.038,-0.506,-0.965,-0.448,-0.979,-0.236,0.486,0.578,2.969,1.456,0.865,-0.396,-1.153,-1.736,-0.995,-0.14,0.059,0.813,2.484,0.773,1.335,0.384,-1.047,-1.455,-1.537,-1.289,-0.017,-0.3,0.908,1.25,0.995,-0.197,-0.453,-1.329,-0.703,-1.066,-0.613,-0.603,0.838,1.769,1.259,0.796,-0.514,-0.978,2.0
-0.166,0.838,0.368,1.059,1.197,0.81,-0.205,-1.627,0.013,-0.859,-1.378,-1.103,0.354,2.498,0.512,1.475,0.239,1.324,0.114,-0.595,-2.203,-0.383,-0.862,-0.274,-1.085,1.383,1.296,1.52,0.704,1.312,1.015,-0.552,-0.679,-1.834,-1.337,-1.572,-1.041,-0.533,-0.074,0.356,0.585,1.287,0.538,0.312,-0.666,-0.676,-0.912,-1.236,-0.583,-1.778,0.507,0.788,1.095,0.88,0.081,1.078,-1.233,-0.244,-0.605,-1.394,2.0
0.225,0.778,0.759,0.776,3.717,-0.398,-0.765,-1.48,-0.859,-1.469,-0.63,0.315,3.419,1.188,1.503,0.822,-0.496,-1.061,-1.873,-0.829,-0.555,0.247,0.888,1.052,0.492,-0.682,-0.197,-1.208,-2.261,-1.08,-0.73,0.216,1.085,0.759,0.776,-0.002,-1.103,-0.979,-1.261,-1.29,-0.475,1.448,2.06,0.971,2.722,0.559,0.925,-0.142,-1.148,-0.856,-1.294,-0.696,-0.304,1.845,4.27,0.827,1.429,0.387,-0.681,-1.657,2.0
0.582,-1.114,1.26,1.079,1.021,2.094,0.643,-1.161,-2.182,-0.869,-1.04,-1.104,-0.104,0.705,1.209,1.908,1.102,0.663,1.625,-0.428,-1.13,-1.351,-1.831,-1.524,-0.491,0.633,0.403,1.1,1.367,0.85,0.865,1.878,-0.915,-0.352,-0.785,-1.792,-1.078,-1.456,-0.219,0.051,1.045,1.09,1.436,0.982,0.165,-0.158,-1.042,-1.565,-1.707,-0.678,-0.802,-0.746,1.402,0.732,0.949,0.68,-0.709,0.273,-0.132,-1.08,2.0
0.479,0.803,0.477,2.819,0.842,0.432,0.375,-1.851,0.328,-1.626,-1.147,-0.602,-0.265,0.802,1.073,0.966,0.389,1.507,0.349,0.732,-1.11,-1.421,-1.422,-0.991,-0.272,0.009,2.508,1.402,1.076,0.539,0.575,0.413,-1.369,-1.181,-1.292,-1.434,-2.505,0.351,0.44,1.025,0.539,2.692,0.751,0.07,-0.84,-0.747,-0.724,-1.263,-1.401,0.022,1.474,0.536,1.862,1.346,0.388,0.802,-0.87,-1.384,-1.667,-1.284,2.0
0.537,0.798,1.861,0.526,2.582,-0.065,0.868,0.174,-0.407,-0.558,-0.842,-1.068,-0.295,-1.089,1.503,1.26,1.739,0.246,0.089,-0.027,-2.382,-1.525,-0.151,-0.674,-0.779,1.165,-0.682,0.854,1.121,1.403,-0.195,0.342,-0.833,-1.271,-0.8,-0.758,-0.535,0.082,0.754,0.793,1.308,-0.037,0.63,0.378,-0.295,-1.656,-1.288,-0.499,-0.943,-0.798,0.826,2.813,2.55,0.953,0.28,0.429,-1.084,-1.488,-1.737,-1.62,2.0
-0.797,0.386,0.654,1.022,0.574,0.106,-0.32,-0.446,-2.6,-2.13,-0.761,0.367,0.111,1.535,0.586,0.954,0.552,-0.916,-0.42,-1.174,-1.246,-0.738,-0.012,1.804,0.862,1.267,1.665,0.243,-0.418,-1.543,-1.733,-0.555,-1.286,-1.22,-0.403,1.652,1.553,0.672,0.145,-1.617,-1.034,-0.848,-0.88,-0.665,-0.173,-0.082,1.192,1.993,0.704,0.801,0.578,-0.058,-1.838,-1.846,-1.197,-0.016,1.396,0.767,1.043,1.045,2.0
0.62,1.127,1.785,1.566,1.34,0.562,1.226,3.607,-0.462,-1.311,-0.947,-2.733,-1.51,-0.505,-0.446,0.247,2.336,2.906,0.561,1.35,1.797,0.338,0.769,-0.802,-1.355,-1.797,-1.542,-1.116,-1.306,-0.188,-1.418,0.673,0.618,1.401,1.055,1.387,1.206,0.549,-0.67,-0.747,-0.842,-1.716,-1.297,-1.207,-1.18,0.808,1.297,-0.685,1.92,1.458,0.78,-0.053,-1.329,-0.989,-2.107,-0.539,-2.032,-0.009,-0.255,0.235,2.0
-0.686,5.542,0.86,3.503,1.171,1.196,0.885,-0.347,-0.633,-0.984,-0.945,-0.438,-0.286,-0.151,0.362,-0.15,1.388,1.665,1.429,0.613,-0.123,-1.04,-1.39,-1.947,-1.67,-1.698,-1.441,-0.854,0.111,0.349,1.365,1.118,0.885,0.84,0.941,0.159,-0.431,-1.583,-1.12,-1.299,-0.426,-0.466,0.225,-0.403,1.116,1.002,0.011,0.141,-0.177,-0.676,0.443,-1.254,-1.115,-1.402,-0.73,-0.083,0.933,0.696,1.223,1.187,2.0
-0.156,0.972,1.118,1.252,1.621,-0.28,-1.397,-0.995,-1.246,-0.585,-0.151,1.041,0.91,0.438,3.383,2.303,-0.041,-0.464,-1.178,-1.216,-1.151,-1.225,-0.066,0.273,2.859,0.791,0.788,0.001,0.695,-0.872,-0.227,-0.323,-0.101,-0.193,0.177,0.549,2.611,1.244,0.229,-0.189,-0.845,-1.744,-0.706,-0.083,0.546,1.453,1.019,0.972,1.048,0.085,-0.786,-2.253,-2.001,0.358,-1.067,-0.085,1.522,0.983,1.108,1.357,2.0
0.206,0.818,1.222,1.017,0.258,2.037,0.542,-1.127,0.152,-0.744,-1.818,-1.215,0.119,-0.3,-0.249,0.918,1.922,1.397,1.128,0.849,1.468,-0.992,-0.232,0.279,-1.177,-0.632,-0.311,-0.674,0.927,-0.05,0.535,2.136,0.65,0.158,-0.09,-0.146,-0.192,-2.084,-0.809,-0.902,-1.486,-1.797,-0.111,0.14,1.652,0.83,0.747,0.776,-0.401,-1.579,-1.441,-1.166,-1.795,-1.245,-2.596,0.347,0.019,-0.128,1.843,0.862,2.0
-0.2,0.546,1.746,0.263,0.311,-0.262,-0.953,-1.8,-0.637,-1.346,-0.547,1.208,1.361,1.003,0.459,-0.489,0.075,-1.186,-0.787,-0.858,0.373,0.053,1.235,1.355,0.76,0.966,0.041,-1.496,-0.97,0.049,-1.019,-0.229,0.607,1.032,0.541,0.861,0.226,-0.43,-0.717,-0.843,0.477,0.016,0.567,1.194,0.223,1.367,-0.234,-1.166,-0.294,-0.559,-1.716,-0.347,-0.506,0.62,1.294,1.193,-0.621,-1.138,-2.238,-0.785,2.0
1.336,0.551,0.45,1.772,1.134,-0.006,0.861,0.369,-0.481,-1.791,-1.749,-1.279,-0.652,-0.753,0.588,1.094,2.046,0.841,0.975,0.034,-0.334,-0.095,-0.862,-1.884,0.152,-1.157,-0.658,0.301,0.929,0.198,1.882,1.335,1.071,0.033,-2.203,-0.353,-1.358,0.332,-0.706,-0.686,0.357,0.604,0.413,1.425,0.249,0.477,-0.363,-3.4,-1.521,-1.059,-1.169,-1.149,-1.23,-0.099,0.639,1.345,0.542,1.488,0.208,2.063,2.0
-0.494,-0.488,1.824,2.24,3.115,0.649,-0.983,0.278,-1.6,-2.092,-1.919,-1.213,-0.14,0.578,0.772,0.978,1.418,1.473,0.498,-0.854,-1.187,-0.379,-0.338,-1.802,-0.774,-0.455,0.381,0.534,1.836,0.861,0.318,0.056,-2.064,-1.744,-0.786,-0.688,-0.559,-0.785,-0.266,0.678,0.296,1.578,-0.936,0.528,-1.371,-0.758,-0.748,0.359,-1.45,-1.653,-5.041,0.904,0.835,2.278,0.487,0.907,0.014,1.134,-0.419,0.035,2.0
-1.143,1.975,0.527,1.422,1.148,0.88,-1.1,-1.007,-1.471,-1.173,0.409,0.187,1.723,0.508,2.041,0.039,0.396,-1.054,-1.87,-1.267,-1.331,-2.345,0.002,0.923,0.409,1.621,1.06,-0.524,0.463,-3.085,-1.906,-0.518,0.577,-0.936,0.666,1.255,0.971,-0.315,0.235,-1.661,-0.667,-1.206,-1.281,1.871,-0.682,1.541,2.644,-0.466,0.193,-1.137,0.232,-1.294,-0.769,0.774,-0.418,0.709,2.084,0.162,1.501,0.065,2.0
1.293,0.577,0.947,1.418,0.309,0.963,-0.901,-0.696,-1.784,-1.238,-1.566,-0.091,0.611,1.345,1.492,-0.345,2.097,0.018,-0.067,-0.936,-1.531,-2.006,-0.666,-0.646,0.103,0.574,0.635,1.355,0.981,0.388,-0.607,-0.625,-1.29,-1.182,-0.318,-0.44,0.817,1.372,1.587,1.34,1.506,0.05,-1.984,-1.285,-0.976,-0.714,0.083,0.594,0.757,2.911,0.437,1.008,0.307,-1.437,-1.139,-1.534,-1.176,-0.724,-0.433,0.621,2.0
-0.092,0.535,3.737,1.309,2.268,0.344,1.921,0.789,-1.894,-1.061,0.377,0.088,0.12,1.171,1.519,1.65,0.855,-0.113,-1.305,-1.546,-0.891,-1.335,-0.653,0.925,1.254,0.664,0.661,0.324,0.798,-0.357,-0.55,-1.627,-1.864,-2.1,-0.203,-0.308,0.154,1.204,1.456,0.381,-0.209,-0.449,-1.143,-0.201,-1.706,-1.177,-0.633,0.329,2.365,0.987,0.886,0.548,1.307,-0.977,-1.041,-0.852,-0.85,-0.429,0.678,1.66,2.0
