@RELATION SyntheticControl

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC

@DATA
3.822,4.047,1.227,1.767,2.508,0.368,1.344,0.197,0.25,0.077,0.406,0.498,2.543,1.973,1.154,1.178,0.564,0.361,0.393,0.496,0.994,0.34,2.162,2.882,0.258,1.517,0.497,0.113,0.535,0.181,0.783,0.368,0.033,0.481,0.509,0.186,1.136,1.438,1.05,1.838,0.604,0.17,0.278,0.09,0.071,0.675,0.378,0.66,1.074,0.46,1.041,2.182,0.986,2.583,2.094,0.963,0.859,0.652,0.259,0.958
0.273,0.052,0.931,0.097,0.484,0.985,0.619,1.267,1.834,1.824,0.022,1.295,0.323,1.152,1.782,0.294,0.407,0.166,1.928,0.366,0.57,2.013,2.213,0.116,0.539,0.942,0.503,0.787,0.498,0.02,0.183,3.129,0.596,0.724,0.841,0.646,0.177,0.947,0.359,0.427,0.543,0.098,0.48,1.677,1.234,0.984,0.017,0.599,1.047,0.777,2.219,0.532,1.68,1.392,1.204,1.871,1.06,0.586,0.183,0.562
1.018,1.18,1.838,0.918,1.35,0.902,1.767,1.295,1.119,4.536,1.504,0.033,0.987,0.075,0.722,0.857,1.708,1.814,0.47,0.274,0.728,0.705,0.541,0.904,0.721,1.137,1.266,0.93,0.329,1.632,0.224,0.771,0.22,0.959,1.009,0.398,0.102,1.83,2.168,0.093,1.772,0.178,0.859,0.834,0.009,1.003,0.678,2.519,0.796,0.154,1.46,0.564,0.583,2.117,0.74,2.307,0.012,0.728,1.777,0.925
0.551,0.676,3.526,1.452,1.99,0.498,4.233,0.929,0.708,1.282,1.264,0.308,1.583,1.655,1.919,0.269,1.335,1.488,0.57,0.768,0.478,0.911,0.865,0.674,0.682,0.484,0.005,1.483,1.26,2.051,0.421,2.091,1.074,0.131,1.034,0.99,0.311,0.197,1.896,0.11,1.264,2.603,0.632,0.293,0.27,0.148,0.268,0.056,0.584,0.475,2.119,0.072,0.709,0.378,0.805,0.428,0.2,0.564,0.787,0.969
1.244,0.532,0.259,0.331,1.648,0.058,0.441,2.347,0.589,0.589,0.988,0.534,2.477,0.75,0.32,0.312,0.104,0.361,0.141,0.691,1.354,0.75,0.595,1.757,1.324,0.33,0.247,1.196,0.831,0.83,0.095,0.912,0.741,0.112,1.212,0.701,0.779,0.988,1.251,1.281,0.229,1.434,0.032,0.654,0.107,0.68,1.081,0.741,0.741,1.151,2.778,0.076,1.387,1.53,1.303,3.669,1.29,2.527,0.763,1.278
0.931,2.026,0.504,1.87,1.263,1.135,0.865,1.584,1.468,0.02,1.115,0.253,1.671,1.592,0.857,1.646,0.987,1.402,0.394,0.42,1.349,0.695,0.727,0.545,0.276,0.303,1.835,1.181,0.239,0.066,1.103,1.07,0.896,0.023,0.336,3.2,0.476,0.09,0.186,0.879,1.968,1.475,3.032,0.602,0.213,0.415,2.116,0.309,0.535,0.587,1.955,2.828,0.042,2.416,0.863,1.242,0.426,4.647,1.038,0.522
3.066,0.19,1.582,0.157,0.327,0.362,0.965,2.745,0.901,0.652,0.622,0.047,0.97,1.172,1.023,0.237,0.183,0.455,1.128,0.42,0.043,0.701,1.585,0.223,0.17,0.429,1.097,0.208,0.008,0.095,0.308,1.961,0.985,1.151,0.718,0.818,0.208,0.242,0.531,0.247,1.867,0.535,1.465,2.063,0.092,0.167,1.095,0.893,0.75,0.964,0.959,2.31,0.51,1.012,0.124,0.26,0.881,0.699,0.939,0.058
2.73,0.965,1.628,1.346,0.764,1.31,0.401,0.953,0.408,0.059,0.81,0.77,0.795,0.152,0.364,0.53,0.439,0.337,1.893,1.034,0.998,1.205,0.722,0.621,1.583,0.921,0.708,1.185,1.158,0.141,1.597,0.947,0.312,0.891,1.239,1.42,0.353,2.009,0.472,0.613,0.503,0.296,0.044,0.894,0.12,0.542,2.804,1.145,0.138,1.167,2.108,0.332,0.211,0.875,0.008,0.822,1.372,1.28,1.699,0.768
2.114,1.039,0.508,0.988,1.756,2.322,0.116,1.432,0.573,1.294,1.13,0.631,0.256,0.717,0.323,0.556,0.29,0.57,0.502,2.176,2.518,1.082,1.11,0.328,0.353,1.302,1.319,0.478,0.711,0.209,0.794,1.018,1.106,1.045,0.02,1.017,1.515,1.83,1.737,1.637,0.72,0.62,0.582,0.723,1.058,2.33,3.808,1.292,2.151,0.38,1.104,1.482,0.088,2.53,0.732,0.372,0.826,0.859,0.15,0.929
1.507,2.329,3.693,0.063,1.397,2.09,1.032,0.793,0.995,0.261,0.552,0.234,1.792,0.458,0.752,0.578,0.049,0.283,0.706,0.678,0.5,2.082,0.328,1.933,0.341,0.657,0.771,1.848,0.492,1.321,0.157,0.456,0.559,0.676,1.89,0.703,0.273,1.333,1.306,0.58,0.425,1.158,1.65,1.143,1.985,0.666,1.92,2.813,2.471,1.882,1.723,0.21,0.897,1.012,3.358,0.601,2.819,1.971,0.989,2.935
0.212,1.623,0.677,0.087,0.533,0.901,0.168,1.363,1.458,0.852,0.105,0.079,1.284,1.006,0.139,0.254,3.04,1.833,1.076,0.919,0.339,1.458,0.258,0.774,0.314,0.37,0.644,0.193,1.631,0.255,0.541,0.185,0.016,0.399,1.787,1.088,0.578,0.367,0.152,0.004,0.475,1.813,0.434,1.247,0.91,0.394,1.67,0.43,0.35,0.674,0.654,0.91,0.686,0.969,2.018,0.661,0.173,0.267,0.844,1.972
1.061,2.33,0.893,2.45,1.74,1.622,0.014,0.409,0.778,1.914,2.103,0.323,0.239,1.313,1.322,0.029,0.546,2.033,0.532,0.112,0.411,0.277,1.996,2.173,0.365,0.965,1.518,1.79,1.069,0.935,0.751,1.278,0.728,0.429,1.544,2.415,0.759,0.912,0.736,0.955,0.189,0.951,0.254,0.992,0.63,2.158,0.172,0.584,0.547,0.665,0.831,0.469,1.715,0.738,0.88,0.913,0.764,1.491,0.404,0.19
1.821,1.077,2.412,1.133,0.331,0.292,0.402,2.917,1.116,0.322,1.028,1.73,0.699,2.416,0.167,1.019,0.065,1.164,0.665,0.725,1.118,0.305,0.355,1.583,0.348,1.463,0.841,0.295,0.156,0.633,1.358,2.285,0.206,0.319,1.192,0.991,1.285,0.97,0.318,0.505,0.543,0.106,2.525,0.247,0.153,2.63,0.696,0.022,0.669,0.311,2.573,1.203,1.494,1.106,1.392,0.912,1.022,0.881,1.766,0.227
0.673,1.29,0.364,1.642,1.769,1.183,1.196,3.431,2.038,1.418,0.983,0.869,1.74,3.656,0.976,0.737,0.511,0.56,0.089,0.906,0.341,0.463,0.346,0.745,0.293,2.597,0.862,1.057,0.875,0.815,0.859,0.975,1.405,0.429,0.341,1.333,2.408,0.975,0.961,0.951,0.393,0.415,0.875,0.246,1.794,1.433,0.142,1.671,0.244,1.03,0.093,1.242,1.738,0.71,0.31,1.253,0.087,1.731,1.76,2.161
0.878,0.652,0.661,0.442,1.293,1.485,0.299,0.595,0.15,0.987,0.137,0.634,0.688,0.552,0.096,0.359,0.208,1.309,0.31,2.711,1.305,0.471,0.586,0.532,0.843,1.948,0.421,0.561,1.296,2.049,1.031,0.41,0.66,1.732,1.396,2.609,1.175,0.802,1.408,1.14,1.914,1.842,1.705,0.744,0.081,0.54,0.186,0.081,0.415,0.28,1.574,0.395,2.316,0.421,2.398,0.377,3.408,1.835,1.459,2.572
1.241,0.767,1.326,1.403,1.716,1.634,0.061,2.197,0.921,0.478,1.101,0.477,1.101,2.292,1.419,0.241,1.539,1.329,0.568,0.64,1.076,0.47,0.805,0.995,0.848,0.227,0.116,1.609,0.969,0.501,0.308,1.344,1.192,1.493,0.287,0.593,0.326,0.415,0.796,1.354,0.845,1.025,0.317,1.136,0.684,0.003,0.355,0.909,1.612,0.878,1.697,1.364,0.806,0.396,0.872,1.791,0.863,0.039,3.748,2.179
0.974,0.988,0.947,1.112,0.389,0.913,0.76,1.002,1.011,2.673,0.78,0.58,0.081,0.944,1.387,0.892,0.012,1.096,0.002,0.195,0.47,0.825,0.833,0.252,0.675,1.311,0.327,0.119,1.069,1.955,0.854,0.081,1.604,0.088,0.914,1.177,0.705,1.068,0.856,1.588,1.317,0.518,1.556,0.505,1.043,0.397,0.467,0.707,0.123,1.284,1.053,0.591,1.024,0.971,0.357,2.201,0.195,0.6,0.327,3.212
2.506,1.876,0.635,1.006,0.254,0.499,0.03,0.513,0.53,0.502,1.75,1.58,0.233,1.004,0.017,0.481,0.464,1.606,0.348,1.821,1.253,0.38,0.076,1.333,2.217,1.309,0.137,0.649,0.673,0.355,0.012,0.371,0.246,0.933,0.817,0.352,1.254,0.508,0.244,0.61,0.867,0.671,0.095,0.148,0.168,1.031,0.72,0.017,0.637,0.475,0.658,0.658,0.1,1.728,1.658,1.423,3.142,0.914,2.512,0.424
0.404,0.736,0.61,1.438,0.853,1.584,0.485,0.942,2.249,0.703,1.599,0.43,0.114,0.419,0.332,1.769,1.205,0.114,0.674,1.957,2.082,0.494,0.245,0.545,0.485,0.754,0.578,0.237,0.044,0.376,1.068,0.86,0.621,1.431,0.919,0.459,1.636,0.72,0.171,0.966,0.728,0.196,1.721,0.358,0.259,1.219,0.028,0.22,1.038,0.473,1.01,1.892,0.886,0.329,0.379,1.028,0.429,1.541,0.53,1.019
1.819,1.663,0.215,2.759,0.453,0.987,1.712,1.327,0.623,1.024,0.064,1.648,1.255,1.413,0.81,0.888,0.947,1.231,0.476,1.208,1.341,0.382,0.502,0.893,2.508,0.499,0.114,0.917,0.573,0.034,0.584,1.157,0.34,0.245,0.668,0.441,1.057,0.675,0.676,1.872,1.704,1.22,1.995,1.032,0.791,1.882,1.727,0.115,2.501,1.732,3.014,0.866,0.097,0.343,1.416,1.278,1.284,0.188,0.397,0.21
3.114,1.071,1.425,2.301,0.685,0.488,0.277,0.719,0.786,0.737,0.1,0.434,2.218,0.447,0.748,2.105,0.941,0.878,0.141,0.778,0.417,0.488,1.252,0.752,0.915,1.961,0.662,0.256,1.008,0.461,0.1,0.548,1.182,0.367,0.304,0.567,2.344,0.179,0.429,0.987,2.154,0.376,0.388,0.097,0.383,1.365,0.509,1.861,1.058,1.121,0.378,0.783,2.52,0.647,0.457,2.943,0.447,0.519,1.102,0.553
0.103,1.4,2.892,0.229,0.009,0.659,1.496,1.264,2.137,0.817,0.471,1.375,1.828,0.76,0.295,0.56,0.275,0.995,0.666,1.374,1.283,0.601,1.643,1.041,1.322,0.532,0.311,2.127,1.367,0.653,0.84,0.22,1.492,2.089,0.058,0.388,0.139,0.922,0.664,1.958,1.802,1.868,0.918,0.311,0.777,0.681,1.929,1.744,0.232,0.764,1.405,3.316,1.564,2.003,1.025,2.402,1.215,0.234,1.262,0.103
0.498,0.857,1.714,0.003,0.071,2.721,0.981,1.83,1.254,0.95,0.627,0.867,1.046,1.071,2.01,0.231,0.351,0.361,1.055,0.5,0.643,1.322,0.056,0.223,0.149,0.577,0.281,0.866,0.054,0.81,0.448,0.506,0.971,0.839,1.135,0.519,0.984,1.247,1.664,0.921,1.936,0.822,1.585,0.199,0.461,0.41,2.148,1.011,1.304,1.856,0.173,0.534,0.937,0.813,0.069,2.798,0.058,1.722,0.333,0.469
1.482,1.512,2.941,0.463,0.178,1.292,0.798,1.213,1.683,0.164,0.542,0.119,0.049,0.834,0.266,2.745,0.649,0.451,0.237,0.959,0.272,0.662,0.932,1.746,2.414,1.306,0.892,0.736,0.131,0.526,0.95,0.76,0.358,0.439,1.592,1.165,1.392,0.559,0.722,0.444,0.794,1.007,1.025,0.381,0.161,1.028,0.067,0.596,0.42,0.084,1.419,0.578,0.514,1.559,0.298,0.984,1.234,0.406,1.252,0.381
0.521,1.287,1.133,1.389,0.624,1.139,2.547,1.435,1.647,3.293,2.926,1.026,0.174,1.973,1.214,0.101,0.877,0.169,0.186,0.405,1.157,1.169,0.723,0.713,0.93,1.876,0.686,0.287,1.359,0.892,0.282,0.649,1.244,0.221,0.966,0.682,0.334,0.276,2.512,1.339,3.553,0.939,1.636,0.158,1.429,0.365,2.518,1.203,0.48,1.929,0.614,0.429,1.603,0.663,1.097,1.381,0.955,2.264,1.522,0.125
3.733,0.191,0.112,0.262,2.604,0.305,1.495,0.151,1.376,0.719,0.21,0.611,3.12,1.523,0.269,0.341,0.418,0.827,0.886,0.428,0.807,0.873,0.41,0.754,1.954,1.466,2.052,0.356,1.849,0.257,0.064,0.644,0.413,0.007,0.242,0.416,1.652,0.045,1.243,0.635,0.93,1.956,1.602,0.408,1.679,0.412,0.195,0.925,1.921,0.832,1.509,1.912,0.054,1.957,2.4,0.365,0.374,1.503,2.502,0.525
0.77,1.911,0.564,0.614,1.352,1.586,0.131,0.909,0.98,3.631,0.129,1.281,0.126,1.316,0.851,1.273,0.557,0.035,1.089,0.696,0.593,1.06,0.31,0.175,0.325,1.145,1.213,1.253,0.582,0.329,0.204,2.388,1.528,0.009,0.507,0.537,0.681,1.529,1.545,0.392,1.734,0.853,0.743,0.658,1.265,0.915,1.025,0.922,0.006,0.041,0.029,0.433,1.685,0.12,0.44,1.014,2.337,0.878,1.607,1.081
0.602,0.118,0.499,2.223,1.732,1.624,0.149,1.357,1.771,2.846,0.148,1.461,2.29,0.281,1.067,0.751,1.766,0.275,1.457,1.927,0.424,0.08,0.604,1.163,0.915,0.69,2.038,1.526,0.246,0.301,1.739,1.722,1.362,0.18,0.455,2.228,2.386,0.524,0.15,0.485,0.594,1.063,0.185,0.459,0.174,2.174,0.388,0.233,0.919,0.949,1.997,2.118,0.601,2.067,1.054,1.854,0.505,0.182,0.43,0.121
1.272,0.123,2.207,0.951,0.856,0.85,0.876,1.991,1.367,0.332,0.182,2.279,0.951,1.535,1.278,1.756,1.522,0.141,1.005,0.112,1.468,0.478,1.735,1.752,0.114,3.048,0.966,0.147,0.239,0.286,0.866,0.144,0.106,0.6,0.141,0.617,1.455,0.205,0.536,0.815,2.455,0.974,0.831,0.212,1.588,0.257,1.308,1.066,0.164,0.736,0.203,0.837,2.348,0.806,0.686,1.674,0.582,0.687,0.597,0.76
1.452,0.425,0.967,0.509,0.547,0.681,0.403,0.83,2.384,0.841,0.606,2.035,0.421,0.969,1.758,0.264,0.363,4.041,0.296,1.801,0.239,0.807,0.928,1.428,1.1,0.476,0.919,0.54,0.487,0.801,0.122,1.357,0.369,2.288,0.7,0.385,1.868,1.774,0.508,1.19,0.067,0.127,0.155,0.719,0.864,0.894,0.315,1.078,2.166,0.896,1.753,0.711,0.265,2.313,0.115,0.541,1.031,0.948,0.181,1.737
1.075,1.383,0.793,0.003,0.426,1.281,2.043,2.402,0.496,1.651,0.006,1.233,0.018,0.725,0.247,0.108,2.3,1.538,1.329,0.261,2.364,0.258,2.065,0.21,0.18,0.293,0.2,0.104,0.834,0.493,1.275,2.024,0.079,1.182,0.419,0.5,1.028,0.9,0.43,0.838,2.073,1.64,0.581,0.78,1.533,0.249,1.17,2.179,1.367,0.34,0.579,2.631,2.19,1.0,0.914,0.617,1.853,1.139,0.885,0.746
1.56,3.864,2.262,2.159,0.268,1.578,0.225,0.776,0.965,0.017,0.246,1.908,2.59,0.259,1.431,0.808,0.099,0.2,0.415,0.243,0.651,0.97,1.25,0.487,0.189,0.545,1.136,0.126,0.163,0.188,0.562,0.194,0.244,0.247,0.636,1.05,0.883,1.008,1.73,0.247,0.507,1.343,1.039,2.394,0.038,0.493,1.24,1.941,0.935,0.764,1.248,1.786,1.02,0.451,0.069,0.261,0.382,0.091,2.289,0.188
0.691,1.977,0.111,0.671,0.551,0.109,1.468,0.082,1.108,1.676,0.227,1.509,1.578,1.0,1.788,2.285,0.177,0.956,0.221,0.361,0.467,0.672,0.271,0.332,1.837,0.365,1.106,0.964,1.461,0.664,0.779,0.542,0.223,0.397,1.074,0.732,1.88,0.079,0.373,1.821,1.215,0.569,0.388,0.131,0.193,0.765,0.153,0.058,0.072,1.36,0.187,1.661,0.069,2.984,1.022,0.791,2.247,0.854,1.5,0.538
1.897,0.749,0.764,1.715,1.463,1.317,0.409,0.987,0.509,0.153,0.262,1.039,1.371,0.111,0.432,0.961,2.064,1.119,0.46,1.454,1.309,1.586,0.974,0.872,0.12,0.166,0.377,1.934,1.395,1.056,0.376,0.234,1.517,1.485,0.931,1.372,0.647,0.509,0.181,0.53,0.329,0.453,4.149,0.01,0.377,0.198,0.829,0.335,0.72,1.678,0.44,0.686,0.023,1.664,3.351,3.158,0.599,0.228,1.936,1.168
0.462,0.999,0.447,1.002,0.838,0.349,0.499,0.352,0.904,0.032,1.034,0.653,1.142,1.014,1.13,0.557,0.709,0.564,0.476,1.245,1.794,1.904,0.365,1.211,0.535,0.411,0.267,1.59,1.135,1.14,0.052,0.302,0.547,0.763,1.951,0.824,1.332,0.267,2.38,0.447,1.527,0.02,0.764,1.588,1.006,0.665,2.193,0.046,0.879,0.892,0.486,0.739,1.77,2.196,0.28,0.447,1.329,1.593,1.899,1.062
2.54,0.223,1.444,0.234,0.402,0.668,0.641,0.281,0.218,1.45,0.018,0.432,0.27,1.474,0.08,0.215,0.693,1.165,1.768,1.22,1.362,0.749,1.355,0.459,2.002,1.96,0.874,0.057,0.689,3.07,1.267,1.216,0.205,0.842,0.992,0.204,0.189,1.441,1.1,0.38,0.01,1.082,0.839,1.348,2.114,0.484,1.064,3.417,0.579,0.961,0.445,0.283,0.348,0.35,0.726,0.351,2.378,0.422,2.152,2.382
1.875,1.54,0.483,2.248,2.293,0.159,0.589,0.06,1.895,1.007,0.738,0.238,1.07,0.507,1.275,1.273,1.451,0.989,0.406,2.105,0.049,1.381,0.363,0.62,0.534,0.164,1.114,0.032,0.617,1.099,0.737,0.213,1.271,0.897,1.19,0.019,0.754,1.349,0.43,0.157,1.071,0.14,1.504,0.198,1.65,0.526,1.137,2.479,1.676,0.869,4.161,1.487,0.468,1.669,0.262,3.18,0.03,1.963,1.284,1.14
1.024,1.302,0.704,3.899,0.777,2.282,2.395,0.535,3.873,0.319,1.678,0.31,1.344,2.89,1.01,0.285,0.138,0.827,0.541,0.895,0.551,1.764,0.37,1.913,0.295,1.266,0.375,0.62,1.409,1.252,0.556,0.582,0.56,1.706,1.908,1.601,0.242,1.036,0.025,0.142,0.936,0.07,0.306,1.937,1.115,0.21,1.488,1.408,1.655,1.797,0.899,0.303,0.607,1.287,0.227,1.768,1.513,0.959,1.982,0.215
1.123,0.825,0.051,1.52,0.826,1.111,1.606,2.425,0.678,1.121,0.046,0.103,0.438,0.813,0.191,2.168,1.469,2.024,0.372,0.214,1.365,1.721,0.248,0.73,0.29,1.289,1.11,0.81,0.226,0.746,0.473,0.823,1.494,0.611,0.045,1.554,1.077,0.049,0.957,0.578,1.077,0.683,1.082,1.429,0.856,0.367,0.057,0.403,0.67,2.408,0.857,0.817,1.55,0.799,2.114,2.664,1.925,2.244,0.698,1.596
0.018,3.034,3.281,1.135,0.812,1.193,2.441,1.263,0.854,0.625,0.716,0.297,0.134,0.651,0.601,0.34,0.071,0.118,0.757,0.844,0.185,0.801,0.171,0.678,1.028,0.302,0.479,0.694,0.026,0.229,0.04,1.231,0.278,0.939,0.163,1.074,0.591,0.81,0.845,0.059,0.496,0.157,1.765,1.331,1.075,0.388,2.381,1.134,1.053,2.844,0.597,1.731,1.685,1.803,0.67,1.27,0.268,0.377,0.867,1.429
0.299,1.063,2.483,1.805,2.214,1.166,2.485,0.856,1.61,2.025,1.502,0.527,1.508,1.528,1.282,0.058,1.767,0.163,1.147,0.835,1.691,0.799,0.655,0.367,0.356,1.528,0.103,0.781,0.734,0.143,0.275,0.001,0.501,0.025,0.689,1.558,0.505,0.971,2.044,0.084,0.612,0.221,0.979,0.444,0.896,1.004,0.764,2.121,0.131,0.376,1.592,0.101,1.74,1.416,2.974,1.717,0.85,0.513,2.871,0.472
0.609,0.666,1.246,2.36,0.167,1.079,0.803,0.872,1.245,0.785,0.447,0.724,0.221,0.175,0.542,1.97,0.878,0.898,0.66,1.54,0.235,1.603,0.541,0.139,0.468,0.945,0.667,0.423,0.914,0.588,0.659,1.557,0.203,0.99,0.156,0.305,0.901,0.67,0.677,0.52,1.563,0.493,1.003,0.634,2.176,0.327,0.963,0.374,0.124,1.22,0.535,1.959,0.072,3.35,0.323,0.57,0.734,0.379,1.756,0.787
0.682,1.379,1.088,0.304,0.871,2.299,4.189,1.218,0.625,0.716,0.342,0.241,0.026,1.565,0.232,1.254,0.306,0.357,0.385,0.944,1.329,0.689,2.124,0.345,1.434,0.898,0.602,0.315,0.372,0.7,0.498,0.619,0.565,1.019,0.371,0.998,0.31,0.338,1.025,0.385,0.203,1.927,1.092,0.152,1.438,0.19,2.877,0.623,0.68,0.463,0.136,0.113,0.663,1.349,0.314,1.657,1.186,0.232,0.029,0.05
0.591,1.057,1.289,0.58,1.367,0.558,1.143,1.011,0.24,2.687,0.734,1.256,1.206,0.441,0.309,0.576,1.546,0.357,0.681,0.916,1.571,0.486,0.3,0.056,0.651,0.962,0.637,0.456,1.002,0.868,0.486,0.986,0.577,0.476,0.917,0.864,0.439,0.085,1.909,0.798,1.747,0.995,1.396,0.744,2.463,0.559,0.869,1.601,1.415,0.464,1.144,1.681,0.113,1.331,1.287,0.726,1.119,2.065,0.316,1.556
0.723,0.007,2.696,1.095,0.064,0.102,1.389,1.196,0.324,0.313,1.877,1.327,0.022,2.053,2.1,0.009,2.442,0.412,0.17,0.553,0.671,0.544,1.168,1.06,0.757,0.631,0.531,2.494,0.239,0.933,1.861,1.557,0.343,0.092,0.112,0.041,0.29,1.479,0.509,1.61,1.702,0.689,1.464,1.673,1.282,0.268,0.841,0.207,1.837,1.237,1.16,0.371,0.965,2.173,1.341,0.705,1.239,0.956,1.648,0.038
0.555,1.506,0.154,0.612,1.293,0.06,0.811,1.306,0.297,1.672,0.795,0.169,0.825,0.088,0.673,0.853,0.828,0.144,0.76,0.805,0.298,0.315,1.787,1.222,0.897,1.421,0.015,0.916,0.673,1.246,1.447,0.985,0.232,1.046,0.206,1.034,1.277,0.057,1.697,0.532,0.943,0.392,0.937,1.661,0.433,0.274,1.097,0.923,0.503,0.747,1.067,0.605,0.786,2.086,0.779,1.504,0.283,0.957,0.998,2.117
2.421,3.372,3.201,0.67,0.956,1.523,0.349,1.224,2.121,1.013,0.581,0.534,0.489,0.973,0.753,0.832,1.685,1.028,0.664,2.076,1.607,2.37,0.287,0.344,0.601,0.437,0.835,1.264,0.644,0.493,0.2,1.303,0.663,0.423,0.895,0.594,0.075,0.267,2.433,0.088,0.955,0.27,0.363,1.964,0.724,0.907,0.511,0.678,1.226,2.206,0.613,0.377,0.595,2.112,0.707,0.803,0.558,1.002,2.141,0.058
1.945,0.242,1.571,1.24,1.232,0.639,1.725,0.218,2.172,0.465,1.226,1.48,0.339,0.734,0.97,0.638,1.141,1.19,1.034,0.615,0.749,0.79,0.086,0.571,0.8,1.145,1.795,0.472,0.333,0.858,0.213,0.589,0.878,0.965,1.654,2.485,0.063,0.282,0.867,0.504,0.529,0.747,0.045,1.072,1.192,0.272,0.898,1.936,1.15,1.226,0.43,0.289,0.126,0.351,2.321,1.32,0.167,0.774,0.581,0.406
2.691,0.347,0.717,1.606,1.397,0.345,1.253,0.947,1.257,0.587,0.618,0.108,0.347,0.437,0.789,1.695,0.655,0.626,1.753,1.13,1.171,0.178,1.15,0.172,1.149,0.397,1.496,0.044,1.529,0.312,0.888,0.688,0.821,0.464,0.25,0.159,1.354,0.334,1.228,0.148,0.998,1.358,0.823,0.643,1.173,0.048,0.209,1.607,0.523,2.578,2.033,1.41,1.329,1.361,1.845,0.918,0.575,0.151,0.15,2.013
1.906,0.074,1.201,2.26,0.95,0.164,1.975,0.139,2.266,0.371,0.861,0.967,0.568,0.002,2.113,0.383,1.002,0.669,1.935,2.013,0.47,0.434,0.054,0.733,2.282,0.067,0.134,0.772,0.646,0.931,0.041,0.152,2.075,1.354,2.367,1.749,0.339,0.563,0.659,1.284,2.432,0.421,0.816,1.899,0.814,0.122,1.459,1.322,0.278,1.897,0.527,0.137,0.633,0.273,1.547,0.155,0.392,0.829,1.571,3.052
0.083,0.412,1.188,0.308,0.637,1.084,0.246,1.696,1.082,0.456,1.607,0.755,0.559,1.425,0.183,1.195,0.689,0.707,0.786,1.284,0.914,0.739,0.912,0.292,0.194,1.2,0.15,0.045,1.571,0.307,0.192,0.101,0.059,0.459,0.823,1.798,1.399,1.467,0.685,0.69,1.306,2.048,1.012,0.161,0.903,2.142,2.518,0.612,1.183,0.438,0.829,0.631,0.419,0.428,0.385,3.457,0.345,0.229,0.127,1.355
2.72,1.863,0.223,0.094,0.49,1.957,1.387,0.032,1.389,0.751,0.116,0.898,2.511,0.185,0.645,0.431,0.952,0.312,1.191,0.406,0.178,1.543,1.422,0.237,0.739,0.037,2.525,0.252,2.257,0.038,0.166,0.327,0.998,1.348,0.197,0.931,1.141,0.258,0.909,0.01,0.995,1.092,0.794,0.088,0.625,2.382,0.654,2.794,0.722,0.207,0.748,1.646,1.447,0.495,0.104,0.953,1.559,2.808,0.679,1.363
1.799,2.019,1.384,0.639,0.601,0.047,0.989,2.163,0.386,1.266,0.358,0.531,1.627,0.224,0.146,0.189,0.993,0.407,0.53,0.559,0.741,1.215,1.015,1.92,1.725,0.044,1.207,0.033,0.623,0.382,0.95,1.109,0.305,0.323,0.643,1.397,1.146,0.887,0.697,0.813,0.316,0.822,0.778,1.453,0.161,0.647,0.218,1.765,0.558,1.059,0.667,2.588,2.609,0.033,0.51,1.649,1.305,0.553,3.118,0.776
