@RELATION SyntheticControl

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0, 4.0, 5.0, 6.0}

@DATA
-0.484,0.706,-1.72,0.672,-1.546,-1.437,-0.158,3.37,0.65,-0.744,-0.616,-1.261,1.0,-1.768,-0.122,1.434,1.431,1.971,1.592,-1.624,0.529,0.648,1.029,0.785,-0.887,-1.499,0.932,-0.241,-0.531,0.388,0.377,0.264,-1.591,1.541,-1.23,1.086,-0.03,-0.325,-1.008,1.663,2.172,-0.53,1.841,-1.384,0.069,0.071,-1.208,-0.106,1.587,-0.26,-0.939,-0.157,0.167,-1.522,-0.205,0.717,0.957,-0.812,0.992,1.532,1.0
1.219,0.11,-0.472,-1.239,1.741,-0.027,0.31,1.306,0.731,1.256,-1.247,1.514,-0.977,0.532,0.711,0.303,0.549,0.403,1.835,0.53,1.515,-0.38,-0.633,-1.39,0.104,-1.677,0.62,0.266,0.051,1.496,0.863,-1.689,-0.924,-0.659,0.192,0.311,-1.183,1.47,-0.263,0.079,-0.348,-0.757,1.122,-0.756,0.299,-1.187,0.211,-0.508,-1.742,2.015,-1.73,-1.365,-1.173,-1.94,0.871,-0.667,1.014,-0.092,-0.717,0.86,1.0
1.216,-1.531,0.208,-1.374,0.692,-1.778,1.007,-0.293,0.2,-0.215,1.198,1.853,-0.533,0.598,-1.101,-1.385,-0.344,-0.989,0.354,-0.832,0.927,1.636,-1.693,-0.919,-0.078,1.077,-0.799,-1.125,-0.224,1.578,1.288,-0.309,1.638,1.536,0.005,-0.269,0.885,1.019,-0.638,0.685,1.241,0.865,-0.609,-1.26,1.24,-2.194,-1.774,1.727,-0.442,0.691,-0.711,-2.648,-0.309,0.931,-1.051,0.52,-0.234,0.766,1.752,0.165,1.0
0.249,1.416,-1.068,-0.124,-1.779,1.574,0.594,-0.21,0.043,1.478,-0.079,-1.618,-0.263,0.907,-0.086,0.356,-1.288,-0.232,0.98,0.912,-1.035,0.767,-0.528,1.212,-0.256,-0.82,-1.429,-0.342,-1.34,1.53,1.209,0.734,-0.272,0.6,0.369,0.337,-1.062,-0.843,-0.729,-1.968,-1.453,1.42,1.165,-0.547,-0.39,0.244,-0.734,-1.443,-1.364,-1.544,1.201,-0.343,-1.232,-1.105,1.793,1.647,0.386,-1.071,-1.263,1.107,1.0
-0.977,0.517,-0.761,0.9,1.163,0.218,0.698,-2.551,0.631,-1.384,0.999,0.32,-0.906,0.647,0.058,0.234,-0.771,3.062,-1.475,-0.565,0.069,1.548,1.232,0.6,-0.266,-1.125,-0.543,0.151,0.694,0.749,-0.106,1.122,0.31,-1.394,-0.52,0.064,-1.079,1.392,0.541,0.751,-0.207,1.648,-1.442,1.062,-1.033,1.321,-0.59,-1.373,-1.022,-1.491,-0.519,-0.421,-1.722,0.022,0.398,-0.067,1.479,-2.204,-1.388,1.623,1.0
1.087,1.605,1.811,1.865,1.308,-1.176,-1.768,-1.411,1.454,-0.385,-1.018,1.538,0.125,-1.503,0.214,0.983,-0.421,1.332,-0.418,-0.643,0.955,-0.138,0.879,-0.812,-0.512,-0.588,-1.08,0.893,-0.488,-1.144,-1.031,-0.447,-0.875,-0.065,2.102,-1.408,0.482,0.293,-1.762,0.839,-0.669,-0.872,1.427,-0.566,1.435,-0.252,-0.375,0.399,0.485,1.095,1.129,1.27,-1.522,0.818,-1.361,0.726,-1.31,-0.783,-0.82,-0.351,1.0
1.252,0.707,-1.128,0.446,-0.422,1.763,-0.341,0.07,1.22,0.206,0.866,-0.96,-0.611,1.705,-0.64,-0.331,-0.616,1.38,1.667,-0.175,-1.142,-0.278,-0.697,1.392,-0.683,1.835,-1.333,-1.093,-0.275,1.583,1.048,1.888,-0.507,-1.421,0.416,-1.09,-0.411,2.088,-1.478,-0.558,-1.69,-1.08,-0.614,0.073,-0.416,-1.477,-0.747,0.645,1.164,1.062,1.113,0.55,-1.178,-1.264,0.605,-0.266,-0.825,1.406,-0.112,1.369,1.0
0.477,-1.183,-1.225,0.546,1.087,0.732,-0.647,-0.448,0.378,-0.409,0.492,-1.042,1.739,-1.061,-0.527,-1.284,-1.075,0.79,-0.635,1.113,-0.892,1.178,-1.64,1.752,0.427,0.658,-1.152,-0.142,-1.045,1.215,-0.866,0.749,0.635,-1.168,-1.225,0.273,-0.599,1.585,-0.798,-1.132,0.121,1.814,1.313,-1.313,-0.701,0.942,0.784,1.464,0.516,0.691,-1.444,0.036,-1.207,0.925,1.138,-0.147,-0.065,1.376,0.124,-0.813,1.0
0.86,1.921,1.73,-1.432,-2.266,-0.106,1.806,1.551,0.292,0.879,0.856,-0.301,0.116,-0.02,0.335,-1.464,-1.227,-1.199,-1.453,0.236,-0.211,1.291,-1.475,1.638,1.692,-0.645,-0.499,-1.284,-1.109,1.127,0.371,1.844,-0.641,1.248,0.092,0.852,0.529,-1.215,1.423,-0.475,-1.149,1.286,0.339,-1.269,-1.451,0.166,-0.501,-0.354,-0.839,0.094,1.413,-1.201,-0.957,-1.573,1.576,-0.884,0.006,-1.339,-1.168,0.167,1.0
0.664,0.309,0.785,1.499,1.409,0.758,0.147,-0.539,-0.899,-1.623,-1.02,-1.189,-0.354,-0.963,0.297,1.313,1.434,1.264,0.313,0.477,-0.076,-1.071,-1.468,-1.942,-0.737,-0.394,0.218,0.732,1.56,1.367,-0.565,0.985,-0.102,-0.539,-0.981,-2.113,-0.975,-0.938,-0.036,-0.684,1.382,0.762,1.195,0.646,0.329,0.101,-1.452,-1.524,-0.844,-1.058,-0.455,-0.666,0.767,1.043,0.622,1.692,0.565,0.215,-0.57,-0.42,2.0
1.083,0.481,0.261,1.435,1.342,0.374,0.704,-0.173,-1.024,-0.516,-0.882,-1.546,-0.041,-0.319,0.577,1.353,1.689,0.752,0.078,0.125,-0.961,-0.667,-0.864,-0.988,-1.161,-1.407,-0.12,0.412,1.155,0.953,1.218,0.866,0.014,-0.834,-1.165,-1.166,-2.613,-1.554,-0.405,-0.963,0.477,0.796,0.857,1.529,0.703,1.078,0.05,-0.155,-1.744,-2.047,-0.87,-1.705,0.486,-0.436,0.905,1.38,0.861,0.432,0.41,0.342,2.0
1.214,0.958,1.953,1.317,1.108,-0.251,-0.184,-1.562,-1.04,-0.989,-0.354,-0.389,0.88,1.188,-0.164,0.766,-1.015,-0.594,-1.262,-1.304,-1.895,0.259,1.152,0.673,2.046,1.379,0.267,0.098,-1.024,-2.218,-1.683,-0.254,-0.054,1.436,1.548,0.802,0.334,0.563,-0.081,-1.051,-1.879,-0.991,0.011,1.09,0.994,1.64,1.177,-0.179,-0.145,-1.374,-0.525,-1.662,-0.627,0.043,0.594,2.943,1.272,1.178,0.448,-0.92,2.0
-0.582,1.248,1.19,0.783,2.599,0.118,0.111,-1.142,-1.258,-1.222,-0.591,0.395,1.22,1.448,1.872,0.069,0.62,-0.995,-1.249,-1.508,-0.682,-0.627,0.294,1.848,1.547,1.439,0.312,0.019,-1.23,-1.382,-1.496,-0.649,-0.332,0.363,0.833,0.709,0.995,0.415,-0.539,-0.902,-1.556,-1.349,-0.42,0.138,1.471,1.277,0.705,0.73,-0.787,-1.064,-2.284,-1.902,-0.542,-0.815,0.473,1.343,1.506,1.349,0.267,-0.508,2.0
-0.397,-0.306,0.5,0.982,-0.119,0.443,-0.244,-0.439,-1.394,-1.617,-0.565,1.128,1.234,1.194,0.849,0.463,0.505,-1.423,-1.251,-1.402,-1.07,-0.963,0.115,1.48,1.009,1.949,0.65,0.724,-1.1,-1.797,-1.367,-0.523,0.343,1.091,1.179,0.693,1.47,1.047,-0.696,-0.669,-0.971,-1.739,-0.718,0.172,0.702,1.465,0.665,1.131,0.593,-0.348,-0.973,-0.653,-1.522,-1.195,-0.51,1.197,1.013,0.848,0.877,0.25,2.0
0.132,0.584,1.37,1.638,0.754,1.079,0.873,-0.202,-1.635,-0.991,-1.553,-1.983,-1.423,-0.127,-0.016,0.541,0.759,2.706,1.602,0.985,0.478,-1.133,-0.135,-1.023,-1.988,-2.057,-1.049,-0.502,-0.055,0.041,0.669,1.563,0.764,0.278,0.848,0.55,-1.008,-0.364,-0.993,-1.778,-1.944,-0.679,-0.395,0.873,0.54,1.257,0.957,1.56,0.737,0.374,-0.921,-0.799,-1.075,-1.153,-1.288,-0.459,-0.383,0.008,1.833,1.625,2.0
-0.206,0.604,1.382,-0.163,0.896,1.101,1.472,0.827,0.109,-0.438,-1.632,-1.647,-0.608,-1.319,0.377,-0.583,0.628,0.999,0.578,1.667,0.481,0.503,0.68,-0.554,-0.155,-1.108,-1.456,-1.604,-1.054,0.073,-0.195,-1.767,0.287,1.798,0.939,0.258,1.094,-0.679,0.197,1.702,-1.157,-0.866,0.065,-0.796,-0.943,0.737,0.701,0.988,1.938,0.959,1.507,0.364,0.389,-1.469,-2.246,-1.758,-0.852,-0.779,-1.28,-0.818,2.0
2.128,0.429,1.501,-0.526,1.82,1.745,0.12,-0.632,-0.202,-1.586,-1.679,-1.439,-0.543,-1.757,-0.582,1.249,1.374,0.576,2.157,0.669,1.046,-0.044,-0.771,-0.091,-0.672,-1.73,-0.463,-1.684,-0.42,0.641,0.092,2.332,0.734,1.549,0.56,-0.451,-1.143,-1.221,-1.032,-1.625,-0.894,-1.343,-0.423,1.231,1.431,0.212,1.618,0.577,1.219,-1.289,-0.762,0.417,-2.21,-1.021,-0.372,-1.165,-0.596,1.118,0.966,1.109,2.0
-0.365,0.875,0.677,1.029,1.242,1.195,-0.171,-0.023,-1.0,-0.682,-2.377,-1.671,-1.982,-0.507,-0.43,1.529,0.562,1.1,1.139,0.823,0.685,-0.042,-1.043,-1.019,-0.704,-0.906,-1.361,0.065,-0.565,0.262,0.769,0.847,0.641,0.419,-0.956,0.239,-1.598,-2.493,-1.888,-0.215,-0.115,-0.096,1.451,0.591,1.311,1.96,1.39,0.245,-0.339,0.04,-0.777,-0.731,-2.222,-1.117,0.09,0.656,0.655,1.387,0.571,0.978,2.0
0.199,1.093,0.815,3.943,1.204,0.601,0.324,-0.092,-1.71,-1.65,-2.269,-0.942,-0.872,-1.095,-0.218,0.27,0.618,0.75,0.86,1.135,0.46,-0.495,-0.697,-0.679,-1.236,-1.552,-0.805,0.334,0.478,1.165,0.719,1.104,-1.976,-0.233,0.001,-1.408,-1.016,-1.618,-0.711,-1.868,-0.412,0.494,1.298,1.443,1.756,0.449,-0.631,0.265,-0.525,-1.179,-1.665,-1.315,-1.984,-0.926,0.779,-0.782,1.485,0.77,1.721,1.197,2.0
-0.204,0.69,1.083,2.468,1.691,0.988,-0.171,-0.098,-0.771,-2.313,-1.547,0.08,-1.239,-0.738,-0.32,0.209,2.35,1.755,1.261,0.653,0.706,-1.119,-1.413,-1.782,-1.637,-1.187,-0.728,0.473,0.512,0.906,1.148,0.891,0.289,0.19,0.596,-0.596,-0.056,-1.204,-1.243,-0.825,-0.57,0.855,0.895,1.276,1.299,2.11,0.364,0.891,-0.483,-2.479,-0.807,-1.986,-1.015,-0.295,0.141,0.051,1.663,0.932,-1.479,0.424,2.0
-0.65,0.316,0.844,1.115,1.051,0.314,0.35,-0.208,-0.747,-1.545,-1.032,-0.134,-1.494,-0.246,-0.355,0.842,1.74,0.179,0.574,0.783,0.061,-0.805,-0.698,-1.816,-1.24,-0.927,-0.794,0.747,1.053,0.924,1.143,0.692,1.115,0.557,-0.328,-0.951,-0.722,-1.118,-1.415,-1.296,-0.026,1.527,1.509,1.847,1.327,1.746,0.05,-1.139,-0.311,-2.083,-2.907,-1.507,-1.573,0.721,0.26,0.766,0.699,0.505,1.284,-1.041,2.0
-0.321,-2.205,0.783,1.792,0.894,-0.334,0.693,-0.682,-1.164,-0.694,-1.829,-1.101,-1.391,-0.688,2.296,1.172,1.37,1.048,0.577,-0.316,0.308,-1.231,-2.113,-1.732,-0.669,-0.598,-0.613,0.543,1.256,0.681,0.755,1.204,1.554,0.684,-0.237,-1.119,-1.25,-1.513,-1.418,-1.501,-0.476,1.426,1.087,1.583,1.011,1.487,0.378,-0.677,-1.399,-1.844,-1.281,-1.76,-1.939,-0.484,0.252,0.8,0.77,0.843,0.718,0.219,2.0
0.071,0.071,0.936,0.952,0.747,0.786,-0.376,0.054,-1.299,-0.592,-1.027,-2.05,-0.911,0.251,0.286,0.972,1.608,1.216,-0.653,-0.28,-0.207,-0.55,-1.647,-1.428,-1.268,-0.045,0.662,0.921,1.488,1.819,0.83,-0.103,-0.095,-0.419,-0.774,-1.824,-1.853,-1.45,-0.267,-0.415,1.126,0.927,1.873,0.783,0.356,0.029,-0.813,-0.715,-2.109,-1.112,-0.538,-0.721,-0.029,0.892,1.322,0.84,1.311,0.594,-0.242,-0.607,2.0
-0.418,1.132,1.466,0.445,0.107,0.059,0.57,-3.073,-2.55,-0.919,-1.468,0.512,0.025,0.938,0.921,0.972,0.46,2.454,-0.163,-1.659,-1.307,-1.121,-0.508,0.203,0.751,1.55,0.971,0.411,0.965,-1.087,-1.002,-1.791,-0.732,-1.056,-0.483,0.005,0.738,2.558,0.895,0.702,0.412,-0.004,-0.321,-1.082,-1.254,-0.595,-0.312,0.688,1.837,1.945,0.971,-0.074,-0.417,-1.002,-2.186,-0.537,0.129,-0.152,-2.29,1.89,2.0
0.796,0.695,1.281,1.486,0.389,0.361,-0.821,-0.797,-1.299,-2.141,-0.117,0.555,0.552,0.697,1.715,1.047,0.665,0.601,0.221,0.298,-1.009,-0.741,-0.273,-1.072,0.426,0.593,1.514,1.378,0.675,-0.031,0.486,-2.713,-1.585,-1.822,-1.446,-0.771,-0.907,1.04,1.012,1.133,0.572,0.158,0.109,-1.382,-0.273,-1.56,-0.908,-0.075,-0.359,1.017,1.526,0.801,1.153,0.203,0.362,-0.033,-0.704,-1.483,-1.13,-0.747,2.0
0.152,1.699,0.995,1.713,1.975,0.878,-0.168,-0.426,1.06,-1.547,-1.029,-1.177,-1.148,-0.863,-0.311,0.499,1.927,1.199,0.792,-0.078,0.306,-0.04,-1.659,-1.015,-1.116,-1.269,0.257,0.377,0.872,1.278,1.717,1.325,1.206,-0.507,-0.622,-0.541,-1.627,-1.718,-1.388,-0.534,0.244,0.155,0.609,0.618,1.09,1.046,0.337,-0.626,-1.072,-1.964,-0.765,-0.743,-1.449,-0.549,0.302,2.078,0.805,2.06,0.521,0.24,2.0
0.701,0.619,0.686,1.321,0.811,0.903,0.699,-0.749,-1.186,-2.311,-1.285,-0.001,-0.838,1.125,1.449,1.083,1.238,0.106,-0.084,-1.444,-1.339,-0.228,-1.276,0.042,0.297,1.17,2.935,0.676,1.685,0.256,-0.037,-0.594,-1.507,-1.106,-1.217,-0.499,-0.324,0.461,3.015,0.785,1.649,-0.271,0.582,-1.367,-1.059,-1.028,-0.47,-1.001,0.299,0.786,1.868,1.068,0.458,0.683,-0.042,-1.019,-1.149,-1.41,-0.492,0.025,2.0
-0.323,0.799,0.212,1.612,0.853,0.411,-0.168,0.985,-1.133,-0.626,-2.129,0.235,1.184,0.779,0.584,0.647,0.174,-1.088,-1.675,-1.284,-0.839,-0.277,-0.043,-0.131,1.203,1.721,0.468,-0.507,-1.295,-0.99,-1.062,-0.81,0.56,0.708,2.05,0.934,1.141,0.499,-0.939,-2.18,-1.718,-0.976,0.567,0.379,0.168,1.042,-0.005,0.544,-0.451,-2.752,-1.774,-2.035,-0.206,-0.452,0.459,3.102,2.353,0.637,0.551,-0.896,2.0
0.334,-0.086,-0.205,-0.004,2.18,1.454,-0.158,0.318,0.262,-0.859,-1.58,-1.934,0.033,0.018,0.009,0.41,2.713,1.47,1.881,0.702,0.753,0.762,-1.022,-0.464,-0.158,-1.973,-1.078,-0.106,-0.463,0.115,1.078,1.636,1.325,0.8,0.549,0.066,0.262,-1.455,-0.925,-2.055,-0.596,-0.565,-0.008,-0.137,0.118,0.175,0.568,1.27,0.115,-0.727,-0.042,-1.196,-2.077,-1.366,-1.255,-0.796,-0.637,1.013,1.048,1.077,2.0
0.449,1.123,1.342,1.368,0.568,0.679,-0.354,-0.956,-1.676,-0.798,-0.552,0.97,1.578,1.675,0.392,-0.218,-0.728,-0.86,-0.792,-1.187,-0.894,-0.663,1.687,0.717,1.609,1.852,0.789,-0.56,-1.359,-1.199,-0.816,-0.115,0.468,0.493,0.898,1.627,0.502,0.119,-0.895,-1.825,-0.556,-0.781,-0.203,0.114,0.779,1.352,1.77,0.583,-0.46,-1.301,-2.141,-0.485,-0.163,0.001,0.807,1.107,0.841,0.495,0.391,-1.362,2.0
-0.077,0.757,-0.466,1.212,1.409,0.648,0.382,0.01,0.541,-1.26,-0.711,-1.029,0.695,0.907,-0.246,1.513,0.629,1.479,-0.206,-0.005,-0.584,-0.739,-1.193,-0.412,0.518,0.74,1.173,1.815,0.848,0.798,0.855,-0.919,-0.841,-1.472,-1.48,-1.153,-1.812,-0.543,0.916,1.082,2.055,1.541,-0.006,0.384,-0.607,-1.232,-1.53,-0.923,-0.869,-1.226,0.323,0.333,1.608,0.663,1.346,-0.042,-0.084,-0.423,-0.761,-1.341,2.0
0.563,0.543,0.733,0.632,1.167,0.234,0.025,-2.724,-0.866,-2.11,-0.941,0.008,0.503,0.923,1.64,1.524,-0.53,-1.366,-1.74,-0.769,0.012,0.395,0.774,1.846,1.12,0.22,0.534,-1.976,-1.401,-1.407,-1.566,0.295,1.04,0.959,0.205,0.573,-0.238,-1.298,-0.945,-1.523,-0.629,0.095,0.384,1.41,2.122,1.047,1.399,-0.98,-1.394,0.552,-0.443,-1.132,-0.467,1.526,1.421,1.023,1.083,-0.172,-0.351,-1.616,2.0
0.389,0.185,1.158,0.995,0.556,1.006,0.672,-0.767,-1.975,-0.932,-0.505,-0.836,-0.126,0.442,1.222,1.553,1.786,0.666,0.859,0.083,-1.05,-1.436,-1.757,-1.568,-0.523,-0.088,-0.135,0.472,1.175,0.659,0.769,0.525,-0.801,-0.487,-1.147,-1.879,-1.079,-1.216,0.19,-0.073,0.821,1.779,1.783,1.045,-0.256,-0.779,-0.573,-2.022,-1.721,-0.92,-0.84,-0.334,0.854,1.394,1.319,1.13,0.364,0.592,-0.448,-1.63,2.0
-0.41,1.603,0.807,2.386,1.001,0.838,0.624,-0.679,-0.483,-1.914,-1.675,-0.26,-0.011,0.522,0.861,1.074,0.71,2.057,-0.101,-1.147,-0.495,-1.127,-0.971,-1.313,-1.562,0.181,1.303,1.561,1.124,0.67,0.107,0.058,-0.216,-1.447,-1.779,-1.295,-0.57,0.382,0.282,1.371,0.979,1.254,1.901,-0.007,-0.97,-1.603,-0.68,-1.355,-1.027,-0.363,0.586,0.779,1.375,1.729,0.855,0.182,-0.608,-1.594,-1.305,-1.967,2.0
0.737,0.452,1.112,2.024,1.354,0.322,1.421,-0.753,-1.051,-0.922,-0.732,-0.819,-0.333,-0.069,1.514,1.428,0.539,-0.053,0.782,-0.216,-2.122,-1.445,-1.178,-0.414,-1.017,0.942,0.672,1.665,1.369,1.197,-0.459,0.389,-1.16,-0.999,-0.835,-1.123,0.829,-0.07,1.448,1.052,1.591,0.841,0.788,0.55,-0.253,-1.282,-1.325,-0.156,-0.517,0.254,0.057,1.601,0.699,1.999,0.672,-0.383,-1.315,-1.153,-1.699,-1.034,2.0
0.034,0.843,3.012,2.012,1.297,0.149,0.665,-0.761,-0.977,-1.835,-0.944,-0.551,0.338,1.066,0.391,0.952,0.861,0.042,-0.613,-0.9,-1.549,-0.62,-0.11,1.126,0.944,1.307,1.217,1.052,-0.224,-1.4,-1.282,-0.846,-1.166,0.346,-0.048,0.962,1.46,1.199,0.284,-1.337,-1.093,-0.874,-0.441,-0.561,-0.648,0.409,0.469,2.633,0.644,0.402,-0.401,-0.418,-2.087,-0.966,-0.989,0.511,0.263,0.998,1.686,1.215,2.0
-0.155,0.994,1.406,1.531,1.3,0.397,0.951,1.204,0.436,0.186,-0.863,0.206,-1.545,-0.428,-0.471,0.135,0.487,1.586,0.918,1.542,0.968,0.348,0.509,-0.848,-1.213,-1.13,-1.662,-1.156,-0.97,-0.441,-0.238,0.456,0.741,0.264,1.776,1.155,0.875,0.467,-0.128,-0.82,-1.147,-0.924,-1.276,-1.124,-0.482,0.738,0.925,0.611,1.931,1.692,0.737,-0.048,-0.604,-0.963,-0.954,-0.564,-0.591,-0.824,-0.229,1.504,2.0
0.28,0.642,0.332,1.203,0.662,0.585,1.714,-0.409,-0.649,-0.774,-0.547,-1.811,-0.787,-1.811,0.42,-0.162,1.693,0.932,1.815,0.382,0.326,0.073,-1.578,-1.513,-1.776,-1.499,-1.177,-0.864,0.087,0.231,1.518,1.14,0.735,0.849,0.602,0.32,-0.652,-2.27,-0.995,-1.222,-0.689,-0.746,0.329,0.979,1.25,1.098,1.002,1.074,0.154,-0.63,-0.64,-1.547,-0.431,-1.174,-0.516,-0.135,0.386,0.243,0.16,2.099,2.0
-1.052,0.429,1.772,-0.417,1.109,-0.624,-0.89,-0.804,-1.573,-0.841,-0.016,-0.058,0.123,1.128,1.193,1.294,-0.226,-0.62,-1.477,-0.919,-1.417,-1.082,-0.019,0.336,1.674,0.327,1.352,0.222,-0.336,-0.815,-1.138,-0.637,-0.431,-0.247,0.862,0.814,1.283,1.584,0.223,-1.035,-0.973,-1.875,-0.755,0.042,0.344,1.052,1.076,0.659,1.144,-0.124,-0.963,-2.275,-2.019,-2.266,-0.919,0.056,1.475,1.534,0.421,1.234,2.0
0.183,1.303,1.324,0.88,0.746,0.732,0.747,-0.839,-0.19,-0.808,-1.563,-1.465,-1.035,-0.568,-0.254,-0.141,0.341,1.178,0.899,1.122,1.466,-0.204,-0.258,-0.359,-0.412,-0.736,-0.656,-0.382,0.578,1.268,0.652,2.034,1.395,0.549,-0.055,0.01,0.074,-1.619,-1.455,-0.988,-0.95,-1.533,0.312,0.185,1.657,1.045,1.219,0.592,0.418,-0.467,-1.275,-0.879,-1.748,-2.51,-1.626,-0.806,-0.19,-0.138,1.76,0.404,2.0
-0.199,1.019,1.705,0.282,0.907,-0.346,-1.119,-1.416,-1.411,-0.084,0.013,0.883,1.324,0.866,0.409,0.215,0.039,-1.222,-0.575,-1.167,-0.039,0.313,1.08,0.703,0.923,0.226,0.057,-1.412,-1.536,-1.865,-1.075,-0.416,0.434,1.55,1.186,1.116,-1.031,-0.632,-1.568,-1.168,0.798,0.227,0.337,1.199,1.069,1.936,-0.233,-1.169,-0.168,-1.191,-1.459,-0.114,-0.112,0.642,1.446,0.169,0.933,0.218,-1.48,-2.023,2.0
1.127,0.737,0.643,1.968,1.617,-0.271,0.246,0.051,0.64,-1.578,-1.943,-1.098,-1.236,-0.98,0.304,1.038,1.631,0.818,1.264,0.427,-0.597,-0.449,-2.2,-1.249,-1.338,-1.137,-0.539,0.418,2.01,2.143,1.387,0.388,0.188,-0.192,-0.808,-0.745,-1.493,-0.293,-1.351,-0.492,0.331,0.666,0.556,0.785,0.777,0.416,-0.555,-0.601,-1.466,-0.956,-1.031,-0.619,-1.346,-0.17,0.026,1.018,2.716,1.368,0.131,0.308,2.0
-0.369,-0.083,1.171,1.659,1.718,0.19,-0.55,-0.169,-1.275,-1.704,-0.623,-1.943,0.227,0.312,-0.043,1.238,1.812,1.558,0.613,-0.018,-0.923,-0.936,-0.628,-1.058,-0.861,-0.685,0.643,1.258,2.011,0.602,0.666,-0.318,-0.941,-1.619,-0.837,-0.651,-0.491,-1.149,-0.311,0.813,0.839,1.858,1.141,0.608,-0.451,-0.925,-0.897,-0.638,-0.483,-1.379,-1.275,2.236,0.195,1.519,0.557,0.877,0.843,1.247,-1.321,-0.148,2.0
-0.784,0.948,2.307,1.686,0.937,0.375,-1.235,-1.333,-1.014,-1.07,-0.862,0.177,0.45,2.019,1.489,0.262,0.049,-0.664,-1.113,-0.513,-1.556,-1.12,0.181,1.262,0.345,1.395,0.933,-0.692,-0.07,-2.032,-1.907,-0.948,0.009,0.071,0.795,1.31,0.887,-0.501,0.101,-1.829,-0.869,-1.879,-1.289,1.042,0.845,1.709,1.544,0.457,0.508,-0.02,-0.607,-1.032,-0.924,-0.39,-0.122,-0.019,0.709,1.271,0.09,0.117,2.0
0.255,0.434,0.479,1.633,0.729,0.305,-0.446,-1.179,-1.24,-2.258,-1.651,-0.186,0.681,1.56,1.254,1.55,2.004,0.702,-0.315,-0.995,-1.723,-1.893,-0.477,-0.35,-0.131,1.096,1.481,1.158,0.766,0.608,-0.394,-1.061,-1.048,-1.659,-0.924,0.665,0.074,1.15,1.612,0.842,0.528,-0.269,-0.76,-1.182,-0.643,-1.079,1.121,0.752,1.522,0.755,0.881,0.781,-0.983,-1.999,-0.501,-0.552,-0.728,-0.944,-0.217,0.332,2.0
-0.063,0.691,1.051,2.521,0.438,0.586,-0.401,-0.501,-1.788,-0.844,-0.217,-0.488,-0.417,1.34,1.875,1.54,0.606,0.206,-0.826,-1.77,-1.701,-0.799,-0.639,0.319,1.036,0.826,1.004,0.589,0.448,0.172,-0.507,-1.391,-1.67,-1.541,-0.262,-0.12,-0.151,1.382,1.171,0.027,-0.304,-0.501,-1.726,-0.443,-1.004,-1.097,0.191,0.362,1.54,1.2,0.729,-0.418,-0.931,-1.046,-1.746,-0.827,-0.554,-0.451,-0.078,0.656,2.0
