@RELATION ECG200

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE target {-1.0, 1.0}

@DATA
1.414,2.996,2.882,1.42,-0.053,1.186,0.668,0.977,0.095,-0.974,-1.049,-1.482,-1.436,-1.492,-1.603,-1.752,-1.904,-1.806,-1.921,-1.849,-1.754,-1.87,-1.883,-1.696,-1.684,-1.403,-1.383,-1.143,-0.403,0.018,0.395,0.194,1.15,1.347,1.729,1.737,1.385,1.486,1.291,1.195,0.814,0.782,0.684,0.798,0.458,0.478,0.356,0.335,0.406,0.285,0.361,0.256,0.205,0.249,0.184,0.184,0.055,0.146,-0.047,-0.004,0.043,0.065,-0.057,-0.054,-0.036,-0.151,-0.013,0.052,-0.167,-0.032,0.089,-0.017,-0.046,0.027,-0.056,-0.018,0.284,-0.059,0.276,0.356,0.414,0.227,0.298,-0.028,-0.151,-0.037,-0.469,-0.159,-0.306,-0.187,-0.226,-0.076,-0.089,-0.163,0.024,-0.047,-1.0
0.478,1.332,2.889,2.906,1.557,-0.47,0.188,0.951,0.825,1.062,0.745,-0.177,-0.332,-0.277,-0.879,-0.831,-1.107,-1.071,-1.002,-1.176,-1.203,-1.35,-1.449,-1.401,-1.577,-1.76,-1.636,-1.913,-1.999,-2.141,-2.212,-2.278,-2.104,-1.75,-1.332,-1.117,-0.44,-0.78,0.262,0.687,0.412,0.992,0.798,0.933,0.927,0.331,0.636,0.714,0.696,0.683,0.335,0.622,0.747,0.627,0.687,0.764,0.706,0.653,0.566,0.652,0.696,0.513,0.507,0.562,0.493,0.45,0.392,0.345,0.343,0.31,0.125,0.193,0.334,0.256,0.344,0.613,0.695,0.6,0.457,0.493,0.201,0.035,0.018,0.004,-0.054,-0.247,0.118,-0.106,-0.103,0.014,-0.051,-0.228,0.272,-0.175,0.116,-0.076,1.0
0.677,0.875,0.351,0.284,-0.06,-0.275,0.0,-0.7,-0.68,-0.504,-0.809,-0.916,-1.293,-1.202,-1.167,-1.494,-1.468,-1.6,-1.967,-1.983,-2.316,-2.124,-2.349,-2.376,-2.434,-2.338,-1.699,-1.445,-1.241,-0.641,-0.356,-0.131,0.127,0.426,0.811,0.412,0.552,0.863,0.455,0.754,0.282,0.61,0.963,0.672,0.601,0.513,0.463,0.74,0.549,0.499,0.672,0.339,0.485,0.638,0.479,0.179,0.433,0.34,0.375,0.619,0.152,0.517,0.574,0.046,0.526,0.354,0.22,0.616,0.471,0.778,0.939,0.571,0.242,0.609,0.2,0.239,0.422,0.167,0.208,0.242,0.029,0.27,0.318,-0.009,0.489,0.223,0.392,0.14,0.084,0.488,1.157,2.422,2.173,1.557,0.785,-0.34,1.0
1.179,2.224,2.672,2.004,0.78,0.182,0.821,1.792,1.15,1.371,1.204,0.353,-0.393,-0.54,-0.594,-0.761,-0.746,-0.9,-0.997,-1.161,-1.241,-1.169,-1.504,-1.664,-1.928,-2.043,-2.256,-2.371,-2.395,-2.47,-2.405,-2.103,-1.851,-1.486,-1.012,-0.745,-0.623,-0.399,0.754,0.298,0.342,0.61,0.916,0.734,0.631,0.57,0.54,0.52,0.427,0.342,0.375,0.516,0.481,0.547,0.727,0.461,0.578,0.614,0.549,0.556,0.405,0.485,0.516,0.395,0.421,0.494,0.331,0.386,0.264,0.312,0.337,0.364,0.594,0.606,0.654,0.636,0.412,0.329,0.205,0.109,0.117,0.185,0.169,0.05,0.313,0.14,0.241,-0.018,0.138,0.213,0.077,0.049,0.273,-0.038,0.134,0.305,1.0
0.212,0.446,0.77,0.814,1.063,0.854,0.86,1.044,0.813,0.095,-0.48,-0.652,-0.21,-0.252,-0.745,-0.836,-0.616,-0.466,-0.556,-0.602,-0.946,-1.004,-0.694,-0.737,-0.503,-0.104,-0.73,-1.126,-1.126,-0.953,-1.112,-1.043,-0.635,-0.603,-0.739,-1.245,-1.118,-0.851,-1.005,-1.277,-1.25,-1.329,-1.741,-1.455,-1.838,-1.356,-1.378,-1.232,-1.143,-0.796,-0.662,-0.498,-0.451,-0.219,0.019,0.166,0.342,0.437,0.429,0.554,0.672,0.596,0.469,0.524,0.35,0.47,0.353,0.481,0.38,0.217,0.178,0.381,0.346,0.117,0.2,0.43,0.525,0.419,0.254,0.235,0.41,0.461,0.169,0.15,0.467,0.476,0.465,0.738,1.36,1.897,2.681,3.432,2.712,2.383,1.886,0.954,-1.0
0.524,0.514,0.769,0.207,0.431,0.184,-0.366,1.073,-0.007,-0.654,-0.334,-0.078,-0.217,-1.024,-0.234,-0.349,-0.773,-0.875,-1.078,-0.569,-1.412,-1.883,-0.766,-1.291,-2.536,-2.459,-1.951,-2.253,-2.617,-2.566,-2.137,-2.169,-1.848,-1.681,-0.236,-1.184,-1.271,-0.076,0.292,0.37,0.251,0.719,0.797,0.892,1.031,1.093,0.669,0.694,1.197,0.753,0.457,0.756,0.909,0.627,0.57,0.735,0.911,0.776,0.614,0.914,0.973,0.628,0.456,0.501,0.647,0.748,0.797,0.642,0.329,0.527,0.704,0.755,0.087,0.418,0.763,0.339,0.438,0.183,0.691,0.721,-0.138,0.519,0.437,0.399,0.298,0.777,1.003,0.661,0.716,0.626,0.382,0.945,0.306,0.022,0.429,0.154,1.0
-0.151,1.94,2.744,2.647,2.267,0.351,-1.375,0.536,0.061,0.182,0.602,0.667,-0.017,-0.649,-0.639,-0.999,-0.989,-1.308,-1.117,-1.151,-1.26,-1.23,-1.372,-1.412,-1.8,-1.766,-1.516,-1.726,-1.957,-2.02,-1.976,-2.012,-1.977,-1.581,-1.271,-1.436,-0.953,-0.091,0.101,0.139,0.542,0.837,1.116,1.06,0.979,1.107,1.061,0.939,1.11,0.904,0.774,0.509,0.711,0.815,0.877,0.612,0.541,0.612,0.735,0.656,0.536,0.514,0.593,0.629,0.459,0.288,0.257,0.428,0.41,0.189,0.386,0.573,0.494,0.67,0.758,0.709,0.518,0.308,0.218,0.191,0.019,-0.193,-0.006,-0.037,-0.204,0.094,-0.121,-0.239,-0.131,-0.211,-0.034,-0.654,0.103,0.506,0.084,0.501,1.0
-0.158,1.2,2.456,2.606,1.604,-0.362,-1.309,-0.081,0.462,0.01,0.406,-0.095,-0.655,-1.261,-0.636,-1.046,-1.179,-1.325,-0.938,-0.94,-1.329,-1.408,-1.671,-1.413,-1.49,-1.487,-1.834,-1.972,-1.731,-1.645,-1.917,-1.995,-1.915,-1.433,-1.321,-1.221,-0.595,-0.274,0.219,0.311,0.671,1.22,0.886,0.96,1.196,1.139,1.25,1.127,1.032,0.765,0.964,0.9,0.663,0.856,0.979,0.551,0.889,0.431,0.493,1.052,0.84,0.301,0.497,0.621,0.284,0.382,0.467,0.282,0.548,0.168,0.307,0.328,0.067,0.444,0.477,0.742,0.487,0.659,0.564,-0.05,0.311,0.133,0.092,-0.033,-0.057,-0.126,-0.213,0.04,0.209,-0.035,0.052,-0.103,-0.033,0.42,-0.158,0.16,1.0
0.638,2.722,3.511,2.69,2.158,0.633,-1.038,0.078,1.025,0.284,0.308,0.508,-0.455,-0.575,-0.715,-0.689,-0.9,-1.154,-0.857,-1.059,-1.341,-1.084,-1.356,-1.334,-1.594,-1.722,-1.645,-1.788,-1.782,-1.638,-1.806,-1.782,-1.678,-1.752,-0.93,-0.994,-0.601,-0.258,0.256,0.602,0.483,0.765,0.811,1.071,1.02,0.894,1.391,1.145,0.937,0.937,0.596,0.561,0.67,0.521,0.645,0.567,0.744,0.623,0.639,0.681,0.755,0.366,0.613,0.559,0.138,0.599,0.335,0.258,0.337,0.183,0.202,0.129,0.264,0.563,0.576,0.429,0.654,0.319,-0.097,-0.013,-0.137,-0.115,-0.276,0.112,-0.115,0.164,-0.418,-0.443,-0.102,-0.405,-0.408,-0.312,-0.408,-0.511,-0.573,-0.102,1.0
1.26,2.73,3.786,2.726,0.969,0.9,1.49,0.838,0.856,0.723,0.01,-0.25,-0.356,-0.66,-0.828,-0.742,-0.898,-1.043,-1.33,-1.159,-1.175,-1.347,-1.542,-1.603,-1.792,-1.62,-1.75,-1.913,-2.195,-1.932,-1.98,-1.82,-1.783,-1.529,-1.052,-0.738,-0.533,0.048,0.287,0.313,1.124,0.58,0.761,0.77,0.891,0.836,0.604,0.745,0.571,0.568,0.415,0.456,0.842,0.51,0.574,0.54,0.519,0.449,0.42,0.5,0.463,0.362,0.433,0.371,0.273,0.242,0.314,0.175,0.194,0.134,0.21,0.149,0.103,0.35,0.535,0.674,0.545,0.395,0.202,0.069,0.028,0.052,-0.364,-0.055,-0.195,-0.1,-0.168,-0.242,-0.224,-0.234,-0.515,-0.226,-0.057,-0.436,-0.25,0.019,1.0
0.25,0.52,2.403,3.936,2.083,1.236,-0.419,-0.868,0.305,0.456,0.142,0.094,0.144,-0.707,-0.837,-0.986,-1.208,-1.144,-1.121,-1.034,-1.329,-1.339,-1.392,-1.552,-1.677,-1.618,-1.775,-1.742,-2.142,-1.998,-1.965,-2.139,-2.087,-1.848,-1.368,-1.448,-0.958,-0.322,-0.195,0.148,0.494,0.732,0.93,0.55,1.089,0.746,1.062,1.044,0.894,0.71,0.784,0.77,0.734,0.661,0.563,0.561,0.576,0.534,0.573,0.444,0.553,0.507,0.47,0.579,0.372,0.42,0.401,0.381,0.253,0.355,0.454,0.099,0.573,0.718,0.686,0.758,0.624,0.325,0.36,0.197,0.139,-0.037,0.293,-0.071,0.033,0.197,0.049,-0.01,0.009,0.059,0.419,-0.306,-0.011,0.301,-0.25,0.051,1.0
0.46,1.036,2.66,4.188,2.479,1.084,0.129,-0.629,-0.046,1.188,0.761,0.241,0.456,0.047,-0.377,-0.513,-0.779,-0.796,-0.69,-0.563,-0.911,-1.189,-0.842,-0.983,-1.571,-1.291,-1.454,-1.742,-1.567,-1.788,-1.89,-1.684,-1.813,-1.696,-1.47,-1.484,-1.246,-0.843,-0.396,0.016,0.014,0.006,0.515,0.926,0.579,0.969,0.946,0.779,1.028,0.81,0.846,0.891,0.706,0.652,0.753,0.455,0.583,0.485,0.798,0.478,0.627,0.506,0.317,0.754,0.382,0.254,0.551,0.168,-0.01,0.311,0.195,0.012,0.072,0.34,0.517,0.712,0.494,0.255,0.171,-0.008,0.044,-0.137,-0.334,-0.207,-0.448,-0.36,-0.203,-0.371,-0.429,-0.579,-0.125,0.071,-0.766,-0.255,-0.348,-0.401,1.0
2.028,2.167,1.93,2.271,1.04,-0.476,-0.982,-1.263,-1.188,-1.31,-1.436,-1.377,-1.501,-1.692,-1.699,-1.63,-1.748,-1.779,-1.75,-1.776,-2.053,-2.293,-1.942,-1.877,-1.776,-1.631,-1.379,-1.091,-0.99,-0.373,-0.024,0.145,0.566,0.883,0.834,0.724,0.915,0.647,0.853,0.979,0.831,0.619,0.539,0.429,0.507,0.129,0.48,0.294,0.595,0.703,0.392,0.466,0.565,0.54,0.66,0.815,0.86,0.807,0.69,0.819,0.783,0.673,0.604,0.59,0.325,0.059,0.201,-0.044,-0.016,0.015,-0.017,-0.198,-0.104,-0.029,0.029,-0.101,-0.142,-0.046,-0.054,0.208,-0.188,-0.078,-0.045,-0.129,-0.048,0.094,0.116,0.061,0.1,0.166,0.318,0.338,0.673,0.866,0.957,1.381,-1.0
0.389,1.159,1.271,1.663,1.259,-0.015,-0.888,-0.96,-0.915,-0.716,-0.939,-1.246,-1.324,-1.51,-1.346,-1.484,-1.668,-1.696,-1.673,-1.864,-1.629,-1.837,-1.509,-1.711,-2.015,-1.751,-1.672,-1.258,-0.86,-0.988,-0.687,-0.409,-0.456,0.284,0.476,0.459,0.723,0.88,0.795,0.99,0.479,0.817,0.785,0.807,0.929,0.312,0.985,1.48,0.345,0.37,0.532,1.076,0.531,0.705,0.439,0.622,0.278,0.418,0.463,0.391,0.784,0.383,0.134,0.118,0.219,0.583,0.836,1.022,0.51,0.219,0.473,0.08,0.105,0.438,-0.098,-0.276,-0.11,-0.016,0.133,-0.304,-0.175,-0.136,-0.056,-0.221,-0.22,-0.243,-0.072,-0.19,0.386,1.459,2.585,3.261,1.783,-0.012,-1.446,-0.244,1.0
0.939,2.514,3.668,2.742,1.183,0.573,0.514,1.806,1.206,1.379,0.851,0.417,-0.381,-0.588,-0.573,-0.537,-0.687,-0.881,-0.793,-0.957,-1.199,-1.152,-1.258,-1.21,-1.446,-1.655,-1.599,-1.783,-2.185,-2.006,-1.974,-2.022,-2.017,-1.901,-1.536,-1.416,-1.034,-0.548,-0.453,0.243,0.373,0.585,0.387,0.724,0.863,0.719,0.605,0.837,0.666,0.537,0.726,0.615,0.599,0.514,0.559,0.422,0.461,0.471,0.48,0.518,0.399,0.423,0.43,0.399,0.338,0.289,0.354,0.097,0.168,0.293,0.164,0.104,0.155,0.193,0.21,0.484,0.63,0.606,0.434,0.241,0.186,0.015,-0.102,-0.098,-0.379,-0.096,-0.065,-0.092,-0.15,-0.284,-0.047,-0.301,-0.329,-0.309,-0.29,-0.259,1.0
1.602,2.509,1.792,0.884,0.77,-0.553,-0.354,-0.1,0.027,-0.083,-0.146,-0.247,-0.023,0.025,-0.116,-0.421,-0.763,-0.801,-0.703,-0.799,-0.996,-0.821,-0.793,-1.05,-1.05,-0.829,-1.022,-1.062,-1.177,-1.22,-1.212,-1.881,-1.441,-1.691,-1.619,-1.622,-1.498,-1.694,-1.729,-1.622,-1.741,-1.507,-1.715,-1.3,-1.11,-0.96,-0.798,-0.68,-0.374,-0.182,-0.162,0.022,0.149,0.177,0.316,0.373,0.367,0.426,0.511,0.534,0.378,0.454,0.535,0.489,0.473,0.464,0.518,0.385,0.489,0.405,0.419,0.416,0.57,0.593,0.509,0.66,0.706,0.83,1.126,1.117,0.957,1.198,1.363,1.282,1.456,1.411,1.366,1.417,1.476,1.051,1.123,1.373,1.431,0.94,-0.046,0.05,1.0
0.24,0.859,2.825,3.535,2.012,-0.56,-0.806,-0.025,0.563,0.466,0.48,0.161,-0.231,-1.101,-0.738,-0.942,-0.927,-1.159,-1.2,-0.876,-1.322,-1.459,-1.452,-1.475,-1.605,-1.741,-1.628,-1.822,-1.789,-1.767,-2.01,-2.12,-1.347,-1.789,-1.498,-1.296,-1.001,-0.047,-0.506,0.072,0.601,0.675,0.888,0.912,1.139,1.02,1.038,0.867,0.973,0.919,0.762,0.781,0.634,0.799,0.502,0.585,0.635,0.648,0.531,0.519,0.786,0.538,0.39,0.458,0.38,0.286,0.393,0.366,0.123,0.244,0.279,0.35,0.333,0.648,0.905,0.604,0.615,0.389,0.339,0.4,0.074,-0.029,0.201,-0.005,0.292,-0.006,0.041,0.114,0.125,-0.292,0.11,0.122,-0.143,0.199,-0.109,0.546,1.0
0.595,1.096,1.592,2.265,2.059,2.413,2.096,1.311,0.867,0.083,0.23,0.216,-0.182,-0.138,0.184,0.12,-0.253,-0.416,-0.628,-0.777,-0.734,-0.854,-0.947,-0.788,-0.588,-0.982,-1.326,-1.179,-1.079,-1.59,-1.78,-1.516,-1.793,-2.116,-1.869,-1.957,-1.866,-1.803,-1.824,-1.702,-1.659,-1.188,-0.855,-0.522,-0.737,-0.538,-0.253,-0.045,-0.051,0.043,0.321,0.492,0.41,0.355,0.361,0.389,0.447,0.419,0.382,0.275,0.299,0.348,0.375,0.58,0.433,0.305,0.357,0.362,0.324,0.544,0.654,0.72,0.846,1.021,1.031,1.062,0.945,0.767,0.674,0.726,0.565,0.656,0.809,0.571,0.482,0.464,0.353,0.549,0.451,0.289,0.289,0.425,0.451,0.436,0.45,0.074,1.0
0.274,0.662,1.202,1.583,1.972,1.678,1.358,0.865,0.011,-0.175,-0.161,0.302,0.024,-0.275,-0.26,-0.275,-0.098,-0.228,-0.375,-0.633,-0.625,-0.622,-0.7,-0.595,-0.707,-0.789,-1.018,-0.812,-0.833,-0.876,-1.036,-1.334,-1.404,-1.313,-1.043,-1.534,-1.667,-1.503,-1.678,-1.82,-1.769,-1.853,-1.907,-1.541,-1.356,-1.508,-1.069,-0.966,-0.876,-0.732,-0.481,-0.115,0.01,0.139,0.393,0.462,0.588,0.718,0.805,0.821,0.768,0.806,0.794,0.873,0.861,0.776,0.795,0.847,0.781,0.66,0.754,0.902,0.795,0.737,0.603,0.77,0.962,0.722,0.867,0.823,0.95,0.926,1.067,1.237,1.264,1.157,1.022,1.354,1.357,1.276,1.086,0.353,-0.062,-0.519,-1.45,-1.071,1.0
0.296,1.911,2.63,1.348,1.386,0.079,-0.681,0.035,0.403,-0.207,0.026,-0.012,-0.695,-0.939,-0.989,-1.157,-1.063,-1.148,-1.3,-1.389,-1.36,-1.378,-1.528,-1.665,-1.717,-1.681,-1.907,-1.972,-1.949,-2.086,-2.176,-1.921,-1.318,-1.595,-1.57,-0.832,-0.736,-0.503,-0.032,0.123,0.628,0.452,0.789,0.519,1.009,0.549,0.463,1.269,0.495,0.797,0.751,0.321,0.853,0.484,0.68,0.496,0.639,0.59,0.562,0.602,0.634,0.867,0.394,0.38,0.687,0.314,0.586,0.362,0.043,0.491,0.131,0.523,0.465,0.374,1.012,0.687,0.991,1.165,0.403,0.499,0.423,0.006,0.164,0.195,0.213,0.127,0.465,-0.019,0.007,0.533,0.136,0.373,0.909,0.569,0.249,0.346,1.0
0.311,0.71,1.169,1.54,1.838,2.245,2.314,1.671,1.036,0.715,0.391,-0.184,0.026,-0.199,-0.228,-0.252,-0.015,0.073,0.037,-0.199,-0.516,-0.743,-0.75,-0.843,-0.603,-0.769,-0.965,-0.883,-0.91,-0.889,-1.183,-1.098,-1.015,-1.467,-1.674,-1.762,-1.917,-1.929,-1.964,-1.701,-1.908,-1.88,-1.836,-1.677,-1.662,-1.399,-0.848,-1.054,-0.98,-0.422,-0.449,-0.417,-0.376,-0.212,0.083,0.186,0.148,0.206,0.492,0.54,0.493,0.564,0.588,0.671,0.743,0.747,0.699,0.658,0.724,0.749,0.857,0.837,0.853,0.678,0.793,0.734,0.686,0.515,0.562,0.8,0.912,0.863,0.947,0.952,0.791,0.677,0.596,0.682,0.656,0.58,0.809,0.219,0.443,0.568,0.668,0.141,-1.0
0.624,1.228,2.101,0.811,0.672,-0.497,0.222,-0.314,-1.127,-0.706,-0.538,-1.244,-1.237,-1.372,-1.257,-1.305,-1.505,-1.686,-1.675,-1.852,-1.944,-2.355,-2.732,-2.301,-2.27,-2.595,-1.864,-1.7,-1.547,-0.981,-0.81,-0.351,-0.08,-0.229,0.481,0.338,0.248,-0.148,0.538,0.155,0.154,0.351,0.446,0.958,0.825,0.644,0.59,0.463,1.001,0.67,0.795,0.755,0.797,0.782,0.809,0.539,0.561,0.988,0.417,0.563,0.624,0.632,0.362,0.757,0.43,0.614,0.479,0.492,0.525,0.562,0.473,0.564,0.51,0.522,0.621,0.54,0.312,0.791,0.705,0.855,0.826,0.577,0.76,0.394,0.362,0.311,0.263,0.265,0.201,0.685,0.521,0.777,-0.564,0.332,0.614,0.33,-1.0
0.379,0.331,2.069,3.789,2.27,1.408,0.101,-0.02,1.129,0.684,1.01,1.09,0.615,-0.399,-0.839,-0.651,-0.986,-1.009,-1.219,-1.072,-0.986,-1.401,-1.382,-1.482,-1.478,-1.583,-1.833,-1.688,-2.04,-1.856,-1.729,-1.681,-1.635,-1.759,-1.593,-1.221,-1.114,-0.815,-0.347,0.05,0.24,0.623,0.716,0.866,1.159,1.047,1.044,1.055,1.121,0.877,0.543,0.767,0.809,0.518,0.844,0.518,0.543,0.801,0.672,0.537,0.509,0.496,0.449,0.462,0.382,0.311,0.23,0.222,0.332,0.05,0.041,0.213,0.124,0.607,0.505,0.305,1.166,0.772,0.166,-0.082,-0.072,-0.047,-0.145,-0.418,-0.469,-0.312,-0.163,-0.054,-0.627,-0.325,-0.194,-0.255,-0.055,-0.078,-0.353,-0.27,1.0
1.71,3.274,3.88,2.524,0.357,0.883,1.682,1.54,1.665,0.971,0.028,-0.361,-0.471,-0.67,-0.791,-0.943,-1.143,-1.343,-1.247,-1.341,-1.45,-1.453,-1.623,-1.621,-1.944,-1.908,-2.022,-2.048,-1.608,-1.617,-1.564,-1.171,-0.584,-0.095,0.347,0.434,1.138,0.913,0.867,0.851,0.735,0.749,0.765,0.565,0.388,0.766,0.232,0.587,0.658,0.373,0.408,0.432,0.484,0.125,0.187,0.214,0.06,-0.006,0.089,0.01,-0.027,0.077,0.017,-0.096,-0.043,0.144,0.043,-0.152,0.108,-0.022,-0.15,0.093,-0.016,-0.055,-0.065,0.001,0.314,0.32,0.464,0.27,0.16,0.306,-0.195,-0.185,-0.107,-0.16,-0.212,-0.168,-0.148,-0.157,-0.069,-0.038,-0.096,-0.094,0.037,0.136,-1.0
2.043,2.621,2.077,1.531,1.593,0.992,0.455,-0.051,0.239,0.445,0.799,0.621,0.404,0.55,0.62,-0.169,-0.38,-0.35,-0.255,-0.598,-0.293,-0.697,-0.849,-0.679,-0.636,-0.72,-0.884,-0.917,-0.865,-0.881,-0.929,-1.017,-1.088,-1.24,-1.197,-1.059,-1.616,-1.443,-1.447,-1.597,-1.482,-1.32,-1.266,-1.354,-1.41,-1.449,-1.403,-1.384,-1.089,-0.904,-0.795,-0.474,-0.103,-0.14,0.088,0.386,0.409,0.333,0.222,0.176,0.245,0.29,0.31,0.309,0.191,0.209,0.211,0.175,0.042,0.109,0.022,-0.024,-0.065,0.113,-0.006,-0.064,0.051,0.327,0.048,0.15,0.121,0.16,0.201,0.289,0.258,0.175,0.255,0.529,1.131,1.851,2.839,2.946,2.273,2.247,1.833,0.589,-1.0
0.998,3.285,3.45,3.152,0.47,-0.013,0.934,1.293,1.011,1.444,0.445,-0.028,-0.471,-0.421,-0.674,-0.457,-0.36,-0.498,-0.587,-0.871,-1.424,-1.207,-1.387,-1.49,-1.443,-1.802,-1.802,-2.075,-2.109,-2.002,-2.129,-2.416,-2.096,-1.838,-1.543,-1.3,-0.627,-0.316,-0.114,-0.193,0.465,0.664,1.073,0.883,0.813,0.816,0.668,0.716,0.719,0.511,0.57,0.529,0.586,0.645,0.758,0.763,0.768,0.634,0.532,0.56,0.51,0.421,0.398,0.329,0.223,0.278,0.21,0.31,0.136,0.141,0.187,0.112,0.036,0.075,0.291,0.499,0.633,0.426,0.39,0.417,0.205,0.114,0.058,0.052,-0.116,-0.056,-0.074,-0.182,-0.073,-0.282,-0.533,-0.279,-0.069,-0.08,-0.07,0.007,1.0
-0.051,2.434,3.023,2.371,1.693,-0.521,0.509,0.304,-0.035,0.429,-0.629,-1.355,-1.277,-1.238,-1.552,-1.499,-1.467,-1.606,-1.784,-1.869,-2.104,-2.002,-2.105,-2.291,-1.872,-2.184,-1.889,-1.766,-1.52,-0.972,-0.59,-0.363,0.075,0.384,0.165,0.479,0.707,0.511,0.409,0.709,0.579,0.466,0.499,0.436,0.392,0.651,0.309,0.344,0.297,0.343,0.28,0.199,0.126,0.345,0.09,0.182,0.396,0.048,0.178,0.185,0.171,0.034,0.158,0.071,0.217,0.019,0.261,0.147,0.095,0.204,-0.05,0.291,0.095,0.539,0.319,0.212,0.434,0.734,0.868,0.978,0.941,1.065,0.65,0.414,0.435,0.19,0.215,0.309,0.323,0.236,0.469,0.292,0.21,0.254,0.63,0.375,-1.0
1.664,3.139,2.688,2.251,0.712,0.513,1.263,1.362,1.212,1.425,0.595,0.134,0.001,-0.25,-0.369,-0.41,-0.627,-0.664,-0.923,-0.927,-1.057,-1.474,-1.353,-1.447,-1.714,-1.76,-1.89,-1.97,-2.196,-2.01,-2.053,-2.142,-1.969,-1.68,-1.463,-1.223,-1.089,-0.658,-0.218,0.296,0.416,0.689,0.521,0.726,0.602,0.183,0.417,0.394,0.353,0.421,0.339,0.325,0.32,0.396,0.405,0.377,0.65,0.542,0.386,0.573,0.545,0.493,0.445,0.373,0.472,0.368,0.315,0.446,0.455,0.221,0.16,0.153,0.226,0.372,0.484,0.54,0.297,0.319,0.073,-0.182,0.021,-0.148,-0.031,-0.107,-0.13,0.222,-0.017,-0.231,0.171,0.146,-0.174,0.007,0.152,0.031,0.326,0.325,1.0
