@RELATION UMD

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE att129 NUMERIC
@ATTRIBUTE att130 NUMERIC
@ATTRIBUTE att131 NUMERIC
@ATTRIBUTE att132 NUMERIC
@ATTRIBUTE att133 NUMERIC
@ATTRIBUTE att134 NUMERIC
@ATTRIBUTE att135 NUMERIC
@ATTRIBUTE att136 NUMERIC
@ATTRIBUTE att137 NUMERIC
@ATTRIBUTE att138 NUMERIC
@ATTRIBUTE att139 NUMERIC
@ATTRIBUTE att140 NUMERIC
@ATTRIBUTE att141 NUMERIC
@ATTRIBUTE att142 NUMERIC
@ATTRIBUTE att143 NUMERIC
@ATTRIBUTE att144 NUMERIC
@ATTRIBUTE att145 NUMERIC
@ATTRIBUTE att146 NUMERIC
@ATTRIBUTE att147 NUMERIC
@ATTRIBUTE att148 NUMERIC
@ATTRIBUTE att149 NUMERIC
@ATTRIBUTE att150 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.061,-0.049,0.024,0.009,0.044,0.013,0.09,0.007,0.033,0.002,0.043,-0.008,0.009,0.01,0.021,0.002,0.01,-0.214,-0.136,0.089,-0.992,-0.732,-0.937,-0.927,0.162,-0.622,0.649,-0.504,0.045,0.093,-0.123,0.026,0.011,-0.029,0.028,0.044,0.01,0.019,0.028,-0.002,0.02,-0.039,0.041,0.132,-0.015,0.319,-0.103,-0.125,0.279,-0.435,-0.685,-0.54,-1.359,-1.521,-1.739,-1.447,-1.656,-0.959,-0.604,-0.485,-0.849,1.284,0.466,-0.9,0.198,-1.264,-1.02,-0.896,-1.223,-0.991,-0.344,-0.853,-0.858,-1.473,0.196,-0.545,1.061,-0.58,-0.64,-0.86,-1.021,0.155,-0.397,-0.353,-1.11,-0.7,-1.737,-0.684,-0.799,-2.49,0.199,-0.947,-1.808,-1.119,-1.382,-0.477,-0.061,-0.082,1.973,-0.028,-1.617,0.029,-0.286,-0.314,1.176,-0.054,0.013,0.385,0.076,-0.143,0.619,0.734,0.13,0.077,-0.608,-0.038,-0.066,0.113,0.044,0.039,0.315,0.061,-0.067,-0.003,-0.091,0.055,0.161,0.128,0.152,-0.018,0.076,0.004,0.021,0.061,-0.014,0.032,0.034,0.039,0.025,0.009,0.024,0.008,0.026,0.0,0.0,0.034,0.006,0.054,0.033,0.005,3.0
0.017,0.008,-0.001,0.003,0.032,0.033,0.049,0.046,0.026,0.027,0.011,0.036,-0.005,-0.0,-0.005,0.057,0.043,0.011,0.025,0.07,-0.185,-0.086,-0.082,0.045,0.599,0.156,-0.447,0.042,-0.228,-0.227,0.012,0.138,0.012,0.051,0.025,0.047,0.018,0.02,0.032,0.02,0.024,0.012,0.023,0.214,-0.077,-0.346,-0.63,-0.792,-0.694,-0.641,-1.996,-1.006,-0.867,-0.783,-3.442,-1.066,-0.734,-2.43,-2.576,-1.418,-0.93,-1.183,-0.659,-1.107,-3.361,-1.286,-0.904,-0.834,-1.599,-1.228,-0.766,-0.777,-1.438,-0.905,-0.679,-0.91,-2.383,-1.297,-2.326,-0.908,-0.833,-1.072,-0.865,1.436,-1.559,-0.559,-1.01,-0.892,-1.115,-0.966,-1.164,-0.872,-0.554,0.936,-0.809,-1.147,-0.041,-0.753,0.053,-0.039,0.045,0.087,-0.017,-0.201,1.029,-0.26,0.141,0.126,0.019,-0.094,-2.048,0.159,0.009,0.178,-0.183,-0.116,0.087,-0.002,0.079,0.007,0.059,0.069,-0.057,0.458,-0.057,-0.312,0.344,-0.046,-0.035,-0.331,-0.529,-0.653,-0.412,-0.228,-0.133,0.007,0.001,0.01,0.044,0.025,0.024,0.012,0.065,0.021,0.05,0.028,0.026,0.034,0.039,0.002,3.0
0.009,-0.001,0.023,0.025,0.045,0.033,0.047,0.044,0.026,0.053,0.051,0.059,0.025,0.052,0.036,0.017,0.049,0.049,-0.265,0.143,0.074,1.29,0.073,0.029,-0.5,0.384,-0.186,-0.026,0.113,0.069,0.042,0.042,0.03,0.054,0.039,0.011,0.005,0.03,0.041,0.004,0.003,-0.01,0.042,0.1,0.088,0.009,-0.054,0.307,-0.251,0.011,0.19,-0.056,-0.375,-0.466,-1.351,-1.28,-1.795,-1.723,-0.971,-0.951,-0.469,0.342,-1.018,-1.882,-1.132,-1.594,-1.155,-1.553,-1.101,-0.983,-2.282,-0.908,-1.517,-0.404,-1.12,-1.19,-0.333,-1.01,-0.965,-0.606,-1.014,-1.009,-3.554,-1.356,-2.321,-1.403,-0.808,0.26,0.108,-0.068,-0.096,-0.709,0.041,0.048,0.045,-0.919,0.584,0.116,1.492,-0.114,1.636,-0.201,-0.662,0.032,0.304,-0.223,-0.367,-0.086,-0.088,0.072,-0.657,-0.982,0.515,0.102,-0.08,-0.102,-0.096,0.033,-0.005,0.037,-0.217,-0.38,-0.829,-0.93,-1.003,-1.241,-0.872,-0.93,-0.959,-1.176,-0.61,-0.329,-0.185,-0.178,0.013,-0.01,-0.001,0.005,0.014,-0.021,0.027,0.024,0.023,0.002,0.014,0.015,0.029,0.028,-0.002,0.043,3.0
0.026,0.035,0.021,-0.005,0.02,-0.033,0.013,0.021,0.047,0.008,0.027,0.05,0.026,0.038,0.062,-0.0,0.001,0.095,-0.086,-0.198,0.317,-0.156,-0.081,0.564,0.039,-0.052,0.013,0.212,0.16,0.174,0.002,0.05,0.08,0.038,0.05,0.031,0.015,0.024,0.042,0.01,0.007,0.063,-0.02,0.004,-0.161,-0.362,-0.832,-0.811,-0.752,-0.873,-1.541,-0.642,-1.294,-0.765,-1.155,0.277,-0.951,-0.941,-1.654,-0.638,0.691,0.184,-1.2,-0.845,-1.119,0.122,-0.924,-0.677,-0.399,-0.826,-0.437,-1.75,-3.215,-1.931,-0.229,-0.91,-0.957,-0.865,-1.123,-0.873,-0.777,-1.973,-1.222,-1.321,-0.864,-0.718,-0.61,-0.888,-0.547,-0.671,-0.834,-1.384,0.854,-1.447,-1.287,-1.204,0.737,-0.571,-1.233,-1.389,-0.384,-1.002,-0.925,-0.992,-0.899,-1.79,-0.506,0.574,1.023,-0.2,0.735,-0.084,-0.129,-0.801,0.072,-0.19,0.068,-0.254,-0.375,-0.595,-0.962,-0.765,-0.557,-0.569,-0.542,0.225,0.143,-0.073,-0.344,-0.077,-0.035,0.036,-0.041,0.105,0.059,0.054,0.011,0.026,0.051,0.019,0.035,0.068,0.036,0.04,0.026,0.021,0.009,0.008,-0.003,0.023,3.0
0.039,0.039,0.024,0.032,0.036,0.034,0.03,0.005,0.007,0.013,0.042,0.019,-0.003,0.031,-0.009,-0.125,-0.394,-0.852,-0.921,-0.675,-1.009,-1.724,-1.003,-0.831,-0.63,-0.562,-0.438,-0.276,0.002,0.09,0.109,0.0,0.01,0.024,0.018,0.025,0.031,-0.005,0.012,0.008,0.036,0.059,0.003,-0.041,0.053,-0.011,0.09,-0.695,-0.078,-0.173,-0.321,0.364,0.277,0.254,0.087,0.478,0.542,0.308,0.626,-0.433,-0.055,0.556,0.224,1.116,0.416,3.497,0.405,2.424,1.039,0.456,0.58,0.174,-0.325,0.024,0.159,0.482,0.749,-0.228,0.124,0.614,0.512,0.904,0.058,0.506,-0.284,-1.172,0.728,1.015,-0.658,0.12,0.504,0.519,0.567,0.381,0.723,0.179,0.025,-0.262,0.046,0.782,-0.261,-0.064,0.147,-0.206,0.088,0.362,0.442,0.188,0.037,0.009,0.073,0.421,-0.069,1.006,0.104,-0.024,0.076,-0.133,0.036,-0.016,-0.087,-0.375,0.779,0.032,0.001,-0.014,-0.171,-0.01,0.036,0.194,0.117,-0.238,-0.014,-0.001,0.004,0.031,0.027,0.044,0.015,0.001,0.035,0.056,0.03,0.038,0.026,0.04,0.005,0.047,0.018,0.049,3.0
0.024,0.014,0.023,0.014,0.019,0.001,0.043,0.034,0.052,0.049,0.017,0.007,0.038,0.029,0.047,0.031,0.011,0.002,-0.211,-0.009,-0.026,-0.061,-0.322,-0.484,-0.736,-0.938,-1.475,-1.171,-0.596,-0.603,-0.299,-0.155,-0.039,0.004,-0.004,0.013,0.007,0.039,0.043,0.029,0.014,0.082,0.065,0.006,0.012,0.272,0.037,-0.24,0.234,0.142,0.828,0.745,0.801,1.486,1.519,0.835,0.684,1.473,1.084,1.051,0.873,2.852,0.333,1.195,1.146,1.123,1.543,0.912,1.112,-1.161,0.924,1.023,1.002,1.346,3.292,0.489,1.554,-1.43,2.709,0.555,0.884,1.036,-0.139,1.019,1.7,1.222,-0.235,1.236,1.683,1.051,1.029,0.597,1.711,1.529,1.208,0.728,1.042,1.011,0.649,1.429,-1.158,0.542,0.18,0.02,-1.277,-0.016,0.158,0.515,0.021,-0.083,0.187,-0.061,0.318,0.266,-0.031,0.008,0.084,-0.122,0.079,0.113,0.004,-0.416,0.597,0.402,-0.052,-0.005,-0.427,-0.132,-0.011,0.238,0.017,-0.015,0.031,-0.002,0.033,0.044,0.049,0.034,0.017,0.068,0.019,0.014,0.053,0.054,0.046,0.013,0.099,0.044,0.047,0.044,3.0
0.028,0.005,0.044,0.042,0.021,0.055,0.013,0.041,-0.014,0.005,0.019,0.022,0.043,0.027,0.033,0.021,-0.065,0.022,-0.526,-0.503,-0.826,-1.28,-0.78,-0.752,-1.003,-0.94,-0.776,-0.37,0.033,-0.037,0.133,0.065,-0.005,0.02,0.025,0.034,0.043,-0.006,0.03,0.019,0.026,0.079,-0.07,0.05,0.103,0.004,0.138,0.07,0.627,0.838,1.033,0.548,0.416,0.613,0.763,5.598,1.392,1.252,1.54,0.51,0.416,0.072,1.189,0.364,1.027,0.613,0.99,2.858,-0.419,1.758,1.319,0.155,1.52,1.686,0.533,1.063,0.156,1.413,1.247,1.004,1.861,0.899,1.151,1.726,1.295,1.046,1.31,1.193,0.9,-0.772,1.149,0.876,0.378,0.045,0.059,0.578,1.244,-0.317,0.81,1.58,0.144,0.15,0.352,-0.011,-0.751,0.292,-0.294,-0.447,0.356,-0.01,0.094,0.219,0.154,0.062,0.631,0.223,0.048,-0.033,-0.021,-0.202,-0.07,-0.069,-0.036,-0.009,-0.534,-0.615,0.449,0.042,-0.167,-0.2,0.064,-0.026,0.053,0.049,0.036,0.035,0.005,0.04,0.049,0.05,-0.003,0.012,0.028,0.029,0.025,0.002,0.038,0.008,-0.002,0.028,3.0
0.009,-0.025,0.048,0.033,0.006,0.075,0.048,0.009,-0.0,0.019,0.029,0.029,0.03,0.007,0.042,0.019,0.057,0.205,0.034,-0.278,-0.034,0.042,0.068,-0.118,0.051,0.192,0.356,0.035,-0.04,0.122,-0.002,0.024,0.021,0.017,0.0,0.017,0.003,-0.006,0.013,0.035,0.03,0.023,0.028,-0.01,0.017,-0.107,-0.092,0.16,-0.478,0.141,0.129,-0.903,1.516,1.713,2.219,1.426,1.262,1.664,1.658,2.382,1.655,1.386,0.65,1.399,0.783,1.265,0.908,0.729,1.132,1.477,1.452,1.248,1.233,-1.485,2.149,1.448,0.927,0.996,1.359,0.383,1.59,2.201,1.119,1.655,0.373,1.754,1.367,0.41,1.547,1.779,3.621,0.705,0.495,0.026,0.583,0.64,0.751,-1.271,1.063,-0.493,0.11,-0.267,-0.531,-1.126,-0.471,0.018,-0.138,0.035,0.554,0.042,-0.159,-0.426,-0.068,0.072,0.012,0.034,-0.024,0.034,0.025,-0.033,-0.032,0.173,-0.253,-0.433,-0.014,-0.71,-0.951,-0.846,-0.536,-0.158,0.196,-0.037,0.015,-0.065,0.063,0.031,0.02,0.064,0.015,0.024,-0.015,0.037,0.01,0.007,0.007,-0.001,0.035,0.009,0.039,0.045,3.0
0.018,0.015,0.004,-0.016,0.041,0.02,0.005,0.028,0.047,0.017,0.017,0.02,0.006,0.038,0.038,0.015,0.023,0.011,0.012,0.858,-0.075,-0.178,-0.431,0.097,-0.24,0.447,0.031,0.017,0.025,-0.047,0.089,0.069,0.038,0.03,0.04,0.04,0.043,0.011,0.021,0.058,0.014,0.187,0.016,0.025,0.087,0.017,-0.286,-0.018,0.43,-0.0,0.454,-0.178,0.229,0.376,0.372,-0.032,-0.037,1.421,2.22,0.948,0.917,0.013,-0.325,1.044,1.173,-0.108,-0.26,1.173,0.528,2.141,0.915,0.584,1.509,0.881,1.603,0.931,0.953,0.94,0.963,0.935,1.009,1.284,1.073,0.551,0.989,0.895,0.961,0.756,-0.327,0.505,1.073,-0.525,0.851,1.072,0.407,0.786,0.821,0.852,0.637,0.233,0.249,-0.133,2.026,-1.298,0.002,0.007,-0.014,-0.729,0.288,-0.506,-0.212,0.075,0.512,0.179,-0.144,0.016,0.116,0.076,0.018,0.009,0.008,-0.099,-0.42,-1.698,-1.192,-1.049,-0.96,-0.146,-0.601,-0.294,0.131,-0.066,0.034,0.003,-0.023,0.033,0.029,0.027,0.037,0.007,0.038,0.004,0.009,0.001,0.026,0.003,0.009,0.055,0.001,0.014,3.0
0.023,0.016,0.016,0.031,0.035,0.017,0.058,0.047,0.014,0.023,0.008,0.063,0.004,0.054,0.028,0.012,-0.066,0.03,0.06,-0.115,-0.377,-0.133,0.582,-0.933,-0.414,0.085,0.562,0.044,-0.551,-0.013,-0.041,-0.018,0.013,0.007,0.027,0.014,0.001,0.038,0.014,0.025,0.063,0.033,0.05,0.049,-0.006,0.013,0.107,0.724,1.36,1.267,0.986,0.984,-0.202,1.026,1.188,0.465,-0.075,1.148,0.85,0.861,1.927,0.973,1.766,-0.725,1.128,1.107,1.001,0.93,0.523,0.952,-0.935,1.0,0.939,0.97,1.006,1.375,1.31,1.046,0.605,0.853,0.92,0.929,1.095,1.087,0.888,0.941,0.788,1.023,2.325,0.772,0.067,0.064,-0.019,-1.244,0.122,0.037,0.039,1.919,0.087,0.057,0.057,-0.187,0.433,0.163,0.038,0.023,-0.507,0.274,-0.222,0.004,0.066,0.033,-0.59,0.047,-0.003,0.054,0.044,0.159,-0.095,0.037,-0.028,0.001,-0.212,-0.132,-0.776,-0.586,-0.644,-0.68,-0.725,-0.655,-0.065,-0.238,0.02,0.024,0.019,0.032,0.063,0.043,0.029,0.002,0.031,0.026,0.027,0.028,0.031,-0.001,0.045,0.05,-0.02,-0.012,3.0
