@RELATION SyntheticControl

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC

@DATA
5.096,5.396,1.636,2.356,3.344,0.491,1.793,0.263,0.333,0.102,0.542,0.664,3.391,2.631,1.538,1.57,0.753,0.482,0.524,0.661,1.326,0.453,2.882,3.843,0.344,2.023,0.663,0.15,0.714,0.241,1.044,0.491,0.044,0.641,0.679,0.249,1.514,1.917,1.4,2.451,0.806,0.227,0.371,0.12,0.095,0.9,0.504,0.88,1.432,0.613,1.388,2.91,1.315,3.444,2.793,1.284,1.146,0.869,0.345,1.277
0.364,0.07,1.241,0.129,0.645,1.314,0.826,1.69,2.446,2.432,0.03,1.726,0.43,1.536,2.377,0.391,0.543,0.222,2.571,0.487,0.76,2.684,2.951,0.154,0.718,1.256,0.671,1.049,0.664,0.026,0.245,4.172,0.794,0.966,1.122,0.862,0.237,1.263,0.479,0.569,0.724,0.131,0.64,2.235,1.645,1.312,0.023,0.799,1.396,1.035,2.959,0.71,2.24,1.857,1.606,2.494,1.413,0.781,0.244,0.749
1.358,1.573,2.451,1.223,1.8,1.203,2.356,1.727,1.491,6.048,2.006,0.044,1.317,0.1,0.962,1.143,2.278,2.419,0.627,0.365,0.971,0.94,0.722,1.206,0.961,1.516,1.688,1.24,0.439,2.176,0.298,1.029,0.293,1.278,1.345,0.531,0.136,2.44,2.89,0.124,2.363,0.238,1.146,1.112,0.012,1.338,0.904,3.358,1.061,0.205,1.947,0.752,0.778,2.823,0.987,3.076,0.016,0.97,2.369,1.233
0.735,0.901,4.701,1.936,2.653,0.664,5.644,1.239,0.943,1.709,1.685,0.411,2.111,2.206,2.559,0.358,1.781,1.985,0.76,1.023,0.638,1.214,1.153,0.899,0.909,0.645,0.006,1.977,1.68,2.735,0.561,2.788,1.432,0.175,1.378,1.319,0.414,0.263,2.528,0.147,1.685,3.471,0.842,0.391,0.359,0.197,0.357,0.075,0.779,0.634,2.825,0.096,0.945,0.504,1.073,0.571,0.267,0.751,1.05,1.292
1.658,0.709,0.345,0.441,2.197,0.077,0.587,3.129,0.786,0.785,1.317,0.712,3.302,1.0,0.427,0.417,0.139,0.481,0.188,0.922,1.805,0.999,0.794,2.343,1.765,0.44,0.33,1.594,1.108,1.107,0.127,1.216,0.988,0.149,1.616,0.935,1.038,1.318,1.668,1.708,0.305,1.912,0.042,0.872,0.143,0.907,1.441,0.988,0.987,1.534,3.704,0.101,1.849,2.039,1.738,4.892,1.72,3.37,1.018,1.705
1.241,2.702,0.672,2.493,1.685,1.513,1.153,2.112,1.957,0.026,1.487,0.338,2.228,2.122,1.143,2.195,1.315,1.869,0.525,0.56,1.799,0.927,0.969,0.727,0.368,0.404,2.446,1.575,0.319,0.088,1.47,1.426,1.195,0.031,0.447,4.267,0.635,0.121,0.249,1.172,2.624,1.967,4.042,0.802,0.284,0.553,2.821,0.411,0.714,0.783,2.607,3.77,0.056,3.221,1.15,1.656,0.568,6.195,1.383,0.696
4.088,0.253,2.109,0.209,0.437,0.482,1.287,3.66,1.202,0.87,0.829,0.063,1.293,1.563,1.364,0.316,0.244,0.606,1.504,0.561,0.057,0.935,2.114,0.297,0.227,0.572,1.462,0.278,0.011,0.127,0.411,2.615,1.313,1.535,0.958,1.091,0.277,0.323,0.708,0.329,2.49,0.713,1.954,2.751,0.122,0.223,1.46,1.191,0.999,1.285,1.279,3.079,0.679,1.349,0.165,0.347,1.174,0.933,1.252,0.077
3.639,1.287,2.171,1.795,1.019,1.747,0.534,1.271,0.543,0.079,1.08,1.027,1.061,0.203,0.485,0.707,0.585,0.449,2.524,1.379,1.331,1.606,0.962,0.827,2.111,1.228,0.944,1.58,1.544,0.188,2.129,1.262,0.416,1.187,1.652,1.893,0.47,2.679,0.629,0.817,0.671,0.395,0.058,1.192,0.159,0.723,3.738,1.526,0.184,1.556,2.81,0.443,0.281,1.166,0.01,1.096,1.829,1.706,2.266,1.024
2.819,1.385,0.677,1.317,2.342,3.096,0.155,1.909,0.765,1.726,1.507,0.842,0.342,0.957,0.43,0.741,0.387,0.76,0.669,2.902,3.358,1.442,1.48,0.437,0.471,1.736,1.759,0.637,0.948,0.278,1.059,1.357,1.474,1.393,0.026,1.356,2.02,2.44,2.316,2.183,0.959,0.826,0.776,0.964,1.411,3.106,5.077,1.723,2.868,0.507,1.472,1.976,0.118,3.373,0.976,0.496,1.101,1.145,0.201,1.239
2.009,3.106,4.924,0.084,1.862,2.787,1.376,1.057,1.327,0.348,0.736,0.312,2.389,0.611,1.003,0.771,0.066,0.378,0.941,0.904,0.666,2.776,0.438,2.578,0.454,0.876,1.028,2.464,0.655,1.762,0.209,0.608,0.745,0.901,2.52,0.937,0.364,1.777,1.741,0.773,0.566,1.543,2.2,1.523,2.646,0.889,2.561,3.75,3.294,2.51,2.297,0.28,1.196,1.349,4.478,0.801,3.758,2.628,1.319,3.913
0.283,2.165,0.903,0.115,0.711,1.201,0.224,1.817,1.944,1.136,0.14,0.105,1.712,1.341,0.186,0.339,4.054,2.443,1.434,1.226,0.452,1.944,0.344,1.032,0.419,0.494,0.858,0.258,2.175,0.341,0.721,0.247,0.021,0.532,2.382,1.45,0.771,0.489,0.203,0.006,0.633,2.417,0.579,1.662,1.213,0.526,2.226,0.573,0.467,0.898,0.872,1.213,0.914,1.291,2.69,0.882,0.231,0.356,1.125,2.629
1.415,3.107,1.191,3.267,2.32,2.163,0.018,0.546,1.037,2.552,2.804,0.43,0.319,1.751,1.763,0.039,0.728,2.711,0.709,0.15,0.548,0.37,2.661,2.897,0.486,1.287,2.024,2.386,1.425,1.247,1.002,1.704,0.971,0.572,2.059,3.221,1.012,1.216,0.982,1.273,0.252,1.268,0.338,1.323,0.84,2.877,0.23,0.779,0.729,0.887,1.108,0.625,2.286,0.985,1.174,1.217,1.018,1.988,0.538,0.253
2.428,1.435,3.216,1.51,0.441,0.389,0.535,3.89,1.488,0.429,1.371,2.307,0.932,3.222,0.223,1.359,0.086,1.552,0.887,0.967,1.49,0.406,0.473,2.111,0.464,1.951,1.122,0.393,0.208,0.844,1.811,3.047,0.275,0.425,1.59,1.321,1.713,1.293,0.424,0.673,0.725,0.141,3.367,0.329,0.204,3.506,0.929,0.03,0.892,0.414,3.431,1.604,1.992,1.475,1.856,1.216,1.363,1.175,2.355,0.303
0.897,1.72,0.485,2.189,2.358,1.577,1.595,4.574,2.718,1.891,1.311,1.158,2.32,4.874,1.301,0.983,0.681,0.746,0.119,1.208,0.455,0.617,0.461,0.993,0.391,3.462,1.15,1.41,1.167,1.086,1.145,1.301,1.873,0.572,0.455,1.777,3.211,1.3,1.282,1.268,0.524,0.553,1.167,0.327,2.391,1.911,0.19,2.228,0.325,1.374,0.123,1.657,2.317,0.947,0.413,1.67,0.115,2.308,2.346,2.882
1.171,0.869,0.882,0.589,1.724,1.98,0.399,0.793,0.2,1.316,0.183,0.845,0.917,0.735,0.128,0.479,0.277,1.746,0.414,3.614,1.74,0.628,0.781,0.709,1.124,2.597,0.561,0.748,1.728,2.732,1.375,0.547,0.88,2.31,1.861,3.479,1.566,1.069,1.877,1.52,2.552,2.456,2.273,0.992,0.108,0.72,0.248,0.108,0.554,0.373,2.099,0.527,3.088,0.561,3.198,0.503,4.544,2.446,1.945,3.43
1.655,1.022,1.768,1.87,2.288,2.179,0.081,2.929,1.229,0.637,1.468,0.636,1.469,3.056,1.892,0.322,2.052,1.772,0.758,0.854,1.435,0.627,1.074,1.327,1.131,0.302,0.155,2.145,1.292,0.669,0.411,1.792,1.59,1.99,0.383,0.791,0.435,0.554,1.062,1.805,1.127,1.367,0.423,1.515,0.912,0.004,0.473,1.212,2.149,1.171,2.263,1.818,1.075,0.528,1.162,2.388,1.15,0.052,4.997,2.906
1.299,1.317,1.263,1.483,0.518,1.218,1.014,1.336,1.347,3.564,1.04,0.773,0.107,1.258,1.849,1.189,0.016,1.461,0.003,0.26,0.626,1.1,1.111,0.336,0.9,1.748,0.437,0.158,1.425,2.607,1.139,0.109,2.139,0.118,1.218,1.57,0.939,1.425,1.141,2.118,1.756,0.691,2.075,0.673,1.391,0.529,0.623,0.943,0.164,1.711,1.404,0.788,1.365,1.295,0.476,2.935,0.26,0.8,0.437,4.282
3.342,2.501,0.846,1.342,0.339,0.666,0.04,0.684,0.707,0.669,2.333,2.106,0.311,1.338,0.022,0.641,0.618,2.141,0.464,2.428,1.671,0.506,0.102,1.777,2.956,1.746,0.182,0.865,0.898,0.473,0.015,0.495,0.328,1.243,1.089,0.47,1.672,0.678,0.326,0.813,1.156,0.894,0.127,0.198,0.224,1.374,0.959,0.022,0.85,0.634,0.878,0.877,0.133,2.304,2.21,1.897,4.19,1.219,3.349,0.566
0.539,0.981,0.813,1.918,1.138,2.112,0.647,1.256,2.999,0.938,2.132,0.573,0.152,0.559,0.443,2.359,1.607,0.153,0.898,2.61,2.776,0.658,0.327,0.726,0.647,1.006,0.77,0.315,0.059,0.502,1.424,1.146,0.828,1.908,1.226,0.612,2.181,0.959,0.228,1.287,0.971,0.261,2.294,0.478,0.346,1.625,0.037,0.294,1.384,0.631,1.347,2.522,1.182,0.439,0.505,1.37,0.572,2.055,0.707,1.359
2.425,2.217,0.287,3.679,0.604,1.316,2.282,1.77,0.831,1.365,0.085,2.197,1.673,1.884,1.08,1.184,1.262,1.641,0.635,1.611,1.788,0.51,0.669,1.19,3.344,0.666,0.152,1.223,0.764,0.045,0.779,1.543,0.453,0.327,0.891,0.588,1.409,0.9,0.901,2.496,2.272,1.627,2.659,1.376,1.055,2.509,2.303,0.154,3.335,2.309,4.019,1.155,0.13,0.457,1.888,1.704,1.712,0.25,0.529,0.28
4.152,1.428,1.899,3.068,0.914,0.65,0.369,0.959,1.047,0.983,0.134,0.578,2.958,0.595,0.997,2.806,1.254,1.17,0.188,1.037,0.555,0.651,1.669,1.003,1.219,2.615,0.883,0.342,1.344,0.615,0.133,0.731,1.576,0.49,0.405,0.756,3.126,0.239,0.573,1.316,2.872,0.501,0.517,0.129,0.51,1.82,0.679,2.481,1.411,1.494,0.504,1.043,3.361,0.863,0.609,3.925,0.595,0.693,1.47,0.737
0.137,1.867,3.857,0.306,0.011,0.878,1.994,1.686,2.85,1.089,0.628,1.833,2.437,1.013,0.393,0.747,0.367,1.326,0.887,1.833,1.71,0.802,2.191,1.387,1.763,0.709,0.415,2.836,1.823,0.871,1.119,0.294,1.989,2.785,0.078,0.517,0.185,1.229,0.885,2.611,2.403,2.491,1.223,0.415,1.036,0.908,2.572,2.325,0.31,1.019,1.874,4.421,2.086,2.67,1.367,3.203,1.62,0.311,1.683,0.137
0.664,1.143,2.285,0.005,0.094,3.628,1.308,2.44,1.672,1.267,0.835,1.156,1.394,1.428,2.681,0.308,0.468,0.481,1.407,0.666,0.857,1.763,0.075,0.298,0.198,0.769,0.375,1.154,0.072,1.08,0.598,0.674,1.294,1.119,1.514,0.692,1.312,1.663,2.219,1.228,2.582,1.097,2.113,0.265,0.615,0.546,2.864,1.349,1.739,2.475,0.231,0.712,1.249,1.084,0.093,3.731,0.077,2.295,0.445,0.625
1.976,2.016,3.921,0.617,0.238,1.723,1.063,1.617,2.244,0.219,0.723,0.159,0.065,1.113,0.354,3.66,0.865,0.602,0.316,1.278,0.363,0.882,1.242,2.328,3.218,1.741,1.19,0.981,0.174,0.701,1.267,1.013,0.478,0.585,2.123,1.554,1.857,0.746,0.962,0.592,1.059,1.342,1.367,0.508,0.215,1.371,0.089,0.795,0.56,0.112,1.893,0.771,0.685,2.078,0.398,1.312,1.645,0.541,1.67,0.507
0.695,1.716,1.511,1.852,0.832,1.519,3.395,1.913,2.196,4.391,3.901,1.369,0.232,2.631,1.619,0.135,1.169,0.225,0.248,0.539,1.542,1.559,0.964,0.951,1.241,2.501,0.915,0.382,1.811,1.189,0.376,0.865,1.658,0.295,1.288,0.909,0.445,0.368,3.349,1.785,4.737,1.252,2.182,0.211,1.905,0.487,3.357,1.604,0.64,2.572,0.819,0.572,2.138,0.884,1.463,1.842,1.273,3.019,2.029,0.166
4.978,0.254,0.149,0.35,3.473,0.407,1.993,0.202,1.835,0.958,0.28,0.815,4.16,2.03,0.359,0.455,0.557,1.102,1.182,0.57,1.076,1.164,0.547,1.005,2.605,1.955,2.736,0.474,2.466,0.342,0.085,0.859,0.551,0.009,0.323,0.555,2.202,0.059,1.657,0.846,1.24,2.609,2.137,0.544,2.239,0.55,0.26,1.234,2.561,1.11,2.013,2.549,0.073,2.609,3.2,0.487,0.499,2.004,3.337,0.7
1.026,2.548,0.752,0.819,1.803,2.115,0.175,1.212,1.306,4.841,0.172,1.708,0.168,1.755,1.134,1.697,0.743,0.046,1.452,0.928,0.791,1.413,0.414,0.233,0.433,1.527,1.618,1.671,0.776,0.439,0.273,3.184,2.037,0.013,0.676,0.716,0.907,2.039,2.06,0.523,2.312,1.137,0.991,0.877,1.686,1.22,1.367,1.229,0.008,0.054,0.039,0.577,2.247,0.159,0.587,1.352,3.116,1.171,2.142,1.441
0.802,0.157,0.666,2.964,2.309,2.166,0.199,1.809,2.361,3.795,0.197,1.948,3.054,0.375,1.423,1.001,2.355,0.367,1.943,2.569,0.566,0.106,0.806,1.55,1.219,0.92,2.717,2.034,0.328,0.402,2.319,2.295,1.816,0.241,0.607,2.971,3.181,0.699,0.199,0.647,0.791,1.417,0.247,0.612,0.231,2.898,0.517,0.311,1.225,1.265,2.662,2.824,0.801,2.756,1.405,2.472,0.673,0.242,0.573,0.161
1.696,0.164,2.943,1.268,1.141,1.134,1.167,2.654,1.823,0.443,0.243,3.039,1.269,2.046,1.704,2.341,2.029,0.188,1.339,0.149,1.957,0.637,2.313,2.336,0.152,4.064,1.288,0.196,0.318,0.382,1.155,0.192,0.141,0.8,0.189,0.822,1.939,0.273,0.715,1.087,3.274,1.299,1.108,0.283,2.117,0.343,1.745,1.422,0.219,0.981,0.27,1.117,3.131,1.075,0.915,2.232,0.777,0.916,0.796,1.013
1.936,0.566,1.29,0.679,0.729,0.908,0.537,1.107,3.179,1.121,0.808,2.713,0.562,1.292,2.344,0.352,0.484,5.388,0.395,2.402,0.319,1.076,1.238,1.904,1.466,0.634,1.225,0.72,0.649,1.068,0.163,1.81,0.492,3.05,0.933,0.514,2.49,2.365,0.677,1.587,0.089,0.169,0.207,0.959,1.153,1.191,0.42,1.437,2.887,1.195,2.337,0.948,0.354,3.084,0.153,0.721,1.374,1.265,0.241,2.316
1.434,1.845,1.058,0.004,0.569,1.708,2.724,3.203,0.661,2.202,0.008,1.644,0.024,0.967,0.33,0.145,3.067,2.051,1.772,0.348,3.152,0.344,2.753,0.279,0.239,0.391,0.266,0.138,1.111,0.657,1.7,2.698,0.106,1.576,0.558,0.667,1.371,1.2,0.574,1.117,2.764,2.187,0.774,1.04,2.045,0.333,1.56,2.905,1.823,0.454,0.772,3.508,2.92,1.334,1.219,0.822,2.471,1.519,1.18,0.994
2.08,5.153,3.016,2.879,0.357,2.104,0.299,1.034,1.286,0.023,0.328,2.544,3.454,0.345,1.907,1.078,0.132,0.267,0.553,0.324,0.868,1.293,1.667,0.649,0.253,0.726,1.514,0.168,0.218,0.251,0.75,0.258,0.325,0.329,0.848,1.4,1.178,1.343,2.306,0.329,0.676,1.79,1.385,3.192,0.051,0.657,1.654,2.588,1.247,1.018,1.664,2.382,1.36,0.602,0.092,0.348,0.51,0.122,3.052,0.251
0.922,2.637,0.147,0.894,0.735,0.145,1.958,0.109,1.477,2.235,0.302,2.012,2.103,1.333,2.384,3.047,0.236,1.275,0.295,0.482,0.623,0.896,0.362,0.443,2.449,0.487,1.475,1.286,1.947,0.885,1.039,0.723,0.297,0.529,1.432,0.976,2.507,0.105,0.497,2.427,1.62,0.759,0.517,0.174,0.257,1.02,0.203,0.077,0.096,1.813,0.249,2.214,0.092,3.979,1.363,1.054,2.996,1.139,2.001,0.718
2.529,0.998,1.019,2.286,1.951,1.756,0.545,1.316,0.679,0.204,0.349,1.385,1.828,0.148,0.576,1.282,2.752,1.492,0.613,1.938,1.746,2.115,1.298,1.162,0.16,0.221,0.503,2.579,1.86,1.408,0.501,0.313,2.022,1.979,1.242,1.83,0.863,0.678,0.242,0.707,0.439,0.605,5.532,0.013,0.502,0.264,1.106,0.446,0.959,2.237,0.587,0.915,0.03,2.219,4.468,4.21,0.799,0.304,2.582,1.557
0.616,1.332,0.596,1.336,1.117,0.465,0.665,0.47,1.206,0.043,1.378,0.871,1.523,1.352,1.507,0.742,0.945,0.752,0.635,1.66,2.392,2.539,0.487,1.614,0.714,0.548,0.356,2.12,1.514,1.52,0.069,0.403,0.729,1.018,2.601,1.098,1.775,0.356,3.173,0.596,2.036,0.026,1.019,2.117,1.341,0.887,2.924,0.062,1.172,1.189,0.648,0.986,2.359,2.928,0.373,0.595,1.772,2.125,2.532,1.416
3.386,0.298,1.926,0.312,0.536,0.89,0.854,0.375,0.291,1.933,0.023,0.576,0.361,1.965,0.107,0.286,0.924,1.554,2.357,1.627,1.816,0.999,1.807,0.612,2.669,2.614,1.165,0.076,0.918,4.093,1.69,1.621,0.273,1.123,1.322,0.272,0.251,1.922,1.467,0.507,0.013,1.443,1.119,1.797,2.818,0.645,1.419,4.555,0.772,1.282,0.594,0.378,0.464,0.466,0.968,0.468,3.17,0.563,2.869,3.176
2.499,2.053,0.644,2.997,3.057,0.211,0.785,0.08,2.527,1.342,0.984,0.318,1.426,0.676,1.7,1.698,1.935,1.318,0.542,2.807,0.065,1.841,0.484,0.827,0.712,0.218,1.485,0.043,0.823,1.466,0.983,0.283,1.694,1.195,1.587,0.026,1.005,1.799,0.574,0.21,1.428,0.187,2.006,0.264,2.201,0.701,1.516,3.306,2.234,1.159,5.548,1.983,0.624,2.225,0.35,4.241,0.04,2.617,1.713,1.52
1.365,1.737,0.938,5.199,1.036,3.043,3.193,0.713,5.164,0.425,2.237,0.413,1.792,3.854,1.347,0.38,0.184,1.103,0.721,1.193,0.735,2.352,0.493,2.551,0.393,1.688,0.5,0.826,1.878,1.669,0.741,0.776,0.747,2.275,2.543,2.134,0.322,1.382,0.034,0.19,1.249,0.094,0.408,2.582,1.487,0.28,1.984,1.877,2.207,2.396,1.199,0.404,0.81,1.716,0.302,2.357,2.017,1.279,2.642,0.286
1.498,1.1,0.067,2.027,1.102,1.482,2.141,3.233,0.905,1.495,0.061,0.137,0.584,1.084,0.255,2.891,1.959,2.699,0.496,0.286,1.819,2.295,0.33,0.973,0.387,1.719,1.479,1.08,0.301,0.994,0.631,1.097,1.992,0.815,0.06,2.072,1.436,0.066,1.276,0.771,1.436,0.911,1.443,1.906,1.141,0.49,0.076,0.537,0.894,3.211,1.142,1.09,2.066,1.065,2.818,3.552,2.566,2.992,0.93,2.128
0.024,4.045,4.374,1.513,1.083,1.591,3.254,1.683,1.139,0.834,0.955,0.396,0.179,0.868,0.801,0.454,0.095,0.157,1.009,1.126,0.246,1.068,0.228,0.904,1.371,0.402,0.638,0.925,0.034,0.306,0.053,1.641,0.371,1.252,0.218,1.432,0.788,1.079,1.126,0.078,0.661,0.209,2.353,1.775,1.433,0.517,3.174,1.511,1.404,3.792,0.796,2.307,2.247,2.404,0.893,1.694,0.357,0.503,1.156,1.905
0.398,1.418,3.311,2.407,2.952,1.555,3.314,1.141,2.147,2.7,2.003,0.703,2.01,2.037,1.709,0.078,2.356,0.217,1.529,1.113,2.255,1.065,0.873,0.489,0.475,2.038,0.138,1.041,0.979,0.19,0.367,0.002,0.668,0.033,0.918,2.078,0.674,1.294,2.726,0.112,0.817,0.295,1.306,0.592,1.194,1.339,1.019,2.828,0.174,0.501,2.123,0.134,2.319,1.888,3.965,2.29,1.133,0.685,3.829,0.629
0.812,0.888,1.661,3.146,0.223,1.438,1.07,1.162,1.66,1.047,0.596,0.965,0.295,0.234,0.723,2.626,1.17,1.197,0.88,2.054,0.313,2.138,0.721,0.186,0.625,1.26,0.889,0.564,1.219,0.784,0.879,2.077,0.271,1.32,0.208,0.407,1.202,0.893,0.902,0.693,2.084,0.657,1.337,0.846,2.901,0.436,1.285,0.499,0.165,1.626,0.713,2.612,0.096,4.467,0.431,0.76,0.979,0.505,2.341,1.049
0.909,1.839,1.45,0.405,1.161,3.066,5.585,1.624,0.833,0.954,0.456,0.321,0.035,2.087,0.309,1.673,0.409,0.476,0.513,1.258,1.771,0.918,2.832,0.46,1.912,1.198,0.803,0.42,0.496,0.933,0.665,0.826,0.753,1.359,0.495,1.33,0.414,0.45,1.366,0.514,0.271,2.569,1.457,0.203,1.918,0.254,3.836,0.831,0.906,0.617,0.182,0.15,0.884,1.799,0.418,2.209,1.581,0.309,0.038,0.067
0.788,1.409,1.718,0.774,1.823,0.744,1.524,1.348,0.32,3.583,0.979,1.674,1.608,0.588,0.412,0.769,2.062,0.477,0.908,1.221,2.094,0.648,0.4,0.074,0.868,1.282,0.849,0.608,1.336,1.157,0.647,1.315,0.77,0.635,1.222,1.151,0.585,0.113,2.546,1.063,2.329,1.326,1.861,0.992,3.284,0.745,1.159,2.135,1.887,0.618,1.526,2.242,0.15,1.775,1.716,0.968,1.492,2.753,0.421,2.074
0.964,0.009,3.594,1.46,0.085,0.136,1.852,1.595,0.431,0.417,2.502,1.769,0.029,2.737,2.8,0.012,3.256,0.549,0.227,0.738,0.895,0.725,1.557,1.413,1.009,0.841,0.708,3.326,0.319,1.243,2.481,2.076,0.457,0.123,0.15,0.055,0.386,1.972,0.678,2.146,2.269,0.919,1.952,2.231,1.709,0.357,1.122,0.276,2.449,1.65,1.547,0.495,1.287,2.898,1.788,0.94,1.652,1.275,2.197,0.051
0.739,2.008,0.205,0.817,1.724,0.08,1.082,1.741,0.396,2.229,1.06,0.226,1.1,0.118,0.897,1.137,1.104,0.192,1.013,1.073,0.397,0.42,2.383,1.63,1.196,1.895,0.02,1.221,0.897,1.661,1.93,1.314,0.309,1.394,0.275,1.379,1.703,0.077,2.262,0.709,1.257,0.523,1.249,2.215,0.578,0.366,1.462,1.231,0.671,0.996,1.423,0.807,1.048,2.781,1.039,2.005,0.377,1.276,1.331,2.823
3.228,4.496,4.268,0.893,1.275,2.03,0.465,1.632,2.827,1.351,0.774,0.712,0.652,1.297,1.004,1.109,2.246,1.371,0.885,2.767,2.142,3.159,0.382,0.459,0.801,0.582,1.113,1.685,0.858,0.657,0.267,1.737,0.884,0.564,1.193,0.792,0.1,0.357,3.243,0.117,1.273,0.359,0.484,2.619,0.965,1.209,0.681,0.904,1.635,2.941,0.817,0.503,0.794,2.816,0.942,1.07,0.744,1.336,2.855,0.077
2.593,0.323,2.095,1.653,1.642,0.852,2.301,0.291,2.896,0.621,1.635,1.974,0.452,0.979,1.293,0.85,1.521,1.587,1.378,0.82,0.999,1.054,0.115,0.761,1.066,1.527,2.393,0.63,0.444,1.144,0.284,0.785,1.171,1.287,2.205,3.314,0.084,0.376,1.156,0.671,0.705,0.996,0.061,1.429,1.589,0.362,1.197,2.582,1.534,1.634,0.574,0.386,0.168,0.467,3.094,1.76,0.222,1.032,0.775,0.542
3.588,0.463,0.956,2.141,1.862,0.46,1.671,1.263,1.676,0.783,0.824,0.144,0.463,0.583,1.052,2.26,0.874,0.834,2.338,1.507,1.561,0.237,1.534,0.229,1.532,0.529,1.995,0.059,2.039,0.415,1.184,0.918,1.094,0.619,0.333,0.212,1.805,0.446,1.638,0.197,1.331,1.811,1.098,0.857,1.564,0.063,0.279,2.143,0.697,3.437,2.71,1.88,1.772,1.815,2.46,1.224,0.767,0.201,0.2,2.685
2.541,0.098,1.601,3.013,1.267,0.219,2.633,0.186,3.022,0.494,1.149,1.289,0.758,0.002,2.817,0.511,1.336,0.892,2.581,2.684,0.627,0.578,0.072,0.978,3.042,0.09,0.178,1.029,0.861,1.242,0.055,0.203,2.767,1.806,3.156,2.332,0.453,0.751,0.879,1.712,3.243,0.561,1.088,2.532,1.085,0.163,1.946,1.762,0.371,2.529,0.703,0.183,0.843,0.364,2.063,0.207,0.523,1.106,2.094,4.069
0.11,0.549,1.584,0.411,0.849,1.445,0.328,2.261,1.443,0.608,2.143,1.006,0.745,1.9,0.244,1.593,0.919,0.942,1.048,1.712,1.218,0.986,1.216,0.39,0.259,1.6,0.199,0.06,2.095,0.409,0.256,0.135,0.078,0.611,1.098,2.398,1.865,1.955,0.913,0.92,1.741,2.731,1.349,0.215,1.203,2.855,3.357,0.816,1.577,0.584,1.106,0.841,0.558,0.57,0.514,4.61,0.46,0.306,0.17,1.807
3.626,2.483,0.298,0.125,0.654,2.61,1.849,0.043,1.852,1.002,0.154,1.198,3.348,0.247,0.86,0.575,1.269,0.416,1.589,0.542,0.237,2.058,1.897,0.316,0.985,0.049,3.366,0.335,3.01,0.05,0.222,0.436,1.331,1.797,0.263,1.241,1.521,0.344,1.212,0.013,1.327,1.456,1.058,0.117,0.834,3.176,0.871,3.726,0.962,0.276,0.997,2.195,1.93,0.66,0.139,1.271,2.078,3.744,0.905,1.818
2.398,2.692,1.846,0.852,0.801,0.063,1.319,2.884,0.514,1.688,0.478,0.707,2.169,0.298,0.195,0.252,1.324,0.543,0.707,0.745,0.988,1.62,1.353,2.559,2.299,0.059,1.61,0.044,0.831,0.51,1.267,1.478,0.407,0.431,0.858,1.862,1.528,1.183,0.93,1.084,0.421,1.097,1.037,1.938,0.215,0.863,0.291,2.353,0.744,1.412,0.889,3.45,3.478,0.044,0.681,2.199,1.74,0.737,4.157,1.034
